Be7	3.17E+04	0
V49	3.29E+04	0
Cr51	2.28E+03	0
Mn52	9.83E+07	0
Mn54	6.26E+04	0
Fe55	5.78E+04	0
Fe59	4.78E+02	0
Co55	1.10E+07	0
Co56	7.51E+06	0
Co57	6.79E+04	0
Co58	1.36E+05	0
Co60	1.46E+02	0
Ni57	8.96E+03	0
Ni59	5.53E+01	0
Cu61	8.11E+04	0
Cu64	1.22E+06	0
Mo99	1.21E+04	0
Tc93	8.05E+03	0
Tc94	1.97E+06	0
Tc95	7.62E+06	0
Tc96	2.64E+06	0
W185	2.85E+02	0
W187	1.05E+04	0
Re181	7.75E+06	0
Re182	2.81E+06	0
Re183	2.77E+05	0
Re184	1.92E+04	0
Re186	1.58E+05	0
