Cor C	Cor B	Value	Error
139.5	-445.5	0.00349002	0.71
144.0	-445.5	0.00490969	0.9812
148.5	-445.5	0.000106752	0.5076
153.0	-445.5	0.000898917	0.8683
157.5	-445.5	0.000163433	0.381
162.0	-445.5	0.000918605	0.8943
166.5	-445.5	0.000764003	0.9504
171.0	-445.5	0.00300832	0.9742
175.5	-445.5	0.000111863	0.4855
180.0	-445.5	0.000142111	0.5575
184.5	-445.5	0.000484455	0.5875
189.0	-445.5	5.51787e-05	0.5147
193.5	-445.5	0.000102341	0.5136
198.0	-445.5	1.12393e-05	0.8516
202.5	-445.5	0.00240269	0.9493
207.0	-445.5	0.0029608	0.9753
211.5	-445.5	0.00246639	0.693
216.0	-445.5	0.00246051	0.5285
220.5	-445.5	0.00192758	0.7241
225.0	-445.5	0.000655364	0.912
229.5	-445.5	0.00122875	0.8458
234.0	-445.5	0.0017375	0.7981
238.5	-445.5	0.000629441	0.8928
243.0	-445.5	0.0023053	0.6944
247.5	-445.5	0.000727897	0.9252
252.0	-445.5	4.96481e-05	0.5386
256.5	-445.5	3.87671e-05	0.8001
261.0	-445.5	2.78487e-05	0.5565
265.5	-445.5	7.16284e-05	0.5796
270.0	-445.5	0.000933698	0.9406
274.5	-445.5	1.46558e-05	1.0
279.0	-445.5	0.0	0.0
283.5	-445.5	2.58505e-05	1.0
288.0	-445.5	0.000140807	0.4321
292.5	-445.5	0.00169931	0.9816
297.0	-445.5	2.74366e-05	0.7264
301.5	-445.5	2.84541e-05	1.0
306.0	-445.5	9.31035e-05	0.4487
310.5	-445.5	4.24716e-05	0.9778
315.0	-445.5	4.10983e-05	1.0
319.5	-445.5	2.37297e-05	0.7864
324.0	-445.5	6.172e-05	0.5954
328.5	-445.5	0.000210426	0.7036
333.0	-445.5	0.00091089	0.9258
337.5	-445.5	0.00195976	0.7079
342.0	-445.5	0.0024157	0.7464
346.5	-445.5	0.00219256	0.7002
351.0	-445.5	5.56142e-06	1.0
355.5	-445.5	9.84533e-05	0.6426
360.0	-445.5	0.0	0.0
364.5	-445.5	8.01351e-06	1.0
369.0	-445.5	3.06078e-05	0.7159
373.5	-445.5	0.0	0.0
378.0	-445.5	0.0	0.0
382.5	-445.5	2.12594e-05	1.0
387.0	-445.5	0.00163327	1.0
391.5	-445.5	0.0017528	1.0
396.0	-445.5	0.0	0.0
400.5	-445.5	0.0	0.0
405.0	-445.5	3.81684e-06	1.0
409.5	-445.5	0.0	0.0
414.0	-445.5	2.29193e-05	0.9743
418.5	-445.5	0.000368252	1.0
423.0	-445.5	0.0	0.0
427.5	-445.5	1.27624e-05	0.8423
432.0	-445.5	9.58772e-05	0.5269
436.5	-445.5	0.00068634	0.9463
441.0	-445.5	2.62192e-05	1.0
445.5	-445.5	0.000140473	0.8345
-450.0	-441.0	0.0	0.0
-445.5	-441.0	0.0	0.0
-441.0	-441.0	0.0	0.0
-436.5	-441.0	1.53376e-05	1.0
-432.0	-441.0	0.0	0.0
-427.5	-441.0	0.0	0.0
-423.0	-441.0	0.0	0.0
-418.5	-441.0	0.0	0.0
-414.0	-441.0	0.00125879	1.0
-409.5	-441.0	0.0	0.0
-405.0	-441.0	0.0	0.0
-400.5	-441.0	0.0	0.0
-396.0	-441.0	0.0	0.0
-391.5	-441.0	1.25828e-06	1.0
-387.0	-441.0	2.9624e-05	1.0
-382.5	-441.0	0.0	0.0
-378.0	-441.0	0.0	0.0
-373.5	-441.0	0.0	0.0
-369.0	-441.0	2.28224e-05	0.7818
-364.5	-441.0	3.57239e-05	0.785
-360.0	-441.0	2.64713e-05	1.0
-355.5	-441.0	1.47817e-06	0.7125
-351.0	-441.0	0.0	0.0
-346.5	-441.0	0.0	0.0
-342.0	-441.0	0.0	0.0
-337.5	-441.0	0.0	0.0
-333.0	-441.0	0.0	0.0
-328.5	-441.0	1.17661e-05	1.0
-324.0	-441.0	0.0	0.0
-319.5	-441.0	0.0	0.0
-315.0	-441.0	0.0	0.0
-310.5	-441.0	9.82865e-06	1.0
-306.0	-441.0	2.31497e-05	1.0
-301.5	-441.0	0.0	0.0
-297.0	-441.0	0.0	0.0
-292.5	-441.0	7.23573e-06	1.0
-288.0	-441.0	3.10111e-05	0.7072
-283.5	-441.0	3.65192e-05	0.749
-279.0	-441.0	3.62291e-05	0.6443
-274.5	-441.0	1.23733e-05	1.0
-270.0	-441.0	0.00096353	1.0
-265.5	-441.0	0.0	0.0
-261.0	-441.0	3.08762e-05	1.0
-256.5	-441.0	0.00175428	0.9843
-252.0	-441.0	0.00175997	0.9918
-247.5	-441.0	0.000440374	0.7413
-243.0	-441.0	0.0014463	0.9084
-238.5	-441.0	0.00133908	0.9758
-234.0	-441.0	0.00134755	0.9699
-229.5	-441.0	0.000496554	0.8543
-225.0	-441.0	0.000487409	0.9842
-220.5	-441.0	3.4775e-05	0.7287
-216.0	-441.0	1.17313e-05	1.0
-211.5	-441.0	0.0	0.0
-207.0	-441.0	0.00114414	0.9692
-202.5	-441.0	0.00150666	1.0
-198.0	-441.0	8.81149e-05	0.7568
-193.5	-441.0	4.81441e-05	0.6048
-189.0	-441.0	0.000462383	0.6724
-184.5	-441.0	0.0010368	0.6996
-180.0	-441.0	0.00112585	0.9435
-175.5	-441.0	0.000169638	0.5569
-171.0	-441.0	0.000141063	0.4705
-166.5	-441.0	0.00277271	0.5884
-162.0	-441.0	0.00078862	0.84
-157.5	-441.0	0.00018113	0.7574
-153.0	-441.0	0.00146494	0.9022
-148.5	-441.0	0.00484317	0.612
-144.0	-441.0	0.00368561	0.5901
-139.5	-441.0	0.00127536	0.9651
-135.0	-441.0	0.000133481	0.3596
-130.5	-441.0	0.00107148	0.6703
-126.0	-441.0	0.00391076	0.7428
-121.5	-441.0	0.00213864	0.7626
-117.0	-441.0	0.00223671	0.6174
-112.5	-441.0	0.00207094	0.5152
-108.0	-441.0	0.00193072	0.5408
-103.5	-441.0	0.00529312	0.4717
-99.0	-441.0	0.0106234	0.4014
-94.5	-441.0	0.00210157	0.6371
-90.0	-441.0	0.00375411	0.4876
-85.5	-441.0	0.00249405	0.453
-81.0	-441.0	0.00629005	0.4864
-76.5	-441.0	0.00526463	0.5977
-72.0	-441.0	0.00420678	0.5919
-67.5	-441.0	0.00442361	0.4644
-63.0	-441.0	0.00861757	0.4011
-58.5	-441.0	0.0083874	0.4199
-54.0	-441.0	0.0122815	0.3549
-49.5	-441.0	0.00562392	0.5712
-45.0	-441.0	0.00544851	0.4346
-40.5	-441.0	0.00580643	0.5546
-36.0	-441.0	0.00790568	0.5069
-31.5	-441.0	0.00431826	0.4411
-27.0	-441.0	0.00364006	0.4683
-22.5	-441.0	0.00547141	0.4396
-18.0	-441.0	0.00801219	0.349
-13.5	-441.0	0.00813127	0.4071
-9.0	-441.0	0.00751072	0.5427
-4.5	-441.0	0.00869314	0.376
0.0	-441.0	0.0100457	0.4317
4.5	-441.0	0.00930985	0.4422
9.0	-441.0	0.00462443	0.5053
13.5	-441.0	0.00173199	0.767
18.0	-441.0	0.00267833	0.7563
22.5	-441.0	0.00108297	0.4283
27.0	-441.0	0.0135726	0.7222
31.5	-441.0	0.00222192	0.511
36.0	-441.0	0.00370241	0.5356
40.5	-441.0	0.00267571	0.4751
45.0	-441.0	0.00445429	0.3974
49.5	-441.0	0.0014564	0.5006
54.0	-441.0	0.00145004	0.5481
58.5	-441.0	0.00236074	0.8915
63.0	-441.0	0.00222301	0.519
67.5	-441.0	0.00406785	0.622
72.0	-441.0	0.00412814	0.7043
76.5	-441.0	0.00330424	0.484
81.0	-441.0	0.00414104	0.5353
85.5	-441.0	0.00385505	0.5013
90.0	-441.0	0.000823445	0.5573
94.5	-441.0	0.00162518	0.7983
99.0	-441.0	0.00139804	0.5467
103.5	-441.0	0.00161267	0.5805
108.0	-441.0	0.00182255	0.9016
112.5	-441.0	0.000486483	0.6154
117.0	-441.0	0.00131252	0.7254
121.5	-441.0	0.00234397	0.6623
126.0	-441.0	0.00471594	0.6619
130.5	-441.0	0.000614037	0.7682
135.0	-441.0	0.00140453	0.6468
139.5	-441.0	0.00118961	0.6467
144.0	-441.0	0.00497593	0.9682
148.5	-441.0	0.000102597	0.4963
153.0	-441.0	0.000202953	0.6901
157.5	-441.0	0.000219479	0.4203
162.0	-441.0	0.000502106	0.7364
166.5	-441.0	5.89957e-05	0.6022
171.0	-441.0	0.00142208	0.6628
175.5	-441.0	0.00129255	0.9499
180.0	-441.0	0.000106738	0.6849
184.5	-441.0	0.000605187	0.9044
189.0	-441.0	0.000363113	0.8611
193.5	-441.0	0.000681387	0.8746
198.0	-441.0	0.000103682	0.6543
202.5	-441.0	0.00267463	0.6354
207.0	-441.0	0.00497409	0.8836
211.5	-441.0	0.000878937	0.8422
216.0	-441.0	0.00223557	0.6076
220.5	-441.0	9.83118e-05	0.7161
225.0	-441.0	0.00257025	0.9817
229.5	-441.0	0.00291793	0.7058
234.0	-441.0	0.00164475	0.5857
238.5	-441.0	0.000678345	0.9067
243.0	-441.0	0.00100876	0.77
247.5	-441.0	0.000447831	0.9595
252.0	-441.0	2.89943e-05	1.0
256.5	-441.0	0.0	0.0
261.0	-441.0	8.56258e-05	0.5677
265.5	-441.0	3.3174e-05	0.5543
270.0	-441.0	0.000586602	0.9088
274.5	-441.0	5.28394e-05	0.8027
279.0	-441.0	1.25892e-05	1.0
283.5	-441.0	1.51192e-05	1.0
288.0	-441.0	0.000215488	0.9591
292.5	-441.0	0.00155917	0.976
297.0	-441.0	3.09442e-05	0.6454
301.5	-441.0	3.30721e-05	0.6313
306.0	-441.0	1.50122e-05	1.0
310.5	-441.0	6.20302e-05	0.7465
315.0	-441.0	4.10983e-05	1.0
319.5	-441.0	0.000628383	0.97
324.0	-441.0	0.00086739	0.971
328.5	-441.0	0.00123792	0.7128
333.0	-441.0	0.00120342	0.9812
337.5	-441.0	0.000670392	0.9521
342.0	-441.0	0.00155818	0.9842
346.5	-441.0	6.05201e-05	0.5984
351.0	-441.0	1.99103e-05	0.7266
355.5	-441.0	1.90681e-05	0.7072
360.0	-441.0	0.0	0.0
364.5	-441.0	0.0	0.0
369.0	-441.0	0.000488768	1.0
373.5	-441.0	0.000375485	0.9491
378.0	-441.0	0.0	0.0
382.5	-441.0	0.0	0.0
387.0	-441.0	0.00163327	1.0
391.5	-441.0	5.53485e-05	0.9012
396.0	-441.0	0.0	0.0
400.5	-441.0	0.00136376	0.9867
405.0	-441.0	2.67988e-05	1.0
409.5	-441.0	0.000783805	1.0
414.0	-441.0	0.000255689	0.9389
418.5	-441.0	0.000876676	1.0
423.0	-441.0	4.90062e-05	0.7172
427.5	-441.0	6.02471e-05	0.6088
432.0	-441.0	3.97364e-05	0.9344
436.5	-441.0	0.0	0.0
441.0	-441.0	0.0	0.0
445.5	-441.0	0.000515642	0.9964
-450.0	-436.5	5.17102e-05	0.7215
-445.5	-436.5	1.63055e-05	1.0
-441.0	-436.5	1.84395e-05	1.0
-436.5	-436.5	0.0	0.0
-432.0	-436.5	0.0	0.0
-427.5	-436.5	0.0	0.0
-423.0	-436.5	3.76005e-06	1.0
-418.5	-436.5	0.0	0.0
-414.0	-436.5	0.000622137	1.0
-409.5	-436.5	0.0	0.0
-405.0	-436.5	0.0	0.0
-400.5	-436.5	0.0	0.0
-396.0	-436.5	0.0	0.0
-391.5	-436.5	0.0	0.0
-387.0	-436.5	0.0	0.0
-382.5	-436.5	0.0	0.0
-378.0	-436.5	0.0	0.0
-373.5	-436.5	0.0	0.0
-369.0	-436.5	0.0	0.0
-364.5	-436.5	0.0010994	1.0
-360.0	-436.5	0.0	0.0
-355.5	-436.5	3.11547e-05	0.5977
-351.0	-436.5	7.19323e-06	1.0
-346.5	-436.5	4.91663e-06	1.0
-342.0	-436.5	9.71575e-06	1.0
-337.5	-436.5	6.85762e-06	1.0
-333.0	-436.5	1.16171e-05	1.0
-328.5	-436.5	7.28331e-06	1.0
-324.0	-436.5	0.0	0.0
-319.5	-436.5	3.31748e-05	0.7082
-315.0	-436.5	0.0	0.0
-310.5	-436.5	6.13858e-06	1.0
-306.0	-436.5	0.0	0.0
-301.5	-436.5	0.00232293	0.9896
-297.0	-436.5	0.000741832	0.9967
-292.5	-436.5	0.0	0.0
-288.0	-436.5	2.53636e-05	1.0
-283.5	-436.5	9.72031e-06	1.0
-279.0	-436.5	4.99351e-05	0.4836
-274.5	-436.5	3.93338e-05	0.7233
-270.0	-436.5	9.59367e-06	1.0
-265.5	-436.5	0.000419436	1.0
-261.0	-436.5	0.000201508	0.928
-256.5	-436.5	0.0	0.0
-252.0	-436.5	0.0012879	0.9578
-247.5	-436.5	0.0012575	0.8858
-243.0	-436.5	8.22557e-05	1.0
-238.5	-436.5	0.000249792	0.8934
-234.0	-436.5	0.00022612	0.9827
-229.5	-436.5	0.00122991	0.9972
-225.0	-436.5	0.0015204	0.8668
-220.5	-436.5	0.00138612	0.9429
-216.0	-436.5	0.000483089	0.9317
-211.5	-436.5	0.0	0.0
-207.0	-436.5	0.0	0.0
-202.5	-436.5	2.54267e-05	1.0
-198.0	-436.5	0.000812354	0.9653
-193.5	-436.5	7.70876e-05	0.5973
-189.0	-436.5	2.07998e-05	0.7409
-184.5	-436.5	6.04427e-05	0.5815
-180.0	-436.5	0.000266961	0.515
-175.5	-436.5	9.55473e-05	0.5316
-171.0	-436.5	0.000788742	0.9467
-166.5	-436.5	0.00190753	0.9844
-162.0	-436.5	0.00266803	0.7186
-157.5	-436.5	1.46415e-05	1.0
-153.0	-436.5	0.000162822	0.4506
-148.5	-436.5	0.00244621	0.6874
-144.0	-436.5	0.00331998	0.4406
-139.5	-436.5	0.00399489	0.6049
-135.0	-436.5	0.000446162	0.6638
-130.5	-436.5	0.000178733	0.3715
-126.0	-436.5	0.00317557	0.8838
-121.5	-436.5	0.00286458	0.5603
-117.0	-436.5	0.00181771	0.7801
-112.5	-436.5	0.00141472	0.5709
-108.0	-436.5	0.00288342	0.6726
-103.5	-436.5	0.00422337	0.5849
-99.0	-436.5	0.00906398	0.3951
-94.5	-436.5	0.00564858	0.4572
-90.0	-436.5	0.00812794	0.3973
-85.5	-436.5	0.00438713	0.5751
-81.0	-436.5	0.00550676	0.4794
-76.5	-436.5	0.0100607	0.4177
-72.0	-436.5	0.00730599	0.4629
-67.5	-436.5	0.0019888	0.5465
-63.0	-436.5	0.00444454	0.5597
