Cor C	Cor A	Value	Error
432.0	-65.0	4.36917e-05	0.7127
436.5	-65.0	0.00140203	0.6929
441.0	-65.0	9.56404e-05	0.57
445.5	-65.0	0.00123797	0.9818
-450.0	-62.4333	3.4122e-05	1.0
-445.5	-62.4333	7.46368e-05	0.6162
-441.0	-62.4333	6.6063e-06	1.0
-436.5	-62.4333	4.33468e-05	0.6484
-432.0	-62.4333	4.26009e-05	0.7518
-427.5	-62.4333	1.84465e-06	1.0
-423.0	-62.4333	3.01589e-05	0.7567
-418.5	-62.4333	6.94928e-07	1.0
-414.0	-62.4333	9.79243e-05	0.6809
-409.5	-62.4333	3.89268e-05	0.7702
-405.0	-62.4333	8.75442e-05	0.7693
-400.5	-62.4333	3.33586e-05	1.0
-396.0	-62.4333	1.15725e-05	1.0
-391.5	-62.4333	1.33452e-05	1.0
-387.0	-62.4333	5.01447e-06	0.8044
-382.5	-62.4333	0.000176936	0.5298
-378.0	-62.4333	0.00267882	0.9723
-373.5	-62.4333	0.000809241	0.7977
-369.0	-62.4333	0.000173385	0.5473
-364.5	-62.4333	0.00300611	0.7224
-360.0	-62.4333	0.00462238	0.6923
-355.5	-62.4333	0.00112655	0.6672
-351.0	-62.4333	0.00013477	0.478
-346.5	-62.4333	7.03054e-05	0.9146
-342.0	-62.4333	0.000188407	0.4441
-337.5	-62.4333	0.00181188	0.9369
-333.0	-62.4333	0.00169352	0.7586
-328.5	-62.4333	0.000111283	0.669
-324.0	-62.4333	7.43896e-05	0.7226
-319.5	-62.4333	8.00535e-05	0.584
-315.0	-62.4333	0.00010786	0.4788
-310.5	-62.4333	0.000151993	0.4119
-306.0	-62.4333	0.000303014	0.3603
-301.5	-62.4333	0.000163762	0.4164
-297.0	-62.4333	0.000262826	0.4192
-292.5	-62.4333	0.000240383	0.5426
-288.0	-62.4333	0.00213893	0.8636
-283.5	-62.4333	0.000695386	0.7096
-279.0	-62.4333	0.00426574	0.8181
-274.5	-62.4333	0.00330871	0.6813
-270.0	-62.4333	0.000359929	0.4275
-265.5	-62.4333	0.000463286	0.4937
-261.0	-62.4333	0.00158438	0.6206
-256.5	-62.4333	0.00213197	0.5599
-252.0	-62.4333	0.00246082	0.5831
-247.5	-62.4333	0.00265524	0.6765
-243.0	-62.4333	0.00304697	0.6976
-238.5	-62.4333	0.00436755	0.4888
-234.0	-62.4333	0.00399439	0.589
-229.5	-62.4333	0.00381183	0.3895
-225.0	-62.4333	0.00360023	0.5366
-220.5	-62.4333	0.00385928	0.7037
-216.0	-62.4333	0.00743953	0.496
-211.5	-62.4333	0.00527815	0.6443
-207.0	-62.4333	0.00415703	0.6253
-202.5	-62.4333	0.00788845	0.403
-198.0	-62.4333	0.00564664	0.4737
-193.5	-62.4333	0.00246951	0.3313
-189.0	-62.4333	0.00347022	0.4384
-184.5	-62.4333	0.0103152	0.3674
-180.0	-62.4333	0.0120308	0.3825
-175.5	-62.4333	0.0047116	0.4686
-171.0	-62.4333	0.00978116	0.3607
-166.5	-62.4333	0.0116835	0.3535
-162.0	-62.4333	0.0162444	0.3695
-157.5	-62.4333	0.0126854	0.5022
-153.0	-62.4333	0.0198272	0.3355
-148.5	-62.4333	0.0152245	0.3246
-144.0	-62.4333	0.0258022	0.2507
-139.5	-62.4333	0.00879116	0.3395
-135.0	-62.4333	0.0189533	0.2517
-130.5	-62.4333	0.0176238	0.3182
-126.0	-62.4333	0.0296049	0.2352
-121.5	-62.4333	0.0302602	0.2237
-117.0	-62.4333	0.047669	0.1941
-112.5	-62.4333	0.0480138	0.2145
-108.0	-62.4333	0.0491805	0.1786
-103.5	-62.4333	0.0355486	0.2133
-99.0	-62.4333	0.0413594	0.1904
-94.5	-62.4333	0.0367966	0.174
-90.0	-62.4333	0.0459089	0.1811
-85.5	-62.4333	0.0362338	0.2022
-81.0	-62.4333	0.0543581	0.1809
-76.5	-62.4333	0.0473191	0.1955
-72.0	-62.4333	0.0492646	0.1726
-67.5	-62.4333	0.0419388	0.1711
-63.0	-62.4333	0.057182	0.1637
-58.5	-62.4333	0.0578629	0.1568
-54.0	-62.4333	0.0823988	0.1382
-49.5	-62.4333	0.0638426	0.1507
-45.0	-62.4333	0.0830571	0.152
-40.5	-62.4333	0.0885455	0.1336
-36.0	-62.4333	0.0783854	0.1483
-31.5	-62.4333	0.0878309	0.1364
-27.0	-62.4333	0.0843791	0.1423
-22.5	-62.4333	0.0844558	0.14
-18.0	-62.4333	0.0866297	0.1351
-13.5	-62.4333	0.0892554	0.1371
-9.0	-62.4333	0.0778135	0.1443
-4.5	-62.4333	0.0875171	0.1318
0.0	-62.4333	0.0883861	0.143
4.5	-62.4333	0.0899694	0.1358
9.0	-62.4333	0.0877488	0.1398
13.5	-62.4333	0.0948837	0.1267
18.0	-62.4333	0.0741903	0.142
22.5	-62.4333	0.108768	0.1291
27.0	-62.4333	0.0967708	0.1433
31.5	-62.4333	0.0878204	0.1441
36.0	-62.4333	0.094706	0.1298
40.5	-62.4333	0.0858652	0.1368
45.0	-62.4333	0.104658	0.1357
49.5	-62.4333	0.0690653	0.1445
54.0	-62.4333	0.0796158	0.1382
58.5	-62.4333	0.0737293	0.1428
63.0	-62.4333	0.0685063	0.1435
67.5	-62.4333	0.0750709	0.1536
72.0	-62.4333	0.0707347	0.173
76.5	-62.4333	0.0523141	0.1901
81.0	-62.4333	0.055462	0.1729
85.5	-62.4333	0.040689	0.1754
90.0	-62.4333	0.0562216	0.1631
94.5	-62.4333	0.0541704	0.1788
99.0	-62.4333	0.0587378	0.1621
103.5	-62.4333	0.0490708	0.1881
108.0	-62.4333	0.0405894	0.2145
112.5	-62.4333	0.031349	0.1979
117.0	-62.4333	0.024217	0.2223
121.5	-62.4333	0.0209987	0.2661
126.0	-62.4333	0.0243103	0.2337
130.5	-62.4333	0.028779	0.2363
135.0	-62.4333	0.0265299	0.2698
139.5	-62.4333	0.0204003	0.2615
144.0	-62.4333	0.0190418	0.276
148.5	-62.4333	0.0231272	0.2355
153.0	-62.4333	0.0175421	0.3212
157.5	-62.4333	0.02012	0.2862
162.0	-62.4333	0.024142	0.2705
166.5	-62.4333	0.0166982	0.3345
171.0	-62.4333	0.0106802	0.2895
175.5	-62.4333	0.0119582	0.4526
180.0	-62.4333	0.0201194	0.2965
184.5	-62.4333	0.0230445	0.2364
189.0	-62.4333	0.00768215	0.4429
193.5	-62.4333	0.012914	0.3753
198.0	-62.4333	0.017622	0.3054
202.5	-62.4333	0.00803687	0.3808
207.0	-62.4333	0.00576288	0.4817
211.5	-62.4333	0.00967421	0.4266
216.0	-62.4333	0.00541167	0.415
220.5	-62.4333	0.00362556	0.5682
225.0	-62.4333	0.0047253	0.6759
229.5	-62.4333	0.00147222	0.5159
234.0	-62.4333	0.00795684	0.4131
238.5	-62.4333	0.0018825	0.4948
243.0	-62.4333	0.00205292	0.5575
247.5	-62.4333	0.00519487	0.5432
252.0	-62.4333	0.00213697	0.5564
256.5	-62.4333	0.00347317	0.5083
261.0	-62.4333	0.00340396	0.6714
265.5	-62.4333	0.000254167	0.3826
270.0	-62.4333	0.00318726	0.858
274.5	-62.4333	0.00167017	0.7125
279.0	-62.4333	0.0048217	0.5054
283.5	-62.4333	0.0024589	0.6116
288.0	-62.4333	0.00144324	0.961
292.5	-62.4333	0.00144459	0.6008
297.0	-62.4333	0.00160714	0.8559
301.5	-62.4333	0.000494217	0.3706
306.0	-62.4333	0.00188559	0.7854
310.5	-62.4333	0.000269122	0.425
315.0	-62.4333	0.000486106	0.5337
319.5	-62.4333	0.00224035	0.9002
324.0	-62.4333	0.000139207	0.4339
328.5	-62.4333	0.00081888	0.5144
333.0	-62.4333	0.00260917	0.9049
337.5	-62.4333	0.000534842	0.6101
342.0	-62.4333	0.00197502	0.6824
346.5	-62.4333	0.00236492	0.701
351.0	-62.4333	0.00168315	0.9166
355.5	-62.4333	0.000121871	0.4158
360.0	-62.4333	0.000376982	0.8047
364.5	-62.4333	1.98517e-05	0.6105
369.0	-62.4333	0.0018191	0.9022
373.5	-62.4333	7.57963e-05	0.598
378.0	-62.4333	3.23041e-05	0.7423
382.5	-62.4333	1.89307e-05	0.7172
387.0	-62.4333	0.000124676	0.6117
391.5	-62.4333	1.32204e-05	1.0
396.0	-62.4333	4.7801e-05	1.0
400.5	-62.4333	5.58999e-05	1.0
405.0	-62.4333	6.84054e-06	1.0
409.5	-62.4333	1.66492e-05	1.0
414.0	-62.4333	0.0	0.0
418.5	-62.4333	0.00171174	1.0
423.0	-62.4333	0.00107101	0.9804
427.5	-62.4333	7.11828e-06	1.0
432.0	-62.4333	1.00452e-05	1.0
436.5	-62.4333	0.00508445	0.5834
441.0	-62.4333	4.7791e-05	0.6649
445.5	-62.4333	2.15933e-05	0.694
-450.0	-59.8667	6.50072e-05	0.9078
-445.5	-59.8667	0.000115884	0.5812
-441.0	-59.8667	0.000152641	0.9133
-436.5	-59.8667	0.000144892	0.8474
-432.0	-59.8667	6.16511e-05	0.6772
-427.5	-59.8667	0.00113972	1.0
-423.0	-59.8667	3.43226e-05	1.0
-418.5	-59.8667	0.0	0.0
-414.0	-59.8667	2.20513e-05	1.0
-409.5	-59.8667	5.5203e-06	1.0
-405.0	-59.8667	7.75049e-05	1.0
-400.5	-59.8667	3.64089e-05	0.7265
-396.0	-59.8667	3.26128e-05	1.0
-391.5	-59.8667	0.00113521	1.0
-387.0	-59.8667	0.00361083	0.9878
-382.5	-59.8667	0.00370728	0.9623
-378.0	-59.8667	0.00369285	0.9661
-373.5	-59.8667	0.00637509	0.6812
-369.0	-59.8667	0.00468529	0.7817
-364.5	-59.8667	0.00356558	0.899
-360.0	-59.8667	0.000165309	0.4305
-355.5	-59.8667	0.00369663	0.7287
-351.0	-59.8667	0.0014356	0.8977
-346.5	-59.8667	0.000180775	0.3815
-342.0	-59.8667	0.000105716	0.5055
-337.5	-59.8667	0.000135474	0.5353
-333.0	-59.8667	0.000148474	0.4189
-328.5	-59.8667	0.000185706	0.395
-324.0	-59.8667	0.000991864	0.9093
-319.5	-59.8667	0.00104271	0.8437
-315.0	-59.8667	7.55764e-05	0.5808
-310.5	-59.8667	0.000383948	0.4924
-306.0	-59.8667	0.000484372	0.4618
-301.5	-59.8667	0.000103015	0.4724
-297.0	-59.8667	0.00215455	0.6503
-292.5	-59.8667	0.00053005	0.5737
-288.0	-59.8667	0.00240703	0.6091
-283.5	-59.8667	0.00212755	0.9663
-279.0	-59.8667	0.00122427	0.8866
-274.5	-59.8667	0.000283376	0.3109
-270.0	-59.8667	0.00198793	0.8259
-265.5	-59.8667	0.000688867	0.5261
-261.0	-59.8667	0.00116562	0.479
-256.5	-59.8667	0.00313036	0.7392
-252.0	-59.8667	0.00275363	0.5371
-247.5	-59.8667	0.000346805	0.3678
-243.0	-59.8667	0.00057719	0.3323
-238.5	-59.8667	0.00244801	0.8237
-234.0	-59.8667	0.000924244	0.4968
-229.5	-59.8667	0.00460868	0.8579
-225.0	-59.8667	0.00657006	0.4425
-220.5	-59.8667	0.00959034	0.3904
-216.0	-59.8667	0.00729812	0.4815
-211.5	-59.8667	0.0162907	0.3735
-207.0	-59.8667	0.00560842	0.4442
-202.5	-59.8667	0.00286053	0.5333
-198.0	-59.8667	0.00561516	0.4401
-193.5	-59.8667	0.00887221	0.3623
-189.0	-59.8667	0.00384787	0.5743
-184.5	-59.8667	0.0167658	0.4199
-180.0	-59.8667	0.00910905	0.5423
-175.5	-59.8667	0.00739131	0.5554
-171.0	-59.8667	0.00836079	0.4504
-166.5	-59.8667	0.00866045	0.3082
-162.0	-59.8667	0.00910388	0.4018
-157.5	-59.8667	0.0178214	0.3561
-153.0	-59.8667	0.0125833	0.3479
-148.5	-59.8667	0.0189599	0.2933
-144.0	-59.8667	0.0272661	0.2798
-139.5	-59.8667	0.0396307	0.2252
-135.0	-59.8667	0.0195686	0.2793
-130.5	-59.8667	0.0180241	0.2886
-126.0	-59.8667	0.0354597	0.2177
-121.5	-59.8667	0.039218	0.202
-117.0	-59.8667	0.0283482	0.22
-112.5	-59.8667	0.0436137	0.1897
-108.0	-59.8667	0.0487438	0.2073
-103.5	-59.8667	0.0464734	0.1994
-99.0	-59.8667	0.0408397	0.1644
-94.5	-59.8667	0.0741869	0.1485
-90.0	-59.8667	0.0456169	0.1765
-85.5	-59.8667	0.0384388	0.2275
-81.0	-59.8667	0.0412837	0.1898
-76.5	-59.8667	0.0593478	0.1646
-72.0	-59.8667	0.0507346	0.171
-67.5	-59.8667	0.0523263	0.1722
-63.0	-59.8667	0.0677247	0.1685
-58.5	-59.8667	0.0710414	0.1487
-54.0	-59.8667	0.0925329	0.1555
-49.5	-59.8667	0.0643864	0.162
-45.0	-59.8667	0.0910669	0.1493
-40.5	-59.8667	0.0759606	0.1504
-36.0	-59.8667	0.0711527	0.1451
-31.5	-59.8667	0.0708286	0.1487
-27.0	-59.8667	0.0902292	0.1331
-22.5	-59.8667	0.0954572	0.128
-18.0	-59.8667	0.102452	0.1232
-13.5	-59.8667	0.105758	0.1228
-9.0	-59.8667	0.118059	0.1321
-4.5	-59.8667	0.118935	0.127
0.0	-59.8667	0.119835	0.1145
4.5	-59.8667	0.0887056	0.1316
9.0	-59.8667	0.095037	0.1313
13.5	-59.8667	0.105906	0.1329
18.0	-59.8667	0.0958217	0.1317
22.5	-59.8667	0.0999815	0.1288
27.0	-59.8667	0.0847613	0.1371
31.5	-59.8667	0.0953508	0.134
36.0	-59.8667	0.0749804	0.1507
40.5	-59.8667	0.0710782	0.149
45.0	-59.8667	0.0786491	0.1378
49.5	-59.8667	0.077152	0.145
54.0	-59.8667	0.0837346	0.1341
58.5	-59.8667	0.0749713	0.1542
63.0	-59.8667	0.0721099	0.1422
67.5	-59.8667	0.0583149	0.1793
72.0	-59.8667	0.0781264	0.1499
76.5	-59.8667	0.069825	0.1669
81.0	-59.8667	0.0582149	0.1776
85.5	-59.8667	0.0583179	0.1636
90.0	-59.8667	0.0644248	0.1731
94.5	-59.8667	0.0617629	0.1765
99.0	-59.8667	0.038962	0.1916
103.5	-59.8667	0.052363	0.1787
108.0	-59.8667	0.0575817	0.1747
112.5	-59.8667	0.0359604	0.2216
117.0	-59.8667	0.0280981	0.2234
121.5	-59.8667	0.0345509	0.2044
126.0	-59.8667	0.037696	0.202
130.5	-59.8667	0.0365603	0.213
135.0	-59.8667	0.0245009	0.2619
139.5	-59.8667	0.0204526	0.2791
144.0	-59.8667	0.0342003	0.2564
148.5	-59.8667	0.0171347	0.2453
153.0	-59.8667	0.0150689	0.3135
157.5	-59.8667	0.0203423	0.2976
162.0	-59.8667	0.0106637	0.3311
166.5	-59.8667	0.0119805	0.3008
171.0	-59.8667	0.0280878	0.309
175.5	-59.8667	0.024628	0.2738
180.0	-59.8667	0.0144696	0.2718
184.5	-59.8667	0.00825066	0.3918
189.0	-59.8667	0.00691781	0.3262
193.5	-59.8667	0.0089761	0.4754
198.0	-59.8667	0.0148239	0.3809
202.5	-59.8667	0.00245627	0.5669
207.0	-59.8667	0.00591385	0.4181
211.5	-59.8667	0.0100467	0.376
216.0	-59.8667	0.0051618	0.4426
220.5	-59.8667	0.0079682	0.4935
225.0	-59.8667	0.00362796	0.4841
229.5	-59.8667	0.00721816	0.5225
234.0	-59.8667	0.00366881	0.447
238.5	-59.8667	0.00101504	0.5558
243.0	-59.8667	0.00305109	0.8298
247.5	-59.8667	0.00162353	0.4323
252.0	-59.8667	0.00391747	0.602
256.5	-59.8667	0.00281281	0.5264
261.0	-59.8667	0.00488699	0.5946
265.5	-59.8667	0.00513893	0.5169
270.0	-59.8667	0.00513388	0.5197
274.5	-59.8667	0.00337457	0.6531
279.0	-59.8667	0.00347584	0.5347
283.5	-59.8667	0.0020639	0.5535
288.0	-59.8667	0.00321689	0.8932
292.5	-59.8667	0.0011876	0.6128
297.0	-59.8667	0.00438339	0.6359
301.5	-59.8667	0.00171865	0.6045
306.0	-59.8667	0.00082852	0.5086
310.5	-59.8667	0.00428481	0.6953
315.0	-59.8667	0.00157013	0.8966
319.5	-59.8667	0.00433041	0.7657
324.0	-59.8667	0.0013065	0.8345
328.5	-59.8667	0.000683187	0.558
333.0	-59.8667	0.00163028	0.7007
337.5	-59.8667	0.000398772	0.3536
342.0	-59.8667	0.0001969	0.4176
346.5	-59.8667	0.000141946	0.4415
351.0	-59.8667	0.00139193	0.8494
355.5	-59.8667	0.000123973	0.46
360.0	-59.8667	0.000126095	0.4867
364.5	-59.8667	0.00139507	0.6767
369.0	-59.8667	0.000102512	1.0
373.5	-59.8667	0.0	0.0
378.0	-59.8667	4.02794e-05	1.0
382.5	-59.8667	0.000992	0.7387
387.0	-59.8667	0.000123796	0.5656
391.5	-59.8667	5.77419e-05	1.0
396.0	-59.8667	9.28747e-05	0.7074
400.5	-59.8667	0.000207924	0.7867
405.0	-59.8667	1.71096e-05	0.791
409.5	-59.8667	0.0	0.0
414.0	-59.8667	0.00152758	0.9933
418.5	-59.8667	0.000556227	0.9654
423.0	-59.8667	0.0	0.0
427.5	-59.8667	0.0	0.0
432.0	-59.8667	5.60704e-05	0.6145
436.5	-59.8667	0.00237645	0.5833
441.0	-59.8667	8.91744e-06	1.0
445.5	-59.8667	4.56356e-05	0.626
-450.0	-57.3	0.00018127	0.5042
-445.5	-57.3	0.000122792	0.5434
-441.0	-57.3	0.00013335	0.5838
-436.5	-57.3	0.000124139	0.533
-432.0	-57.3	0.000168304	0.8427
-427.5	-57.3	0.000256316	0.6285
-423.0	-57.3	0.000765748	0.8876
-418.5	-57.3	0.0	0.0
-414.0	-57.3	0.0	0.0
-409.5	-57.3	0.0	0.0
-405.0	-57.3	0.0	0.0
-400.5	-57.3	7.81724e-06	1.0
-396.0	-57.3	1.59312e-05	1.0
-391.5	-57.3	1.48434e-05	1.0
-387.0	-57.3	0.0	0.0
-382.5	-57.3	5.40255e-05	0.5936
-378.0	-57.3	6.43103e-05	0.6893
-373.5	-57.3	0.000104359	0.6667
-369.0	-57.3	0.00237959	0.9628
-364.5	-57.3	0.001189	0.8493
-360.0	-57.3	0.000145113	0.4004
-355.5	-57.3	0.000206001	0.4232
-351.0	-57.3	0.000442616	0.7991
-346.5	-57.3	0.00102006	0.8179
-342.0	-57.3	9.79402e-05	0.5411
-337.5	-57.3	0.000104696	0.4937
-333.0	-57.3	0.000177267	0.3885
-328.5	-57.3	0.000294102	0.3122
-324.0	-57.3	0.000145413	0.4869
-319.5	-57.3	0.000362368	0.8187
-315.0	-57.3	0.000319668	0.3681
-310.5	-57.3	0.00025097	0.3937
-306.0	-57.3	0.000321938	0.3486
-301.5	-57.3	0.000584178	0.4755
-297.0	-57.3	0.00140904	0.757
-292.5	-57.3	0.0004493	0.3025
-288.0	-57.3	0.00168952	0.7784
-283.5	-57.3	0.000845607	0.6227
-279.0	-57.3	0.00156205	0.6527
-274.5	-57.3	0.00194516	0.7485
-270.0	-57.3	0.000788579	0.7461
-265.5	-57.3	0.00196019	0.8112
-261.0	-57.3	0.000492908	0.5961
-256.5	-57.3	0.00269571	0.5774
-252.0	-57.3	0.00214904	0.8264
-247.5	-57.3	0.00205606	0.592
-243.0	-57.3	0.00208461	0.5862
-238.5	-57.3	0.00129833	0.5117
-234.0	-57.3	0.00753624	0.6604
-229.5	-57.3	0.00415985	0.5253
-225.0	-57.3	0.0119285	0.5727
-220.5	-57.3	0.00534946	0.5595
-216.0	-57.3	0.00965669	0.6272
-211.5	-57.3	0.00635913	0.3818
-207.0	-57.3	0.0124444	0.4368
-202.5	-57.3	0.0127289	0.35
-198.0	-57.3	0.00633259	0.4549
-193.5	-57.3	0.0147858	0.3285
-189.0	-57.3	0.00451133	0.3853
-184.5	-57.3	0.0131079	0.3617
-180.0	-57.3	0.00933908	0.4353
