Cor B	Cor A	Value	Error
-450.0	-65.0	0.0552446	0.1286
-445.5	-65.0	0.0554093	0.1077
-441.0	-65.0	0.0725677	0.3045
-436.5	-65.0	0.0645886	0.1866
-432.0	-65.0	0.0577889	0.1239
-427.5	-65.0	0.0941179	0.3146
-423.0	-65.0	0.0862392	0.3469
-418.5	-65.0	0.0545971	0.1419
-414.0	-65.0	0.0522205	0.1545
-409.5	-65.0	0.0666555	0.168
-405.0	-65.0	0.110859	0.3352
-400.5	-65.0	0.119346	0.3172
-396.0	-65.0	0.117513	0.2843
-391.5	-65.0	0.0752501	0.2658
-387.0	-65.0	0.0678451	0.1922
-382.5	-65.0	0.0707178	0.1835
-378.0	-65.0	0.0875165	0.1528
-373.5	-65.0	0.135988	0.3293
-369.0	-65.0	0.143842	0.323
-364.5	-65.0	0.1119	0.1285
-360.0	-65.0	0.146567	0.1379
-355.5	-65.0	0.223199	0.1562
-351.0	-65.0	0.255082	0.1405
-346.5	-65.0	0.339629	0.196
-342.0	-65.0	0.549072	0.1796
-337.5	-65.0	0.758034	0.2084
-333.0	-65.0	1.04438	0.1517
-328.5	-65.0	1.81418	0.1972
-324.0	-65.0	3.61132	0.4886
-319.5	-65.0	2.62314	0.1526
-315.0	-65.0	2.68423	0.1352
-310.5	-65.0	2.6958	0.1117
-306.0	-65.0	2.64388	0.0897
-301.5	-65.0	2.56347	0.0873
-297.0	-65.0	2.63615	0.0808
-292.5	-65.0	2.55443	0.0718
-288.0	-65.0	8.33093	0.7034
-283.5	-65.0	8.65171	0.7184
-279.0	-65.0	2.93585	0.1751
-274.5	-65.0	5.46384	0.3843
-270.0	-65.0	3.52219	0.1929
-265.5	-65.0	4.28083	0.3961
-261.0	-65.0	2.98096	0.1987
-256.5	-65.0	2.84449	0.0925
-252.0	-65.0	4.98476	0.2732
-247.5	-65.0	8.5753	0.5383
-243.0	-65.0	23.2148	0.6772
-238.5	-65.0	14.1168	0.2674
-234.0	-65.0	24.672	0.2883
-229.5	-65.0	53.3269	0.3616
-225.0	-65.0	54.2905	0.2273
-220.5	-65.0	73.1246	0.1642
-216.0	-65.0	115.382	0.2121
-211.5	-65.0	169.835	0.1745
-207.0	-65.0	303.21	0.185
-202.5	-65.0	534.492	0.2463
-198.0	-65.0	1060.13	0.2708
-193.5	-65.0	1328.05	0.2011
-189.0	-65.0	2140.3	0.2152
-184.5	-65.0	3736.97	0.2203
-180.0	-65.0	5321.4	0.2184
-175.5	-65.0	6650.84	0.1261
-171.0	-65.0	9017.5	0.1457
-166.5	-65.0	12251.9	0.1277
-162.0	-65.0	15847.8	0.1145
-157.5	-65.0	23978.9	0.1097
-153.0	-65.0	31557.9	0.0772
-148.5	-65.0	37155.6	0.0785
-144.0	-65.0	39759.4	0.0848
-139.5	-65.0	35141.1	0.0915
-135.0	-65.0	48849.5	0.0857
-130.5	-65.0	39165.9	0.0873
-126.0	-65.0	42570.4	0.0943
-121.5	-65.0	48307.5	0.0949
-117.0	-65.0	53595.3	0.0858
-112.5	-65.0	58472.1	0.0815
-108.0	-65.0	67073.9	0.0774
-103.5	-65.0	77472.4	0.0748
-99.0	-65.0	73937.8	0.0769
-94.5	-65.0	85879.4	0.0682
-90.0	-65.0	96317.1	0.0663
-85.5	-65.0	121445.0	0.062
-81.0	-65.0	129971.0	0.0564
-76.5	-65.0	141142.0	0.0572
-72.0	-65.0	146217.0	0.0547
-67.5	-65.0	170329.0	0.0504
-63.0	-65.0	191304.0	0.0508
-58.5	-65.0	201845.0	0.0461
-54.0	-65.0	203724.0	0.0456
-49.5	-65.0	231014.0	0.043
-45.0	-65.0	259611.0	0.0421
-40.5	-65.0	262493.0	0.0414
-36.0	-65.0	292253.0	0.0402
-31.5	-65.0	310284.0	0.0375
-27.0	-65.0	346097.0	0.0362
-22.5	-65.0	385104.0	0.0346
-18.0	-65.0	431732.0	0.0321
-13.5	-65.0	480763.0	0.0312
-9.0	-65.0	553210.0	0.0296
-4.5	-65.0	656820.0	0.0267
0.0	-65.0	834494.0	0.0221
4.5	-65.0	944973.0	0.0199
9.0	-65.0	944671.0	0.0203
13.5	-65.0	903028.0	0.0211
18.0	-65.0	888654.0	0.0205
22.5	-65.0	841379.0	0.0217
27.0	-65.0	791506.0	0.023
31.5	-65.0	740562.0	0.0244
36.0	-65.0	751205.0	0.0246
40.5	-65.0	698548.0	0.0246
45.0	-65.0	669405.0	0.027
49.5	-65.0	626047.0	0.0274
54.0	-65.0	595553.0	0.0266
58.5	-65.0	563889.0	0.0273
63.0	-65.0	582955.0	0.0272
67.5	-65.0	554141.0	0.0272
72.0	-65.0	560326.0	0.026
76.5	-65.0	559046.0	0.0264
81.0	-65.0	600172.0	0.0263
85.5	-65.0	554244.0	0.0257
90.0	-65.0	527612.0	0.0252
94.5	-65.0	542819.0	0.0254
99.0	-65.0	496348.0	0.0245
103.5	-65.0	523066.0	0.0245
108.0	-65.0	418003.0	0.0258
112.5	-65.0	308817.0	0.0293
117.0	-65.0	232632.0	0.032
121.5	-65.0	168050.0	0.0358
126.0	-65.0	129397.0	0.0373
130.5	-65.0	95177.2	0.0391
135.0	-65.0	79535.1	0.0467
139.5	-65.0	61594.0	0.0499
144.0	-65.0	39206.9	0.0606
148.5	-65.0	22735.9	0.073
153.0	-65.0	12730.5	0.0714
157.5	-65.0	7808.17	0.0668
162.0	-65.0	5025.29	0.0634
166.5	-65.0	3100.45	0.0673
171.0	-65.0	2168.14	0.0653
175.5	-65.0	1399.53	0.0605
180.0	-65.0	980.246	0.0581
184.5	-65.0	685.42	0.0762
189.0	-65.0	513.322	0.0951
193.5	-65.0	341.861	0.1435
198.0	-65.0	232.885	0.1846
202.5	-65.0	147.551	0.1934
207.0	-65.0	199.841	0.263
211.5	-65.0	148.853	0.1527
216.0	-65.0	132.193	0.082
220.5	-65.0	146.073	0.0833
225.0	-65.0	125.045	0.0375
229.5	-65.0	142.039	0.0754
234.0	-65.0	149.158	0.0479
238.5	-65.0	168.186	0.1263
243.0	-65.0	142.818	0.0351
247.5	-65.0	160.724	0.1246
252.0	-65.0	149.269	0.0386
256.5	-65.0	154.024	0.0611
261.0	-65.0	159.309	0.0528
265.5	-65.0	154.478	0.0385
270.0	-65.0	144.471	0.0342
274.5	-65.0	148.582	0.0353
279.0	-65.0	168.545	0.0501
283.5	-65.0	177.822	0.0802
288.0	-65.0	201.255	0.1682
292.5	-65.0	206.252	0.1648
297.0	-65.0	206.835	0.0864
301.5	-65.0	175.142	0.0555
306.0	-65.0	173.267	0.0453
310.5	-65.0	173.141	0.0505
315.0	-65.0	171.894	0.0607
319.5	-65.0	165.814	0.0786
324.0	-65.0	169.369	0.1052
328.5	-65.0	117.992	0.0452
333.0	-65.0	86.0457	0.0463
337.5	-65.0	66.547	0.0456
342.0	-65.0	57.5393	0.1738
346.5	-65.0	36.2208	0.0439
351.0	-65.0	25.8385	0.037
355.5	-65.0	21.5378	0.0966
360.0	-65.0	18.0698	0.1258
364.5	-65.0	10.9577	0.0433
369.0	-65.0	8.79489	0.0653
373.5	-65.0	7.41737	0.1014
378.0	-65.0	6.74416	0.0672
382.5	-65.0	6.7578	0.0827
387.0	-65.0	6.68197	0.0822
391.5	-65.0	7.25576	0.0787
396.0	-65.0	8.44058	0.107
400.5	-65.0	10.0491	0.1762
405.0	-65.0	10.1985	0.1636
409.5	-65.0	8.54664	0.117
414.0	-65.0	9.29542	0.1406
418.5	-65.0	9.09721	0.1424
423.0	-65.0	9.86969	0.1586
427.5	-65.0	10.3111	0.151
432.0	-65.0	9.82758	0.1531
436.5	-65.0	8.7689	0.1664
441.0	-65.0	8.56389	0.1607
445.5	-65.0	7.90011	0.1464
-450.0	-62.4333	0.0600512	0.1136
-445.5	-62.4333	0.0731958	0.1545
-441.0	-62.4333	0.0629676	0.1209
-436.5	-62.4333	0.0722303	0.1933
-432.0	-62.4333	0.0829948	0.2796
-427.5	-62.4333	0.0909306	0.2393
-423.0	-62.4333	0.120984	0.3813
-418.5	-62.4333	0.126209	0.3866
-414.0	-62.4333	0.115385	0.4384
-409.5	-62.4333	0.123759	0.457
-405.0	-62.4333	0.090813	0.275
-400.5	-62.4333	0.055402	0.1371
-396.0	-62.4333	0.0673461	0.1513
-391.5	-62.4333	0.0767047	0.174
-387.0	-62.4333	0.0719303	0.1149
-382.5	-62.4333	0.0677172	0.1376
-378.0	-62.4333	0.0674702	0.1416
-373.5	-62.4333	0.0798265	0.1487
-369.0	-62.4333	0.110727	0.1707
-364.5	-62.4333	0.173657	0.2011
-360.0	-62.4333	0.200342	0.1789
-355.5	-62.4333	0.221661	0.1269
-351.0	-62.4333	0.288432	0.1168
-346.5	-62.4333	0.397513	0.1028
-342.0	-62.4333	0.467919	0.0913
-337.5	-62.4333	0.756374	0.1452
-333.0	-62.4333	1.23142	0.1864
-328.5	-62.4333	1.56096	0.1003
-324.0	-62.4333	2.43246	0.1437
-319.5	-62.4333	2.61573	0.0871
-315.0	-62.4333	2.67938	0.0827
-310.5	-62.4333	2.52008	0.0673
-306.0	-62.4333	2.46601	0.0792
-301.5	-62.4333	2.65284	0.0924
-297.0	-62.4333	3.06636	0.0906
-292.5	-62.4333	2.73791	0.0758
-288.0	-62.4333	11.7178	0.7671
-283.5	-62.4333	2.79315	0.0987
-279.0	-62.4333	2.90648	0.0996
-274.5	-62.4333	8.18112	0.5753
-270.0	-62.4333	2.76934	0.082
-265.5	-62.4333	2.77193	0.0808
-261.0	-62.4333	5.90368	0.4383
-256.5	-62.4333	4.19331	0.1765
-252.0	-62.4333	9.30345	0.4109
-247.5	-62.4333	7.92922	0.3077
-243.0	-62.4333	5.5953	0.0989
-238.5	-62.4333	9.82022	0.1114
-234.0	-62.4333	25.1843	0.1962
-229.5	-62.4333	48.6808	0.4333
-225.0	-62.4333	50.1227	0.1708
-220.5	-62.4333	104.523	0.2181
-216.0	-62.4333	107.313	0.1508
-211.5	-62.4333	181.356	0.1499
-207.0	-62.4333	368.772	0.193
-202.5	-62.4333	646.111	0.2186
-198.0	-62.4333	989.633	0.2303
-193.5	-62.4333	1567.7	0.2465
-189.0	-62.4333	2847.9	0.2407
-184.5	-62.4333	4722.32	0.2281
-180.0	-62.4333	7066.04	0.1991
-175.5	-62.4333	9087.41	0.1661
-171.0	-62.4333	9429.95	0.1355
-166.5	-62.4333	10288.5	0.1142
-162.0	-62.4333	15885.4	0.1072
-157.5	-62.4333	22020.2	0.0931
-153.0	-62.4333	32582.1	0.0807
-148.5	-62.4333	46252.8	0.0826
-144.0	-62.4333	49716.6	0.0926
-139.5	-62.4333	43135.3	0.0992
-135.0	-62.4333	46596.4	0.1016
-130.5	-62.4333	52533.9	0.0958
-126.0	-62.4333	52506.7	0.0871
-121.5	-62.4333	47102.2	0.0892
-117.0	-62.4333	55215.3	0.0908
-112.5	-62.4333	57934.2	0.0807
-108.0	-62.4333	58426.7	0.0858
-103.5	-62.4333	79154.1	0.0824
-99.0	-62.4333	80887.2	0.0806
-94.5	-62.4333	88760.5	0.0729
-90.0	-62.4333	95474.2	0.0677
-85.5	-62.4333	112985.0	0.0607
-81.0	-62.4333	127249.0	0.0592
-76.5	-62.4333	140745.0	0.0586
-72.0	-62.4333	149022.0	0.0517
-67.5	-62.4333	163780.0	0.0523
-63.0	-62.4333	188527.0	0.0496
-58.5	-62.4333	204697.0	0.0464
-54.0	-62.4333	208245.0	0.045
-49.5	-62.4333	236244.0	0.0437
-45.0	-62.4333	250613.0	0.0433
-40.5	-62.4333	254200.0	0.0416
-36.0	-62.4333	293957.0	0.039
-31.5	-62.4333	330264.0	0.0386
-27.0	-62.4333	362597.0	0.036
-22.5	-62.4333	383882.0	0.0336
-18.0	-62.4333	423456.0	0.0335
-13.5	-62.4333	501757.0	0.0326
-9.0	-62.4333	545537.0	0.0292
-4.5	-62.4333	633742.0	0.0265
0.0	-62.4333	810383.0	0.0223
4.5	-62.4333	1002180.0	0.0197
9.0	-62.4333	980183.0	0.0193
13.5	-62.4333	957951.0	0.0197
18.0	-62.4333	921120.0	0.0205
22.5	-62.4333	900728.0	0.0213
27.0	-62.4333	820675.0	0.0227
31.5	-62.4333	754211.0	0.0236
36.0	-62.4333	722249.0	0.0248
40.5	-62.4333	694051.0	0.0256
45.0	-62.4333	653087.0	0.0267
49.5	-62.4333	635743.0	0.0264
54.0	-62.4333	619416.0	0.0267
58.5	-62.4333	592469.0	0.0266
63.0	-62.4333	565779.0	0.0274
67.5	-62.4333	579490.0	0.027
72.0	-62.4333	580573.0	0.0268
76.5	-62.4333	585727.0	0.0249
81.0	-62.4333	577178.0	0.0252
85.5	-62.4333	550087.0	0.0259
90.0	-62.4333	542610.0	0.0248
94.5	-62.4333	570663.0	0.0244
99.0	-62.4333	548167.0	0.0243
103.5	-62.4333	522472.0	0.0226
108.0	-62.4333	458732.0	0.0233
112.5	-62.4333	339558.0	0.0286
117.0	-62.4333	252249.0	0.0311
121.5	-62.4333	184947.0	0.036
126.0	-62.4333	150099.0	0.0405
130.5	-62.4333	108741.0	0.0406
135.0	-62.4333	87557.3	0.0436
139.5	-62.4333	69339.1	0.0491
144.0	-62.4333	47263.4	0.0646
148.5	-62.4333	24046.4	0.0717
153.0	-62.4333	13444.5	0.066
157.5	-62.4333	8513.68	0.0677
162.0	-62.4333	5106.07	0.0623
166.5	-62.4333	3235.01	0.0532
171.0	-62.4333	2060.97	0.0551
175.5	-62.4333	1454.14	0.0517
180.0	-62.4333	977.033	0.0519
184.5	-62.4333	671.571	0.0599
189.0	-62.4333	447.066	0.0482
193.5	-62.4333	289.571	0.0517
198.0	-62.4333	179.774	0.0428
202.5	-62.4333	121.62	0.0426
207.0	-62.4333	134.282	0.1054
211.5	-62.4333	159.434	0.148
216.0	-62.4333	148.261	0.0794
220.5	-62.4333	139.956	0.0572
225.0	-62.4333	166.884	0.0893
229.5	-62.4333	167.736	0.0489
234.0	-62.4333	161.744	0.0385
238.5	-62.4333	160.703	0.0357
243.0	-62.4333	162.489	0.038
247.5	-62.4333	177.146	0.0996
252.0	-62.4333	165.881	0.0429
256.5	-62.4333	175.804	0.0422
261.0	-62.4333	182.794	0.056
265.5	-62.4333	170.742	0.0409
270.0	-62.4333	175.93	0.0501
274.5	-62.4333	204.546	0.0893
279.0	-62.4333	178.592	0.0481
283.5	-62.4333	181.448	0.0415
288.0	-62.4333	180.647	0.0409
292.5	-62.4333	215.705	0.1701
297.0	-62.4333	249.709	0.2778
301.5	-62.4333	185.627	0.0442
306.0	-62.4333	175.955	0.0379
310.5	-62.4333	167.371	0.0424
315.0	-62.4333	161.107	0.0424
319.5	-62.4333	162.487	0.062
324.0	-62.4333	205.797	0.2451
328.5	-62.4333	161.431	0.2395
333.0	-62.4333	121.687	0.2208
337.5	-62.4333	72.143	0.0462
342.0	-62.4333	81.376	0.3581
346.5	-62.4333	93.7965	0.5811
351.0	-62.4333	33.215	0.1135
355.5	-62.4333	22.445	0.0421
360.0	-62.4333	20.7503	0.1322
364.5	-62.4333	14.7474	0.0884
369.0	-62.4333	10.2719	0.0515
373.5	-62.4333	7.96187	0.0553
378.0	-62.4333	7.65858	0.0562
382.5	-62.4333	7.32644	0.061
387.0	-62.4333	7.53839	0.0731
391.5	-62.4333	7.63344	0.0952
396.0	-62.4333	7.54304	0.1072
400.5	-62.4333	8.18768	0.1142
405.0	-62.4333	8.46	0.1349
409.5	-62.4333	12.6094	0.2231
414.0	-62.4333	11.2983	0.1482
418.5	-62.4333	10.2741	0.1496
423.0	-62.4333	9.81764	0.1587
427.5	-62.4333	10.0727	0.1532
432.0	-62.4333	9.96484	0.1528
436.5	-62.4333	8.5566	0.1433
441.0	-62.4333	8.11183	0.1405
445.5	-62.4333	8.26049	0.1362
-450.0	-59.8667	0.0683832	0.2084
-445.5	-59.8667	0.0545759	0.1567
-441.0	-59.8667	0.0846716	0.1934
-436.5	-59.8667	0.0823012	0.1874
-432.0	-59.8667	0.0603026	0.1675
-427.5	-59.8667	0.0519808	0.116
-423.0	-59.8667	0.0527	0.1084
-418.5	-59.8667	0.0571502	0.1025
-414.0	-59.8667	0.102368	0.2459
-409.5	-59.8667	0.101755	0.3523
-405.0	-59.8667	0.0903449	0.2826
-400.5	-59.8667	0.0659298	0.1373
-396.0	-59.8667	0.0664229	0.1528
-391.5	-59.8667	0.0809851	0.1925
-387.0	-59.8667	0.0852914	0.1204
-382.5	-59.8667	0.0795223	0.1243
-378.0	-59.8667	0.0709071	0.1016
-373.5	-59.8667	0.0719005	0.1085
-369.0	-59.8667	0.136121	0.3315
-364.5	-59.8667	0.174591	0.2558
-360.0	-59.8667	0.188005	0.1047
-355.5	-59.8667	0.236402	0.1227
-351.0	-59.8667	0.39321	0.1559
-346.5	-59.8667	0.568834	0.201
-342.0	-59.8667	0.593569	0.1202
-337.5	-59.8667	0.742579	0.0826
-333.0	-59.8667	1.00491	0.0828
-328.5	-59.8667	1.33343	0.0731
-324.0	-59.8667	1.91335	0.065
-319.5	-59.8667	2.68916	0.0669
-315.0	-59.8667	2.5119	0.0676
-310.5	-59.8667	2.62342	0.0613
-306.0	-59.8667	2.97656	0.0803
-301.5	-59.8667	2.86542	0.0783
-297.0	-59.8667	3.02657	0.1297
-292.5	-59.8667	4.45186	0.1896
-288.0	-59.8667	4.5647	0.1812
-283.5	-59.8667	3.1047	0.0976
-279.0	-59.8667	3.05516	0.1265
-274.5	-59.8667	3.56633	0.211
-270.0	-59.8667	4.87984	0.2872
-265.5	-59.8667	4.67207	0.2067
-261.0	-59.8667	5.22303	0.3563
-256.5	-59.8667	3.56873	0.1037
-252.0	-59.8667	4.13733	0.1258
-247.5	-59.8667	5.28385	0.1885
-243.0	-59.8667	6.83393	0.1584
-238.5	-59.8667	8.62945	0.1042
-234.0	-59.8667	17.0882	0.1377
-229.5	-59.8667	40.3057	0.2293
-225.0	-59.8667	45.6621	0.1622
-220.5	-59.8667	99.4782	0.2395
-216.0	-59.8667	238.517	0.2752
-211.5	-59.8667	216.436	0.2549
-207.0	-59.8667	258.988	0.176
-202.5	-59.8667	450.356	0.1983
-198.0	-59.8667	739.206	0.1719
-193.5	-59.8667	1106.92	0.1648
-189.0	-59.8667	2642.02	0.2017
-184.5	-59.8667	3494.87	0.1597
-180.0	-59.8667	4490.26	0.1729
-175.5	-59.8667	5930.64	0.1113
-171.0	-59.8667	9968.26	0.1295
-166.5	-59.8667	13180.5	0.1443
-162.0	-59.8667	17948.7	0.1204
-157.5	-59.8667	20607.2	0.0837
-153.0	-59.8667	35032.4	0.0858
-148.5	-59.8667	49987.8	0.0719
-144.0	-59.8667	52562.3	0.0848
-139.5	-59.8667	47001.8	0.1076
-135.0	-59.8667	46010.9	0.1022
-130.5	-59.8667	53674.0	0.1004
-126.0	-59.8667	52675.6	0.097
-121.5	-59.8667	50361.9	0.0927
-117.0	-59.8667	55122.0	0.0896
-112.5	-59.8667	62777.8	0.0891
-108.0	-59.8667	56668.4	0.0788
-103.5	-59.8667	65574.4	0.0791
-99.0	-59.8667	86131.7	0.0753
-94.5	-59.8667	92009.2	0.0679
-90.0	-59.8667	92704.6	0.0662
-85.5	-59.8667	114674.0	0.0597
-81.0	-59.8667	115580.0	0.0601
-76.5	-59.8667	146875.0	0.0544
-72.0	-59.8667	152611.0	0.0535
-67.5	-59.8667	154112.0	0.0544
-63.0	-59.8667	180765.0	0.0491
-58.5	-59.8667	202975.0	0.0488
-54.0	-59.8667	210558.0	0.0485
-49.5	-59.8667	231147.0	0.0446
-45.0	-59.8667	243037.0	0.042
-40.5	-59.8667	266948.0	0.0409
-36.0	-59.8667	306282.0	0.039
-31.5	-59.8667	333557.0	0.037
-27.0	-59.8667	388885.0	0.0358
-22.5	-59.8667	430531.0	0.033
-18.0	-59.8667	481462.0	0.0325
-13.5	-59.8667	476643.0	0.0301
-9.0	-59.8667	527415.0	0.0295
-4.5	-59.8667	603809.0	0.0265
0.0	-59.8667	743096.0	0.0239
4.5	-59.8667	995607.0	0.0194
9.0	-59.8667	1022040.0	0.0182
13.5	-59.8667	1035570.0	0.0189
18.0	-59.8667	973636.0	0.0195
22.5	-59.8667	905454.0	0.0202
27.0	-59.8667	826999.0	0.0213
31.5	-59.8667	784728.0	0.0228
36.0	-59.8667	740836.0	0.0235
40.5	-59.8667	684295.0	0.0244
45.0	-59.8667	646150.0	0.0253
49.5	-59.8667	648797.0	0.0257
54.0	-59.8667	600592.0	0.0261
58.5	-59.8667	579023.0	0.0266
63.0	-59.8667	589366.0	0.0265
67.5	-59.8667	582073.0	0.0269
72.0	-59.8667	555662.0	0.0261
76.5	-59.8667	577899.0	0.026
81.0	-59.8667	586345.0	0.0244
85.5	-59.8667	579822.0	0.0251
90.0	-59.8667	568262.0	0.0244
94.5	-59.8667	566136.0	0.0244
99.0	-59.8667	560420.0	0.0239
103.5	-59.8667	553323.0	0.0219
108.0	-59.8667	480084.0	0.0213
112.5	-59.8667	375342.0	0.0268
117.0	-59.8667	280826.0	0.032
121.5	-59.8667	210072.0	0.0335
126.0	-59.8667	163200.0	0.0386
130.5	-59.8667	125082.0	0.0408
135.0	-59.8667	98176.9	0.043
139.5	-59.8667	74345.9	0.0458
144.0	-59.8667	45645.2	0.0504
148.5	-59.8667	24568.0	0.0617
153.0	-59.8667	13914.3	0.0666
157.5	-59.8667	8341.42	0.0571
162.0	-59.8667	5491.85	0.0617
166.5	-59.8667	3432.11	0.0563
171.0	-59.8667	2211.19	0.0547
175.5	-59.8667	1653.06	0.0571
180.0	-59.8667	1092.65	0.0585
184.5	-59.8667	754.186	0.0554
189.0	-59.8667	480.889	0.0527
193.5	-59.8667	298.415	0.045
198.0	-59.8667	193.48	0.0426
202.5	-59.8667	130.401	0.0377
207.0	-59.8667	130.708	0.0344
211.5	-59.8667	142.862	0.037
216.0	-59.8667	149.396	0.0367
220.5	-59.8667	166.012	0.0416
225.0	-59.8667	210.066	0.1344
229.5	-59.8667	182.429	0.0668
234.0	-59.8667	186.023	0.0535
238.5	-59.8667	182.065	0.0609
243.0	-59.8667	184.402	0.0457
247.5	-59.8667	181.349	0.0368
252.0	-59.8667	179.766	0.0315
256.5	-59.8667	194.267	0.0408
261.0	-59.8667	180.198	0.0314
265.5	-59.8667	183.227	0.0406
270.0	-59.8667	188.756	0.0441
274.5	-59.8667	199.611	0.0378
279.0	-59.8667	205.642	0.0426
283.5	-59.8667	194.089	0.042
288.0	-59.8667	186.497	0.0461
292.5	-59.8667	195.42	0.0531
297.0	-59.8667	220.18	0.119
301.5	-59.8667	223.824	0.1582
306.0	-59.8667	182.395	0.0444
310.5	-59.8667	166.844	0.0372
315.0	-59.8667	164.559	0.0352
319.5	-59.8667	180.0	0.0749
324.0	-59.8667	166.663	0.0743
328.5	-59.8667	142.653	0.0959
333.0	-59.8667	118.36	0.1819
337.5	-59.8667	78.4957	0.0941
342.0	-59.8667	53.2111	0.0336
346.5	-59.8667	41.8454	0.0398
351.0	-59.8667	71.3479	0.5507
355.5	-59.8667	43.3973	0.4197
360.0	-59.8667	19.8289	0.0531
364.5	-59.8667	14.9543	0.0522
369.0	-59.8667	11.9092	0.0679
373.5	-59.8667	8.7388	0.0618
378.0	-59.8667	8.30046	0.0812
382.5	-59.8667	7.53263	0.0827
387.0	-59.8667	6.97767	0.0638
391.5	-59.8667	7.84329	0.1086
396.0	-59.8667	8.99838	0.1319
400.5	-59.8667	9.82488	0.1349
405.0	-59.8667	9.62	0.1348
409.5	-59.8667	10.4513	0.1467
414.0	-59.8667	9.36245	0.1476
418.5	-59.8667	8.43791	0.155
423.0	-59.8667	8.21893	0.1318
427.5	-59.8667	8.31924	0.1206
432.0	-59.8667	9.19297	0.1407
436.5	-59.8667	9.85878	0.1441
441.0	-59.8667	9.52071	0.1457
445.5	-59.8667	8.16688	0.129
-450.0	-57.3	0.0642121	0.1779
-445.5	-57.3	0.0778977	0.254
-441.0	-57.3	0.0865471	0.2334
-436.5	-57.3	0.0874336	0.2375
-432.0	-57.3	0.0668519	0.1796
-427.5	-57.3	0.0517003	0.1247
-423.0	-57.3	0.0523764	0.1213
-418.5	-57.3	0.061051	0.1346
-414.0	-57.3	0.0640043	0.1165
-409.5	-57.3	0.070756	0.0935
-405.0	-57.3	0.0819063	0.1213
-400.5	-57.3	0.0908922	0.1323
-396.0	-57.3	0.0798918	0.1445
-391.5	-57.3	0.088992	0.1654
-387.0	-57.3	0.0994111	0.2575
-382.5	-57.3	0.0975009	0.2271
-378.0	-57.3	0.077948	0.0975
-373.5	-57.3	0.075247	0.1137
-369.0	-57.3	0.120635	0.1354
-364.5	-57.3	0.177696	0.1657
-360.0	-57.3	0.20635	0.1445
-355.5	-57.3	0.268923	0.1359
-351.0	-57.3	0.402658	0.1268
-346.5	-57.3	0.493388	0.1034
-342.0	-57.3	0.802801	0.1661
-337.5	-57.3	1.20377	0.1792
-333.0	-57.3	1.40054	0.1203
-328.5	-57.3	1.65394	0.1712
-324.0	-57.3	2.26344	0.1779
-319.5	-57.3	2.77112	0.0718
-315.0	-57.3	14.3294	0.7762
-310.5	-57.3	15.3441	0.5737
-306.0	-57.3	14.0171	0.781
-301.5	-57.3	3.63628	0.2566
-297.0	-57.3	3.68426	0.2246
-292.5	-57.3	4.0464	0.2898
-288.0	-57.3	5.31957	0.2614
-283.5	-57.3	4.22952	0.1707
-279.0	-57.3	4.79736	0.1917
-274.5	-57.3	6.31302	0.2391
-270.0	-57.3	5.2434	0.3024
-265.5	-57.3	3.659	0.1154
-261.0	-57.3	3.8236	0.0986
-256.5	-57.3	12.17	0.6389
-252.0	-57.3	5.98612	0.3673
-247.5	-57.3	7.39439	0.3897
-243.0	-57.3	10.4833	0.4
-238.5	-57.3	16.2156	0.4029
-234.0	-57.3	26.9537	0.3575
-229.5	-57.3	40.4239	0.2064
-225.0	-57.3	63.57	0.3559
-220.5	-57.3	67.096	0.2626
-216.0	-57.3	93.0858	0.1786
-211.5	-57.3	215.69	0.2221
-207.0	-57.3	252.525	0.2055
-202.5	-57.3	372.51	0.2086
-198.0	-57.3	484.065	0.1529
-193.5	-57.3	938.913	0.1695
-189.0	-57.3	2637.04	0.2393
-184.5	-57.3	4049.04	0.1921
-180.0	-57.3	4839.76	0.1716
-175.5	-57.3	5808.1	0.1197
-171.0	-57.3	10787.4	0.1386
-166.5	-57.3	12907.2	0.1872
-162.0	-57.3	16954.6	0.128
-157.5	-57.3	25702.2	0.0974
-153.0	-57.3	39262.1	0.0804
-148.5	-57.3	48058.8	0.0792
-144.0	-57.3	48229.0	0.0891
-139.5	-57.3	40371.5	0.0886
-135.0	-57.3	41402.4	0.0847
-130.5	-57.3	47244.7	0.1001
-126.0	-57.3	44963.4	0.0867
-121.5	-57.3	49587.2	0.089
-117.0	-57.3	56996.7	0.0851
-112.5	-57.3	59450.5	0.0798
-108.0	-57.3	62408.4	0.0852
-103.5	-57.3	70376.4	0.0764
-99.0	-57.3	86240.9	0.0646
-94.5	-57.3	89229.3	0.0698
-90.0	-57.3	95015.9	0.0685
-85.5	-57.3	130124.0	0.0613
-81.0	-57.3	134665.0	0.0564
-76.5	-57.3	145804.0	0.0551
-72.0	-57.3	161055.0	0.0529
-67.5	-57.3	170290.0	0.0524
-63.0	-57.3	191289.0	0.0464
-58.5	-57.3	228657.0	0.0485
-54.0	-57.3	228373.0	0.0483
-49.5	-57.3	219533.0	0.0459
-45.0	-57.3	227425.0	0.0425
-40.5	-57.3	257891.0	0.0422
-36.0	-57.3	319734.0	0.0377
-31.5	-57.3	327386.0	0.0364
-27.0	-57.3	378165.0	0.0344
-22.5	-57.3	410448.0	0.0323
-18.0	-57.3	470198.0	0.031
-13.5	-57.3	480381.0	0.0298
-9.0	-57.3	531179.0	0.0288
-4.5	-57.3	599700.0	0.0275
0.0	-57.3	700909.0	0.0244
