Cor B	Cor A	Value	Error
-207.0	-65.0	31.9973	0.2892
-202.5	-65.0	86.949	0.3116
-198.0	-65.0	96.4489	0.2135
-193.5	-65.0	108.479	0.196
-189.0	-65.0	122.493	0.227
-184.5	-65.0	146.12	0.1998
-180.0	-65.0	304.105	0.1617
-175.5	-65.0	413.683	0.1422
-171.0	-65.0	1111.4	0.1583
-166.5	-65.0	2332.0	0.0903
-162.0	-65.0	8147.38	0.1673
-157.5	-65.0	26765.5	0.1881
-153.0	-65.0	119478.0	0.0979
-148.5	-65.0	528807.0	0.0799
-144.0	-65.0	740219.0	0.0702
-139.5	-65.0	823411.0	0.0626
-135.0	-65.0	933605.0	0.0647
-130.5	-65.0	922407.0	0.0629
-126.0	-65.0	964858.0	0.0643
-121.5	-65.0	1109490.0	0.0584
-117.0	-65.0	1250850.0	0.055
-112.5	-65.0	1397080.0	0.0521
-108.0	-65.0	1449160.0	0.0502
-103.5	-65.0	1648890.0	0.0454
-99.0	-65.0	2201350.0	0.0416
-94.5	-65.0	2485070.0	0.0387
-90.0	-65.0	3027860.0	0.0346
-85.5	-65.0	3520990.0	0.0331
-81.0	-65.0	4336370.0	0.0292
-76.5	-65.0	4790210.0	0.0279
-72.0	-65.0	5650710.0	0.026
-67.5	-65.0	6930860.0	0.0244
-63.0	-65.0	7506470.0	0.0224
-58.5	-65.0	8460130.0	0.0214
-54.0	-65.0	9197030.0	0.0203
-49.5	-65.0	9953930.0	0.0196
-45.0	-65.0	10479500.0	0.0188
-40.5	-65.0	11328000.0	0.0183
-36.0	-65.0	12528400.0	0.0175
-31.5	-65.0	13850500.0	0.0166
-27.0	-65.0	15449300.0	0.0159
-22.5	-65.0	17904400.0	0.0151
-18.0	-65.0	20799100.0	0.0145
-13.5	-65.0	24502100.0	0.0134
-9.0	-65.0	28778100.0	0.0126
-4.5	-65.0	36389700.0	0.0117
0.0	-65.0	48829800.0	0.0106
4.5	-65.0	59549700.0	0.0098
9.0	-65.0	63188600.0	0.0093
13.5	-65.0	65438100.0	0.009
18.0	-65.0	65958200.0	0.0089
22.5	-65.0	63517200.0	0.0089
27.0	-65.0	58633400.0	0.0091
31.5	-65.0	52894100.0	0.0094
36.0	-65.0	48598300.0	0.0098
40.5	-65.0	44141300.0	0.0101
45.0	-65.0	39543200.0	0.0104
49.5	-65.0	36280100.0	0.0108
54.0	-65.0	33287800.0	0.0111
58.5	-65.0	30665000.0	0.0114
63.0	-65.0	28567900.0	0.0118
67.5	-65.0	26167400.0	0.0123
72.0	-65.0	24305900.0	0.0126
76.5	-65.0	22146500.0	0.0132
81.0	-65.0	19688800.0	0.0142
85.5	-65.0	18804800.0	0.0144
90.0	-65.0	20146300.0	0.0145
94.5	-65.0	22079000.0	0.0142
99.0	-65.0	23538200.0	0.0143
103.5	-65.0	16622700.0	0.017
108.0	-65.0	3482690.0	0.0338
112.5	-65.0	951216.0	0.062
117.0	-65.0	385698.0	0.0559
121.5	-65.0	169136.0	0.0633
126.0	-65.0	83007.3	0.0614
130.5	-65.0	45578.3	0.076
135.0	-65.0	24285.5	0.1115
139.5	-65.0	13026.0	0.1284
144.0	-65.0	14416.0	0.1227
148.5	-65.0	14146.9	0.1441
153.0	-65.0	8812.99	0.0745
157.5	-65.0	11256.5	0.1868
162.0	-65.0	5904.29	0.078
166.5	-65.0	6382.43	0.2218
171.0	-65.0	4807.8	0.092
175.5	-65.0	4334.96	0.1165
180.0	-65.0	3217.82	0.0991
184.5	-65.0	3134.07	0.2263
189.0	-65.0	1505.14	0.1006
193.5	-65.0	939.139	0.1214
198.0	-65.0	687.857	0.1672
202.5	-65.0	615.719	0.5273
207.0	-65.0	263.901	0.1459
211.5	-65.0	276.655	0.2254
216.0	-65.0	187.321	0.1109
220.5	-65.0	219.256	0.1912
225.0	-65.0	168.076	0.093
229.5	-65.0	197.275	0.1265
234.0	-65.0	164.389	0.0954
238.5	-65.0	192.319	0.1779
243.0	-65.0	144.135	0.0938
247.5	-65.0	153.345	0.1418
252.0	-65.0	182.83	0.2415
256.5	-65.0	127.267	0.1082
261.0	-65.0	116.177	0.0504
265.5	-65.0	111.266	0.0575
270.0	-65.0	104.858	0.0543
274.5	-65.0	110.779	0.0842
279.0	-65.0	98.662	0.055
283.5	-65.0	132.797	0.2016
288.0	-65.0	137.484	0.1964
292.5	-65.0	98.5852	0.079
297.0	-65.0	159.323	0.2406
301.5	-65.0	97.5805	0.097
306.0	-65.0	93.8226	0.1031
310.5	-65.0	89.7497	0.0779
315.0	-65.0	102.966	0.2243
319.5	-65.0	79.5147	0.0652
324.0	-65.0	79.6703	0.0954
328.5	-65.0	51.8295	0.0819
333.0	-65.0	30.0454	0.0825
337.5	-65.0	18.5198	0.1067
342.0	-65.0	11.3447	0.1123
346.5	-65.0	7.05067	0.1188
351.0	-65.0	4.31696	0.111
355.5	-65.0	2.77565	0.1225
360.0	-65.0	1.85541	0.1281
364.5	-65.0	1.21366	0.1714
369.0	-65.0	0.752033	0.2267
373.5	-65.0	0.562238	0.4395
378.0	-65.0	0.842385	0.6522
382.5	-65.0	0.896663	0.7058
387.0	-65.0	0.829722	0.6927
391.5	-65.0	0.810734	0.6362
396.0	-65.0	0.654948	0.6014
400.5	-65.0	0.602312	0.5804
405.0	-65.0	0.520579	0.5379
409.5	-65.0	0.483624	0.4627
414.0	-65.0	0.450369	0.452
418.5	-65.0	0.421129	0.4252
423.0	-65.0	0.412392	0.4359
427.5	-65.0	0.381297	0.3737
432.0	-65.0	0.351299	0.286
436.5	-65.0	0.327557	0.3612
441.0	-65.0	0.295164	0.3833
445.5	-65.0	0.254068	0.2696
-450.0	-62.4333	0.007993	0.4374
-445.5	-62.4333	0.00925664	0.4493
-441.0	-62.4333	0.013213	0.334
-436.5	-62.4333	0.00795476	0.4506
-432.0	-62.4333	0.00702005	0.4018
-427.5	-62.4333	0.0122239	0.4598
-423.0	-62.4333	0.0202812	0.356
-418.5	-62.4333	0.0127395	0.3959
-414.0	-62.4333	0.00905484	0.5028
-409.5	-62.4333	0.00652168	0.4483
-405.0	-62.4333	0.0173345	0.5973
-400.5	-62.4333	0.0217441	0.5454
-396.0	-62.4333	0.0225408	0.4246
-391.5	-62.4333	0.00658838	0.4387
-387.0	-62.4333	0.00582973	0.4066
-382.5	-62.4333	0.00795386	0.4278
-378.0	-62.4333	0.00567578	0.8159
-373.5	-62.4333	0.0102388	0.4489
-369.0	-62.4333	0.012309	0.4818
-364.5	-62.4333	0.0273563	0.3636
-360.0	-62.4333	0.0704444	0.2745
-355.5	-62.4333	0.0610113	0.1796
-351.0	-62.4333	0.0673168	0.1615
-346.5	-62.4333	0.142898	0.231
-342.0	-62.4333	0.364424	0.3412
-337.5	-62.4333	0.567773	0.2947
-333.0	-62.4333	0.57961	0.2649
-328.5	-62.4333	1.17888	0.3076
-324.0	-62.4333	1.30589	0.2515
-319.5	-62.4333	2.93388	0.1802
-315.0	-62.4333	2.29647	0.2133
-310.5	-62.4333	2.9137	0.1883
-306.0	-62.4333	2.03031	0.237
-301.5	-62.4333	1.7939	0.1998
-297.0	-62.4333	3.04202	0.1992
-292.5	-62.4333	2.95628	0.1802
-288.0	-62.4333	2.22757	0.1856
-283.5	-62.4333	2.32696	0.1691
-279.0	-62.4333	3.73078	0.2205
-274.5	-62.4333	3.42358	0.2031
-270.0	-62.4333	2.58525	0.1884
-265.5	-62.4333	1.65326	0.2107
-261.0	-62.4333	2.765	0.2141
-256.5	-62.4333	2.51461	0.2005
-252.0	-62.4333	1.81781	0.203
-247.5	-62.4333	2.15373	0.1868
-243.0	-62.4333	2.32694	0.2094
-238.5	-62.4333	3.43214	0.2007
-234.0	-62.4333	6.7348	0.1579
-229.5	-62.4333	7.02262	0.146
-225.0	-62.4333	10.4118	0.1557
-220.5	-62.4333	17.0872	0.2209
-216.0	-62.4333	26.5365	0.1684
-211.5	-62.4333	31.9743	0.1511
-207.0	-62.4333	37.9627	0.1571
-202.5	-62.4333	66.2353	0.1848
-198.0	-62.4333	85.9372	0.1396
-193.5	-62.4333	130.756	0.1464
-189.0	-62.4333	104.436	0.1417
-184.5	-62.4333	78.8984	0.1926
-180.0	-62.4333	118.822	0.2304
-175.5	-62.4333	191.976	0.2329
-171.0	-62.4333	430.493	0.3184
-166.5	-62.4333	1306.11	0.2114
-162.0	-62.4333	4756.7	0.2975
-157.5	-62.4333	18189.4	0.1761
-153.0	-62.4333	115056.0	0.1278
-148.5	-62.4333	480431.0	0.0704
-144.0	-62.4333	740805.0	0.0681
-139.5	-62.4333	879133.0	0.0635
-135.0	-62.4333	921625.0	0.0622
-130.5	-62.4333	950047.0	0.0645
-126.0	-62.4333	1013870.0	0.0593
-121.5	-62.4333	1043090.0	0.0591
-117.0	-62.4333	1177740.0	0.0537
-112.5	-62.4333	1311160.0	0.0513
-108.0	-62.4333	1562190.0	0.0483
-103.5	-62.4333	1934280.0	0.0461
-99.0	-62.4333	2162780.0	0.0417
-94.5	-62.4333	2513520.0	0.0371
-90.0	-62.4333	3118980.0	0.035
-85.5	-62.4333	3533800.0	0.0309
-81.0	-62.4333	4196900.0	0.0292
-76.5	-62.4333	4867800.0	0.0271
-72.0	-62.4333	5675180.0	0.0251
-67.5	-62.4333	6903780.0	0.0228
-63.0	-62.4333	7925010.0	0.0214
-58.5	-62.4333	8578000.0	0.0203
-54.0	-62.4333	9543680.0	0.0194
-49.5	-62.4333	10106600.0	0.019
-45.0	-62.4333	10687800.0	0.0183
-40.5	-62.4333	11416400.0	0.0175
-36.0	-62.4333	12423200.0	0.0169
-31.5	-62.4333	13805900.0	0.0165
-27.0	-62.4333	15478700.0	0.0154
-22.5	-62.4333	17692000.0	0.0148
-18.0	-62.4333	20733200.0	0.0139
-13.5	-62.4333	23798100.0	0.0131
-9.0	-62.4333	28713900.0	0.0124
-4.5	-62.4333	35339000.0	0.0114
0.0	-62.4333	46330900.0	0.0105
4.5	-62.4333	60534900.0	0.0094
9.0	-62.4333	65756400.0	0.0089
13.5	-62.4333	68749300.0	0.0086
18.0	-62.4333	70627900.0	0.0084
22.5	-62.4333	66973700.0	0.0085
27.0	-62.4333	62526800.0	0.0086
31.5	-62.4333	55250100.0	0.009
36.0	-62.4333	49323600.0	0.0093
40.5	-62.4333	45201700.0	0.0097
45.0	-62.4333	40337700.0	0.0101
49.5	-62.4333	36542800.0	0.0104
54.0	-62.4333	33786700.0	0.0107
58.5	-62.4333	32073100.0	0.011
63.0	-62.4333	28778000.0	0.0114
67.5	-62.4333	26915900.0	0.0118
72.0	-62.4333	24704500.0	0.0122
76.5	-62.4333	22135600.0	0.0128
81.0	-62.4333	19995700.0	0.0137
85.5	-62.4333	18611800.0	0.0142
90.0	-62.4333	20877900.0	0.014
94.5	-62.4333	22765300.0	0.0138
99.0	-62.4333	23820000.0	0.0137
103.5	-62.4333	17234200.0	0.0164
108.0	-62.4333	3370810.0	0.0361
112.5	-62.4333	772578.0	0.0772
117.0	-62.4333	263856.0	0.0781
121.5	-62.4333	108249.0	0.0786
126.0	-62.4333	51737.5	0.077
130.5	-62.4333	28634.7	0.0951
135.0	-62.4333	14383.3	0.0695
139.5	-62.4333	8909.95	0.0949
144.0	-62.4333	10687.7	0.083
148.5	-62.4333	11637.9	0.0811
153.0	-62.4333	9289.12	0.0593
157.5	-62.4333	8866.05	0.0939
162.0	-62.4333	8072.4	0.1072
166.5	-62.4333	6889.89	0.144
171.0	-62.4333	6312.55	0.1242
175.5	-62.4333	4541.13	0.068
180.0	-62.4333	4249.46	0.1246
184.5	-62.4333	3299.47	0.1295
189.0	-62.4333	1989.21	0.1134
193.5	-62.4333	1242.77	0.1131
198.0	-62.4333	990.721	0.2909
202.5	-62.4333	682.066	0.3268
207.0	-62.4333	274.947	0.1254
211.5	-62.4333	241.797	0.1143
216.0	-62.4333	231.343	0.1125
220.5	-62.4333	187.701	0.118
225.0	-62.4333	205.571	0.119
229.5	-62.4333	220.932	0.1717
234.0	-62.4333	893.374	0.7946
238.5	-62.4333	201.005	0.1494
243.0	-62.4333	154.088	0.0579
247.5	-62.4333	156.654	0.0997
252.0	-62.4333	165.21	0.1672
256.5	-62.4333	118.721	0.0502
261.0	-62.4333	115.099	0.0542
265.5	-62.4333	113.566	0.0506
270.0	-62.4333	151.022	0.1779
274.5	-62.4333	103.289	0.0541
279.0	-62.4333	106.352	0.0577
283.5	-62.4333	159.266	0.2138
288.0	-62.4333	127.35	0.1887
292.5	-62.4333	96.7716	0.0634
297.0	-62.4333	382.156	0.6588
301.5	-62.4333	223.211	0.5861
306.0	-62.4333	97.3817	0.1178
310.5	-62.4333	90.2364	0.0757
315.0	-62.4333	121.454	0.2445
319.5	-62.4333	75.6616	0.051
324.0	-62.4333	88.7564	0.0586
328.5	-62.4333	60.7561	0.0649
333.0	-62.4333	40.2471	0.0742
337.5	-62.4333	26.1679	0.0894
342.0	-62.4333	16.8135	0.0967
346.5	-62.4333	10.2302	0.1111
351.0	-62.4333	6.44548	0.114
355.5	-62.4333	4.28096	0.1103
360.0	-62.4333	2.54337	0.1253
364.5	-62.4333	1.70225	0.1618
369.0	-62.4333	1.01632	0.2396
373.5	-62.4333	0.672731	0.3626
378.0	-62.4333	1.03473	0.6392
382.5	-62.4333	1.04287	0.6359
387.0	-62.4333	0.975065	0.6779
391.5	-62.4333	0.834319	0.6428
396.0	-62.4333	0.761098	0.5891
400.5	-62.4333	0.667505	0.5509
405.0	-62.4333	0.62966	0.5528
409.5	-62.4333	0.573199	0.4937
414.0	-62.4333	0.517189	0.4569
418.5	-62.4333	0.520199	0.4033
423.0	-62.4333	0.437695	0.3677
427.5	-62.4333	0.428307	0.3426
432.0	-62.4333	0.422319	0.3325
436.5	-62.4333	0.357657	0.3502
441.0	-62.4333	0.290585	0.321
445.5	-62.4333	0.268829	0.2485
-450.0	-59.8667	0.00495177	0.7251
-445.5	-59.8667	0.00655748	0.4744
-441.0	-59.8667	0.0111043	0.4757
-436.5	-59.8667	0.0066627	0.4328
-432.0	-59.8667	0.00720271	0.6917
-427.5	-59.8667	0.013796	0.5266
-423.0	-59.8667	0.0160331	0.4218
-418.5	-59.8667	0.0167972	0.3056
-414.0	-59.8667	0.010591	0.4382
-409.5	-59.8667	0.0165812	0.3517
-405.0	-59.8667	0.0133057	0.3864
-400.5	-59.8667	0.0093254	0.3318
-396.0	-59.8667	0.00989426	0.4762
-391.5	-59.8667	0.0270177	0.4684
-387.0	-59.8667	0.0228944	0.5551
-382.5	-59.8667	0.0111959	0.436
-378.0	-59.8667	0.00857533	0.4086
-373.5	-59.8667	0.00436752	0.452
-369.0	-59.8667	0.0189196	0.3269
-364.5	-59.8667	0.026624	0.2127
-360.0	-59.8667	0.0752879	0.195
-355.5	-59.8667	0.110775	0.2281
-351.0	-59.8667	0.128397	0.158
-346.5	-59.8667	0.182327	0.1428
-342.0	-59.8667	0.191477	0.2122
-337.5	-59.8667	0.32757	0.1665
-333.0	-59.8667	0.701669	0.1826
-328.5	-59.8667	0.955045	0.1773
-324.0	-59.8667	1.78771	0.2439
-319.5	-59.8667	2.22427	0.1942
-315.0	-59.8667	2.3784	0.2053
-310.5	-59.8667	2.80598	0.2085
-306.0	-59.8667	2.05101	0.1575
-301.5	-59.8667	2.81788	0.1958
-297.0	-59.8667	2.82443	0.1616
-292.5	-59.8667	3.82926	0.1885
-288.0	-59.8667	2.51403	0.2124
-283.5	-59.8667	2.54018	0.1906
-279.0	-59.8667	3.15454	0.1698
-274.5	-59.8667	3.28594	0.213
-270.0	-59.8667	2.78508	0.182
-265.5	-59.8667	2.05875	0.1745
-261.0	-59.8667	2.42885	0.198
-256.5	-59.8667	2.62439	0.2053
-252.0	-59.8667	2.59156	0.2013
-247.5	-59.8667	3.07075	0.2165
-243.0	-59.8667	3.46736	0.1885
-238.5	-59.8667	5.38879	0.1405
-234.0	-59.8667	7.11513	0.143
-229.5	-59.8667	9.78442	0.1564
-225.0	-59.8667	14.6795	0.1429
-220.5	-59.8667	21.053	0.1426
-216.0	-59.8667	28.4673	0.1399
-211.5	-59.8667	40.8197	0.1544
-207.0	-59.8667	50.0187	0.1711
-202.5	-59.8667	56.9549	0.1367
-198.0	-59.8667	103.9	0.1418
-193.5	-59.8667	123.246	0.1277
-189.0	-59.8667	116.3	0.1719
-184.5	-59.8667	140.804	0.2376
-180.0	-59.8667	324.082	0.5375
-175.5	-59.8667	884.03	0.6211
-171.0	-59.8667	766.822	0.6188
-166.5	-59.8667	891.142	0.2184
-162.0	-59.8667	4026.68	0.2913
-157.5	-59.8667	24740.7	0.2055
-153.0	-59.8667	99601.1	0.1016
-148.5	-59.8667	501516.0	0.0691
-144.0	-59.8667	710373.0	0.0671
-139.5	-59.8667	747956.0	0.0656
-135.0	-59.8667	831149.0	0.0608
-130.5	-59.8667	945398.0	0.061
-126.0	-59.8667	986843.0	0.059
-121.5	-59.8667	1016440.0	0.0594
-117.0	-59.8667	1230280.0	0.0543
-112.5	-59.8667	1298930.0	0.052
-108.0	-59.8667	1472930.0	0.05
-103.5	-59.8667	1724240.0	0.0451
-99.0	-59.8667	2010050.0	0.041
-94.5	-59.8667	2390030.0	0.0383
-90.0	-59.8667	2878990.0	0.0353
-85.5	-59.8667	3570140.0	0.0316
-81.0	-59.8667	3901630.0	0.0298
-76.5	-59.8667	4648800.0	0.0268
-72.0	-59.8667	5752110.0	0.0248
-67.5	-59.8667	6684410.0	0.0231
-63.0	-59.8667	8004020.0	0.0211
-58.5	-59.8667	9096380.0	0.0202
-54.0	-59.8667	9742080.0	0.0191
-49.5	-59.8667	10262400.0	0.0183
-45.0	-59.8667	10555000.0	0.0181
-40.5	-59.8667	11434400.0	0.0173
-36.0	-59.8667	12351900.0	0.0168
-31.5	-59.8667	13438200.0	0.0161
-27.0	-59.8667	15451500.0	0.0155
-22.5	-59.8667	17875500.0	0.0146
-18.0	-59.8667	20783900.0	0.0137
-13.5	-59.8667	23683500.0	0.013
-9.0	-59.8667	28110300.0	0.0123
-4.5	-59.8667	35056900.0	0.0114
0.0	-59.8667	44216800.0	0.0105
4.5	-59.8667	60759300.0	0.0094
9.0	-59.8667	71367900.0	0.0086
13.5	-59.8667	75315800.0	0.0083
18.0	-59.8667	76621000.0	0.0081
22.5	-59.8667	73279600.0	0.0082
27.0	-59.8667	67348900.0	0.0084
31.5	-59.8667	59362200.0	0.0087
36.0	-59.8667	52579900.0	0.0091
40.5	-59.8667	45953800.0	0.0096
45.0	-59.8667	40940400.0	0.01
49.5	-59.8667	37425700.0	0.0103
54.0	-59.8667	35045600.0	0.0104
58.5	-59.8667	32885300.0	0.0108
63.0	-59.8667	29855300.0	0.0111
67.5	-59.8667	27459300.0	0.0116
72.0	-59.8667	25791500.0	0.012
76.5	-59.8667	22252600.0	0.0126
81.0	-59.8667	20314300.0	0.0135
85.5	-59.8667	19847600.0	0.0138
90.0	-59.8667	22061800.0	0.0136
94.5	-59.8667	23802200.0	0.0134
99.0	-59.8667	25549600.0	0.0133
103.5	-59.8667	19085800.0	0.0157
108.0	-59.8667	3574520.0	0.0352
112.5	-59.8667	849590.0	0.0734
117.0	-59.8667	267386.0	0.076
121.5	-59.8667	115208.0	0.0925
126.0	-59.8667	54391.0	0.0875
130.5	-59.8667	26529.6	0.0701
135.0	-59.8667	14618.3	0.0915
139.5	-59.8667	9076.36	0.0805
144.0	-59.8667	10281.5	0.0475
148.5	-59.8667	11026.7	0.0668
153.0	-59.8667	9317.52	0.0538
157.5	-59.8667	7908.41	0.0423
162.0	-59.8667	7906.45	0.0709
166.5	-59.8667	6467.78	0.0526
171.0	-59.8667	6625.95	0.0886
175.5	-59.8667	5387.56	0.0797
180.0	-59.8667	4529.72	0.0858
184.5	-59.8667	3675.33	0.1487
189.0	-59.8667	2119.37	0.0877
193.5	-59.8667	1333.84	0.093
198.0	-59.8667	856.228	0.1141
202.5	-59.8667	514.608	0.2257
207.0	-59.8667	317.945	0.1254
211.5	-59.8667	244.116	0.0894
216.0	-59.8667	255.456	0.1083
220.5	-59.8667	231.481	0.1063
225.0	-59.8667	246.348	0.1469
229.5	-59.8667	256.086	0.1773
234.0	-59.8667	323.894	0.3721
238.5	-59.8667	192.635	0.1084
243.0	-59.8667	154.129	0.0513
247.5	-59.8667	154.31	0.0581
252.0	-59.8667	166.933	0.1612
256.5	-59.8667	133.982	0.054
261.0	-59.8667	124.83	0.0529
265.5	-59.8667	122.47	0.0497
270.0	-59.8667	127.191	0.1018
274.5	-59.8667	148.799	0.1967
279.0	-59.8667	132.275	0.1583
283.5	-59.8667	132.638	0.1624
288.0	-59.8667	109.907	0.0946
292.5	-59.8667	106.285	0.0787
297.0	-59.8667	100.716	0.0549
301.5	-59.8667	94.2979	0.0533
306.0	-59.8667	96.714	0.0757
310.5	-59.8667	127.354	0.1993
315.0	-59.8667	107.422	0.1595
319.5	-59.8667	87.0618	0.0524
324.0	-59.8667	98.2634	0.053
328.5	-59.8667	76.7419	0.0678
333.0	-59.8667	50.8121	0.0749
337.5	-59.8667	33.2354	0.0781
342.0	-59.8667	20.6222	0.0909
346.5	-59.8667	13.1662	0.1082
351.0	-59.8667	8.04006	0.1005
355.5	-59.8667	4.86528	0.1103
360.0	-59.8667	2.97589	0.1055
364.5	-59.8667	2.01972	0.1351
369.0	-59.8667	1.24268	0.1824
373.5	-59.8667	0.711316	0.3512
378.0	-59.8667	1.04462	0.5892
382.5	-59.8667	1.01153	0.6694
387.0	-59.8667	0.937643	0.6683
391.5	-59.8667	0.838742	0.612
396.0	-59.8667	0.824787	0.594
400.5	-59.8667	0.711789	0.5367
405.0	-59.8667	0.628917	0.5303
409.5	-59.8667	0.563477	0.5134
414.0	-59.8667	0.543996	0.4587
418.5	-59.8667	0.497734	0.4196
423.0	-59.8667	0.382884	0.377
427.5	-59.8667	0.363584	0.4119
432.0	-59.8667	0.358795	0.4096
436.5	-59.8667	0.343454	0.3626
441.0	-59.8667	0.34037	0.3354
445.5	-59.8667	0.330545	0.2901
-450.0	-57.3	0.0151399	0.5931
-445.5	-57.3	0.0100272	0.5669
-441.0	-57.3	0.00816476	0.4333
-436.5	-57.3	0.00774784	0.5086
-432.0	-57.3	0.00839937	0.6389
-427.5	-57.3	0.0102125	0.49
-423.0	-57.3	0.00633871	0.3796
-418.5	-57.3	0.018559	0.3618
-414.0	-57.3	0.013998	0.4195
-409.5	-57.3	0.011519	0.4324
-405.0	-57.3	0.0113854	0.3664
-400.5	-57.3	0.00825774	0.4197
-396.0	-57.3	0.00749485	0.4258
-391.5	-57.3	0.0060782	0.4322
-387.0	-57.3	0.0157087	0.4588
-382.5	-57.3	0.0187899	0.5775
-378.0	-57.3	0.0289161	0.4559
-373.5	-57.3	0.0126494	0.5199
-369.0	-57.3	0.0203404	0.2729
-364.5	-57.3	0.0424842	0.2123
-360.0	-57.3	0.0635419	0.1572
-355.5	-57.3	0.107318	0.1807
-351.0	-57.3	0.123151	0.1246
-346.5	-57.3	0.210378	0.127
-342.0	-57.3	0.306604	0.1685
-337.5	-57.3	0.486143	0.1788
-333.0	-57.3	0.902627	0.1692
-328.5	-57.3	0.977813	0.2494
-324.0	-57.3	1.74349	0.235
-319.5	-57.3	2.26802	0.2111
-315.0	-57.3	2.0913	0.1893
-310.5	-57.3	2.47474	0.2003
-306.0	-57.3	2.95307	0.2077
-301.5	-57.3	2.35735	0.1967
-297.0	-57.3	2.80237	0.2035
-292.5	-57.3	3.22444	0.1683
-288.0	-57.3	3.22175	0.1954
-283.5	-57.3	3.79415	0.1736
-279.0	-57.3	2.48477	0.1788
-274.5	-57.3	4.54295	0.1597
-270.0	-57.3	2.74541	0.1865
-265.5	-57.3	2.13309	0.1612
-261.0	-57.3	3.15037	0.1719
-256.5	-57.3	3.07858	0.1872
-252.0	-57.3	3.36725	0.1636
-247.5	-57.3	2.77158	0.2066
-243.0	-57.3	5.1784	0.2994
-238.5	-57.3	6.30509	0.2432
-234.0	-57.3	8.99932	0.1289
-229.5	-57.3	13.2892	0.1198
-225.0	-57.3	18.5757	0.1142
-220.5	-57.3	24.31	0.1274
-216.0	-57.3	29.0514	0.1295
-211.5	-57.3	52.669	0.1198
-207.0	-57.3	63.6197	0.1537
-202.5	-57.3	69.6846	0.1389
-198.0	-57.3	117.213	0.1313
-193.5	-57.3	134.731	0.1604
-189.0	-57.3	172.948	0.1961
-184.5	-57.3	127.248	0.2168
-180.0	-57.3	176.132	0.2715
-175.5	-57.3	351.764	0.3127
-171.0	-57.3	757.032	0.3674
-166.5	-57.3	1056.28	0.2381
-162.0	-57.3	2710.01	0.1616
-157.5	-57.3	28429.8	0.2272
-153.0	-57.3	105089.0	0.1056
-148.5	-57.3	535999.0	0.0731
-144.0	-57.3	807536.0	0.0673
-139.5	-57.3	810354.0	0.0651
-135.0	-57.3	835106.0	0.0607
-130.5	-57.3	859313.0	0.0593
-126.0	-57.3	984828.0	0.0587
-121.5	-57.3	1008210.0	0.0581
-117.0	-57.3	1110480.0	0.0549
-112.5	-57.3	1264810.0	0.0529
-108.0	-57.3	1467950.0	0.0463
-103.5	-57.3	1724850.0	0.0454
-99.0	-57.3	1984650.0	0.0405
-94.5	-57.3	2360340.0	0.038
-90.0	-57.3	2843070.0	0.0354
-85.5	-57.3	3275690.0	0.0318
-81.0	-57.3	3857360.0	0.0293
-76.5	-57.3	4727630.0	0.027
-72.0	-57.3	5715850.0	0.0251
-67.5	-57.3	6835180.0	0.0233
-63.0	-57.3	8183390.0	0.0211
-58.5	-57.3	9632990.0	0.0196
-54.0	-57.3	10222800.0	0.0188
