Cor C	Cor A	Value	Error
-63.0	-65.0	0.586064	0.094
-58.5	-65.0	0.641275	0.0731
-54.0	-65.0	0.600482	0.0663
-49.5	-65.0	0.540032	0.0458
-45.0	-65.0	0.581886	0.0686
-40.5	-65.0	0.594267	0.0561
-36.0	-65.0	0.602533	0.058
-31.5	-65.0	0.61411	0.0582
-27.0	-65.0	0.760773	0.1157
-22.5	-65.0	0.687094	0.0558
-18.0	-65.0	0.704123	0.0802
-13.5	-65.0	0.654446	0.0662
-9.0	-65.0	0.92708	0.1766
-4.5	-65.0	0.768442	0.0557
0.0	-65.0	0.678526	0.0569
4.5	-65.0	0.704718	0.0572
9.0	-65.0	1.10404	0.3316
13.5	-65.0	0.684952	0.0749
18.0	-65.0	0.631111	0.0475
22.5	-65.0	0.646268	0.0537
27.0	-65.0	0.664977	0.0776
31.5	-65.0	0.58308	0.0642
36.0	-65.0	0.599186	0.0475
40.5	-65.0	0.604885	0.0587
45.0	-65.0	0.570748	0.0522
49.5	-65.0	0.527908	0.0679
54.0	-65.0	0.555806	0.0736
58.5	-65.0	0.533981	0.053
63.0	-65.0	0.549905	0.0542
67.5	-65.0	0.527316	0.0705
72.0	-65.0	0.462416	0.0532
76.5	-65.0	0.47978	0.0548
81.0	-65.0	0.438115	0.0504
85.5	-65.0	0.456578	0.0758
90.0	-65.0	0.426151	0.0554
94.5	-65.0	0.474851	0.1017
99.0	-65.0	0.415463	0.0731
103.5	-65.0	0.365411	0.0632
108.0	-65.0	0.393122	0.0731
112.5	-65.0	0.339487	0.0614
117.0	-65.0	0.364762	0.0902
121.5	-65.0	0.306956	0.0459
126.0	-65.0	0.295414	0.0505
130.5	-65.0	0.28419	0.0553
135.0	-65.0	0.283926	0.0634
139.5	-65.0	0.289239	0.0775
144.0	-65.0	0.27223	0.0943
148.5	-65.0	0.229358	0.0559
153.0	-65.0	0.218894	0.0634
157.5	-65.0	0.205532	0.0688
162.0	-65.0	0.274034	0.2559
166.5	-65.0	0.199441	0.0964
171.0	-65.0	0.18498	0.0692
175.5	-65.0	0.19234	0.1724
180.0	-65.0	0.169653	0.0823
184.5	-65.0	0.227117	0.1571
189.0	-65.0	0.163934	0.1067
193.5	-65.0	0.142607	0.0637
198.0	-65.0	0.14639	0.0938
202.5	-65.0	0.132436	0.0768
207.0	-65.0	0.12696	0.0851
211.5	-65.0	0.129364	0.0719
216.0	-65.0	0.121137	0.0737
220.5	-65.0	0.123701	0.0773
225.0	-65.0	0.107909	0.0973
229.5	-65.0	0.114474	0.0873
234.0	-65.0	0.113473	0.0754
238.5	-65.0	0.117787	0.0978
243.0	-65.0	0.0987981	0.1397
247.5	-65.0	0.111723	0.1545
252.0	-65.0	0.0890997	0.0949
256.5	-65.0	0.0842457	0.0955
261.0	-65.0	0.0708268	0.0769
265.5	-65.0	0.0682393	0.0764
270.0	-65.0	0.0798203	0.153
274.5	-65.0	0.068648	0.0939
279.0	-65.0	0.0717325	0.1313
283.5	-65.0	0.0650593	0.1226
288.0	-65.0	0.0648991	0.1167
292.5	-65.0	0.0538302	0.0878
297.0	-65.0	0.0555263	0.1028
301.5	-65.0	0.0774184	0.1631
306.0	-65.0	0.051672	0.1127
310.5	-65.0	0.0422548	0.0759
315.0	-65.0	0.0435751	0.0841
319.5	-65.0	0.0656901	0.2565
324.0	-65.0	0.0641499	0.2126
328.5	-65.0	0.0596314	0.2149
333.0	-65.0	0.0548904	0.132
337.5	-65.0	0.0403402	0.1217
342.0	-65.0	0.0432381	0.1603
346.5	-65.0	0.0374644	0.0895
351.0	-65.0	0.0370043	0.0986
355.5	-65.0	0.0443363	0.2042
360.0	-65.0	0.0384147	0.097
364.5	-65.0	0.0331089	0.1214
369.0	-65.0	0.0480529	0.3775
373.5	-65.0	0.0262744	0.144
378.0	-65.0	0.0311415	0.1284
382.5	-65.0	0.0305499	0.2127
387.0	-65.0	0.0231389	0.1315
391.5	-65.0	0.0395082	0.2141
396.0	-65.0	0.0389685	0.2105
400.5	-65.0	0.0278634	0.187
405.0	-65.0	0.0180494	0.1603
409.5	-65.0	0.0208479	0.2383
414.0	-65.0	0.0196405	0.243
418.5	-65.0	0.0323851	0.4937
423.0	-65.0	0.0173751	0.1685
427.5	-65.0	0.0200279	0.2339
432.0	-65.0	0.0302584	0.3065
436.5	-65.0	0.0222152	0.3532
441.0	-65.0	0.0190326	0.2241
445.5	-65.0	0.018987	0.1433
-450.0	-62.4333	0.012843	0.1709
-445.5	-62.4333	0.0219227	0.2452
-441.0	-62.4333	0.0229835	0.3391
-436.5	-62.4333	0.0126428	0.1401
-432.0	-62.4333	0.0129466	0.17
-427.5	-62.4333	0.0101834	0.1776
-423.0	-62.4333	0.0123451	0.2572
-418.5	-62.4333	0.0117931	0.2476
-414.0	-62.4333	0.0129404	0.189
-409.5	-62.4333	0.0163165	0.2077
-405.0	-62.4333	0.0139359	0.2494
-400.5	-62.4333	0.0185365	0.1608
-396.0	-62.4333	0.0175077	0.182
-391.5	-62.4333	0.0174792	0.1268
-387.0	-62.4333	0.0179316	0.1346
-382.5	-62.4333	0.0152675	0.135
-378.0	-62.4333	0.0207108	0.2005
-373.5	-62.4333	0.0201326	0.1169
-369.0	-62.4333	0.0232548	0.136
-364.5	-62.4333	0.0184769	0.1139
-360.0	-62.4333	0.0217409	0.1194
-355.5	-62.4333	0.0224644	0.164
-351.0	-62.4333	0.0208761	0.1069
-346.5	-62.4333	0.0236397	0.1299
-342.0	-62.4333	0.0247369	0.1189
-337.5	-62.4333	0.023746	0.1211
-333.0	-62.4333	0.0209257	0.0946
-328.5	-62.4333	0.0237945	0.0938
-324.0	-62.4333	0.0241946	0.0925
-319.5	-62.4333	0.0297811	0.2124
-315.0	-62.4333	0.0274105	0.1025
-310.5	-62.4333	0.0345923	0.1217
-306.0	-62.4333	0.0326995	0.0891
-301.5	-62.4333	0.0286767	0.0902
-297.0	-62.4333	0.0320388	0.1041
-292.5	-62.4333	0.039725	0.1439
-288.0	-62.4333	0.0324989	0.0914
-283.5	-62.4333	0.0360881	0.0868
-279.0	-62.4333	0.0365904	0.0893
-274.5	-62.4333	0.049643	0.1818
-270.0	-62.4333	0.0482353	0.1558
-265.5	-62.4333	0.0660329	0.2544
-261.0	-62.4333	0.0446345	0.089
-256.5	-62.4333	0.0498113	0.0782
-252.0	-62.4333	0.0536906	0.0853
-247.5	-62.4333	0.0573672	0.1011
-243.0	-62.4333	0.0608927	0.0954
-238.5	-62.4333	0.0741093	0.1062
-234.0	-62.4333	0.0729571	0.0837
-229.5	-62.4333	0.0857769	0.1144
-225.0	-62.4333	0.0909843	0.0843
-220.5	-62.4333	0.0808184	0.0689
-216.0	-62.4333	0.0950327	0.0902
-211.5	-62.4333	0.0926615	0.0631
-207.0	-62.4333	0.125709	0.1291
-202.5	-62.4333	0.122	0.1166
-198.0	-62.4333	0.123765	0.0653
-193.5	-62.4333	0.129416	0.0691
-189.0	-62.4333	0.155179	0.0815
-184.5	-62.4333	0.139783	0.0586
-180.0	-62.4333	0.168339	0.0742
-175.5	-62.4333	0.1729	0.0597
-171.0	-62.4333	0.166154	0.0514
-166.5	-62.4333	0.213096	0.0799
-162.0	-62.4333	0.221513	0.0692
-157.5	-62.4333	0.254581	0.0735
-153.0	-62.4333	0.223359	0.0471
-148.5	-62.4333	0.258088	0.0544
-144.0	-62.4333	0.307504	0.0693
-139.5	-62.4333	0.287059	0.0575
-135.0	-62.4333	0.317467	0.0605
-130.5	-62.4333	0.32862	0.0535
-126.0	-62.4333	0.335214	0.0686
-121.5	-62.4333	0.365724	0.0611
-117.0	-62.4333	0.364005	0.0459
-112.5	-62.4333	0.367415	0.0486
-108.0	-62.4333	0.395712	0.0598
-103.5	-62.4333	0.430476	0.0539
-99.0	-62.4333	0.403863	0.0393
-94.5	-62.4333	0.46951	0.0688
-90.0	-62.4333	0.463785	0.0434
-85.5	-62.4333	0.510649	0.1005
-81.0	-62.4333	0.557377	0.0598
-76.5	-62.4333	0.515495	0.0535
-72.0	-62.4333	0.520697	0.0354
-67.5	-62.4333	0.570208	0.0624
-63.0	-62.4333	0.587152	0.0629
-58.5	-62.4333	0.563532	0.0501
-54.0	-62.4333	0.581988	0.0432
-49.5	-62.4333	0.613037	0.0723
-45.0	-62.4333	0.580787	0.0423
-40.5	-62.4333	0.666593	0.0827
-36.0	-62.4333	0.640649	0.0379
-31.5	-62.4333	0.675128	0.0587
-27.0	-62.4333	0.651491	0.0412
-22.5	-62.4333	0.704217	0.0538
-18.0	-62.4333	0.657607	0.0385
-13.5	-62.4333	6.52734	0.8927
-9.0	-62.4333	0.702368	0.0453
-4.5	-62.4333	0.705064	0.0443
0.0	-62.4333	0.742205	0.0532
4.5	-62.4333	0.740197	0.056
9.0	-62.4333	0.662298	0.0445
13.5	-62.4333	0.663784	0.0462
18.0	-62.4333	0.696086	0.0546
22.5	-62.4333	0.64194	0.0599
27.0	-62.4333	0.694526	0.0931
31.5	-62.4333	0.729433	0.1068
36.0	-62.4333	0.611755	0.0537
40.5	-62.4333	0.58671	0.0486
45.0	-62.4333	0.589287	0.0463
49.5	-62.4333	0.559038	0.0404
54.0	-62.4333	0.621264	0.0617
58.5	-62.4333	0.553849	0.0509
63.0	-62.4333	0.499986	0.0441
67.5	-62.4333	0.546134	0.0729
72.0	-62.4333	0.508814	0.048
76.5	-62.4333	0.580685	0.1098
81.0	-62.4333	0.458682	0.0449
85.5	-62.4333	0.447779	0.0632
90.0	-62.4333	0.47543	0.0567
94.5	-62.4333	0.421717	0.0471
99.0	-62.4333	0.399206	0.0413
103.5	-62.4333	0.358065	0.0476
108.0	-62.4333	0.410985	0.0634
112.5	-62.4333	0.439898	0.0885
117.0	-62.4333	0.357311	0.0593
121.5	-62.4333	0.363551	0.0755
126.0	-62.4333	0.310819	0.0487
130.5	-62.4333	0.327513	0.0593
135.0	-62.4333	0.292988	0.0651
139.5	-62.4333	0.344903	0.1386
144.0	-62.4333	0.268421	0.0693
148.5	-62.4333	0.238626	0.0521
153.0	-62.4333	0.237825	0.0829
157.5	-62.4333	0.286898	0.1396
162.0	-62.4333	0.222427	0.0742
166.5	-62.4333	0.195293	0.0515
171.0	-62.4333	0.177874	0.0726
175.5	-62.4333	0.169279	0.0802
180.0	-62.4333	0.213172	0.1411
184.5	-62.4333	0.187134	0.0789
189.0	-62.4333	0.180678	0.1317
193.5	-62.4333	0.192305	0.1662
198.0	-62.4333	0.161322	0.0798
202.5	-62.4333	0.154257	0.0917
207.0	-62.4333	0.124593	0.0558
211.5	-62.4333	0.134583	0.0868
216.0	-62.4333	0.136108	0.1002
220.5	-62.4333	0.146797	0.1072
225.0	-62.4333	0.112754	0.0856
229.5	-62.4333	0.107017	0.0768
234.0	-62.4333	0.0995209	0.0748
238.5	-62.4333	0.109458	0.1078
243.0	-62.4333	0.0937783	0.0845
247.5	-62.4333	0.109427	0.1119
252.0	-62.4333	0.0835909	0.1003
256.5	-62.4333	0.0934772	0.1043
261.0	-62.4333	0.0847617	0.0902
265.5	-62.4333	0.0933553	0.112
270.0	-62.4333	0.0753908	0.0979
274.5	-62.4333	0.0714608	0.0935
279.0	-62.4333	0.0714473	0.1312
283.5	-62.4333	0.0759052	0.1039
288.0	-62.4333	0.067738	0.105
292.5	-62.4333	0.0886145	0.1977
297.0	-62.4333	0.089844	0.2995
301.5	-62.4333	0.048394	0.0855
306.0	-62.4333	0.0499845	0.075
310.5	-62.4333	0.0498883	0.0855
315.0	-62.4333	0.0549901	0.1108
319.5	-62.4333	0.0495695	0.0968
324.0	-62.4333	0.0488808	0.0783
328.5	-62.4333	0.0408875	0.0853
333.0	-62.4333	0.0588782	0.1242
337.5	-62.4333	0.0630018	0.1545
342.0	-62.4333	0.0550742	0.1777
346.5	-62.4333	0.0402907	0.1017
351.0	-62.4333	0.0506228	0.234
355.5	-62.4333	0.0434615	0.1107
360.0	-62.4333	0.0595335	0.2057
364.5	-62.4333	0.032582	0.0983
369.0	-62.4333	0.0450731	0.1626
373.5	-62.4333	0.039016	0.117
378.0	-62.4333	0.0424078	0.1097
382.5	-62.4333	0.02591	0.1458
387.0	-62.4333	0.0331818	0.2147
391.5	-62.4333	0.0335103	0.2674
396.0	-62.4333	0.0507245	0.4224
400.5	-62.4333	0.0248248	0.1792
405.0	-62.4333	0.0189932	0.1264
409.5	-62.4333	0.0277655	0.3374
414.0	-62.4333	0.0247345	0.2122
418.5	-62.4333	0.0200773	0.1579
423.0	-62.4333	0.0169747	0.1332
427.5	-62.4333	0.0162937	0.1469
432.0	-62.4333	0.0179315	0.1512
436.5	-62.4333	0.018916	0.1358
441.0	-62.4333	0.0357489	0.3391
445.5	-62.4333	0.0221115	0.2144
-450.0	-59.8667	0.0164363	0.1689
-445.5	-59.8667	0.0295753	0.3937
-441.0	-59.8667	0.0246697	0.2991
-436.5	-59.8667	0.016334	0.2796
-432.0	-59.8667	0.0182697	0.2478
-427.5	-59.8667	0.014626	0.1481
-423.0	-59.8667	0.0140442	0.1594
-418.5	-59.8667	0.0108441	0.149
-414.0	-59.8667	0.0125539	0.1577
-409.5	-59.8667	0.0127795	0.2365
-405.0	-59.8667	0.0166355	0.2896
-400.5	-59.8667	0.0115641	0.1494
-396.0	-59.8667	0.0155828	0.1427
-391.5	-59.8667	0.013458	0.1496
-387.0	-59.8667	0.0169619	0.1393
-382.5	-59.8667	0.0222443	0.16
-378.0	-59.8667	0.0216821	0.1465
-373.5	-59.8667	0.0193693	0.1741
-369.0	-59.8667	0.027707	0.1972
-364.5	-59.8667	0.0202251	0.1233
-360.0	-59.8667	0.0252336	0.1685
-355.5	-59.8667	0.0196846	0.1039
-351.0	-59.8667	0.0205589	0.1108
-346.5	-59.8667	0.0306546	0.1723
-342.0	-59.8667	0.0223532	0.1208
-337.5	-59.8667	0.0333952	0.1127
-333.0	-59.8667	0.0295882	0.1497
-328.5	-59.8667	0.0302005	0.1054
-324.0	-59.8667	0.0263635	0.1051
-319.5	-59.8667	0.0303723	0.1315
-315.0	-59.8667	0.0268706	0.1032
-310.5	-59.8667	0.0273319	0.1036
-306.0	-59.8667	0.0372311	0.1464
-301.5	-59.8667	0.0313548	0.1113
-297.0	-59.8667	0.0298155	0.0942
-292.5	-59.8667	0.0426052	0.0898
-288.0	-59.8667	0.0384737	0.0865
-283.5	-59.8667	0.0346185	0.073
-279.0	-59.8667	0.0370185	0.09
-274.5	-59.8667	0.0508442	0.1133
-270.0	-59.8667	0.0565799	0.1224
-265.5	-59.8667	0.064189	0.1096
-261.0	-59.8667	0.0490687	0.0865
-256.5	-59.8667	0.052049	0.0815
-252.0	-59.8667	0.0527405	0.0857
-247.5	-59.8667	0.0469146	0.0687
-243.0	-59.8667	0.0597171	0.0617
-238.5	-59.8667	0.0635025	0.0659
-234.0	-59.8667	0.0693406	0.0889
-229.5	-59.8667	0.0771744	0.0987
-225.0	-59.8667	0.0861714	0.0744
-220.5	-59.8667	0.0870492	0.0818
-216.0	-59.8667	0.0872639	0.0579
-211.5	-59.8667	0.106302	0.0877
-207.0	-59.8667	0.0999032	0.0714
-202.5	-59.8667	0.124425	0.0955
-198.0	-59.8667	0.120273	0.0641
-193.5	-59.8667	0.141422	0.064
-189.0	-59.8667	0.155861	0.0652
-184.5	-59.8667	0.143086	0.0514
-180.0	-59.8667	0.183182	0.0564
-175.5	-59.8667	0.175235	0.0546
-171.0	-59.8667	0.193095	0.0599
-166.5	-59.8667	0.226822	0.1134
-162.0	-59.8667	0.228344	0.0626
-157.5	-59.8667	0.2656	0.0617
-153.0	-59.8667	0.242163	0.0476
-148.5	-59.8667	0.274408	0.0568
-144.0	-59.8667	0.324766	0.0689
-139.5	-59.8667	0.292672	0.0498
-135.0	-59.8667	0.32602	0.0458
-130.5	-59.8667	0.322189	0.0613
-126.0	-59.8667	0.346914	0.0455
-121.5	-59.8667	0.360956	0.069
-117.0	-59.8667	0.391353	0.0559
-112.5	-59.8667	0.39423	0.07
-108.0	-59.8667	0.451063	0.073
-103.5	-59.8667	0.457153	0.0588
-99.0	-59.8667	0.465355	0.0514
-94.5	-59.8667	0.504915	0.0732
-90.0	-59.8667	0.513046	0.069
-85.5	-59.8667	0.573505	0.101
-81.0	-59.8667	0.585514	0.09
-76.5	-59.8667	0.608327	0.0713
-72.0	-59.8667	0.558224	0.051
-67.5	-59.8667	0.577261	0.0416
-63.0	-59.8667	0.599451	0.0392
-58.5	-59.8667	0.642434	0.0469
-54.0	-59.8667	0.790683	0.1834
-49.5	-59.8667	0.669713	0.0615
-45.0	-59.8667	0.658084	0.0576
-40.5	-59.8667	0.692482	0.072
-36.0	-59.8667	0.698195	0.0427
-31.5	-59.8667	0.715143	0.0621
-27.0	-59.8667	0.67253	0.0431
-22.5	-59.8667	0.754396	0.0679
-18.0	-59.8667	0.686589	0.0336
-13.5	-59.8667	0.762323	0.0619
-9.0	-59.8667	0.873818	0.1718
-4.5	-59.8667	0.670288	0.0347
0.0	-59.8667	0.885251	0.0879
4.5	-59.8667	0.726722	0.0383
9.0	-59.8667	0.757679	0.0576
13.5	-59.8667	0.720126	0.056
18.0	-59.8667	0.713828	0.0384
22.5	-59.8667	0.666489	0.0596
27.0	-59.8667	0.757015	0.0889
31.5	-59.8667	0.698535	0.0485
36.0	-59.8667	0.653072	0.0536
40.5	-59.8667	0.7043	0.0701
45.0	-59.8667	0.611386	0.0643
49.5	-59.8667	0.60274	0.0593
54.0	-59.8667	0.612426	0.0637
58.5	-59.8667	0.655451	0.064
63.0	-59.8667	0.556859	0.0514
67.5	-59.8667	0.747495	0.1473
72.0	-59.8667	0.54519	0.0761
76.5	-59.8667	0.571165	0.0691
81.0	-59.8667	0.545091	0.0722
85.5	-59.8667	0.475384	0.0395
90.0	-59.8667	0.516913	0.0857
94.5	-59.8667	0.44476	0.0529
99.0	-59.8667	0.397085	0.0375
103.5	-59.8667	0.430012	0.0519
108.0	-59.8667	0.41501	0.0577
112.5	-59.8667	8.52252	0.9485
117.0	-59.8667	0.349802	0.0454
121.5	-59.8667	0.378158	0.1083
126.0	-59.8667	0.356998	0.0721
130.5	-59.8667	0.315213	0.0577
135.0	-59.8667	0.312184	0.0719
139.5	-59.8667	0.281107	0.0769
144.0	-59.8667	0.283465	0.0595
148.5	-59.8667	0.273359	0.0534
153.0	-59.8667	0.263553	0.109
157.5	-59.8667	0.254115	0.0573
162.0	-59.8667	0.230467	0.0658
166.5	-59.8667	0.193748	0.0522
171.0	-59.8667	0.179781	0.0497
175.5	-59.8667	0.197678	0.0854
180.0	-59.8667	0.185218	0.0596
184.5	-59.8667	0.163433	0.0512
189.0	-59.8667	0.201723	0.0845
193.5	-59.8667	0.187081	0.1
198.0	-59.8667	0.148906	0.0843
202.5	-59.8667	0.139811	0.0687
207.0	-59.8667	0.166572	0.148
211.5	-59.8667	0.143419	0.14
216.0	-59.8667	0.141812	0.1068
220.5	-59.8667	0.143149	0.0816
225.0	-59.8667	0.134274	0.1056
229.5	-59.8667	0.128317	0.0921
234.0	-59.8667	0.129239	0.1016
238.5	-59.8667	0.112433	0.0818
243.0	-59.8667	0.115246	0.1293
247.5	-59.8667	0.107161	0.0979
252.0	-59.8667	0.106353	0.0954
256.5	-59.8667	0.103028	0.1609
261.0	-59.8667	0.0859619	0.1085
265.5	-59.8667	0.0787091	0.0833
270.0	-59.8667	0.0742925	0.0739
274.5	-59.8667	0.0739757	0.0989
279.0	-59.8667	0.077604	0.0945
283.5	-59.8667	0.0893909	0.1269
288.0	-59.8667	0.0765675	0.1408
292.5	-59.8667	0.0687791	0.1092
297.0	-59.8667	0.065873	0.1022
301.5	-59.8667	0.0573073	0.092
306.0	-59.8667	0.066177	0.1378
310.5	-59.8667	0.0667752	0.101
315.0	-59.8667	0.0579973	0.0861
319.5	-59.8667	0.0582565	0.1922
324.0	-59.8667	0.0633886	0.2256
328.5	-59.8667	0.043315	0.0853
333.0	-59.8667	0.0434324	0.0837
337.5	-59.8667	0.0631736	0.2246
342.0	-59.8667	0.0578703	0.1209
346.5	-59.8667	0.045717	0.1341
351.0	-59.8667	0.0434253	0.0997
355.5	-59.8667	0.0673826	0.319
360.0	-59.8667	0.0635918	0.2179
364.5	-59.8667	0.0360577	0.1063
369.0	-59.8667	0.0286858	0.1163
373.5	-59.8667	0.0433017	0.2028
378.0	-59.8667	0.0448404	0.1694
382.5	-59.8667	0.032019	0.1431
387.0	-59.8667	0.0300867	0.1525
391.5	-59.8667	0.0247325	0.1842
396.0	-59.8667	0.03758	0.1881
400.5	-59.8667	0.0279809	0.208
405.0	-59.8667	0.0174253	0.1161
409.5	-59.8667	0.023784	0.1694
414.0	-59.8667	0.0406369	0.4431
418.5	-59.8667	0.0188892	0.1273
423.0	-59.8667	0.0164578	0.1358
427.5	-59.8667	0.016771	0.132
432.0	-59.8667	0.0173174	0.1564
436.5	-59.8667	0.0263794	0.1753
441.0	-59.8667	0.0315893	0.3599
445.5	-59.8667	0.0295786	0.3057
-450.0	-57.3	0.0192129	0.155
-445.5	-57.3	0.0140708	0.1349
-441.0	-57.3	0.0139168	0.1428
-436.5	-57.3	0.0162867	0.1499
-432.0	-57.3	0.0146846	0.2046
-427.5	-57.3	0.0162649	0.2544
-423.0	-57.3	0.0129858	0.1921
-418.5	-57.3	0.0217697	0.3837
-414.0	-57.3	0.0172308	0.1621
-409.5	-57.3	0.0139405	0.1429
-405.0	-57.3	0.0168179	0.1646
-400.5	-57.3	0.021851	0.2914
-396.0	-57.3	0.0152776	0.1684
-391.5	-57.3	0.0171703	0.1435
-387.0	-57.3	0.016109	0.1457
-382.5	-57.3	0.0199584	0.1445
-378.0	-57.3	0.0167511	0.1238
-373.5	-57.3	0.0211745	0.1821
-369.0	-57.3	0.0204632	0.1186
-364.5	-57.3	0.0211349	0.1173
-360.0	-57.3	0.0270225	0.1317
-355.5	-57.3	0.0267656	0.1113
-351.0	-57.3	0.0208578	0.1155
-346.5	-57.3	0.0229277	0.104
-342.0	-57.3	0.0232409	0.1071
-337.5	-57.3	0.0258205	0.0993
-333.0	-57.3	0.0269604	0.1343
-328.5	-57.3	0.0282397	0.1423
-324.0	-57.3	0.0284672	0.1006
-319.5	-57.3	0.0441564	0.2885
-315.0	-57.3	0.0412869	0.23
-310.5	-57.3	0.0305392	0.1341
-306.0	-57.3	0.0295362	0.1073
-301.5	-57.3	0.034229	0.1114
-297.0	-57.3	0.0396319	0.0841
-292.5	-57.3	0.047084	0.2223
-288.0	-57.3	0.0393083	0.111
-283.5	-57.3	0.0389002	0.1153
-279.0	-57.3	0.0404355	0.0862
-274.5	-57.3	0.039417	0.0899
-270.0	-57.3	0.0512701	0.1205
-265.5	-57.3	0.0575748	0.1933
-261.0	-57.3	0.0469582	0.0842
-256.5	-57.3	0.0573236	0.0776
-252.0	-57.3	0.0611916	0.0986
-247.5	-57.3	0.0572492	0.0895
-243.0	-57.3	0.077684	0.1666
-238.5	-57.3	0.0764054	0.1133
-234.0	-57.3	0.0830315	0.0848
-229.5	-57.3	0.0727843	0.0729
-225.0	-57.3	0.0751489	0.0618
-220.5	-57.3	0.0874308	0.0687
-216.0	-57.3	0.0926136	0.0639
-211.5	-57.3	0.116405	0.103
-207.0	-57.3	0.102877	0.0622
-202.5	-57.3	0.112748	0.0748
-198.0	-57.3	0.131771	0.0747
-193.5	-57.3	0.125818	0.0564
-189.0	-57.3	0.154602	0.0739
-184.5	-57.3	0.157578	0.0656
-180.0	-57.3	0.179894	0.0498
-175.5	-57.3	0.187939	0.0602
-171.0	-57.3	0.20727	0.0544
-166.5	-57.3	0.230712	0.0484
-162.0	-57.3	0.263103	0.0812
-157.5	-57.3	0.258778	0.0566
-153.0	-57.3	0.271576	0.0664
-148.5	-57.3	0.315491	0.0928
-144.0	-57.3	0.328126	0.1035
-139.5	-57.3	0.319986	0.0585
-135.0	-57.3	0.369882	0.0667
-130.5	-57.3	0.351405	0.0584
-126.0	-57.3	0.322181	0.0376
-121.5	-57.3	0.372657	0.0389
-117.0	-57.3	0.399341	0.0496
-112.5	-57.3	0.449896	0.0564
-108.0	-57.3	0.458741	0.0761
-103.5	-57.3	0.488174	0.1047
-99.0	-57.3	0.484484	0.0578
-94.5	-57.3	0.540487	0.0859
-90.0	-57.3	0.552309	0.0695
