Cor C	Cor A	Value	Error
-450.0	-65.0	0.00156056	0.5125
-445.5	-65.0	0.00488628	0.9152
-441.0	-65.0	0.0059211	0.8913
-436.5	-65.0	0.00259137	0.7463
-432.0	-65.0	0.000831699	0.6555
-427.5	-65.0	0.000735452	0.2309
-423.0	-65.0	0.00110405	0.5538
-418.5	-65.0	0.000696426	0.2574
-414.0	-65.0	0.000587741	0.3119
-409.5	-65.0	0.000377923	0.303
-405.0	-65.0	0.000407087	0.3182
-400.5	-65.0	0.000574307	0.2739
-396.0	-65.0	0.00357317	0.8051
-391.5	-65.0	0.00043582	0.2824
-387.0	-65.0	0.000216537	0.3781
-382.5	-65.0	0.000508366	0.4329
-378.0	-65.0	0.000731917	0.2241
-373.5	-65.0	0.00131819	0.1988
-369.0	-65.0	0.00194784	0.3426
-364.5	-65.0	0.00190872	0.3746
-360.0	-65.0	0.003089	0.7329
-355.5	-65.0	0.00375005	0.6336
-351.0	-65.0	0.00502841	0.585
-346.5	-65.0	0.0060998	0.5288
-342.0	-65.0	0.00588434	0.4601
-337.5	-65.0	0.00385294	0.3914
-333.0	-65.0	0.00161094	0.2191
-328.5	-65.0	0.00450527	0.6753
-324.0	-65.0	0.0074513	0.6204
-319.5	-65.0	0.00645428	0.7087
-315.0	-65.0	0.0066938	0.6845
-310.5	-65.0	0.00835012	0.5651
-306.0	-65.0	0.00571177	0.479
-301.5	-65.0	0.0117663	0.4276
-297.0	-65.0	0.00893634	0.4272
-292.5	-65.0	0.00596117	0.337
-288.0	-65.0	0.00288723	0.1649
-283.5	-65.0	0.00234096	0.1367
-279.0	-65.0	0.0108985	0.4817
-274.5	-65.0	0.0169803	0.4164
-270.0	-65.0	0.015006	0.4302
-265.5	-65.0	0.0115738	0.4517
-261.0	-65.0	0.00816746	0.3863
-256.5	-65.0	0.00730049	0.4028
-252.0	-65.0	0.0117458	0.3061
-247.5	-65.0	0.00439595	0.3209
-243.0	-65.0	0.0129867	0.2921
-238.5	-65.0	0.0151522	0.3167
-234.0	-65.0	0.0164825	0.3234
-229.5	-65.0	0.0206466	0.259
-225.0	-65.0	0.014826	0.3765
-220.5	-65.0	0.0153604	0.2536
-216.0	-65.0	0.0175546	0.2735
-211.5	-65.0	0.016593	0.3134
-207.0	-65.0	0.0163033	0.2502
-202.5	-65.0	0.0157221	0.2192
-198.0	-65.0	0.0239134	0.3024
-193.5	-65.0	0.0200318	0.2153
-189.0	-65.0	0.0338239	0.3065
-184.5	-65.0	0.0364664	0.3117
-180.0	-65.0	0.0444528	0.2405
-175.5	-65.0	0.0363036	0.2311
-171.0	-65.0	0.0412351	0.185
-166.5	-65.0	0.04766	0.1656
-162.0	-65.0	0.0506553	0.1829
-157.5	-65.0	0.0556753	0.1742
-153.0	-65.0	0.04885	0.1618
-148.5	-65.0	0.0775387	0.1742
-144.0	-65.0	0.0683275	0.2118
-139.5	-65.0	0.0717389	0.205
-135.0	-65.0	0.0667445	0.1627
-130.5	-65.0	0.0739189	0.2019
-126.0	-65.0	0.0997392	0.2241
-121.5	-65.0	0.108604	0.1684
-117.0	-65.0	0.116821	0.1622
-112.5	-65.0	0.0877164	0.1881
-108.0	-65.0	0.155002	0.2395
-103.5	-65.0	0.179641	0.264
-99.0	-65.0	0.170569	0.1949
-94.5	-65.0	0.181271	0.2399
-90.0	-65.0	0.201287	0.2658
-85.5	-65.0	0.206245	0.3231
-81.0	-65.0	0.253326	0.3128
-76.5	-65.0	0.305087	0.3891
-72.0	-65.0	0.300554	0.4404
-67.5	-65.0	0.352915	0.5303
-63.0	-65.0	0.400476	0.4321
-58.5	-65.0	0.436268	0.5614
-54.0	-65.0	0.456036	0.5576
-49.5	-65.0	0.549411	0.599
-45.0	-65.0	0.66418	0.6315
-40.5	-65.0	0.698652	0.688
-36.0	-65.0	0.814376	0.708
-31.5	-65.0	1.03298	0.6935
-27.0	-65.0	1.13335	0.7679
-22.5	-65.0	1.27338	0.7945
-18.0	-65.0	1.19192	0.7589
-13.5	-65.0	1.0613	0.7025
-9.0	-65.0	0.870793	0.6778
-4.5	-65.0	0.711586	0.6077
0.0	-65.0	0.586913	0.5676
4.5	-65.0	0.51552	0.4795
9.0	-65.0	0.495291	0.4251
13.5	-65.0	0.421376	0.3564
18.0	-65.0	0.368364	0.2966
22.5	-65.0	0.352613	0.3141
27.0	-65.0	0.301664	0.2315
31.5	-65.0	0.255065	0.1888
36.0	-65.0	0.309083	0.169
40.5	-65.0	0.270792	0.2212
45.0	-65.0	0.267654	0.1281
49.5	-65.0	0.286737	0.1265
54.0	-65.0	0.257532	0.1054
58.5	-65.0	0.201483	0.1227
63.0	-65.0	0.206107	0.1354
67.5	-65.0	0.245346	0.1337
72.0	-65.0	0.225321	0.1179
76.5	-65.0	0.194193	0.1005
81.0	-65.0	0.200991	0.1082
85.5	-65.0	0.160136	0.1197
90.0	-65.0	0.140058	0.1075
94.5	-65.0	0.158569	0.1157
99.0	-65.0	0.154985	0.1279
103.5	-65.0	0.121464	0.1212
108.0	-65.0	0.140302	0.1386
112.5	-65.0	0.130068	0.1225
117.0	-65.0	0.123672	0.1238
121.5	-65.0	0.105818	0.1492
126.0	-65.0	0.0926094	0.1292
130.5	-65.0	0.106432	0.1399
135.0	-65.0	0.082018	0.156
139.5	-65.0	0.0824589	0.1467
144.0	-65.0	0.0809093	0.1406
148.5	-65.0	0.0747311	0.1511
153.0	-65.0	0.054706	0.1528
157.5	-65.0	0.0685974	0.1677
162.0	-65.0	0.0419297	0.1794
166.5	-65.0	0.0548301	0.2008
171.0	-65.0	0.0532585	0.1726
175.5	-65.0	0.0603824	0.2061
180.0	-65.0	0.0508061	0.2767
184.5	-65.0	0.0347993	0.1963
189.0	-65.0	0.0519413	0.198
193.5	-65.0	0.0417687	0.2463
198.0	-65.0	0.0403887	0.3684
202.5	-65.0	0.0493411	0.3581
207.0	-65.0	0.0624699	0.4578
211.5	-65.0	0.0458545	0.4995
216.0	-65.0	0.0481657	0.5686
220.5	-65.0	0.0857074	0.6976
225.0	-65.0	0.0871421	0.7065
229.5	-65.0	0.0983742	0.7511
234.0	-65.0	0.102674	0.8323
238.5	-65.0	0.151104	0.8699
243.0	-65.0	0.161993	0.8823
247.5	-65.0	0.157527	0.9016
252.0	-65.0	0.230379	0.9339
256.5	-65.0	0.224852	0.955
261.0	-65.0	0.297541	0.9208
265.5	-65.0	0.281117	0.9628
270.0	-65.0	0.30667	0.969
274.5	-65.0	0.263872	0.9652
279.0	-65.0	0.211338	0.9793
283.5	-65.0	0.203372	0.9548
288.0	-65.0	0.175756	0.9715
292.5	-65.0	0.165246	0.9277
297.0	-65.0	0.0952896	0.9288
301.5	-65.0	0.0733147	0.9125
306.0	-65.0	0.0887192	0.9123
310.5	-65.0	0.054722	0.9098
315.0	-65.0	0.0533105	0.8653
319.5	-65.0	0.0255036	0.889
324.0	-65.0	0.0357193	0.8903
328.5	-65.0	0.0266566	0.836
333.0	-65.0	0.0293853	0.6528
337.5	-65.0	0.0218091	0.592
342.0	-65.0	0.0172642	0.5986
346.5	-65.0	0.0211744	0.5478
351.0	-65.0	0.00993139	0.5573
355.5	-65.0	0.0119483	0.4975
360.0	-65.0	0.00966283	0.5539
364.5	-65.0	0.0091871	0.5926
369.0	-65.0	0.0101563	0.713
373.5	-65.0	0.00934443	0.6737
378.0	-65.0	0.00465355	0.5945
382.5	-65.0	0.00479412	0.627
387.0	-65.0	0.00655833	0.5615
391.5	-65.0	0.00647195	0.7279
396.0	-65.0	0.00284359	0.7777
400.5	-65.0	0.00278651	0.6191
405.0	-65.0	0.00618395	0.5513
409.5	-65.0	0.00639011	0.5571
414.0	-65.0	0.00330173	0.7157
418.5	-65.0	0.00044661	0.2837
423.0	-65.0	0.00369006	0.546
427.5	-65.0	0.00241937	0.8513
432.0	-65.0	0.00269893	0.7675
436.5	-65.0	0.00245512	0.593
441.0	-65.0	0.00209153	0.5729
445.5	-65.0	0.00511799	0.4587
-450.0	-62.4333	0.000756301	0.2158
-445.5	-62.4333	0.000556752	0.2443
-441.0	-62.4333	0.000913104	0.3037
-436.5	-62.4333	0.00112003	0.4091
-432.0	-62.4333	0.00146098	0.5985
-427.5	-62.4333	0.000465991	0.2622
-423.0	-62.4333	0.00197677	0.7567
-418.5	-62.4333	0.00119258	0.5896
-414.0	-62.4333	0.00120884	0.6843
-409.5	-62.4333	0.00052649	0.2814
-405.0	-62.4333	0.00107629	0.4615
-400.5	-62.4333	0.000364677	0.3077
-396.0	-62.4333	0.000385872	0.3121
-391.5	-62.4333	0.000538479	0.2754
-387.0	-62.4333	0.00044246	0.2697
-382.5	-62.4333	0.0038804	0.8764
-378.0	-62.4333	0.000738497	0.217
-373.5	-62.4333	0.000821287	0.1998
-369.0	-62.4333	0.00134608	0.1701
-364.5	-62.4333	0.00108223	0.1657
-360.0	-62.4333	0.00126561	0.3642
-355.5	-62.4333	0.00342436	0.7538
-351.0	-62.4333	0.00250673	0.4993
-346.5	-62.4333	0.00358454	0.5684
-342.0	-62.4333	0.00304301	0.4559
-337.5	-62.4333	0.00402573	0.3732
-333.0	-62.4333	0.00348154	0.4898
-328.5	-62.4333	0.0013217	0.1745
-324.0	-62.4333	0.00209084	0.1422
-319.5	-62.4333	0.0019432	0.15
-315.0	-62.4333	0.00255982	0.2774
-310.5	-62.4333	0.00676113	0.4263
-306.0	-62.4333	0.0038329	0.3149
-301.5	-62.4333	0.00757016	0.4025
-297.0	-62.4333	0.00678076	0.3883
-292.5	-62.4333	0.00859095	0.4083
-288.0	-62.4333	0.00657129	0.3997
-283.5	-62.4333	0.00677082	0.3878
-279.0	-62.4333	0.0115729	0.3656
-274.5	-62.4333	0.00863282	0.3314
-270.0	-62.4333	0.0207579	0.3444
-265.5	-62.4333	0.0171722	0.3847
-261.0	-62.4333	0.00705466	0.2836
-256.5	-62.4333	0.0143281	0.4268
-252.0	-62.4333	0.011967	0.3455
-247.5	-62.4333	0.00707552	0.3976
-243.0	-62.4333	0.00511664	0.287
-238.5	-62.4333	0.0210694	0.2745
-234.0	-62.4333	0.0229538	0.2709
-229.5	-62.4333	0.0237175	0.3068
-225.0	-62.4333	0.0254459	0.3192
-220.5	-62.4333	0.0304641	0.282
-216.0	-62.4333	0.0160639	0.2773
-211.5	-62.4333	0.0208585	0.2358
-207.0	-62.4333	0.0197577	0.2606
-202.5	-62.4333	0.0217761	0.2621
-198.0	-62.4333	0.0224615	0.2727
-193.5	-62.4333	0.0256893	0.2451
-189.0	-62.4333	0.0283886	0.2787
-184.5	-62.4333	0.0333639	0.2191
-180.0	-62.4333	0.0282051	0.222
-175.5	-62.4333	0.0304091	0.2509
-171.0	-62.4333	0.0534527	0.1962
-166.5	-62.4333	0.0388719	0.1679
-162.0	-62.4333	0.05679	0.1788
-157.5	-62.4333	0.0601033	0.2171
-153.0	-62.4333	0.0651403	0.1942
-148.5	-62.4333	0.064602	0.1476
-144.0	-62.4333	0.055516	0.2028
-139.5	-62.4333	0.0708039	0.2124
-135.0	-62.4333	0.0961134	0.1804
-130.5	-62.4333	0.0961671	0.1612
-126.0	-62.4333	0.104174	0.1437
-121.5	-62.4333	0.109736	0.181
-117.0	-62.4333	0.111705	0.2554
-112.5	-62.4333	0.136415	0.248
-108.0	-62.4333	0.161489	0.169
-103.5	-62.4333	0.184095	0.2003
-99.0	-62.4333	0.161497	0.2311
-94.5	-62.4333	0.196915	0.305
-90.0	-62.4333	0.233339	0.2344
-85.5	-62.4333	0.220613	0.3158
-81.0	-62.4333	0.241852	0.3233
-76.5	-62.4333	0.263677	0.4029
-72.0	-62.4333	0.330323	0.4766
-67.5	-62.4333	0.333978	0.4859
-63.0	-62.4333	0.39695	0.5704
-58.5	-62.4333	0.437784	0.5055
-54.0	-62.4333	0.606589	0.5712
-49.5	-62.4333	0.606929	0.6004
-45.0	-62.4333	0.685739	0.6177
-40.5	-62.4333	0.802449	0.6696
-36.0	-62.4333	0.906007	0.7283
-31.5	-62.4333	1.09709	0.7431
-27.0	-62.4333	1.21915	0.7784
-22.5	-62.4333	1.2455	0.7814
-18.0	-62.4333	1.22536	0.7757
-13.5	-62.4333	1.1209	0.7401
-9.0	-62.4333	0.96336	0.6801
-4.5	-62.4333	0.795167	0.6353
0.0	-62.4333	0.665546	0.5395
4.5	-62.4333	0.515764	0.5363
9.0	-62.4333	0.493655	0.4267
13.5	-62.4333	0.474494	0.3702
18.0	-62.4333	0.392402	0.2824
22.5	-62.4333	0.361283	0.2556
27.0	-62.4333	0.362248	0.238
31.5	-62.4333	0.344818	0.2491
36.0	-62.4333	0.321925	0.194
40.5	-62.4333	0.298141	0.1399
45.0	-62.4333	0.298099	0.1339
49.5	-62.4333	0.30531	0.1414
54.0	-62.4333	0.256943	0.1429
58.5	-62.4333	0.24197	0.135
63.0	-62.4333	0.241905	0.0981
67.5	-62.4333	0.233394	0.1056
72.0	-62.4333	0.232644	0.1057
76.5	-62.4333	0.211512	0.1211
81.0	-62.4333	0.185628	0.101
85.5	-62.4333	0.173716	0.1222
90.0	-62.4333	0.163947	0.1298
94.5	-62.4333	0.187075	0.1247
99.0	-62.4333	0.160905	0.1261
103.5	-62.4333	0.153793	0.1157
108.0	-62.4333	0.147772	0.1183
112.5	-62.4333	0.153536	0.1398
117.0	-62.4333	0.156976	0.1535
121.5	-62.4333	0.113667	0.1265
126.0	-62.4333	0.115798	0.1344
130.5	-62.4333	0.0850455	0.1422
135.0	-62.4333	0.0825916	0.1381
139.5	-62.4333	0.0811234	0.1334
144.0	-62.4333	0.100995	0.1712
148.5	-62.4333	0.0682781	0.14
153.0	-62.4333	0.0740927	0.1438
157.5	-62.4333	0.0684614	0.1384
162.0	-62.4333	0.0363867	0.1496
166.5	-62.4333	0.0626963	0.1618
171.0	-62.4333	0.0648837	0.169
175.5	-62.4333	0.0606941	0.2199
180.0	-62.4333	0.062811	0.2843
184.5	-62.4333	0.0600474	0.2142
189.0	-62.4333	0.0532222	0.2973
193.5	-62.4333	0.0345131	0.2969
198.0	-62.4333	0.047204	0.2773
202.5	-62.4333	0.0477845	0.4758
207.0	-62.4333	0.0503147	0.5348
211.5	-62.4333	0.052319	0.5024
216.0	-62.4333	0.0588984	0.6713
220.5	-62.4333	0.0847444	0.5824
225.0	-62.4333	0.0846041	0.7033
229.5	-62.4333	0.0841188	0.7369
234.0	-62.4333	0.124358	0.856
238.5	-62.4333	0.12509	0.8978
243.0	-62.4333	0.180872	0.9193
247.5	-62.4333	0.190577	0.8955
252.0	-62.4333	0.171011	0.8992
256.5	-62.4333	0.261441	0.9328
261.0	-62.4333	0.294146	0.9181
265.5	-62.4333	0.326819	0.9226
270.0	-62.4333	0.29883	0.9473
274.5	-62.4333	0.305601	0.9562
279.0	-62.4333	0.244728	0.9739
283.5	-62.4333	0.230467	0.9437
288.0	-62.4333	0.180191	0.9609
292.5	-62.4333	0.157793	0.9033
297.0	-62.4333	0.133096	0.9229
301.5	-62.4333	0.106319	0.9177
306.0	-62.4333	0.0706088	0.8021
310.5	-62.4333	0.0441395	0.7416
315.0	-62.4333	0.0380799	0.8776
319.5	-62.4333	0.0282315	0.9233
324.0	-62.4333	0.0406155	0.7861
328.5	-62.4333	0.0309771	0.6632
333.0	-62.4333	0.0364866	0.7473
337.5	-62.4333	0.0151789	0.8286
342.0	-62.4333	0.0163629	0.6996
346.5	-62.4333	0.01602	0.7261
351.0	-62.4333	0.0123978	0.5164
355.5	-62.4333	0.0123921	0.5636
360.0	-62.4333	0.0172443	0.5937
364.5	-62.4333	0.0198368	0.6311
369.0	-62.4333	0.00993795	0.5591
373.5	-62.4333	0.00901821	0.5626
378.0	-62.4333	0.0124215	0.6781
382.5	-62.4333	0.0101054	0.8076
387.0	-62.4333	0.00407958	0.8742
391.5	-62.4333	0.00457221	0.8438
396.0	-62.4333	0.00436415	0.872
400.5	-62.4333	0.00921565	0.5769
405.0	-62.4333	0.00398624	0.6771
409.5	-62.4333	0.00127622	0.4559
414.0	-62.4333	0.00180519	0.58
418.5	-62.4333	0.00257237	0.753
423.0	-62.4333	0.00228913	0.815
427.5	-62.4333	0.000461815	0.2485
432.0	-62.4333	0.000631577	0.2771
436.5	-62.4333	0.0013452	0.5104
441.0	-62.4333	0.00116712	0.3066
445.5	-62.4333	0.00564546	0.6374
-450.0	-59.8667	0.00237424	0.6058
-445.5	-59.8667	0.000634745	0.4428
-441.0	-59.8667	0.000651563	0.4422
-436.5	-59.8667	0.00563097	0.7858
-432.0	-59.8667	0.00513821	0.9131
-427.5	-59.8667	0.00494913	0.9477
-423.0	-59.8667	0.00405117	0.9087
-418.5	-59.8667	0.00351099	0.9096
-414.0	-59.8667	0.00219916	0.7226
-409.5	-59.8667	0.00177267	0.5982
-405.0	-59.8667	0.00107817	0.3075
-400.5	-59.8667	0.000921994	0.2136
-396.0	-59.8667	0.000613293	0.2882
-391.5	-59.8667	0.00110675	0.402
-387.0	-59.8667	0.000740348	0.2648
-382.5	-59.8667	0.000930175	0.2381
-378.0	-59.8667	0.00101162	0.2221
-373.5	-59.8667	0.00117474	0.2133
-369.0	-59.8667	0.0010895	0.1862
-364.5	-59.8667	0.00147988	0.177
-360.0	-59.8667	0.00144214	0.1754
-355.5	-59.8667	0.00301522	0.5905
-351.0	-59.8667	0.000622172	0.2276
-346.5	-59.8667	0.0052188	0.4661
-342.0	-59.8667	0.0108756	0.4793
-337.5	-59.8667	0.012379	0.4489
-333.0	-59.8667	0.00714974	0.652
-328.5	-59.8667	0.00733627	0.6395
-324.0	-59.8667	0.00664565	0.6894
-319.5	-59.8667	0.00445739	0.4141
-315.0	-59.8667	0.00791721	0.3812
-310.5	-59.8667	0.00734099	0.3877
-306.0	-59.8667	0.00399742	0.2082
-301.5	-59.8667	0.00482812	0.306
-297.0	-59.8667	0.00872954	0.4101
-292.5	-59.8667	0.00608005	0.32
-288.0	-59.8667	0.00819987	0.3738
-283.5	-59.8667	0.00550712	0.3873
-279.0	-59.8667	0.00698817	0.3969
-274.5	-59.8667	0.00589374	0.2698
-270.0	-59.8667	0.0161048	0.3736
-265.5	-59.8667	0.0174026	0.3898
-261.0	-59.8667	0.0238837	0.355
-256.5	-59.8667	0.0122123	0.4013
-252.0	-59.8667	0.0137702	0.3039
-247.5	-59.8667	0.0106625	0.3619
-243.0	-59.8667	0.00624191	0.1843
-238.5	-59.8667	0.0233057	0.2792
-234.0	-59.8667	0.0187632	0.3184
-229.5	-59.8667	0.016932	0.2663
-225.0	-59.8667	0.0150407	0.2966
-220.5	-59.8667	0.0294134	0.261
-216.0	-59.8667	0.0220761	0.2767
-211.5	-59.8667	0.0235223	0.2183
-207.0	-59.8667	0.0392319	0.2097
-202.5	-59.8667	0.0349978	0.2071
-198.0	-59.8667	0.0358209	0.1981
-193.5	-59.8667	0.0261997	0.2551
-189.0	-59.8667	0.030956	0.2041
-184.5	-59.8667	0.0234384	0.1939
-180.0	-59.8667	0.0528689	0.1877
-175.5	-59.8667	0.0473815	0.2119
-171.0	-59.8667	0.0479278	0.2945
-166.5	-59.8667	0.0524015	0.2037
-162.0	-59.8667	0.0562846	0.1741
-157.5	-59.8667	0.0415821	0.159
-153.0	-59.8667	0.0661263	0.1766
-148.5	-59.8667	0.0578601	0.1866
-144.0	-59.8667	0.0815361	0.1567
-139.5	-59.8667	0.0839652	0.1327
-135.0	-59.8667	0.111893	0.1436
-130.5	-59.8667	0.12599	0.134
-126.0	-59.8667	0.108814	0.1296
-121.5	-59.8667	0.136123	0.1462
-117.0	-59.8667	0.144586	0.2203
-112.5	-59.8667	0.149633	0.2712
-108.0	-59.8667	0.16578	0.2972
-103.5	-59.8667	0.189815	0.2489
-99.0	-59.8667	0.181181	0.2449
-94.5	-59.8667	0.172539	0.1907
-90.0	-59.8667	0.236399	0.2328
-85.5	-59.8667	0.2493	0.2797
-81.0	-59.8667	0.262353	0.3076
-76.5	-59.8667	0.290178	0.3614
-72.0	-59.8667	0.333894	0.4163
-67.5	-59.8667	0.33228	0.3984
-63.0	-59.8667	0.425218	0.4458
-58.5	-59.8667	0.509543	0.5079
-54.0	-59.8667	0.523689	0.5146
-49.5	-59.8667	0.671157	0.5859
-45.0	-59.8667	0.754188	0.563
-40.5	-59.8667	0.898376	0.6538
-36.0	-59.8667	0.991409	0.7101
-31.5	-59.8667	1.20872	0.7288
-27.0	-59.8667	1.232	0.7467
-22.5	-59.8667	1.32256	0.7584
-18.0	-59.8667	1.30423	0.7256
-13.5	-59.8667	1.22685	0.7487
-9.0	-59.8667	1.00675	0.6337
-4.5	-59.8667	0.770243	0.6176
0.0	-59.8667	0.688852	0.5265
4.5	-59.8667	0.579507	0.4758
9.0	-59.8667	0.56415	0.4001
13.5	-59.8667	0.448086	0.3522
18.0	-59.8667	0.390057	0.2495
22.5	-59.8667	0.374882	0.2546
27.0	-59.8667	0.363877	0.2681
31.5	-59.8667	0.32525	0.2104
36.0	-59.8667	0.336247	0.1634
40.5	-59.8667	0.330312	0.1844
45.0	-59.8667	0.341544	0.1337
49.5	-59.8667	0.284546	0.1174
54.0	-59.8667	0.267731	0.1073
58.5	-59.8667	0.250069	0.1003
63.0	-59.8667	0.269836	0.1144
67.5	-59.8667	0.217694	0.1157
72.0	-59.8667	0.252158	0.0987
76.5	-59.8667	0.22877	0.1087
81.0	-59.8667	0.218207	0.108
85.5	-59.8667	0.214055	0.1097
90.0	-59.8667	0.1766	0.1173
94.5	-59.8667	0.18312	0.1164
99.0	-59.8667	0.177065	0.1019
103.5	-59.8667	0.16843	0.1114
108.0	-59.8667	0.15629	0.1298
112.5	-59.8667	0.149207	0.1208
117.0	-59.8667	0.134285	0.1198
121.5	-59.8667	0.15739	0.1182
126.0	-59.8667	0.10668	0.1258
130.5	-59.8667	0.113611	0.1163
135.0	-59.8667	0.10249	0.1616
139.5	-59.8667	0.113899	0.1202
144.0	-59.8667	0.0896446	0.1345
148.5	-59.8667	0.0639281	0.1537
153.0	-59.8667	0.0785543	0.1383
157.5	-59.8667	0.073774	0.1443
162.0	-59.8667	0.0734461	0.1484
166.5	-59.8667	0.0799215	0.1695
171.0	-59.8667	0.0760413	0.1761
175.5	-59.8667	0.0571374	0.2077
180.0	-59.8667	0.0635327	0.266
184.5	-59.8667	0.0516677	0.3348
189.0	-59.8667	0.0594788	0.282
193.5	-59.8667	0.0702769	0.2172
198.0	-59.8667	0.0750299	0.2683
202.5	-59.8667	0.0668444	0.4227
207.0	-59.8667	0.0735214	0.3339
211.5	-59.8667	0.0573034	0.4282
216.0	-59.8667	0.0570757	0.6316
220.5	-59.8667	0.088985	0.6484
225.0	-59.8667	0.0752672	0.7404
229.5	-59.8667	0.0949998	0.8071
234.0	-59.8667	0.108118	0.8073
238.5	-59.8667	0.125805	0.8867
243.0	-59.8667	0.170118	0.8749
247.5	-59.8667	0.202379	0.8722
252.0	-59.8667	0.233088	0.9113
256.5	-59.8667	0.260858	0.9485
261.0	-59.8667	0.267488	0.917
265.5	-59.8667	0.298822	0.955
270.0	-59.8667	0.281488	0.9629
274.5	-59.8667	0.291452	0.9469
279.0	-59.8667	0.262932	0.9726
283.5	-59.8667	0.211978	0.966
288.0	-59.8667	0.191541	0.9522
292.5	-59.8667	0.161167	0.9433
297.0	-59.8667	30.6105	0.9999
301.5	-59.8667	0.0849459	0.8712
306.0	-59.8667	0.103461	0.8639
310.5	-59.8667	0.0684495	0.8707
315.0	-59.8667	0.0564945	0.9183
319.5	-59.8667	0.046916	0.9387
324.0	-59.8667	0.0485701	0.7623
328.5	-59.8667	0.0291793	0.8725
333.0	-59.8667	0.0246345	0.7593
337.5	-59.8667	0.0322431	0.7589
342.0	-59.8667	0.0165421	0.7981
346.5	-59.8667	0.0114241	0.512
351.0	-59.8667	0.00701997	0.5229
355.5	-59.8667	0.0100137	0.6555
360.0	-59.8667	0.0180434	0.6159
364.5	-59.8667	0.00740613	0.6144
369.0	-59.8667	0.00919859	0.6177
373.5	-59.8667	0.0114067	0.6516
378.0	-59.8667	0.00767951	0.7795
382.5	-59.8667	0.0077373	0.704
387.0	-59.8667	0.00690818	0.4871
391.5	-59.8667	0.000727355	0.2486
396.0	-59.8667	0.00881911	0.5571
400.5	-59.8667	0.00377146	0.8627
405.0	-59.8667	0.00283703	0.526
409.5	-59.8667	0.00250201	0.5993
414.0	-59.8667	0.00457803	0.5116
418.5	-59.8667	0.000530163	0.244
423.0	-59.8667	0.000482532	0.3418
427.5	-59.8667	0.00450754	0.4969
432.0	-59.8667	0.00313532	0.567
436.5	-59.8667	0.00600884	0.5157
441.0	-59.8667	0.00485226	0.4612
445.5	-59.8667	0.00210483	0.6973
-450.0	-57.3	0.00512374	0.8263
-445.5	-57.3	0.00201885	0.6997
-441.0	-57.3	0.00297995	0.588
-436.5	-57.3	0.0012266	0.6729
-432.0	-57.3	0.00113292	0.5423
-427.5	-57.3	0.000370747	0.2885
-423.0	-57.3	0.00131328	0.7735
-418.5	-57.3	0.00497071	0.9437
-414.0	-57.3	0.00514031	0.9126
-409.5	-57.3	0.00692568	0.6332
-405.0	-57.3	0.00217702	0.7184
-400.5	-57.3	0.0039908	0.6101
-396.0	-57.3	0.00044667	0.2956
-391.5	-57.3	0.00442131	0.8377
-387.0	-57.3	0.000428088	0.2968
-382.5	-57.3	0.000854535	0.2258
-378.0	-57.3	0.000930674	0.2195
-373.5	-57.3	0.00121515	0.2015
-369.0	-57.3	0.0014316	0.1719
-364.5	-57.3	0.00145802	0.1951
-360.0	-57.3	0.00313232	0.4692
-355.5	-57.3	0.00237516	0.607
-351.0	-57.3	0.00276753	0.3669
-346.5	-57.3	0.00292037	0.4171
-342.0	-57.3	0.00806194	0.4517
-337.5	-57.3	0.00630878	0.6104
-333.0	-57.3	0.00640614	0.5073
-328.5	-57.3	0.0084184	0.4289
-324.0	-57.3	0.00411581	0.364
-319.5	-57.3	0.00591145	0.3322
-315.0	-57.3	0.00768061	0.3302
-310.5	-57.3	0.00814377	0.4352
-306.0	-57.3	0.00210725	0.1487
-301.5	-57.3	0.00280391	0.1606
-297.0	-57.3	0.0111524	0.3773
-292.5	-57.3	0.0093656	0.3836
-288.0	-57.3	0.0120056	0.3594
-283.5	-57.3	0.0114432	0.3217
-279.0	-57.3	0.00802871	0.3756
-274.5	-57.3	0.00923573	0.3487
-270.0	-57.3	0.0088125	0.2914
-265.5	-57.3	0.0135413	0.3158
-261.0	-57.3	0.00818763	0.2864
-256.5	-57.3	0.0136267	0.2469
-252.0	-57.3	0.0143435	0.26
-247.5	-57.3	0.0116699	0.3624
-243.0	-57.3	0.0191408	0.3088
-238.5	-57.3	0.0119519	0.3233
-234.0	-57.3	0.0181134	0.2502
-229.5	-57.3	0.0158865	0.2654
-225.0	-57.3	0.019569	0.2647
-220.5	-57.3	0.0179685	0.2783
-216.0	-57.3	0.0180566	0.2184
-211.5	-57.3	0.0190684	0.2535
-207.0	-57.3	0.0284377	0.2334
-202.5	-57.3	0.0352722	0.2031
-198.0	-57.3	0.0378907	0.1928
-193.5	-57.3	0.0468084	0.2071
-189.0	-57.3	0.02841	0.2021
-184.5	-57.3	0.0351411	0.191
-180.0	-57.3	0.0657121	0.2374
-175.5	-57.3	0.0469401	0.2247
-171.0	-57.3	0.0608539	0.1805
-166.5	-57.3	0.0519313	0.2096
-162.0	-57.3	0.0722839	0.2061
-157.5	-57.3	0.061425	0.2264
-153.0	-57.3	0.053828	0.246
-148.5	-57.3	0.0569351	0.1503
-144.0	-57.3	0.0771297	0.1348
-139.5	-57.3	0.107704	0.1621
-135.0	-57.3	0.119127	0.2152
-130.5	-57.3	0.125111	0.1921
-126.0	-57.3	0.132557	0.1286
-121.5	-57.3	0.126579	0.1441
-117.0	-57.3	0.157407	0.1454
-112.5	-57.3	0.159334	0.2159
