Cor B	Cor A	Value	Error
387.0	-65.0	1.05904	0.2577
391.5	-65.0	0.759894	0.1133
396.0	-65.0	0.761878	0.0798
400.5	-65.0	0.694588	0.0633
405.0	-65.0	0.668446	0.0783
409.5	-65.0	0.597942	0.0766
414.0	-65.0	0.565677	0.0796
418.5	-65.0	0.572955	0.1144
423.0	-65.0	0.653718	0.1712
427.5	-65.0	0.633729	0.1367
432.0	-65.0	0.685547	0.2006
436.5	-65.0	0.618605	0.1452
441.0	-65.0	0.680562	0.1834
445.5	-65.0	0.761501	0.2127
-450.0	-62.4333	0.0203155	0.246
-445.5	-62.4333	0.0202334	0.2439
-441.0	-62.4333	0.0180915	0.1934
-436.5	-62.4333	0.0167568	0.1615
-432.0	-62.4333	0.0336567	0.2606
-427.5	-62.4333	0.045777	0.3486
-423.0	-62.4333	0.0431646	0.3562
-418.5	-62.4333	0.0303068	0.3406
-414.0	-62.4333	0.0184784	0.2214
-409.5	-62.4333	0.0208921	0.1711
-405.0	-62.4333	0.0178299	0.1816
-400.5	-62.4333	0.0271129	0.2842
-396.0	-62.4333	0.0354118	0.2715
-391.5	-62.4333	0.0270965	0.278
-387.0	-62.4333	0.0275788	0.2621
-382.5	-62.4333	0.027431	0.2591
-378.0	-62.4333	0.0271253	0.2714
-373.5	-62.4333	0.0278658	0.2799
-369.0	-62.4333	0.0417503	0.2902
-364.5	-62.4333	0.0598311	0.2881
-360.0	-62.4333	0.0748331	0.2956
-355.5	-62.4333	0.132511	0.2656
-351.0	-62.4333	0.159269	0.1884
-346.5	-62.4333	0.225848	0.2542
-342.0	-62.4333	0.316279	0.1611
-337.5	-62.4333	0.298613	0.1152
-333.0	-62.4333	0.531845	0.1302
-328.5	-62.4333	0.706904	0.152
-324.0	-62.4333	0.886254	0.1057
-319.5	-62.4333	1.26792	0.1197
-315.0	-62.4333	1.6609	0.1281
-310.5	-62.4333	1.69713	0.1702
-306.0	-62.4333	1.77486	0.1191
-301.5	-62.4333	1.60159	0.1023
-297.0	-62.4333	1.64814	0.1681
-292.5	-62.4333	2.12672	0.2743
-288.0	-62.4333	2.41668	0.1836
-283.5	-62.4333	2.04983	0.1156
-279.0	-62.4333	7.446	0.7367
-274.5	-62.4333	4.36805	0.5519
-270.0	-62.4333	1.91533	0.1157
-265.5	-62.4333	2.34566	0.1811
-261.0	-62.4333	1.95408	0.1038
-256.5	-62.4333	2.71954	0.2207
-252.0	-62.4333	3.27724	0.2502
-247.5	-62.4333	5.20861	0.3706
-243.0	-62.4333	6.29198	0.1715
-238.5	-62.4333	9.39679	0.22
-234.0	-62.4333	14.3822	0.2587
-229.5	-62.4333	28.1094	0.214
-225.0	-62.4333	51.996	0.2326
-220.5	-62.4333	89.8664	0.2549
-216.0	-62.4333	132.229	0.2451
-211.5	-62.4333	162.458	0.132
-207.0	-62.4333	236.711	0.1383
-202.5	-62.4333	408.614	0.1433
-198.0	-62.4333	816.271	0.1553
-193.5	-62.4333	1223.95	0.1619
-189.0	-62.4333	2287.67	0.1531
-184.5	-62.4333	3883.28	0.1206
-180.0	-62.4333	5648.47	0.1465
-175.5	-62.4333	5940.79	0.1184
-171.0	-62.4333	7930.7	0.1072
-166.5	-62.4333	11251.4	0.0952
-162.0	-62.4333	15522.8	0.0826
-157.5	-62.4333	23548.5	0.0741
-153.0	-62.4333	38442.4	0.0673
-148.5	-62.4333	51412.8	0.068
-144.0	-62.4333	43263.7	0.0759
-139.5	-62.4333	43076.8	0.0689
-135.0	-62.4333	46139.4	0.0766
-130.5	-62.4333	51310.1	0.0788
-126.0	-62.4333	54258.3	0.0726
-121.5	-62.4333	55977.0	0.0696
-117.0	-62.4333	60307.1	0.0733
-112.5	-62.4333	66494.5	0.0741
-108.0	-62.4333	68945.7	0.0636
-103.5	-62.4333	81654.6	0.0706
-99.0	-62.4333	91793.2	0.063
-94.5	-62.4333	102855.0	0.0599
-90.0	-62.4333	106821.0	0.0576
-85.5	-62.4333	109529.0	0.0527
-81.0	-62.4333	133394.0	0.0493
-76.5	-62.4333	148229.0	0.0471
-72.0	-62.4333	156227.0	0.0479
-67.5	-62.4333	176436.0	0.0452
-63.0	-62.4333	200256.0	0.042
-58.5	-62.4333	185194.0	0.0413
-54.0	-62.4333	211425.0	0.0394
-49.5	-62.4333	216644.0	0.0399
-45.0	-62.4333	251902.0	0.0372
-40.5	-62.4333	288640.0	0.0347
-36.0	-62.4333	306802.0	0.0356
-31.5	-62.4333	331723.0	0.033
-27.0	-62.4333	357769.0	0.031
-22.5	-62.4333	375182.0	0.0305
-18.0	-62.4333	428955.0	0.0291
-13.5	-62.4333	455719.0	0.0275
-9.0	-62.4333	516732.0	0.0271
-4.5	-62.4333	611707.0	0.0247
0.0	-62.4333	765550.0	0.0208
4.5	-62.4333	933600.0	0.0179
9.0	-62.4333	940655.0	0.0176
13.5	-62.4333	899502.0	0.0179
18.0	-62.4333	831826.0	0.0183
22.5	-62.4333	820523.0	0.0192
27.0	-62.4333	759300.0	0.0207
31.5	-62.4333	738026.0	0.0209
36.0	-62.4333	703286.0	0.0218
40.5	-62.4333	694710.0	0.0225
45.0	-62.4333	644328.0	0.0229
49.5	-62.4333	613677.0	0.024
54.0	-62.4333	588889.0	0.0229
58.5	-62.4333	598609.0	0.025
63.0	-62.4333	569236.0	0.0255
67.5	-62.4333	552489.0	0.0249
72.0	-62.4333	553921.0	0.0244
76.5	-62.4333	566057.0	0.023
81.0	-62.4333	571008.0	0.0235
85.5	-62.4333	529488.0	0.0243
90.0	-62.4333	515039.0	0.0228
94.5	-62.4333	510312.0	0.0227
99.0	-62.4333	505669.0	0.0232
103.5	-62.4333	540394.0	0.0205
108.0	-62.4333	466360.0	0.0206
112.5	-62.4333	342050.0	0.0249
117.0	-62.4333	251542.0	0.0281
121.5	-62.4333	192461.0	0.0316
126.0	-62.4333	142131.0	0.036
130.5	-62.4333	109346.0	0.0339
135.0	-62.4333	86935.7	0.0391
139.5	-62.4333	61907.8	0.0382
144.0	-62.4333	37928.0	0.0466
148.5	-62.4333	20030.4	0.0569
153.0	-62.4333	12002.0	0.0605
157.5	-62.4333	7843.2	0.0636
162.0	-62.4333	4851.98	0.0615
166.5	-62.4333	3034.39	0.0484
171.0	-62.4333	1920.86	0.0527
175.5	-62.4333	1426.14	0.0486
180.0	-62.4333	876.933	0.0479
184.5	-62.4333	613.391	0.0559
189.0	-62.4333	440.015	0.0805
193.5	-62.4333	266.59	0.0563
198.0	-62.4333	172.758	0.0492
202.5	-62.4333	101.182	0.0515
207.0	-62.4333	90.1004	0.1053
211.5	-62.4333	89.1304	0.0881
216.0	-62.4333	104.469	0.2236
220.5	-62.4333	161.302	0.3754
225.0	-62.4333	91.7345	0.2505
229.5	-62.4333	81.6862	0.1497
234.0	-62.4333	73.7019	0.0652
238.5	-62.4333	67.6098	0.0541
243.0	-62.4333	63.7659	0.0505
247.5	-62.4333	66.3613	0.1404
252.0	-62.4333	57.3588	0.0643
256.5	-62.4333	53.3456	0.0509
261.0	-62.4333	50.9943	0.0492
265.5	-62.4333	49.6752	0.0533
270.0	-62.4333	45.0606	0.0477
274.5	-62.4333	52.4318	0.1425
279.0	-62.4333	46.5961	0.0933
283.5	-62.4333	40.1147	0.0517
288.0	-62.4333	36.5743	0.0483
292.5	-62.4333	51.6476	0.242
297.0	-62.4333	40.4382	0.0684
301.5	-62.4333	37.9237	0.0897
306.0	-62.4333	36.4601	0.1107
310.5	-62.4333	30.2655	0.0484
315.0	-62.4333	34.1439	0.0672
319.5	-62.4333	33.5357	0.0642
324.0	-62.4333	31.0138	0.0673
328.5	-62.4333	24.0905	0.0669
333.0	-62.4333	17.8805	0.0605
337.5	-62.4333	15.1321	0.0955
342.0	-62.4333	12.2339	0.1758
346.5	-62.4333	12.3792	0.3897
351.0	-62.4333	9.53348	0.3393
355.5	-62.4333	5.63541	0.2432
360.0	-62.4333	2.76038	0.0765
364.5	-62.4333	1.91957	0.0645
369.0	-62.4333	1.36509	0.0609
373.5	-62.4333	0.983407	0.0696
378.0	-62.4333	1.18012	0.2464
382.5	-62.4333	0.882928	0.0705
387.0	-62.4333	0.87022	0.0761
391.5	-62.4333	0.852952	0.085
396.0	-62.4333	0.760142	0.0824
400.5	-62.4333	0.709046	0.0852
405.0	-62.4333	0.684291	0.1196
409.5	-62.4333	0.662176	0.1212
414.0	-62.4333	0.748384	0.1665
418.5	-62.4333	0.731861	0.1865
423.0	-62.4333	0.739842	0.1977
427.5	-62.4333	0.830686	0.2175
432.0	-62.4333	0.733576	0.2175
436.5	-62.4333	0.981701	0.293
441.0	-62.4333	1.02989	0.382
445.5	-62.4333	0.951311	0.4102
-450.0	-59.8667	0.0505852	0.2897
-445.5	-59.8667	0.0333439	0.3048
-441.0	-59.8667	0.0321948	0.2984
-436.5	-59.8667	0.0310506	0.3102
-432.0	-59.8667	0.0292267	0.302
-427.5	-59.8667	0.0254184	0.1596
-423.0	-59.8667	0.0201102	0.1446
-418.5	-59.8667	0.0138573	0.1403
-414.0	-59.8667	0.0208811	0.1937
-409.5	-59.8667	0.018382	0.1976
-405.0	-59.8667	0.0235125	0.1948
-400.5	-59.8667	0.0247493	0.1268
-396.0	-59.8667	0.0325573	0.3294
-391.5	-59.8667	0.0401095	0.3939
-387.0	-59.8667	0.0449205	0.3492
-382.5	-59.8667	0.0478407	0.3609
-378.0	-59.8667	0.033486	0.2908
-373.5	-59.8667	0.0259744	0.1902
-369.0	-59.8667	0.0301555	0.1587
-364.5	-59.8667	0.0503161	0.1942
-360.0	-59.8667	0.0982759	0.2662
-355.5	-59.8667	0.119067	0.2506
-351.0	-59.8667	0.159269	0.1779
-346.5	-59.8667	0.244372	0.2477
-342.0	-59.8667	0.345577	0.2206
-337.5	-59.8667	0.516175	0.2291
-333.0	-59.8667	0.618879	0.2445
-328.5	-59.8667	0.935964	0.1727
-324.0	-59.8667	1.01768	0.1179
-319.5	-59.8667	1.22153	0.0909
-315.0	-59.8667	1.48183	0.0955
-310.5	-59.8667	1.82969	0.1631
-306.0	-59.8667	2.04512	0.2064
-301.5	-59.8667	2.08703	0.1405
-297.0	-59.8667	5.11948	0.5971
-292.5	-59.8667	2.71493	0.2958
-288.0	-59.8667	1.95496	0.1233
-283.5	-59.8667	2.35252	0.1697
-279.0	-59.8667	4.70131	0.4859
-274.5	-59.8667	2.71515	0.1704
-270.0	-59.8667	3.52178	0.2767
-265.5	-59.8667	2.66313	0.2651
-261.0	-59.8667	2.85309	0.1685
-256.5	-59.8667	2.7242	0.1181
-252.0	-59.8667	6.77683	0.4092
-247.5	-59.8667	5.37389	0.2457
-243.0	-59.8667	8.48997	0.2284
-238.5	-59.8667	13.3386	0.2001
-234.0	-59.8667	15.2163	0.1395
-229.5	-59.8667	24.8956	0.1339
-225.0	-59.8667	40.8173	0.2463
-220.5	-59.8667	60.7232	0.1528
-216.0	-59.8667	102.874	0.126
-211.5	-59.8667	162.857	0.1405
-207.0	-59.8667	359.201	0.2268
-202.5	-59.8667	480.91	0.1725
-198.0	-59.8667	741.488	0.149
-193.5	-59.8667	1620.71	0.1458
-189.0	-59.8667	3073.56	0.1523
-184.5	-59.8667	5066.19	0.1184
-180.0	-59.8667	5333.7	0.1081
-175.5	-59.8667	7447.77	0.1217
-171.0	-59.8667	9191.2	0.1068
-166.5	-59.8667	10232.9	0.0819
-162.0	-59.8667	15123.6	0.0748
-157.5	-59.8667	26286.1	0.0858
-153.0	-59.8667	37870.3	0.0736
-148.5	-59.8667	47038.3	0.0589
-144.0	-59.8667	49162.8	0.0784
-139.5	-59.8667	47712.1	0.0797
-135.0	-59.8667	44910.9	0.09
-130.5	-59.8667	45759.8	0.0778
-126.0	-59.8667	47923.3	0.0745
-121.5	-59.8667	53128.9	0.08
-117.0	-59.8667	61566.4	0.0777
-112.5	-59.8667	62446.6	0.0729
-108.0	-59.8667	74206.5	0.07
-103.5	-59.8667	78124.2	0.0621
-99.0	-59.8667	98464.3	0.057
-94.5	-59.8667	101739.0	0.056
-90.0	-59.8667	117800.0	0.0529
-85.5	-59.8667	120249.0	0.0537
-81.0	-59.8667	133081.0	0.0513
-76.5	-59.8667	149909.0	0.0492
-72.0	-59.8667	163412.0	0.0462
-67.5	-59.8667	173370.0	0.0429
-63.0	-59.8667	173711.0	0.0413
-58.5	-59.8667	194483.0	0.0404
-54.0	-59.8667	214543.0	0.041
-49.5	-59.8667	243462.0	0.039
-45.0	-59.8667	243736.0	0.038
-40.5	-59.8667	283038.0	0.0372
-36.0	-59.8667	300992.0	0.035
-31.5	-59.8667	334842.0	0.0326
-27.0	-59.8667	359980.0	0.031
-22.5	-59.8667	403584.0	0.0312
-18.0	-59.8667	435595.0	0.0292
-13.5	-59.8667	481107.0	0.0285
-9.0	-59.8667	480906.0	0.0272
-4.5	-59.8667	586142.0	0.0246
0.0	-59.8667	727274.0	0.0218
4.5	-59.8667	955043.0	0.0178
9.0	-59.8667	1020250.0	0.0166
13.5	-59.8667	983357.0	0.0167
18.0	-59.8667	897847.0	0.0177
22.5	-59.8667	850297.0	0.0184
27.0	-59.8667	801654.0	0.0196
31.5	-59.8667	749954.0	0.0206
36.0	-59.8667	735238.0	0.0213
40.5	-59.8667	678104.0	0.0216
45.0	-59.8667	653457.0	0.023
49.5	-59.8667	645928.0	0.0231
54.0	-59.8667	609422.0	0.0233
58.5	-59.8667	579558.0	0.0238
63.0	-59.8667	584193.0	0.024
67.5	-59.8667	575620.0	0.0242
72.0	-59.8667	550499.0	0.0241
76.5	-59.8667	561022.0	0.023
81.0	-59.8667	552771.0	0.0227
85.5	-59.8667	529674.0	0.0234
90.0	-59.8667	536000.0	0.0227
94.5	-59.8667	508843.0	0.0221
99.0	-59.8667	520818.0	0.0212
103.5	-59.8667	565880.0	0.0194
108.0	-59.8667	492030.0	0.0199
112.5	-59.8667	358517.0	0.0235
117.0	-59.8667	254210.0	0.0262
121.5	-59.8667	196526.0	0.031
126.0	-59.8667	155925.0	0.0341
130.5	-59.8667	127310.0	0.0355
135.0	-59.8667	91095.4	0.0355
139.5	-59.8667	68079.7	0.0411
144.0	-59.8667	42249.0	0.0519
148.5	-59.8667	20096.0	0.0562
153.0	-59.8667	12026.4	0.054
157.5	-59.8667	7501.38	0.051
162.0	-59.8667	4547.28	0.0489
166.5	-59.8667	2951.59	0.052
171.0	-59.8667	2058.16	0.0436
175.5	-59.8667	1447.58	0.0431
180.0	-59.8667	968.903	0.0495
184.5	-59.8667	628.044	0.0421
189.0	-59.8667	425.512	0.0435
193.5	-59.8667	295.746	0.0618
198.0	-59.8667	176.125	0.0528
202.5	-59.8667	104.885	0.038
207.0	-59.8667	109.392	0.1299
211.5	-59.8667	108.514	0.1308
216.0	-59.8667	81.5594	0.0425
220.5	-59.8667	109.91	0.1574
225.0	-59.8667	152.833	0.3469
229.5	-59.8667	130.871	0.3857
234.0	-59.8667	72.0371	0.0539
238.5	-59.8667	76.2053	0.1393
243.0	-59.8667	69.6472	0.0618
247.5	-59.8667	74.0779	0.1459
252.0	-59.8667	68.6936	0.1273
256.5	-59.8667	58.0461	0.0703
261.0	-59.8667	57.2933	0.0818
265.5	-59.8667	51.9798	0.0595
270.0	-59.8667	52.2366	0.0588
274.5	-59.8667	51.3175	0.0815
279.0	-59.8667	47.2764	0.0623
283.5	-59.8667	45.0809	0.0717
288.0	-59.8667	41.8799	0.0594
292.5	-59.8667	39.0925	0.0599
297.0	-59.8667	34.5258	0.04
301.5	-59.8667	35.4954	0.0632
306.0	-59.8667	34.2367	0.0624
310.5	-59.8667	35.7851	0.0487
315.0	-59.8667	31.8597	0.0437
319.5	-59.8667	32.5632	0.0728
324.0	-59.8667	41.3927	0.1059
328.5	-59.8667	30.913	0.0725
333.0	-59.8667	21.8005	0.0717
337.5	-59.8667	14.2758	0.0505
342.0	-59.8667	10.8674	0.0675
346.5	-59.8667	7.90854	0.0654
351.0	-59.8667	6.3137	0.1544
355.5	-59.8667	3.93311	0.0583
360.0	-59.8667	2.70662	0.0594
364.5	-59.8667	1.84511	0.0474
369.0	-59.8667	1.35443	0.0531
373.5	-59.8667	0.960733	0.0587
378.0	-59.8667	0.907157	0.0649
382.5	-59.8667	1.10474	0.2212
387.0	-59.8667	0.859498	0.0689
391.5	-59.8667	0.856317	0.1015
396.0	-59.8667	0.820601	0.107
400.5	-59.8667	0.901221	0.172
405.0	-59.8667	0.96735	0.1943
409.5	-59.8667	1.0655	0.1981
414.0	-59.8667	0.934805	0.178
418.5	-59.8667	0.826901	0.1955
423.0	-59.8667	1.02926	0.2953
427.5	-59.8667	1.03325	0.3765
432.0	-59.8667	0.986866	0.3951
436.5	-59.8667	0.728516	0.2192
441.0	-59.8667	0.56657	0.092
445.5	-59.8667	0.54782	0.0697
-450.0	-57.3	0.0224108	0.1765
-445.5	-57.3	0.0285935	0.2959
-441.0	-57.3	0.0250029	0.3306
-436.5	-57.3	0.0253682	0.2845
-432.0	-57.3	0.0210677	0.2381
-427.5	-57.3	0.0227318	0.1709
-423.0	-57.3	0.0244716	0.1876
-418.5	-57.3	0.023008	0.1577
-414.0	-57.3	0.0191098	0.1497
-409.5	-57.3	0.0228338	0.1383
-405.0	-57.3	0.0220355	0.1325
-400.5	-57.3	0.0267149	0.1275
-396.0	-57.3	0.0274575	0.1464
-391.5	-57.3	0.0216766	0.1681
-387.0	-57.3	0.036713	0.4049
-382.5	-57.3	0.0408394	0.4103
-378.0	-57.3	0.0317442	0.1655
-373.5	-57.3	0.0367709	0.3053
-369.0	-57.3	0.0411144	0.1543
-364.5	-57.3	0.0577379	0.1715
-360.0	-57.3	0.0667364	0.1447
-355.5	-57.3	0.103699	0.1273
-351.0	-57.3	0.149913	0.1336
-346.5	-57.3	0.225106	0.1262
-342.0	-57.3	0.312207	0.1488
-337.5	-57.3	0.449158	0.139
-333.0	-57.3	0.560453	0.1078
-328.5	-57.3	0.734185	0.104
-324.0	-57.3	1.25437	0.1974
-319.5	-57.3	1.41917	0.0852
-315.0	-57.3	1.64016	0.1023
-310.5	-57.3	2.66634	0.3924
-306.0	-57.3	2.61467	0.4017
-301.5	-57.3	1.57372	0.0856
-297.0	-57.3	2.04823	0.2736
-292.5	-57.3	2.62634	0.2747
-288.0	-57.3	3.01509	0.181
-283.5	-57.3	2.87554	0.1495
-279.0	-57.3	2.57903	0.1721
-274.5	-57.3	2.63968	0.163
-270.0	-57.3	3.86827	0.4006
-265.5	-57.3	2.64882	0.1546
-261.0	-57.3	2.57921	0.0966
-256.5	-57.3	3.03036	0.1192
-252.0	-57.3	3.73781	0.193
-247.5	-57.3	3.46934	0.1119
-243.0	-57.3	4.96724	0.1323
-238.5	-57.3	7.03902	0.0941
-234.0	-57.3	13.2629	0.1657
-229.5	-57.3	21.53	0.1079
-225.0	-57.3	30.9513	0.114
-220.5	-57.3	51.175	0.1537
-216.0	-57.3	89.0392	0.1604
-211.5	-57.3	190.749	0.1702
-207.0	-57.3	298.026	0.1634
-202.5	-57.3	393.129	0.197
-198.0	-57.3	746.145	0.1402
-193.5	-57.3	1369.66	0.1767
-189.0	-57.3	2891.51	0.182
-184.5	-57.3	4194.98	0.1406
-180.0	-57.3	5210.4	0.1151
-175.5	-57.3	8078.25	0.1246
-171.0	-57.3	9277.11	0.0974
-166.5	-57.3	11556.6	0.0799
-162.0	-57.3	16512.7	0.1041
-157.5	-57.3	29234.9	0.0805
-153.0	-57.3	35774.1	0.0612
-148.5	-57.3	50303.7	0.0543
-144.0	-57.3	42769.2	0.0736
-139.5	-57.3	41589.9	0.0764
-135.0	-57.3	46720.5	0.0831
-130.5	-57.3	51628.1	0.0737
-126.0	-57.3	50632.9	0.0842
-121.5	-57.3	55704.6	0.0753
-117.0	-57.3	50422.5	0.0773
-112.5	-57.3	60294.9	0.0741
-108.0	-57.3	67882.6	0.0679
-103.5	-57.3	82793.0	0.0642
-99.0	-57.3	89655.8	0.059
-94.5	-57.3	95650.1	0.057
-90.0	-57.3	117250.0	0.0544
-85.5	-57.3	120956.0	0.0554
-81.0	-57.3	122937.0	0.0524
-76.5	-57.3	146325.0	0.0478
-72.0	-57.3	165494.0	0.0453
-67.5	-57.3	177459.0	0.0438
-63.0	-57.3	185620.0	0.0422
-58.5	-57.3	209237.0	0.0417
-54.0	-57.3	219344.0	0.0395
-49.5	-57.3	227675.0	0.0395
-45.0	-57.3	247840.0	0.0367
-40.5	-57.3	261922.0	0.0364
-36.0	-57.3	308274.0	0.0352
-31.5	-57.3	352287.0	0.0318
-27.0	-57.3	375299.0	0.0309
-22.5	-57.3	414168.0	0.0292
