Be7	3.13E+04	0
V49	3.28E+04	0
Cr51	2.23E+03	0
Mn52	8.68E+07	0
Mn54	6.25E+04	0
Fe55	5.77E+04	0
Fe59	4.71E+02	0
Co55	4.25E+06	0
Co56	7.44E+06	0
Co57	6.78E+04	0
Co58	1.34E+05	0
Co60	1.46E+02	0
Ni57	5.62E+03	0
Ni59	5.53E+01	0
Cu61	5.57E+02	0
Cu64	3.30E+05	0
Mo99	9.40E+03	0
Tc93	1.90E+01	0
Tc94	6.53E+04	0
Tc95	3.32E+06	0
Tc96	2.25E+06	0
W185	2.83E+02	0
W187	5.25E+03	0
Re181	3.36E+06	0
Re182	2.17E+06	0
Re183	2.74E+05	0
Re184	1.88E+04	0
Re186	1.31E+05	0
