-10 -10 0 0
-10 -9.696969697 6.757765967e-16 100
-10 -9.393939394 3.098901537e-16 100
-10 -9.090909091 0 0
-10 -8.787878788 1657.039673 100
-10 -8.484848485 4167.372559 100
-10 -8.181818182 0 0
-10 -7.878787879 0 0
-10 -7.575757576 0 0
-10 -7.272727273 0 0
-10 -6.96969697 1.990052691e-16 70.39346695
-10 -6.666666667 1.075450205e-15 73.64659905
-10 -6.363636364 1716.401367 100
-10 -6.060606061 5481.697754 86.95012927
-10 -5.757575758 9090.160156 78.74629498
-10 -5.454545455 7389.880371 84.34391618
-10 -5.151515152 4.659322837e-16 100
-10 -4.848484848 2.030359944e-16 100
-10 -4.545454545 0 0
-10 -4.242424242 1.140529016e-15 70.36344409
-10 -3.939393939 6.634620611e-16 100
-10 -3.636363636 2.579162914e-16 100
-10 -3.333333333 7.195487712e-16 100
-10 -3.03030303 4.709922567e-18 100
-10 -2.727272727 6217.964355 100
-10 -2.424242424 3795.634766 100
-10 -2.121212121 9.200104473e-16 71.72037959
-10 -1.818181818 4.773897808e-16 100
-10 -1.515151515 92404.5625 100
-10 -1.212121212 62350.42969 100
-10 -0.9090909091 1.315047026e-15 70.41825056
-10 -0.6060606061 9.047995355e-16 67.47179031
-10 -0.303030303 1.124220244e-15 73.34513068
-10 0 2238.636963 100
-10 0.303030303 3.355485022e-16 100
-10 0.6060606061 37655.72656 84.47272182
-10 0.9090909091 59424.35156 100
-10 1.212121212 93847.96875 93.19620132
-10 1.515151515 10737.13672 70.47250271
-10 1.818181818 8964.53125 65.28502703
-10 2.121212121 9194.733398 70.68948746
-10 2.424242424 1695.443481 100
-10 2.727272727 4583.967773 100
-10 3.03030303 2.372956237e-15 46.0100323
-10 3.333333333 97862.77344 97.49855995
-10 3.636363636 5281.965332 71.10971212
-10 3.939393939 5348.901367 100
-10 4.242424242 5431.219238 100
-10 4.545454545 15164.94727 90.24564028
-10 4.848484848 3609.447266 100
-10 5.151515152 136848.125 64.19481039
-10 5.454545455 118846.7813 57.54525065
-10 5.757575758 7955.984375 60.14875174
-10 6.060606061 170110.75 70.62623501
-10 6.363636364 274455.9375 56.57807589
-10 6.666666667 4698.497559 100
-10 6.96969697 20754.13867 41.90702736
-10 7.272727273 10128.11621 63.7735188
-10 7.575757576 164151.5469 68.69857311
-10 7.878787879 176442.3125 58.66037607
-10 8.181818182 8883.114258 70.35502791
-10 8.484848485 77421.6875 86.77459359
-10 8.787878788 3644.686035 100
-10 9.090909091 137147.9375 70.35472989
-10 9.393939394 158665.3906 67.56517887
-10 9.696969697 234831.6562 52.3802042
-10 10 208489.5938 51.33211613
-10 10.3030303 453447.9062 42.40456223
-10 10.60606061 273848.125 54.90878224
-10 10.90909091 154412.7969 59.64171886
-10 11.21212121 138087.6875 65.92089534
-10 11.51515152 158120.5312 82.79697895
-10 11.81818182 143238.8281 64.86312747
-10 12.12121212 299916.375 42.83935726
-10 12.42424242 345468.6562 49.55180585
-10 12.72727273 85122.07812 80.65039515
-10 13.03030303 197772.3594 52.940166
-10 13.33333333 454228.1562 41.35086238
-10 13.63636364 110846.1797 69.31602955
-10 13.93939394 139922.5 66.30076766
-10 14.24242424 166536.1406 55.9006989
-10 14.54545455 9983.391602 58.68110061
-10 14.84848485 76235.32031 64.3678546
-10 15.15151515 16007.47754 49.94928241
-10 15.45454545 196617.9531 51.72705054
-10 15.75757576 83651.59375 64.83308077
-10 16.06060606 214612.7031 71.1322844
-10 16.36363636 7936.640137 70.61232328
-10 16.66666667 124115.7734 65.53503275
-10 16.96969697 82552.49219 80.63856959
-10 17.27272727 106008.9922 74.85105991
-10 17.57575758 60646.30859 83.87846351
-10 17.87878788 9290.110352 57.72806406
-10 18.18181818 8401.333008 67.57540703
-10 18.48484848 13999.72754 55.58767319
-10 18.78787879 74323.99219 88.34221363
-10 19.09090909 20829.01172 90.15510082
-10 19.39393939 79732.66406 100
-10 19.6969697 70733.35938 100
-10 20 70733.35938 100

-9.797979798 -10 0 0
-9.797979798 -9.696969697 0 0
-9.797979798 -9.393939394 4.315637631e-16 100
-9.797979798 -9.090909091 5.541029608e-16 100
-9.797979798 -8.787878788 0 0
-9.797979798 -8.484848485 4225.050781 100
-9.797979798 -8.181818182 1599.36145 100
-9.797979798 -7.878787879 0 0
-9.797979798 -7.575757576 0 0
-9.797979798 -7.272727273 0 0
-9.797979798 -6.96969697 4.567674402e-16 100
-9.797979798 -6.666666667 4.529512921e-16 100
-9.797979798 -6.363636364 5.423761073e-16 100
-9.797979798 -6.060606061 3072.52002 100
-9.797979798 -5.757575758 4591.62207 77.62246132
-9.797979798 -5.454545455 6318.606934 88.29994798
-9.797979798 -5.151515152 10223.30762 74.62110519
-9.797979798 -4.848484848 708.3369751 100
-9.797979798 -4.545454545 0 0
-9.797979798 -4.242424242 3.757385214e-16 100
-9.797979798 -3.939393939 2.733475906e-16 78.67797613
-9.797979798 -3.636363636 2.304126022e-16 100
-9.797979798 -3.333333333 0 0
-9.797979798 -3.03030303 0 0
-9.797979798 -2.727272727 0 0
-9.797979798 -2.424242424 3055.811279 100
-9.797979798 -2.121212121 2406.124268 100
-9.797979798 -1.818181818 3.865728934e-16 81.04577661
-9.797979798 -1.515151515 5.444457793e-16 100
-9.797979798 -1.212121212 44912.19141 100
-9.797979798 -0.9090909091 107262.6172 100
-9.797979798 -0.6060606061 2580.178223 100
-9.797979798 -0.303030303 5.22692438e-16 84.70861912
-9.797979798 0 9.328615253e-16 75.06765127
-9.797979798 0.303030303 3.998886484e-16 100
-9.797979798 0.6060606061 932.0717773 100
-9.797979798 0.9090909091 4887.900391 96.96534276
-9.797979798 1.212121212 30010.30664 98.29295278
-9.797979798 1.515151515 65851.4375 88.15872669
-9.797979798 1.818181818 26357.17383 73.30284715
-9.797979798 2.121212121 74468.41406 83.69912505
-9.797979798 2.424242424 8495.957031 75.26644468
-9.797979798 2.727272727 69.73197937 100
-9.797979798 3.03030303 6935.458984 85.16780734
-9.797979798 3.333333333 30564.60937 93.06853414
-9.797979798 3.636363636 79338.75 84.83954668
-9.797979798 3.939393939 6856.554199 80.01214266
-9.797979798 4.242424242 7241.277832 70.40512562
-9.797979798 4.545454545 1949.04541 100
-9.797979798 4.848484848 50577.99219 84.44722295
-9.797979798 5.151515152 2.813797711e-15 37.43497431
-9.797979798 5.454545455 219465.2344 57.88602233
-9.797979798 5.757575758 4508.359375 91.65143967
