Nuclide,State,Energy,Intensity
Co57,0,692.41,7256.299999999999
Co57,0,706.54,243.5
Co57,0,0.728,72357.51085146039
Co57,0,6.391,818504.5789003558
Co57,0,6.404,1602711.1394171838
Co57,0,7.082,331222.3102658394
Co57,0,7.082,331222.3102658394
Co58,0,810.7593,5479695.0
Co58,0,863.951,37809.8955
Co58,0,1674.725,28494.414
Co58,0,511.0,1642049.426
Co58,0,0.728,38860.65219952501
Co58,0,6.391,440089.0112862174
Co58,0,6.404,861736.8538989964
Co58,0,7.082,178089.77835733726
Co58,0,7.082,178089.77835733726
Co60,0,347.14,0.8099999999999999
Co60,0,826.1,0.8208
Co60,0,1173.228,10783.8
Co60,0,1332.492,10798.1208
Co60,0,2158.57,0.1296
Co60,0,2505.692,0.000216
Co60,0,0.874,0.035559893669382
Co60,0,7.461,0.3572271507832488
Co60,0,7.478,0.697164619014936
Co60,0,8.296,0.14529518587818718
Co60,0,8.296,0.14529518587818718
Ni59,0,511.0,0.0042845999999999995
Ni59,0,0.8,56.44884436866345
Ni59,0,6.915,593.1651060262791
Ni59,0,6.93,1159.431403491554
Ni59,0,7.677,240.45624110584671
Ni59,0,7.677,240.45624110584671
Cu64,0,1345.77,2.3930399999999997e-51
Cu64,0,511.0,1.773486e-49
Cu64,0,0.874,2.4899824495724014e-51
Cu64,0,7.461,2.482663618024972e-50
Cu64,0,7.478,4.845167092164271e-50
Cu64,0,8.296,1.0097750718640775e-50
Cu64,0,8.296,1.0097750718640775e-50
Tc94,0,83.0,2.6629344000000004e-141
Tc94,0,449.2,1.7934048e-140
Tc94,0,532.1,1.2771216e-140
Tc94,0,702.67,5.4182563200000004e-139
Tc94,0,742.3,6.575817600000001e-141
Tc94,0,849.74,5.206308480000001e-139
Tc94,0,871.05,5.434560000000001e-139
Tc94,0,916.1,4.1302656e-140
Tc94,0,1509.3,3.6955008000000005e-141
Tc94,0,1592.1,1.222776e-140
Tc94,0,1765.6,1.5760224000000003e-141
Tc94,0,511.0,1.1450112e-139
Tc94,0,2.44,1.8550414584517793e-140
Tc94,0,17.374,9.304512621483354e-140
Tc94,0,17.479,1.7733014334826288e-139
Tc94,0,19.681,4.653078729222786e-140
Tc94,0,19.794,5.369652853523095e-140
Tc94,0,19.963,7.16574124300309e-141
Tc95,0,125.8,4.9949768e-31
Tc95,0,126.03,1.2487442e-31
Tc95,0,181.88,3.0650994e-32
Tc95,0,204.12,3.67811928e-30
Tc95,0,307.93,4.200321399999999e-31
Tc95,0,467.1,1.135222e-33
Tc95,0,477.7,1.5893108e-31
Tc95,0,495.16,1.7028329999999999e-32
Tc95,0,561.67,1.702833e-31
Tc95,0,593.16,2.6110106e-31
Tc95,0,604.04,3.67811928e-30
Tc95,0,765.789,1.1352219999999999e-27
Tc95,0,774.99,2.0433996e-31
Tc95,0,785.93,1.7595941e-30
Tc95,0,869.6,3.8370503599999995e-30
Tc95,0,947.67,2.36126176e-29
Tc95,0,1056.7,1.8163552e-32
Tc95,0,1073.71,4.52953578e-29
Tc95,0,1221.9,1.1352219999999999e-31
Tc95,0,1441.0,7.946553999999999e-33
Tc95,0,1551.71,2.47478396e-31
Tc95,0,1645.0,6.811331999999999e-33
Tc95,0,1683.0,1.135222e-34
Tc95,0,2.44,4.6203347335415046e-29
Tc95,0,17.374,2.315337855361501e-28
Tc95,0,17.479,4.412688880048601e-28
Tc95,0,19.681,1.1578735785549793e-28
Tc95,0,19.794,1.336186109652446e-28
Tc95,0,19.963,1.7831253109746682e-29
Tc96,0,120.3,0.011851488
Tc96,0,219.4,0.011851488
Tc96,0,241.6,0.023702976
Tc96,0,314.27,0.722940768
Tc96,0,316.5,0.41480208
Tc96,0,349.9,0.020740104000000002
Tc96,0,350.1,0.005925744
Tc96,0,352.5,0.005925744
Tc96,0,371.8,0.020740104000000002
Tc96,0,434.71,0.22221539999999998
Tc96,0,460.04,0.127403496
Tc96,0,481.0,0.023702976
Tc96,0,535.78,0.121477752
Tc96,0,568.88,0.272584224
Tc96,0,591.3,0.032591591999999996
Tc96,0,719.5,0.05925744
Tc96,0,721.5,0.035554464
Tc96,0,778.22,29.62872
Tc96,0,812.54,24.35480784
Tc96,0,847.7,0.0056294568
Tc96,0,849.86,28.976888159999998
Tc96,0,885.4,0.02962872
Tc96,0,1091.3,0.32591591999999997
Tc96,0,1126.85,4.50356544
Tc96,0,1200.17,0.10962626399999999
Tc96,0,1441.14,0.0159995088
Tc96,0,1497.72,0.0275547096
Tc96,0,1625.7,0.00029628719999999996
Tc96,0,2.44,1.1285999999999998
Tc96,0,17.374,5.6133
Tc96,0,17.479,10.7217
Tc96,0,19.681,2.8215
Tc96,0,19.794,3.2373
Tc96,0,19.963,0.43361999999999995
Re181,0,19.7,2.163612e-32
Re181,0,31.1,1.5079719999999999e-31
Re181,0,38.1,5.24512e-31
Re181,0,43.5,4.064968e-30
Re181,0,65.0,2.098048e-29
Re181,0,71.7,9.8346e-31
Re181,0,72.7,1.901356e-30
Re181,0,93.7,1.049024e-30
Re181,0,102.7,2.29474e-30
Re181,0,103.1,1.5079719999999998e-30
Re181,0,109.9,2.360304e-29
Re181,0,110.3,8.52332e-30
Re181,0,113.3,5.90076e-30
Re181,0,125.8,9.17896e-31
Re181,0,137.2,5.90076e-31
Re181,0,144.3,3.2781999999999995e-30
Re181,0,154.4,2.360304e-30
Re181,0,163.9,1.1145879999999999e-30
Re181,0,164.6,1.1145879999999999e-30
Re181,0,165.8,1.1145879999999999e-30
Re181,0,167.2,8.523319999999999e-31
Re181,0,175.2,3.93384e-30
Re181,0,177.5,1.442408e-29
Re181,0,186.2,1.6390999999999998e-30
Re181,0,193.2,7.212039999999999e-31
Re181,0,195.0,1.4424079999999999e-30
Re181,0,197.0,4.58948e-30
Re181,0,201.0,1.6390999999999998e-30
Re181,0,211.7,7.86768e-31
Re181,0,213.0,9.8346e-31
Re181,0,237.4,8.523319999999999e-31
Re181,0,239.3,7.86768e-31
Re181,0,245.5,9.8346e-31
Re181,0,252.2,8.654447999999999e-30
Re181,0,262.6,1.901356e-30
Re181,0,276.4,5.6385039999999996e-30
Re181,0,278.1,1.4424079999999999e-30
Re181,0,279.5,9.17896e-31
Re181,0,296.0,1.835792e-30
Re181,0,297.0,9.8346e-31
Re181,0,316.7,7.86768e-31
Re181,0,318.6,9.8346e-30
Re181,0,331.9,1.180152e-29
Re181,0,340.8,3.2782e-31
Re181,0,350.4,3.081508e-30
Re181,0,353.6,3.93384e-30
Re181,0,356.1,1.507972e-29
Re181,0,360.7,1.7505587999999998e-28
Re181,0,365.5,5.0025332e-28
Re181,0,376.8,1.180152e-30
Re181,0,382.3,2.360304e-30
Re181,0,398.0,5.704068e-30
Re181,0,409.0,2.1636119999999998e-30
Re181,0,412.3,9.17896e-30
Re181,0,420.0,9.17896e-31
Re181,0,441.8,9.17896e-30
Re181,0,441.8,3.93384e-30
Re181,0,475.6,9.17896e-30
Re181,0,487.1,6.556399999999999e-30
Re181,0,489.0,6.556399999999999e-30
Re181,0,515.7,1.4424079999999999e-30
Re181,0,522.1,2.032484e-30
Re181,0,524.4,1.7046639999999997e-30
Re181,0,533.3,5.24512e-31
Re181,0,544.8,2.556996e-30
Re181,0,557.8,1.9013559999999998e-29
Re181,0,570.1,4.064968e-30
Re181,0,587.4,6.0974520000000004e-30
Re181,0,628.8,1.180152e-30
Re181,0,632.7,1.4424079999999999e-30
Re181,0,639.0,5.704068e-29
Re181,0,643.9,5.0484279999999996e-30
Re181,0,651.2,9.17896e-30
Re181,0,659.2,2.032484e-30
Re181,0,661.8,2.6225599999999996e-29
Re181,0,668.2,2.753688e-30
Re181,0,691.8,1.049024e-30
Re181,0,693.9,2.1636119999999998e-30
Re181,0,696.9,5.24512e-31
Re181,0,699.9,1.180152e-30
Re181,0,719.9,1.180152e-30
Re181,0,730.1,6.5564e-31
Re181,0,738.0,2.62256e-30
Re181,0,769.7,1.376844e-30
Re181,0,773.4,6.5564e-31
Re181,0,789.4,6.5564e-31
Re181,0,791.6,1.049024e-30
Re181,0,803.6,1.3112799999999998e-29
Re181,0,805.2,2.753688e-29
Re181,0,817.5,1.180152e-30
Re181,0,822.7,1.4424079999999999e-30
Re181,0,826.7,1.5079719999999998e-30
Re181,0,835.7,4.064968e-30
Re181,0,840.4,2.491432e-30
Re181,0,848.5,1.180152e-30
Re181,0,854.4,1.6390999999999998e-30
Re181,0,862.7,1.573536e-30
Re181,0,877.2,3.93384e-30
Re181,0,879.8,4.58948e-30
Re181,0,883.2,2.29474e-30
Re181,0,889.5,1.049024e-30
Re181,0,891.7,9.17896e-31
Re181,0,907.4,9.17896e-30
Re181,0,946.9,1.96692e-30
Re181,0,953.6,3.147072e-29
Re181,0,965.1,1.835792e-30
Re181,0,973.2,1.180152e-30
Re181,0,980.7,1.6390999999999998e-30
Re181,0,989.4,7.86768e-30
Re181,0,993.7,7.212039999999999e-31
Re181,0,993.7,1.901356e-30
Re181,0,1000.2,2.95038e-29
Re181,0,1009.4,2.163612e-29
Re181,0,1018.6,1.180152e-30
Re181,0,1057.1,2.62256e-30
Re181,0,1068.3,1.376844e-30
Re181,0,1075.6,9.17896e-30
Re181,0,1086.6,4.982864e-30
Re181,0,1103.5,6.0974520000000004e-30
Re181,0,1127.3,1.049024e-30
Re181,0,1132.3,1.96692e-30
Re181,0,1172.3,1.7046639999999997e-30
Re181,0,1200.8,1.770228e-30
Re181,0,1272.5,9.8346e-31
Re181,0,1384.2,2.032484e-30
Re181,0,1440.7,1.704664e-29
Re181,0,1469.2,7.21204e-30
Re181,0,1498.2,7.212039999999999e-31
Re181,0,1538.0,1.7046639999999997e-30
Re181,0,511.0,7.088e-32
Re181,0,9.74,3.8984e-28
Re181,0,57.983,3.0124e-28
Re181,0,59.32,5.2274e-28
Re181,0,67.335,1.73656e-28
Re181,0,68.117,2.2061399999999996e-28
Re181,0,69.068,4.7844e-29
Re182,0,18.05,2.60064e-06
Re182,0,19.85,7.585199999999999e-07
Re182,0,31.7,5.418e-06
Re182,0,39.1,5.418e-06
Re182,0,42.7,9.752399999999998e-06
Re182,0,60.65,2.1671999999999998e-06
Re182,0,65.8,6.06816e-05
Re182,0,67.75,0.0008064
Re182,0,67.85,0.00046594799999999994
Re182,0,84.68,5.79726e-05
Re182,0,84.68,5.6448e-05
Re182,0,100.1,0.00034566839999999996
Re182,0,100.12,0.0003024
Re182,0,107.13,2.9799e-05
Re182,0,108.58,1.67958e-05
Re182,0,110.38,2.1671999999999998e-06
Re182,0,111.07,4.38858e-06
Re182,0,113.68,0.0001024002
Re182,0,113.7,8.735999999999999e-06
Re182,0,116.23,1.0836e-05
Re182,0,116.4,7.391999999999999e-06
Re182,0,130.81,0.000157122
Re182,0,133.8,5.03874e-05
Re182,0,145.43,1.4086799999999999e-05
Re182,0,147.69,1.8962999999999998e-05
Re182,0,148.86,3.68424e-05
Re182,0,149.45,1.8962999999999998e-05
Re182,0,150.25,1.0836e-05
Re182,0,151.15,9.2106e-06
Re182,0,152.43,0.00017879399999999997
Re182,0,152.43,0.00014784
Re182,0,154.1,4.876199999999999e-06
Re182,0,156.38,1.1424e-05
Re182,0,156.39,0.00015170399999999998
Re182,0,160.2,5.038739999999999e-06
Re182,0,160.2,5.038739999999999e-06
Re182,0,169.15,0.000238392
Re182,0,172.87,7.53102e-05
Re182,0,178.47,4.7678399999999994e-05
Re182,0,179.38,6.1823999999999995e-06
Re182,0,179.4,6.33906e-05
Re182,0,187.34,6.7725e-06
Re182,0,188.54,2.76318e-06
Re182,0,189.65,8.127e-06
Re182,0,191.39,0.000140868
Re182,0,198.34,8.50626e-05
Re182,0,198.36,3.6959999999999994e-06
Re182,0,203.55,1.02942e-05
Re182,0,206.0,1.0836e-05
Re182,0,208.26,1.30032e-05
Re182,0,209.4,1.02942e-05
Re182,0,214.32,2.3297399999999998e-05
Re182,0,215.73,1.6254e-05
Re182,0,217.55,6.88086e-05
Re182,0,221.61,0.00013544999999999999
Re182,0,222.07,0.00017879399999999997
Re182,0,222.08,1.45824e-05
Re182,0,226.19,6.44742e-05
Re182,0,229.32,0.0005417999999999999
Re182,0,229.32,5.376e-05
Re182,0,247.46,0.00010619279999999999
Re182,0,256.45,0.00020046599999999997
Re182,0,264.07,7.53102e-05
Re182,0,264.08,6.0479999999999995e-06
Re182,0,276.31,0.000184212
Re182,0,281.45,0.0001197378
Re182,0,286.56,0.0001484532
Re182,0,295.67,4.3343999999999995e-06
Re182,0,299.9,2.6548199999999998e-05
Re182,0,300.36,3.57588e-05
Re182,0,313.98,1.67958e-05
Re182,0,323.4,3.68424e-05
Re182,0,339.06,0.0001170288
Re182,0,342.03,2.22138e-05
Re182,0,345.46,1.02942e-05
Re182,0,351.07,0.00021672
Re182,0,357.04,1.1377799999999998e-05
Re182,0,470.26,4.2335999999999996e-05
Re182,0,536.04,4.3679999999999995e-06
Re182,0,555.0,2.352e-06
Re182,0,598.56,8.2656e-06
Re182,0,649.73,7.1232e-06
Re182,0,734.53,7.9296e-06
Re182,0,787.11,6.383999999999999e-06
Re182,0,800.0,3.1584e-06
Re182,0,810.24,8.064e-06
Re182,0,835.98,9.744e-06
Re182,0,891.9,7.0434e-07
Re182,0,894.85,4.4352e-05
Re182,0,900.8,7.4592e-06
Re182,0,927.99,1.08864e-05
Re182,0,928.0,7.80192e-06
Re182,0,943.2,4.76784e-06
Re182,0,959.7,4.22604e-06
Re182,0,959.81,1.1424e-05
Re182,0,1001.7,5.20128e-05
Re182,0,1001.8,4.704e-06
Re182,0,1044.4,6.01398e-06
Re182,0,1044.5,3.6959999999999994e-06
Re182,0,1076.2,0.00022213799999999998
Re182,0,1088.5,4.1718599999999996e-06
Re182,0,1113.3,9.91494e-05
Re182,0,1113.4,7.391999999999999e-06
Re182,0,1121.3,0.000463239
Re182,0,1121.4,0.000672
Re182,0,1157.3,7.80192e-06
Re182,0,1158.1,1.858374e-05
Re182,0,1180.8,1.1648699999999999e-05
Re182,0,1189.0,0.0001901718
Re182,0,1189.2,0.000317856
Re182,0,1221.4,0.0003667986
Re182,0,1221.5,0.00052416
Re182,0,1223.9,5.52636e-06
Re182,0,1231.0,0.00031370219999999997
Re182,0,1231.1,2.7619199999999998e-05
Re182,0,1257.3,2.95008e-05
Re182,0,1257.5,2.243052e-05
Re182,0,1273.8,1.11552e-05
Re182,0,1273.8,1.988406e-05
Re182,0,1279.8,1.30032e-06
Re182,0,1289.2,1.5928919999999997e-05
Re182,0,1289.3,2.5872e-05
Re182,0,1291.8,4.93038e-06
Re182,0,1294.0,3.397086e-05
Re182,0,1330.9,7.91028e-06
Re182,0,1342.7,5.418e-05
Re182,0,1373.8,6.2307e-06
Re182,0,1373.9,3.7632e-06
Re182,0,1387.4,5.58054e-06
Re182,0,1410.1,5.85144e-06
Re182,0,1410.4,8.063999999999999e-07
Re182,0,1427.3,0.0002064258
Re182,0,1439.3,3.3591599999999997e-06
Re182,0,1453.1,8.127e-07
Re182,0,1521.3,2.00466e-06
Re182,0,1523.0,3.36e-07
Re182,0,1537.0,3.36e-07
Re182,0,1543.0,3.36e-07
Re182,0,1558.0,1.6127999999999998e-06
Re182,0,1560.4,1.5170399999999999e-06
Re182,0,1631.4,2.65482e-07
Re182,0,1756.0,1.2768e-06
Re182,0,1771.0,6.787199999999999e-06
Re182,0,1818.8,2.2175999999999997e-06
Re182,0,1857.3,6.6528e-07
Re182,0,1871.2,6.1152e-06
Re182,0,1877.6,1.2768e-06
Re182,0,1879.6,1.1423999999999999e-06
Re182,0,1911.8,9.3408e-07
Re182,0,1957.4,9.6096e-06
Re182,0,2010.1,2.016e-06
Re182,0,2016.3,1.68e-05
Re182,0,2033.3,4.704e-07
Re182,0,2047.3,2.4191999999999996e-06
Re182,0,2057.4,1.9488e-05
Re182,0,2073.2,8.735999999999999e-07
Re182,0,2084.0,1.37088e-06
Re182,0,2099.0,5.375999999999999e-07
Re182,0,2106.8,5.5104e-06
Re182,0,2108.6,5.5104e-06
Re182,0,2109.3,5.5104e-06
Re182,0,2140.3,8.131199999999999e-07
Re182,0,2148.0,5.9136e-07
Re182,0,2175.2,9.8784e-07
Re182,0,2189.0,3.6960000000000003e-07
Re182,0,2207.7,2.2175999999999997e-06
Re182,0,2216.0,4.704e-07
Re182,0,2230.0,2.2848e-07
Re182,0,2316.0,1.68e-07
Re182,0,511.0,7.23366e-05
Re182,0,511.0,8.4e-07
Re182,0,9.74,0.0008799
Re182,0,9.74,0.001491
Re182,0,57.983,0.0006383999999999999
Re182,0,57.983,0.0010478999999999998
Re182,0,59.32,0.0011129999999999998
Re182,0,59.32,0.0018269999999999998
Re182,0,67.335,0.0003675
Re182,0,67.335,0.0006027
Re182,0,68.117,0.0004683
Re182,0,68.117,0.0007686
Re182,0,69.068,0.0001008
Re182,0,69.068,0.0001659
Re183,0,40.976,2992.0
Re183,0,46.484,878900.0
Re183,0,52.596,261052.00000000003
Re183,0,82.919,34408.0
Re183,0,84.712,114818.0
Re183,0,99.08,320518.0
Re183,0,101.93,2057.0
Re183,0,103.1,635.8000000000001
Re183,0,107.933,257312.0
Re183,0,109.731,342210.0
Re183,0,120.37,366.52
Re183,0,144.135,15146.999999999998
Re183,0,160.532,69564.0
Re183,0,161.342,42636.0
Re183,0,162.33,2756380.0
Re183,0,192.646,30967.2
Re183,0,203.269,4749.8
Re183,0,205.081,14586.0
Re183,0,208.812,351186.0
Re183,0,209.89,31004.6
Re183,0,244.266,48620.0
Re183,0,245.243,29920.000000000004
Re183,0,246.062,155958.0
Re183,0,291.723,374000.0
Re183,0,313.021,49330.600000000006
Re183,0,353.998,63579.99999999999
Re183,0,365.614,9499.6
Re183,0,406.593,3852.2000000000003
Re183,0,9.74,6380000.0
Re183,0,57.983,3861000.0
Re183,0,59.32,6710000.0
Re183,0,67.335,2222000.0
Re183,0,68.117,2827000.0
Re183,0,69.068,605000.0
Re184,0,111.2174,29616.508
Re184,0,124.06,3.041304
Re184,0,127.67,2.751656
Re184,0,226.748,31.13716
Re184,0,230.45,25.3442
Re184,0,252.845,5213.664
Re184,0,256.3,10.13768
Re184,0,265.0,2.606832
Re184,0,295.01,37.654239999999994
Re184,0,380.34,7.965319999999999
Re184,0,384.25,9.413559999999999
Re184,0,385.4,11.58592
Re184,0,482.98,31.861279999999997
Re184,0,539.22,564.8136000000001
Re184,0,641.915,3352.6756
Re184,0,757.36,106.44564
Re184,0,769.778,1158.5919999999999
Re184,0,792.067,64808.74
Re184,0,894.76,27009.676
Re184,0,903.282,65532.85999999999
Re184,0,1010.24,157.85816
Re184,0,1018.93,1.955124
Re184,0,1022.63,897.9087999999999
Re184,0,1061.04,4.489544
Re184,0,1121.44,60.82608
Re184,0,1275.11,206.3742
Re184,0,1313.79,19.261592
Re184,0,1319.94,3.910248
Re184,0,1386.33,177.4094
Re184,0,1430.96,4.127484
Re184,0,9.74,56588.0
Re184,0,57.983,43688.0
Re184,0,59.32,75852.0
Re184,0,67.335,25112.0
Re184,0,68.117,31992.000000000004
Re184,0,69.068,6880.0
