Be7	6.63E+03	0
V49	2.76E+04	0
Cr51	6.39E+02	0
Mn52	4.64E+02	0
Mn54	4.72E+04	0
Fe55	5.76E+04	0
Co55	1.78E-34	0
Co56	3.14E+06	0
Co57	4.87E+04	0
Co58	5.51E+04	0
Co60	1.08E+02	0
Ni59	5.79E+01	0
Cu64	5.07E-51	0
Tc94	5.44E-141	0
Tc95	1.21E-29	0
Tc96	2.97E-01	0
Re181	8.86E-30	0
Re182	2.10E-05	0
Re183	1.10E+05	0
Re184	1.72E+03	0
