Be7	3.05E+04	0
V49	3.27E+04	0
Cr51	2.12E+03	0
Mn52	6.77E+07	0
Mn54	6.22E+04	0
Fe55	5.77E+04	0
Fe59	4.56E+02	0
Co55	6.37E+05	0
Co56	7.31E+06	0
Co57	6.74E+04	0
Co58	1.32E+05	0
Co60	1.46E+02	0
Ni57	2.21E+03	0
Ni59	5.53E+01	0
Cu61	2.62E-02	0
Cu64	2.40E+04	0
Mo99	5.68E+03	0
Tc93	1.06E-04	0
Tc94	7.18E+01	0
Tc95	6.28E+05	0
Tc96	1.63E+06	0
W185	2.77E+02	0
W187	1.31E+03	0
Re181	6.31E+05	0
Re182	1.29E+06	0
Re183	2.69E+05	0
Re184	1.81E+04	0
Re186	9.04E+04	0
