Cor C	Cor B	Value	Error
-154.0	-400.0	0.132796	0.0908
-148.5	-400.0	0.152847	0.0953
-143.0	-400.0	0.179258	0.103
-137.5	-400.0	0.281707	0.3227
-132.0	-400.0	0.246296	0.1842
-126.5	-400.0	0.181242	0.0731
-121.0	-400.0	0.241312	0.1208
-115.5	-400.0	0.246701	0.0897
-110.0	-400.0	0.200708	0.0682
-104.5	-400.0	0.249123	0.1247
-99.0	-400.0	0.573667	0.5426
-93.5	-400.0	0.251575	0.0731
-88.0	-400.0	0.300017	0.1265
-82.5	-400.0	0.30389	0.1602
-77.0	-400.0	0.338173	0.1028
-71.5	-400.0	0.290688	0.0728
-66.0	-400.0	0.280839	0.0617
-60.5	-400.0	0.378357	0.1145
-55.0	-400.0	0.373216	0.2147
-49.5	-400.0	0.33655	0.0836
-44.0	-400.0	0.491178	0.2709
-38.5	-400.0	0.352904	0.0724
-33.0	-400.0	0.321031	0.0796
-27.5	-400.0	0.432003	0.1492
-22.0	-400.0	0.533802	0.2235
-16.5	-400.0	0.33156	0.0634
-11.0	-400.0	0.339927	0.0583
-5.5	-400.0	0.481283	0.2225
0.0	-400.0	0.598357	0.4012
5.5	-400.0	0.612888	0.3528
11.0	-400.0	0.448608	0.1777
16.5	-400.0	0.393477	0.2587
22.0	-400.0	0.396583	0.1552
27.5	-400.0	0.354355	0.092
33.0	-400.0	0.295073	0.0594
38.5	-400.0	0.523397	0.3183
44.0	-400.0	0.291809	0.0656
49.5	-400.0	0.284985	0.0739
55.0	-400.0	0.377622	0.2346
60.5	-400.0	0.316925	0.0812
66.0	-400.0	0.348465	0.1502
71.5	-400.0	0.314782	0.1609
77.0	-400.0	0.250977	0.0667
82.5	-400.0	0.318948	0.1893
88.0	-400.0	0.337999	0.2042
93.5	-400.0	0.226312	0.0727
99.0	-400.0	0.344198	0.3092
104.5	-400.0	0.248187	0.1168
110.0	-400.0	0.209247	0.0758
115.5	-400.0	0.204912	0.0754
121.0	-400.0	0.240784	0.1604
126.5	-400.0	0.32214	0.3859
132.0	-400.0	0.14798	0.0685
137.5	-400.0	0.168793	0.0783
143.0	-400.0	0.171941	0.1426
148.5	-400.0	0.198214	0.177
154.0	-400.0	0.135117	0.1251
159.5	-400.0	0.105062	0.0837
165.0	-400.0	0.106257	0.0859
170.5	-400.0	0.110056	0.1144
176.0	-400.0	0.097743	0.0826
181.5	-400.0	0.104252	0.111
187.0	-400.0	0.0910319	0.0876
192.5	-400.0	0.0968922	0.1315
198.0	-400.0	0.140339	0.3264
203.5	-400.0	0.114069	0.3477
209.0	-400.0	0.0744499	0.2023
214.5	-400.0	0.0650273	0.1246
220.0	-400.0	0.0574475	0.1668
225.5	-400.0	0.057052	0.1309
231.0	-400.0	0.0603815	0.1484
236.5	-400.0	0.085784	0.3058
242.0	-400.0	0.0488428	0.1741
247.5	-400.0	0.0400088	0.1164
253.0	-400.0	0.0293709	0.1344
258.5	-400.0	0.0513047	0.3013
264.0	-400.0	0.0273159	0.113
269.5	-400.0	0.0289611	0.1227
275.0	-400.0	0.0290922	0.1381
280.5	-400.0	0.0317258	0.1744
286.0	-400.0	0.0308934	0.2315
291.5	-400.0	0.0201236	0.1329
297.0	-400.0	0.0262671	0.1769
302.5	-400.0	0.047174	0.3702
308.0	-400.0	0.0259228	0.3087
313.5	-400.0	0.0257796	0.2016
319.0	-400.0	0.0189167	0.1649
324.5	-400.0	0.0208932	0.1644
330.0	-400.0	0.0159744	0.1905
335.5	-400.0	0.0158389	0.1465
341.0	-400.0	0.0145592	0.1911
346.5	-400.0	0.0161546	0.3819
352.0	-400.0	0.0147418	0.1435
357.5	-400.0	0.0106452	0.1542
363.0	-400.0	0.0127539	0.2592
368.5	-400.0	0.0138891	0.1573
374.0	-400.0	0.0139493	0.1368
379.5	-400.0	0.0092067	0.2085
385.0	-400.0	0.00963383	0.1623
390.5	-400.0	0.0141336	0.3605
396.0	-400.0	0.0135071	0.3439
401.5	-400.0	0.0132031	0.2923
407.0	-400.0	0.00965734	0.1806
412.5	-400.0	0.0136466	0.4256
418.0	-400.0	0.00876947	0.1629
423.5	-400.0	0.00748026	0.2301
429.0	-400.0	0.00750103	0.1865
434.5	-400.0	0.00573671	0.1694
440.0	-400.0	0.00651812	0.1479
445.5	-400.0	0.00607977	0.1532
451.0	-400.0	0.00721487	0.1919
456.5	-400.0	0.00547014	0.164
462.0	-400.0	0.00769694	0.2445
467.5	-400.0	0.00668693	0.1869
473.0	-400.0	0.00517101	0.2319
478.5	-400.0	0.00536594	0.2482
484.0	-400.0	0.00470745	0.2077
489.5	-400.0	0.00523628	0.2716
495.0	-400.0	0.00371899	0.2247
500.5	-400.0	0.00529777	0.2248
506.0	-400.0	0.00285543	0.1989
511.5	-400.0	0.00268643	0.2084
517.0	-400.0	0.00262906	0.2978
522.5	-400.0	0.0033509	0.3749
528.0	-400.0	0.00153142	0.3045
533.5	-400.0	0.00193289	0.5096
539.0	-400.0	0.00183214	0.2952
544.5	-400.0	0.00147162	0.2861
-550.0	-394.75	0.00256819	0.2442
-544.5	-394.75	0.00303392	0.3088
-539.0	-394.75	0.00384325	0.2698
-533.5	-394.75	0.00194714	0.2118
-528.0	-394.75	0.00334664	0.272
-522.5	-394.75	0.00333198	0.2847
-517.0	-394.75	0.00395321	0.2353
-511.5	-394.75	0.00325034	0.3586
-506.0	-394.75	0.00484693	0.2602
-500.5	-394.75	0.00402188	0.2102
-495.0	-394.75	0.00438934	0.2038
-489.5	-394.75	0.00523561	0.3427
-484.0	-394.75	0.00688882	0.2735
-478.5	-394.75	0.00790605	0.253
-473.0	-394.75	0.005312	0.1809
-467.5	-394.75	0.00615084	0.2606
-462.0	-394.75	0.00630085	0.1709
-456.5	-394.75	0.00456527	0.168
-451.0	-394.75	0.009996	0.2515
-445.5	-394.75	0.0103411	0.2321
-440.0	-394.75	0.00699529	0.1999
-434.5	-394.75	0.00866233	0.1773
-429.0	-394.75	0.0135823	0.3252
-423.5	-394.75	0.00883918	0.1857
-418.0	-394.75	0.0111925	0.2527
-412.5	-394.75	0.00949682	0.1463
-407.0	-394.75	0.00543625	0.1411
-401.5	-394.75	0.0084269	0.1759
-396.0	-394.75	0.00776077	0.1413
-390.5	-394.75	0.0147032	0.3855
-385.0	-394.75	0.0110135	0.162
-379.5	-394.75	0.0113319	0.1668
-374.0	-394.75	0.0128859	0.24
-368.5	-394.75	0.0129408	0.1785
-363.0	-394.75	0.0126919	0.1378
-357.5	-394.75	0.0112244	0.1448
-352.0	-394.75	0.0165431	0.1325
-346.5	-394.75	0.0167028	0.1473
-341.0	-394.75	0.020829	0.2504
-335.5	-394.75	0.021509	0.1696
-330.0	-394.75	0.0147418	0.1453
-324.5	-394.75	0.0211636	0.194
-319.0	-394.75	0.0255435	0.1786
-313.5	-394.75	0.0209177	0.1465
-308.0	-394.75	0.028236	0.1983
-302.5	-394.75	0.0194814	0.1345
-297.0	-394.75	0.0286881	0.4304
-291.5	-394.75	0.029807	0.1373
-286.0	-394.75	0.0344515	0.1255
-280.5	-394.75	0.0472339	0.2546
-275.0	-394.75	0.0612391	0.4113
-269.5	-394.75	0.0380261	0.1354
-264.0	-394.75	0.0411239	0.1406
-258.5	-394.75	0.0434728	0.1415
-253.0	-394.75	0.0550917	0.2105
-247.5	-394.75	0.0800229	0.2328
-242.0	-394.75	0.0628181	0.1307
-236.5	-394.75	0.0694197	0.1836
-231.0	-394.75	0.0712457	0.128
-225.5	-394.75	0.0705467	0.1169
-220.0	-394.75	0.0651246	0.1188
-214.5	-394.75	0.0918621	0.1333
-209.0	-394.75	0.110785	0.2243
-203.5	-394.75	0.079465	0.0972
-198.0	-394.75	0.105595	0.1242
-192.5	-394.75	0.161729	0.3712
-187.0	-394.75	0.149744	0.2745
-181.5	-394.75	0.130714	0.2654
-176.0	-394.75	0.106099	0.2255
-170.5	-394.75	0.115058	0.0872
-165.0	-394.75	0.131144	0.099
-159.5	-394.75	0.141033	0.0876
-154.0	-394.75	0.138096	0.0902
-148.5	-394.75	0.15711	0.0973
-143.0	-394.75	0.171585	0.102
-137.5	-394.75	0.190674	0.1946
-132.0	-394.75	0.3078	0.3921
-126.5	-394.75	0.206058	0.1546
-121.0	-394.75	0.24509	0.1237
-115.5	-394.75	0.236076	0.11
-110.0	-394.75	0.206454	0.0643
-104.5	-394.75	0.266625	0.1533
-99.0	-394.75	0.56336	0.5537
-93.5	-394.75	0.243247	0.0705
-88.0	-394.75	0.317001	0.1265
-82.5	-394.75	0.304069	0.1597
-77.0	-394.75	0.335404	0.1022
-71.5	-394.75	0.272907	0.0663
-66.0	-394.75	0.304736	0.0613
-60.5	-394.75	0.370535	0.1129
-55.0	-394.75	0.369457	0.2153
-49.5	-394.75	0.370461	0.0866
-44.0	-394.75	0.502841	0.2657
-38.5	-394.75	0.356169	0.0699
-33.0	-394.75	0.34708	0.0829
-27.5	-394.75	0.433285	0.1488
-22.0	-394.75	0.544324	0.2186
-16.5	-394.75	0.352438	0.0741
-11.0	-394.75	0.364067	0.0665
-5.5	-394.75	0.510536	0.2096
0.0	-394.75	0.589341	0.4076
5.5	-394.75	0.624543	0.3464
11.0	-394.75	0.457389	0.1778
16.5	-394.75	0.419754	0.2441
22.0	-394.75	0.393079	0.1555
27.5	-394.75	0.335444	0.0631
33.0	-394.75	0.297297	0.0571
38.5	-394.75	0.50865	0.3264
44.0	-394.75	0.295755	0.065
49.5	-394.75	0.289186	0.0721
55.0	-394.75	0.38597	0.2295
60.5	-394.75	0.35248	0.0811
66.0	-394.75	0.35545	0.1394
71.5	-394.75	0.323966	0.1504
77.0	-394.75	0.261578	0.07
82.5	-394.75	0.367889	0.1719
88.0	-394.75	0.346732	0.1966
93.5	-394.75	0.303299	0.1648
99.0	-394.75	0.289549	0.2142
104.5	-394.75	0.242194	0.1227
110.0	-394.75	0.195555	0.0738
115.5	-394.75	0.202566	0.0761
121.0	-394.75	0.409322	0.3741
126.5	-394.75	0.168046	0.0741
132.0	-394.75	0.150485	0.0691
137.5	-394.75	0.360435	0.4317
143.0	-394.75	0.167194	0.0907
148.5	-394.75	0.192772	0.241
154.0	-394.75	0.13706	0.0836
159.5	-394.75	0.107407	0.0857
165.0	-394.75	0.103354	0.0824
170.5	-394.75	0.109596	0.1023
176.0	-394.75	0.0965937	0.1
181.5	-394.75	0.110933	0.1107
187.0	-394.75	0.0856298	0.0968
192.5	-394.75	0.116947	0.2614
198.0	-394.75	0.146831	0.4079
203.5	-394.75	0.0746012	0.1133
209.0	-394.75	0.060269	0.1103
214.5	-394.75	0.0684425	0.1399
220.0	-394.75	0.0550327	0.122
225.5	-394.75	0.060157	0.1281
231.0	-394.75	0.0630121	0.17
236.5	-394.75	0.0812501	0.2888
242.0	-394.75	0.036478	0.1
247.5	-394.75	0.0431046	0.125
253.0	-394.75	0.0500074	0.3021
258.5	-394.75	0.0374246	0.1117
264.0	-394.75	0.0339081	0.1079
269.5	-394.75	0.0331764	0.12
275.0	-394.75	0.0303828	0.1463
280.5	-394.75	0.03007	0.1546
286.0	-394.75	0.0233856	0.1566
291.5	-394.75	0.020773	0.175
297.0	-394.75	0.0467908	0.4503
302.5	-394.75	0.0413082	0.2335
308.0	-394.75	0.0300056	0.2196
313.5	-394.75	0.0242808	0.1882
319.0	-394.75	0.0178277	0.1818
324.5	-394.75	0.0274484	0.2608
330.0	-394.75	0.0178536	0.1637
335.5	-394.75	0.0151153	0.1619
341.0	-394.75	0.0180452	0.3193
346.5	-394.75	0.0135778	0.2006
352.0	-394.75	0.0141805	0.1299
357.5	-394.75	0.0105766	0.1341
363.0	-394.75	0.0104189	0.1617
368.5	-394.75	0.00908269	0.1384
374.0	-394.75	0.00936196	0.1287
379.5	-394.75	0.0113541	0.1355
385.0	-394.75	0.0160057	0.3163
390.5	-394.75	0.0088516	0.1689
396.0	-394.75	0.0116731	0.2103
401.5	-394.75	0.00717381	0.1214
407.0	-394.75	0.013402	0.4288
412.5	-394.75	0.00915751	0.2251
418.0	-394.75	0.00739092	0.128
423.5	-394.75	0.0102426	0.277
429.0	-394.75	0.00883038	0.2186
434.5	-394.75	0.00837613	0.2198
440.0	-394.75	0.00646601	0.1449
445.5	-394.75	0.00714162	0.1644
451.0	-394.75	0.00486167	0.1592
456.5	-394.75	0.00651885	0.2365
462.0	-394.75	0.00634264	0.3151
467.5	-394.75	0.00501628	0.3231
473.0	-394.75	0.00440346	0.3486
478.5	-394.75	0.00688572	0.2239
484.0	-394.75	0.00546605	0.2733
489.5	-394.75	0.00375062	0.2675
495.0	-394.75	0.00382899	0.1995
500.5	-394.75	0.00352702	0.24
506.0	-394.75	0.00378662	0.2425
511.5	-394.75	0.00365987	0.2747
517.0	-394.75	0.00277216	0.2632
522.5	-394.75	0.00196589	0.2364
528.0	-394.75	0.002765	0.3448
533.5	-394.75	0.00215688	0.4121
539.0	-394.75	0.00178035	0.335
544.5	-394.75	0.00275763	0.5071
-550.0	-389.5	0.00198435	0.2378
-544.5	-389.5	0.00218796	0.224
-539.0	-389.5	0.00204663	0.3052
-533.5	-389.5	0.00248581	0.3493
-528.0	-389.5	0.00236382	0.2686
-522.5	-389.5	0.00311501	0.3535
-517.0	-389.5	0.00251012	0.1887
-511.5	-389.5	0.00511822	0.332
-506.0	-389.5	0.00630126	0.3201
-500.5	-389.5	0.0077198	0.2925
-495.0	-389.5	0.0036181	0.1955
-489.5	-389.5	0.00323627	0.2199
-484.0	-389.5	0.00635142	0.2849
-478.5	-389.5	0.00676213	0.2525
-473.0	-389.5	0.00496358	0.1807
-467.5	-389.5	0.00453753	0.2146
-462.0	-389.5	0.00610146	0.2515
-456.5	-389.5	0.00518223	0.2079
-451.0	-389.5	0.00677027	0.1519
-445.5	-389.5	0.0106888	0.2494
-440.0	-389.5	0.0102	0.212
-434.5	-389.5	0.00772679	0.1696
-429.0	-389.5	0.00840185	0.1804
-423.5	-389.5	0.0110023	0.3585
-418.0	-389.5	0.0091128	0.1572
-412.5	-389.5	0.0122672	0.2673
-407.0	-389.5	0.00979772	0.1529
-401.5	-389.5	0.0109605	0.1698
-396.0	-389.5	0.0107936	0.1506
-390.5	-389.5	0.006942	0.1843
-385.0	-389.5	0.014637	0.4212
-379.5	-389.5	0.0122114	0.1531
-374.0	-389.5	0.010387	0.127
-368.5	-389.5	0.0145794	0.2253
-363.0	-389.5	0.0137844	0.1639
-357.5	-389.5	0.0125707	0.1226
-352.0	-389.5	0.0125768	0.1485
-346.5	-389.5	0.0120405	0.1323
-341.0	-389.5	0.0152677	0.1434
-335.5	-389.5	0.0236724	0.2305
-330.0	-389.5	0.0138624	0.1554
-324.5	-389.5	0.0168376	0.1901
-319.0	-389.5	0.0240667	0.2204
-313.5	-389.5	0.0202459	0.1838
-308.0	-389.5	0.0223955	0.1296
-302.5	-389.5	0.037949	0.2121
-297.0	-389.5	0.0201671	0.115
-291.5	-389.5	0.0346717	0.3922
-286.0	-389.5	0.0319328	0.131
-280.5	-389.5	0.0367794	0.1472
-275.0	-389.5	0.0646969	0.448
-269.5	-389.5	0.0420719	0.1849
-264.0	-389.5	0.0408473	0.1581
-258.5	-389.5	0.0401305	0.122
-253.0	-389.5	0.0500753	0.1427
-247.5	-389.5	0.071852	0.2084
-242.0	-389.5	0.0776265	0.2485
-236.5	-389.5	0.0645271	0.1526
-231.0	-389.5	0.0694896	0.1388
-225.5	-389.5	0.0639615	0.1153
-220.0	-389.5	0.0789071	0.1398
-214.5	-389.5	0.0798471	0.1579
-209.0	-389.5	0.0904918	0.1648
-203.5	-389.5	0.11371	0.2408
-198.0	-389.5	0.0793628	0.1138
-192.5	-389.5	0.103975	0.1066
-187.0	-389.5	0.208999	0.462
-181.5	-389.5	0.105105	0.0832
-176.0	-389.5	0.154433	0.3701
-170.5	-389.5	0.111622	0.0909
-165.0	-389.5	0.137918	0.0953
-159.5	-389.5	0.124659	0.072
-154.0	-389.5	0.156686	0.1078
-148.5	-389.5	0.156568	0.0764
-143.0	-389.5	0.176483	0.0849
-137.5	-389.5	0.22431	0.1856
-132.0	-389.5	0.308283	0.3934
-126.5	-389.5	0.218313	0.1549
-121.0	-389.5	0.22091	0.1074
-115.5	-389.5	0.251944	0.1172
-110.0	-389.5	0.210082	0.0745
-104.5	-389.5	0.267986	0.1455
-99.0	-389.5	0.549282	0.566
-93.5	-389.5	0.264052	0.0837
-88.0	-389.5	0.30591	0.0877
-82.5	-389.5	0.335464	0.1389
-77.0	-389.5	0.359691	0.1053
-71.5	-389.5	0.303247	0.0619
-66.0	-389.5	0.328171	0.0668
-60.5	-389.5	0.345224	0.0948
-55.0	-389.5	0.391184	0.2063
-49.5	-389.5	0.365314	0.0714
-44.0	-389.5	0.539248	0.251
-38.5	-389.5	0.371089	0.0672
-33.0	-389.5	0.385075	0.0827
-27.5	-389.5	0.457146	0.1412
-22.0	-389.5	0.546631	0.2161
-16.5	-389.5	0.376452	0.0735
-11.0	-389.5	0.370342	0.058
-5.5	-389.5	0.504173	0.2125
0.0	-389.5	0.598901	0.4004
5.5	-389.5	0.663961	0.3276
11.0	-389.5	0.556996	0.2046
16.5	-389.5	0.486184	0.2185
22.0	-389.5	0.358672	0.1122
27.5	-389.5	0.330744	0.062
33.0	-389.5	0.341897	0.068
38.5	-389.5	0.450222	0.3458
44.0	-389.5	0.309899	0.065
49.5	-389.5	0.283686	0.0659
55.0	-389.5	0.388864	0.2278
60.5	-389.5	0.40731	0.1282
66.0	-389.5	0.328533	0.0717
71.5	-389.5	0.319575	0.1463
77.0	-389.5	0.310378	0.0879
82.5	-389.5	0.376264	0.1647
88.0	-389.5	0.367823	0.1861
93.5	-389.5	0.355614	0.294
99.0	-389.5	0.240085	0.0782
104.5	-389.5	0.236146	0.1238
110.0	-389.5	0.19591	0.0689
115.5	-389.5	0.222554	0.0839
121.0	-389.5	0.327535	0.3091
126.5	-389.5	0.167578	0.0679
132.0	-389.5	0.180094	0.0936
137.5	-389.5	0.429242	0.5458
143.0	-389.5	0.157061	0.106
148.5	-389.5	0.184012	0.252
154.0	-389.5	0.129464	0.0854
159.5	-389.5	0.117944	0.0775
165.0	-389.5	0.104354	0.0809
170.5	-389.5	0.102032	0.0825
176.0	-389.5	0.111061	0.117
181.5	-389.5	0.106571	0.0852
187.0	-389.5	0.0968648	0.1094
192.5	-389.5	0.145171	0.3082
198.0	-389.5	0.123459	0.3427
203.5	-389.5	0.0660583	0.1045
209.0	-389.5	0.057551	0.1159
214.5	-389.5	0.0727783	0.1555
220.0	-389.5	0.0509788	0.129
225.5	-389.5	0.059509	0.1576
231.0	-389.5	0.10009	0.2863
236.5	-389.5	0.0437513	0.1141
242.0	-389.5	0.0421457	0.1219
247.5	-389.5	0.0500403	0.1986
253.0	-389.5	0.0430606	0.2236
258.5	-389.5	0.0317213	0.1102
264.0	-389.5	0.0423203	0.2793
269.5	-389.5	0.0251689	0.1185
275.0	-389.5	0.0318379	0.1889
280.5	-389.5	0.0261077	0.1926
286.0	-389.5	0.0271818	0.1786
291.5	-389.5	0.0312072	0.3675
297.0	-389.5	0.0520235	0.3295
302.5	-389.5	0.0271869	0.2141
308.0	-389.5	0.0285235	0.1945
313.5	-389.5	0.0263099	0.2607
319.0	-389.5	0.0223277	0.1981
324.5	-389.5	0.0186296	0.3246
330.0	-389.5	0.0154332	0.19
335.5	-389.5	0.0186649	0.2708
341.0	-389.5	0.0126618	0.1607
346.5	-389.5	0.0134895	0.1603
352.0	-389.5	0.0112402	0.1243
357.5	-389.5	0.00905732	0.1254
363.0	-389.5	0.0112142	0.1225
368.5	-389.5	0.0112023	0.1588
374.0	-389.5	0.0100027	0.1294
379.5	-389.5	0.0194751	0.3397
385.0	-389.5	0.0102078	0.1767
390.5	-389.5	0.0115506	0.1896
396.0	-389.5	0.00961223	0.1339
401.5	-389.5	0.0141278	0.4084
407.0	-389.5	0.0114008	0.1625
412.5	-389.5	0.00706497	0.1318
418.0	-389.5	0.00822431	0.1769
423.5	-389.5	0.0122537	0.254
429.0	-389.5	0.00994342	0.1673
434.5	-389.5	0.00545925	0.1568
440.0	-389.5	0.00774912	0.1938
445.5	-389.5	0.00553787	0.1841
451.0	-389.5	0.00628866	0.2149
456.5	-389.5	0.00552966	0.3723
462.0	-389.5	0.00484383	0.1807
467.5	-389.5	0.00576217	0.2316
473.0	-389.5	0.00565109	0.2046
478.5	-389.5	0.00785469	0.2478
484.0	-389.5	0.00369977	0.2422
489.5	-389.5	0.0033891	0.1952
495.0	-389.5	0.00314652	0.2582
500.5	-389.5	0.00378422	0.2143
506.0	-389.5	0.00396936	0.2418
511.5	-389.5	0.00239114	0.2814
517.0	-389.5	0.00316699	0.289
522.5	-389.5	0.00278827	0.3804
528.0	-389.5	0.00284752	0.3241
533.5	-389.5	0.00392762	0.3014
539.0	-389.5	0.00402887	0.3231
544.5	-389.5	0.00407088	0.3518
-550.0	-384.25	0.00430669	0.5344
-544.5	-384.25	0.000883567	0.1901
-539.0	-384.25	0.00274083	0.3357
-533.5	-384.25	0.00148701	0.2399
-528.0	-384.25	0.00228486	0.3319
-522.5	-384.25	0.00320382	0.3661
-517.0	-384.25	0.00323173	0.2474
-511.5	-384.25	0.00399543	0.218
-506.0	-384.25	0.00698118	0.3664
-500.5	-384.25	0.00404162	0.186
-495.0	-384.25	0.00582145	0.317
-489.5	-384.25	0.00652032	0.3194
-484.0	-384.25	0.003468	0.2028
-478.5	-384.25	0.00542274	0.2941
-473.0	-384.25	0.00745849	0.2513
-467.5	-384.25	0.00544904	0.1876
-462.0	-384.25	0.00921559	0.2194
-456.5	-384.25	0.00536169	0.1565
-451.0	-384.25	0.010448	0.2275
-445.5	-384.25	0.00791366	0.1749
-440.0	-384.25	0.012164	0.2217
-434.5	-384.25	0.00818873	0.2495
-429.0	-384.25	0.00600131	0.1635
-423.5	-384.25	0.00746955	0.2235
-418.0	-384.25	0.0118157	0.2786
-412.5	-384.25	0.00605905	0.1347
-407.0	-384.25	0.0132611	0.2631
-401.5	-384.25	0.00767468	0.1209
-396.0	-384.25	0.00987041	0.1854
-390.5	-384.25	0.0106914	0.1494
-385.0	-384.25	0.0109661	0.2114
-379.5	-384.25	0.0152419	0.4185
-374.0	-384.25	0.0135217	0.1515
-368.5	-384.25	0.00948465	0.1432
-363.0	-384.25	0.0131446	0.2757
-357.5	-384.25	0.011812	0.1672
-352.0	-384.25	0.0134525	0.1382
-346.5	-384.25	0.0122177	0.1438
-341.0	-384.25	0.0114148	0.1447
-335.5	-384.25	0.0188196	0.1728
-330.0	-384.25	0.0207752	0.2138
-324.5	-384.25	0.0129437	0.1276
-319.0	-384.25	0.0185929	0.1832
-313.5	-384.25	0.0246006	0.213
-308.0	-384.25	0.0235066	0.1474
-302.5	-384.25	0.0273504	0.1412
-297.0	-384.25	0.0334753	0.1711
-291.5	-384.25	0.0322274	0.2703
-286.0	-384.25	0.0333149	0.1931
-280.5	-384.25	0.0303986	0.1278
-275.0	-384.25	0.0352311	0.1374
-269.5	-384.25	0.0749163	0.4765
-264.0	-384.25	0.0394878	0.1193
-258.5	-384.25	0.0449745	0.1464
-253.0	-384.25	0.0390292	0.1118
-247.5	-384.25	0.0526098	0.1692
-242.0	-384.25	0.0903524	0.2004
-236.5	-384.25	0.0668265	0.1624
-231.0	-384.25	0.0697562	0.187
-225.5	-384.25	0.0557313	0.1154
-220.0	-384.25	0.0721941	0.1093
-214.5	-384.25	0.0772948	0.1208
-209.0	-384.25	0.0971075	0.172
-203.5	-384.25	0.114708	0.2292
-198.0	-384.25	0.0765986	0.0874
-192.5	-384.25	0.0954488	0.1149
-187.0	-384.25	0.177834	0.4372
-181.5	-384.25	0.136894	0.1958
-176.0	-384.25	0.17398	0.3075
-170.5	-384.25	0.123032	0.0835
-165.0	-384.25	0.129952	0.0802
-159.5	-384.25	0.141491	0.0741
-154.0	-384.25	0.146759	0.1067
-148.5	-384.25	0.149218	0.0719
-143.0	-384.25	0.166295	0.0915
-137.5	-384.25	0.208176	0.1195
-132.0	-384.25	0.336582	0.3207
-126.5	-384.25	0.258116	0.1517
-121.0	-384.25	0.200925	0.0777
-115.5	-384.25	0.275887	0.1312
-110.0	-384.25	0.236679	0.0734
-104.5	-384.25	0.244862	0.111
-99.0	-384.25	0.581922	0.5338
-93.5	-384.25	0.272539	0.0975
-88.0	-384.25	0.370932	0.1861
-82.5	-384.25	0.331231	0.1743
-77.0	-384.25	0.371067	0.1377
-71.5	-384.25	0.318282	0.0645
-66.0	-384.25	0.352857	0.0725
-60.5	-384.25	0.320958	0.0592
-55.0	-384.25	0.455827	0.1929
-49.5	-384.25	0.351724	0.0653
-44.0	-384.25	0.572766	0.2388
-38.5	-384.25	0.376843	0.0675
-33.0	-384.25	0.416117	0.0825
