Cor C	Cor B	Value	Error
-90.0	-250.0	4.11208	0.231
-87.0	-250.0	3.67869	0.1516
-84.0	-250.0	4.37227	0.2366
-81.0	-250.0	3.34146	0.0994
-78.0	-250.0	4.30263	0.14
-75.0	-250.0	3.78247	0.0968
-72.0	-250.0	3.51725	0.0959
-69.0	-250.0	4.7086	0.0873
-66.0	-250.0	5.82315	0.1509
-63.0	-250.0	4.88455	0.0951
-60.0	-250.0	5.58094	0.1703
-57.0	-250.0	5.16807	0.0875
-54.0	-250.0	6.51408	0.1445
-51.0	-250.0	7.62377	0.1985
-48.0	-250.0	5.92595	0.0794
-45.0	-250.0	7.26379	0.1437
-42.0	-250.0	7.83564	0.1984
-39.0	-250.0	6.71426	0.1515
-36.0	-250.0	6.32818	0.0847
-33.0	-250.0	6.33479	0.1318
-30.0	-250.0	7.35209	0.1499
-27.0	-250.0	7.85046	0.1349
-24.0	-250.0	6.56906	0.0705
-21.0	-250.0	7.60822	0.1553
-18.0	-250.0	6.39354	0.0918
-15.0	-250.0	8.43261	0.1397
-12.0	-250.0	5.86863	0.067
-9.0	-250.0	6.31016	0.0782
-6.0	-250.0	7.63944	0.0953
-3.0	-250.0	6.20644	0.0831
0.0	-250.0	7.21065	0.0795
3.0	-250.0	8.14526	0.1124
6.0	-250.0	6.19991	0.0719
9.0	-250.0	8.9465	0.1371
12.0	-250.0	6.28631	0.0831
15.0	-250.0	8.62055	0.2006
18.0	-250.0	8.19242	0.1366
21.0	-250.0	6.58178	0.1023
24.0	-250.0	7.23388	0.1152
27.0	-250.0	6.23011	0.1303
30.0	-250.0	7.82753	0.2188
33.0	-250.0	6.24598	0.0821
36.0	-250.0	6.62737	0.1275
39.0	-250.0	6.61201	0.0892
42.0	-250.0	7.51964	0.1799
45.0	-250.0	9.49024	0.3781
48.0	-250.0	6.40751	0.1313
51.0	-250.0	7.23534	0.2813
54.0	-250.0	5.56526	0.1123
57.0	-250.0	4.62493	0.0823
60.0	-250.0	4.85225	0.1586
63.0	-250.0	4.11126	0.0851
66.0	-250.0	4.60445	0.1135
69.0	-250.0	6.13765	0.2269
72.0	-250.0	4.38006	0.1003
75.0	-250.0	5.51656	0.2878
78.0	-250.0	3.11981	0.093
81.0	-250.0	3.33426	0.1309
84.0	-250.0	4.12196	0.2083
87.0	-250.0	3.08971	0.0904
90.0	-250.0	2.25919	0.0989
93.0	-250.0	2.73268	0.15
96.0	-250.0	2.48387	0.1307
99.0	-250.0	2.37565	0.2014
102.0	-250.0	2.48024	0.2265
105.0	-250.0	2.16477	0.1914
108.0	-250.0	1.97796	0.1449
111.0	-250.0	1.80435	0.2784
114.0	-250.0	1.74541	0.3242
117.0	-250.0	1.53126	0.1504
120.0	-250.0	1.30864	0.1655
123.0	-250.0	1.38563	0.143
126.0	-250.0	1.07657	0.1131
129.0	-250.0	1.74279	0.2652
132.0	-250.0	1.34645	0.2205
135.0	-250.0	0.964072	0.2405
138.0	-250.0	0.822413	0.2055
141.0	-250.0	0.995685	0.3267
144.0	-250.0	0.683743	0.1552
147.0	-250.0	0.684748	0.1678
150.0	-250.0	0.478336	0.1469
153.0	-250.0	0.531159	0.1669
156.0	-250.0	0.583513	0.188
159.0	-250.0	0.329792	0.2245
162.0	-250.0	0.455528	0.2474
165.0	-250.0	0.587731	0.2387
168.0	-250.0	0.396641	0.2206
171.0	-250.0	0.451494	0.345
174.0	-250.0	0.3144	0.276
177.0	-250.0	0.490555	0.3353
180.0	-250.0	0.292386	0.2662
183.0	-250.0	0.158859	0.2801
186.0	-250.0	0.205726	0.2825
189.0	-250.0	0.260213	0.2922
192.0	-250.0	0.201106	0.3549
195.0	-250.0	0.114932	0.2833
198.0	-250.0	0.192719	0.4875
201.0	-250.0	0.200727	0.6157
204.0	-250.0	0.105943	0.2836
207.0	-250.0	0.0691368	0.4908
210.0	-250.0	0.0983011	0.3452
213.0	-250.0	0.0608761	0.3468
216.0	-250.0	0.0378592	0.3718
219.0	-250.0	0.0231945	0.2923
222.0	-250.0	0.061176	0.5829
225.0	-250.0	0.0579625	0.3444
228.0	-250.0	0.0481934	0.472
231.0	-250.0	0.0110958	0.3261
234.0	-250.0	0.00764426	0.4178
237.0	-250.0	0.0186291	0.656
240.0	-250.0	0.0768242	0.702
243.0	-250.0	0.044556	0.5204
246.0	-250.0	0.0204036	0.5032
249.0	-250.0	0.0278647	0.5188
252.0	-250.0	0.0153908	0.6417
255.0	-250.0	0.0159736	0.5833
258.0	-250.0	0.0262721	0.4456
261.0	-250.0	0.0290463	0.4613
264.0	-250.0	0.0387069	0.6544
267.0	-250.0	0.0361503	0.5157
270.0	-250.0	0.0127337	0.4525
273.0	-250.0	0.0131394	0.5997
276.0	-250.0	0.00955923	0.463
279.0	-250.0	0.0123176	0.4699
282.0	-250.0	0.00966637	0.5008
285.0	-250.0	0.00716231	0.4851
288.0	-250.0	0.00685819	0.3787
291.0	-250.0	0.0172437	0.4353
294.0	-250.0	0.0210567	0.6203
297.0	-250.0	0.0411164	0.4989
-300.0	-247.5	0.0457213	0.6665
-297.0	-247.5	0.0132792	0.6005
-294.0	-247.5	0.0385039	0.6126
-291.0	-247.5	0.509662	0.7032
-288.0	-247.5	0.184492	0.5644
-285.0	-247.5	0.0572928	0.8681
-282.0	-247.5	0.0600202	0.7654
-279.0	-247.5	0.0962633	0.7203
-276.0	-247.5	0.0155445	0.7383
-273.0	-247.5	0.00709025	0.531
-270.0	-247.5	0.0253924	0.5593
-267.0	-247.5	0.117953	0.5794
-264.0	-247.5	0.026556	0.7092
-261.0	-247.5	0.015199	0.5208
-258.0	-247.5	0.0272781	0.4257
-255.0	-247.5	0.0240152	0.4481
-252.0	-247.5	0.05656	0.598
-249.0	-247.5	0.0188215	0.3967
-246.0	-247.5	0.0176957	0.4503
-243.0	-247.5	0.0301253	0.6956
-240.0	-247.5	0.0286251	0.6415
-237.0	-247.5	0.0358998	0.4723
-234.0	-247.5	0.0627084	0.5457
-231.0	-247.5	0.0207564	0.4218
-228.0	-247.5	0.0165142	0.2703
-225.0	-247.5	0.0712504	0.6088
-222.0	-247.5	0.0445572	0.3644
-219.0	-247.5	0.21295	0.5418
-216.0	-247.5	0.110613	0.327
-213.0	-247.5	0.0746398	0.4429
-210.0	-247.5	0.0605278	0.308
-207.0	-247.5	0.199244	0.3881
-204.0	-247.5	0.054851	0.29
-201.0	-247.5	0.115115	0.4194
-198.0	-247.5	0.152432	0.2618
-195.0	-247.5	0.462615	0.4086
-192.0	-247.5	0.31911	0.3037
-189.0	-247.5	0.239574	0.2494
-186.0	-247.5	0.263906	0.3149
-183.0	-247.5	0.199243	0.2363
-180.0	-247.5	0.345796	0.259
-177.0	-247.5	0.571507	0.5819
-174.0	-247.5	0.312562	0.2411
-171.0	-247.5	0.471507	0.2556
-168.0	-247.5	0.549475	0.2167
-165.0	-247.5	0.58907	0.193
-162.0	-247.5	0.633763	0.2064
-159.0	-247.5	0.543327	0.1763
-156.0	-247.5	0.663593	0.1851
-153.0	-247.5	0.49462	0.2083
-150.0	-247.5	0.609207	0.1653
-147.0	-247.5	0.615961	0.1677
-144.0	-247.5	0.915029	0.1871
-141.0	-247.5	1.08752	0.2212
-138.0	-247.5	0.964869	0.1718
-135.0	-247.5	1.22508	0.1423
-132.0	-247.5	1.67089	0.2323
-129.0	-247.5	1.53474	0.1554
-126.0	-247.5	1.19394	0.1768
-123.0	-247.5	1.6736	0.198
-120.0	-247.5	1.73226	0.1486
-117.0	-247.5	1.96124	0.1424
-114.0	-247.5	1.941	0.1299
-111.0	-247.5	1.90625	0.1069
-108.0	-247.5	3.63015	0.4319
-105.0	-247.5	4.73307	0.2775
-102.0	-247.5	2.57339	0.1063
-99.0	-247.5	2.6738	0.0955
-96.0	-247.5	2.88265	0.1266
-93.0	-247.5	2.19703	0.103
-90.0	-247.5	4.01009	0.2229
-87.0	-247.5	3.61918	0.1628
-84.0	-247.5	4.07919	0.1869
-81.0	-247.5	3.68208	0.1214
-78.0	-247.5	4.14713	0.1311
-75.0	-247.5	4.23131	0.1236
-72.0	-247.5	3.67328	0.0882
-69.0	-247.5	4.4373	0.1115
-66.0	-247.5	5.59003	0.1177
-63.0	-247.5	5.40943	0.1092
-60.0	-247.5	5.51516	0.1754
-57.0	-247.5	5.66572	0.0879
-54.0	-247.5	5.93965	0.1531
-51.0	-247.5	8.26089	0.188
-48.0	-247.5	5.96804	0.0797
-45.0	-247.5	6.21063	0.1031
-42.0	-247.5	9.30691	0.1911
-39.0	-247.5	7.49951	0.1624
-36.0	-247.5	6.31839	0.0876
-33.0	-247.5	5.93476	0.084
-30.0	-247.5	7.84375	0.1492
-27.0	-247.5	7.84689	0.1656
-24.0	-247.5	7.15031	0.0766
-21.0	-247.5	7.41053	0.1599
-18.0	-247.5	6.74681	0.0936
-15.0	-247.5	8.20573	0.1425
-12.0	-247.5	5.955	0.0658
-9.0	-247.5	6.51658	0.0885
-6.0	-247.5	7.87052	0.095
-3.0	-247.5	6.60054	0.0978
0.0	-247.5	7.70333	0.0819
3.0	-247.5	9.07492	0.1089
6.0	-247.5	6.40251	0.0632
9.0	-247.5	9.38065	0.148
12.0	-247.5	6.85094	0.0796
15.0	-247.5	9.13526	0.1911
18.0	-247.5	7.61677	0.1009
21.0	-247.5	7.42683	0.0909
24.0	-247.5	7.13897	0.1223
27.0	-247.5	6.6424	0.1256
30.0	-247.5	7.74981	0.2219
33.0	-247.5	6.28084	0.0814
36.0	-247.5	6.87217	0.1414
39.0	-247.5	6.20293	0.0919
42.0	-247.5	10.3943	0.4239
45.0	-247.5	6.64172	0.2193
48.0	-247.5	6.32834	0.1089
51.0	-247.5	7.7118	0.2708
54.0	-247.5	5.65093	0.1079
57.0	-247.5	4.45189	0.0759
60.0	-247.5	5.65092	0.1509
63.0	-247.5	4.25801	0.0768
66.0	-247.5	4.95807	0.1212
69.0	-247.5	6.64255	0.2204
72.0	-247.5	4.65129	0.138
75.0	-247.5	6.45807	0.2831
78.0	-247.5	3.4967	0.1156
81.0	-247.5	3.51656	0.1334
84.0	-247.5	4.14432	0.1978
87.0	-247.5	3.69088	0.1796
90.0	-247.5	2.41191	0.0913
93.0	-247.5	3.40398	0.1429
96.0	-247.5	2.19124	0.1093
99.0	-247.5	2.85684	0.2233
102.0	-247.5	2.00369	0.1107
105.0	-247.5	2.29221	0.1982
108.0	-247.5	2.30973	0.2482
111.0	-247.5	1.35656	0.14
114.0	-247.5	1.65214	0.3351
117.0	-247.5	1.39289	0.1359
120.0	-247.5	1.24057	0.1576
123.0	-247.5	1.20787	0.1217
126.0	-247.5	1.6785	0.2382
129.0	-247.5	1.4327	0.2153
132.0	-247.5	0.984723	0.2499
135.0	-247.5	0.765242	0.1999
138.0	-247.5	1.02022	0.1844
141.0	-247.5	0.549994	0.1453
144.0	-247.5	0.679197	0.16
147.0	-247.5	0.610575	0.1762
150.0	-247.5	0.491075	0.1608
153.0	-247.5	0.726443	0.2038
156.0	-247.5	0.506652	0.2566
159.0	-247.5	0.358938	0.1711
162.0	-247.5	0.500601	0.2268
165.0	-247.5	0.515438	0.2883
168.0	-247.5	0.540081	0.3445
171.0	-247.5	0.225208	0.2022
174.0	-247.5	0.415433	0.2715
177.0	-247.5	0.367034	0.2901
180.0	-247.5	0.163768	0.2583
183.0	-247.5	0.152252	0.2887
186.0	-247.5	0.173279	0.3098
189.0	-247.5	0.297552	0.3013
192.0	-247.5	0.123924	0.2955
195.0	-247.5	0.138673	0.4109
198.0	-247.5	0.242914	0.3645
201.0	-247.5	0.144299	0.4162
204.0	-247.5	0.110432	0.2831
207.0	-247.5	0.0599033	0.5105
210.0	-247.5	0.110485	0.6609
213.0	-247.5	0.0440414	0.3974
216.0	-247.5	0.0141587	0.3556
219.0	-247.5	0.0680693	0.5881
222.0	-247.5	0.0635264	0.5217
225.0	-247.5	0.0761989	0.401
228.0	-247.5	0.0477012	0.3619
231.0	-247.5	0.0460634	0.5357
234.0	-247.5	0.0117729	0.7486
237.0	-247.5	0.0160132	0.5742
240.0	-247.5	0.0561899	0.4758
243.0	-247.5	0.0208112	0.4723
246.0	-247.5	0.0171243	0.4582
249.0	-247.5	0.0204582	0.7201
252.0	-247.5	0.0217821	0.8313
255.0	-247.5	0.00270352	0.8396
258.0	-247.5	0.00470726	0.5557
261.0	-247.5	0.00681155	0.4943
264.0	-247.5	0.032553	0.584
267.0	-247.5	0.00755737	0.3842
270.0	-247.5	0.00916059	0.7974
273.0	-247.5	0.0132053	0.4283
276.0	-247.5	0.00584004	0.3705
279.0	-247.5	0.0134527	0.4056
282.0	-247.5	0.0320446	0.7459
285.0	-247.5	0.0102958	0.4105
288.0	-247.5	0.00290945	0.5643
291.0	-247.5	0.00363841	0.64
294.0	-247.5	0.0411045	0.705
297.0	-247.5	0.0864801	0.5532
-300.0	-245.0	0.0480781	0.7147
-297.0	-245.0	0.0378005	0.7981
-294.0	-245.0	0.0277036	0.6219
-291.0	-245.0	0.0787369	0.6956
-288.0	-245.0	0.532998	0.5911
-285.0	-245.0	0.309093	0.5152
-282.0	-245.0	0.0194772	0.6473
-279.0	-245.0	0.10687	0.5752
-276.0	-245.0	0.0715184	0.5969
-273.0	-245.0	0.00967069	0.5597
-270.0	-245.0	0.0173712	0.793
-267.0	-245.0	0.0240033	0.6845
-264.0	-245.0	0.0903154	0.7149
-261.0	-245.0	0.0307963	0.5628
-258.0	-245.0	0.0104124	0.5736
-255.0	-245.0	0.0118966	0.4672
-252.0	-245.0	0.0498334	0.5048
-249.0	-245.0	0.0235199	0.7935
-246.0	-245.0	0.0223609	0.6473
-243.0	-245.0	0.0323465	0.4576
-240.0	-245.0	0.0486741	0.6653
-237.0	-245.0	0.030437	0.3815
-234.0	-245.0	0.0433175	0.5298
-231.0	-245.0	0.0520507	0.6467
-228.0	-245.0	0.0300078	0.3801
-225.0	-245.0	0.026305	0.435
-222.0	-245.0	0.0117315	0.3212
-219.0	-245.0	0.0589189	0.3742
-216.0	-245.0	0.228872	0.5688
-213.0	-245.0	0.128689	0.3816
-210.0	-245.0	0.075664	0.3234
-207.0	-245.0	0.124998	0.3667
-204.0	-245.0	0.169158	0.3872
-201.0	-245.0	0.0935418	0.3398
-198.0	-245.0	0.132931	0.4047
-195.0	-245.0	0.201301	0.4127
-192.0	-245.0	0.426551	0.4769
-189.0	-245.0	0.218333	0.2337
-186.0	-245.0	0.312904	0.2568
-183.0	-245.0	0.23736	0.3037
-180.0	-245.0	0.185906	0.265
-177.0	-245.0	0.444443	0.4722
-174.0	-245.0	0.624772	0.3566
-171.0	-245.0	0.434584	0.2426
-168.0	-245.0	0.453453	0.231
-165.0	-245.0	0.813887	0.2104
-162.0	-245.0	0.52319	0.1974
-159.0	-245.0	0.465711	0.2306
-156.0	-245.0	0.498982	0.2311
-153.0	-245.0	0.487405	0.1553
-150.0	-245.0	0.617139	0.1692
-147.0	-245.0	0.492129	0.1685
-144.0	-245.0	1.2371	0.3306
-141.0	-245.0	1.18036	0.2055
-138.0	-245.0	0.834863	0.164
-135.0	-245.0	1.20927	0.1775
-132.0	-245.0	1.15013	0.1502
-129.0	-245.0	1.73112	0.2891
-126.0	-245.0	1.24734	0.139
-123.0	-245.0	1.49232	0.1865
-120.0	-245.0	1.95304	0.1809
-117.0	-245.0	1.82984	0.1135
-114.0	-245.0	2.11137	0.1449
-111.0	-245.0	1.99833	0.1147
-108.0	-245.0	3.23817	0.4198
-105.0	-245.0	4.60681	0.2857
-102.0	-245.0	2.84284	0.1363
-99.0	-245.0	2.42015	0.0958
-96.0	-245.0	2.97163	0.1224
-93.0	-245.0	2.66016	0.1108
-90.0	-245.0	3.61611	0.2284
-87.0	-245.0	4.00643	0.1614
-84.0	-245.0	3.85247	0.1404
-81.0	-245.0	4.1174	0.242
-78.0	-245.0	3.66914	0.0933
-75.0	-245.0	4.71472	0.1289
-72.0	-245.0	4.39628	0.1966
-69.0	-245.0	3.97998	0.0988
-66.0	-245.0	5.28477	0.1046
-63.0	-245.0	5.83836	0.1477
-60.0	-245.0	6.03038	0.1632
-57.0	-245.0	5.73347	0.0864
-54.0	-245.0	6.17444	0.1481
-51.0	-245.0	7.42104	0.1161
-48.0	-245.0	7.53033	0.1633
-45.0	-245.0	6.9597	0.0941
-42.0	-245.0	9.20508	0.1921
-39.0	-245.0	7.67233	0.1454
-36.0	-245.0	6.13979	0.0883
-33.0	-245.0	6.58039	0.0802
-30.0	-245.0	8.165	0.1586
-27.0	-245.0	7.34783	0.13
-24.0	-245.0	8.74135	0.1062
-21.0	-245.0	6.32171	0.1062
-18.0	-245.0	6.88671	0.0934
-15.0	-245.0	8.3383	0.1426
-12.0	-245.0	6.50451	0.062
-9.0	-245.0	6.98662	0.1012
-6.0	-245.0	7.45375	0.0984
-3.0	-245.0	6.94286	0.097
0.0	-245.0	8.34632	0.089
3.0	-245.0	8.83415	0.1156
6.0	-245.0	7.11487	0.0594
9.0	-245.0	9.04138	0.1448
12.0	-245.0	7.82535	0.0905
15.0	-245.0	9.03941	0.1919
18.0	-245.0	7.53516	0.1039
21.0	-245.0	8.26909	0.0907
24.0	-245.0	7.38235	0.1152
27.0	-245.0	6.84926	0.112
30.0	-245.0	8.9035	0.1959
33.0	-245.0	6.44099	0.084
36.0	-245.0	7.20565	0.1628
39.0	-245.0	6.39277	0.0853
42.0	-245.0	10.7964	0.4112
45.0	-245.0	7.27916	0.2121
48.0	-245.0	6.17816	0.0977
51.0	-245.0	7.34252	0.2815
54.0	-245.0	5.56009	0.0929
57.0	-245.0	4.60113	0.0793
60.0	-245.0	5.7246	0.1508
63.0	-245.0	5.19279	0.1336
66.0	-245.0	5.3033	0.1408
69.0	-245.0	5.80289	0.2005
72.0	-245.0	4.74682	0.1559
75.0	-245.0	7.13864	0.2594
78.0	-245.0	3.78257	0.1135
81.0	-245.0	4.15301	0.1561
84.0	-245.0	3.73639	0.1204
87.0	-245.0	3.29265	0.2297
90.0	-245.0	2.92903	0.105
93.0	-245.0	3.30956	0.1192
96.0	-245.0	2.50161	0.1814
99.0	-245.0	2.50517	0.2329
102.0	-245.0	2.50585	0.1726
105.0	-245.0	2.29275	0.1363
108.0	-245.0	2.29219	0.253
111.0	-245.0	1.5887	0.1233
114.0	-245.0	1.87596	0.3
117.0	-245.0	1.40245	0.163
120.0	-245.0	1.19872	0.1268
123.0	-245.0	1.01202	0.1313
126.0	-245.0	1.7058	0.2744
129.0	-245.0	1.28001	0.1635
132.0	-245.0	0.926343	0.2006
135.0	-245.0	0.921508	0.1958
138.0	-245.0	0.733839	0.1503
141.0	-245.0	0.733255	0.1688
144.0	-245.0	0.683487	0.1684
147.0	-245.0	0.537453	0.1855
150.0	-245.0	0.58535	0.2108
153.0	-245.0	0.733013	0.2301
156.0	-245.0	0.320437	0.1775
159.0	-245.0	0.434032	0.1968
162.0	-245.0	0.417775	0.3968
165.0	-245.0	0.377803	0.2219
168.0	-245.0	0.434462	0.4031
171.0	-245.0	0.236433	0.2314
174.0	-245.0	0.325427	0.347
177.0	-245.0	0.255765	0.4012
180.0	-245.0	0.247333	0.2989
183.0	-245.0	0.204542	0.2653
186.0	-245.0	0.180815	0.3221
189.0	-245.0	0.148529	0.3843
192.0	-245.0	0.105188	0.2845
195.0	-245.0	0.344902	0.4256
198.0	-245.0	0.0859284	0.4286
201.0	-245.0	0.0989912	0.3161
204.0	-245.0	0.13703	0.3294
207.0	-245.0	0.100529	0.3504
210.0	-245.0	0.148469	0.3878
213.0	-245.0	0.0292044	0.3816
216.0	-245.0	0.0503548	0.3946
219.0	-245.0	0.0480169	0.3854
222.0	-245.0	0.112738	0.3397
225.0	-245.0	0.0470777	0.3848
228.0	-245.0	0.0278076	0.5069
231.0	-245.0	0.0111353	0.3919
234.0	-245.0	0.0145497	0.4486
237.0	-245.0	0.034801	0.5836
240.0	-245.0	0.0230423	0.5401
243.0	-245.0	0.0334779	0.5038
246.0	-245.0	0.0396587	0.6615
249.0	-245.0	0.0268168	0.5529
252.0	-245.0	0.00666679	0.4564
255.0	-245.0	0.00786374	0.4381
258.0	-245.0	0.00687125	0.4082
261.0	-245.0	0.0175085	0.9177
264.0	-245.0	0.00357362	0.8219
267.0	-245.0	0.0256231	0.559
270.0	-245.0	0.0206469	0.6609
273.0	-245.0	0.0278771	0.5467
276.0	-245.0	0.0208982	0.5829
279.0	-245.0	0.0125375	0.8742
282.0	-245.0	0.0353394	0.4759
285.0	-245.0	0.0206945	0.5459
288.0	-245.0	0.0113029	0.507
291.0	-245.0	0.0469847	0.9132
294.0	-245.0	0.0545624	0.6917
297.0	-245.0	0.112588	0.9594
-300.0	-242.5	0.0239018	0.4869
-297.0	-242.5	0.0852872	0.4961
-294.0	-242.5	0.260138	0.8854
-291.0	-242.5	0.564709	0.9727
-288.0	-242.5	0.07917	0.456
-285.0	-242.5	0.486355	0.5548
-282.0	-242.5	0.350506	0.5909
-279.0	-242.5	0.0269363	0.4957
-276.0	-242.5	0.0925843	0.7568
-273.0	-242.5	0.0194267	0.5346
-270.0	-242.5	0.00297741	0.583
-267.0	-242.5	0.0326403	0.781
-264.0	-242.5	0.023675	0.7036
-261.0	-242.5	0.0793009	0.7743
-258.0	-242.5	0.0678165	0.5194
-255.0	-242.5	0.0277717	0.5448
-252.0	-242.5	0.0231426	0.5484
-249.0	-242.5	0.0550842	0.6862
-246.0	-242.5	0.0220646	0.6699
-243.0	-242.5	0.019805	0.5496
-240.0	-242.5	0.0186552	0.6125
-237.0	-242.5	0.0266832	0.7381
-234.0	-242.5	0.0867475	0.5144
-231.0	-242.5	0.047377	0.7264
-228.0	-242.5	0.0208928	0.6959
-225.0	-242.5	0.0184435	0.4772
-222.0	-242.5	0.0104834	0.3681
-219.0	-242.5	0.0539891	0.555
-216.0	-242.5	0.0629057	0.3331
-213.0	-242.5	0.180397	0.6982
-210.0	-242.5	0.0903749	0.3999
-207.0	-242.5	0.154887	0.3108
-204.0	-242.5	0.130209	0.3686
-201.0	-242.5	0.199244	0.3284
-198.0	-242.5	0.119593	0.371
-195.0	-242.5	0.164529	0.3628
-192.0	-242.5	0.190324	0.449
-189.0	-242.5	0.389371	0.4661
-186.0	-242.5	0.160382	0.2253
-183.0	-242.5	0.276856	0.299
-180.0	-242.5	0.181612	0.3382
-177.0	-242.5	0.225819	0.2756
-174.0	-242.5	0.657384	0.5603
-171.0	-242.5	0.511388	0.2139
-168.0	-242.5	0.421717	0.2425
-165.0	-242.5	0.454696	0.2067
-162.0	-242.5	0.575907	0.1905
-159.0	-242.5	0.417326	0.2277
-156.0	-242.5	0.441124	0.1853
-153.0	-242.5	0.546477	0.2022
-150.0	-242.5	0.582621	0.1567
-147.0	-242.5	0.573561	0.1636
-144.0	-242.5	1.02608	0.245
-141.0	-242.5	0.818142	0.2559
-138.0	-242.5	1.35016	0.2116
-135.0	-242.5	0.928606	0.1307
-132.0	-242.5	1.30222	0.1553
-129.0	-242.5	1.54836	0.2524
-126.0	-242.5	1.42873	0.1792
-123.0	-242.5	1.32743	0.1543
-120.0	-242.5	2.14819	0.1841
-117.0	-242.5	1.91844	0.1213
-114.0	-242.5	2.36586	0.2518
-111.0	-242.5	2.065	0.1296
-108.0	-242.5	1.98502	0.1107
-105.0	-242.5	5.12614	0.3595
-102.0	-242.5	3.68064	0.224
-99.0	-242.5	2.51932	0.1073
-96.0	-242.5	3.01725	0.118
-93.0	-242.5	2.4247	0.1149
-90.0	-242.5	3.40843	0.2348
-87.0	-242.5	3.41059	0.0998
-84.0	-242.5	4.46555	0.1479
-81.0	-242.5	4.4317	0.2314
-78.0	-242.5	3.87302	0.0906
-75.0	-242.5	4.58052	0.124
-72.0	-242.5	4.62902	0.1887
-69.0	-242.5	3.87515	0.0942
-66.0	-242.5	4.83938	0.1132
-63.0	-242.5	6.16935	0.1439
-60.0	-242.5	5.71378	0.1159
-57.0	-242.5	5.58514	0.1054
-54.0	-242.5	6.73721	0.1374
-51.0	-242.5	6.65158	0.1101
-48.0	-242.5	8.1782	0.1738
-45.0	-242.5	6.93547	0.0869
-42.0	-242.5	9.50046	0.1955
-39.0	-242.5	7.47123	0.1248
-36.0	-242.5	6.18733	0.0753
-33.0	-242.5	6.99577	0.0846
-30.0	-242.5	8.85931	0.151
-27.0	-242.5	7.44822	0.1241
-24.0	-242.5	8.55079	0.1201
-21.0	-242.5	6.44158	0.0877
-18.0	-242.5	7.44697	0.0889
-15.0	-242.5	8.32665	0.1467
-12.0	-242.5	6.53171	0.0616
-9.0	-242.5	7.64882	0.0954
-6.0	-242.5	7.01244	0.0999
-3.0	-242.5	7.74066	0.0897
0.0	-242.5	7.70437	0.0908
3.0	-242.5	8.61227	0.1149
6.0	-242.5	7.7153	0.07
9.0	-242.5	8.41769	0.1499
12.0	-242.5	8.47308	0.0992
15.0	-242.5	10.8366	0.1751
18.0	-242.5	7.32566	0.0984
21.0	-242.5	8.55944	0.0947
