0.0004875,0.0005335000000000001,0.00061,0.0006670000000000001,0.0007295,0.0007975,0.0008715
0.0024355,0.0025470000000000002,0.0045515,0.004976,0.005441499999999999,0.00595,0.0065055
0.006803,0.0071135,0.007438000000000001,0.007777999999999999,0.0081335,0.009724,0.010168
0.014534499999999999,0.016619,0.017378,0.0181715,0.0198695,0.020777,0.029699000000000003
0.0310555,0.03713,0.038826,0.040598999999999996,0.042453000000000005,0.044392,0.0464195
0.053075000000000004,0.058034,0.0606845,0.063456,0.0663545,0.06938499999999999,0.07255400000000001
0.07586799999999999,0.082956,0.090707,0.09484999999999999,0.099182,0.1037115,0.10844849999999999
0.113402,0.1185815,0.1239975,0.1296605,0.13558250000000002,0.141775,0.14825
0.15502100000000002,0.16210149999999998,0.16950549999999998,0.17724700000000002,0.185342,0.19380699999999998,0.20265899999999998
0.2119155,0.22159399999999999,0.2317145,0.242298,0.2533645,0.26493600000000006,0.27703649999999996
0.28969,0.30292100000000005,0.316756,0.331223,0.346351,0.36217,0.3787115
0.39600850000000004,0.41409500000000005,0.433008,0.45278500000000005,0.47346499999999997,0.49508949999999996,0.5177015
0.5413465,0.5660715000000001,0.5919255000000001,0.6189604999999999,0.6472305,0.6767909999999999,0.707702
0.740025,0.7738240000000001,0.809167,0.846124,0.884769,0.925179,0.9674345
1.01162,1.0578235,1.1061375,1.156658,1.209486,1.2647270000000002,1.3224905
1.3828924999999999,1.4460534999999999,1.5120989999999999,1.581161,1.6533769999999999,1.7288915,1.807855
1.890425,1.9767664999999999,2.0670509999999997,2.161459,2.2601795,2.3634085,2.471352
2.584226,2.702255,2.8256750000000004,2.954732,3.089683,3.2307979999999996,3.3783585000000005
3.5326580000000005,,,,,,
157.760320212,13.06569785590803,503653.1920303838,381.7991138,108671.30817865107,79.15554005377298,68738.42770480839
2762668.882634589,30.467046883162443,5876.838145695364,2028.799904773168,17679503.00284472,4773743.945820105,3643421.699532967
2458.6082986578317,995765.9499781524,2017691.206205187,674.6421171517089,554445.0164301493,12014803.757222584,7381.841273476711
6237.96,1.924272,40247166.02713497,4914.178714113016,15988349.29397801,168.9385604731903,1.237032
12360.92,1.855548,19784.6,237.565168,16857.72,80749.281068,22372.0
6644.96,24656518.527003095,10645.935417031684,3721.1465970312183,7531539.893843664,8834279.276219524,63574.17084590331
1.7868240000000002,472281.69,323175.47274999996,20839.637032000002,1128393.359168,75609.943168,737737.9426640001
322478.606356,33824.7536,86548.53068498401,273963.597561,126231.18838400001,65512.16798199999,188244.54
901907.2962000001,134727.6515812,585314.518516,568290.10496,49478.809426,393023.22479999997,359678.858984
154923.134172,800025.7840000001,1029474.67581,244150.11914999998,519029.4384499999,180075.4512344,2045974.289792
310095.74894,133209.30076440002,423948.146,234433.43,1871795.0213768,13734368.0396,451610.41461599997
415229.29166,543622.5911508,283674.2,1836777.973896,5877776.23409,497923.4805488,137996472.14303684
1381670.2322530001,493398.0716076,752957.570248,65340.113474000005,3028843.1161386003,605198.4633872,55190439.9372354
100663737.7495626,19347423.367121,4232833.2306508,67537726.2567394,55721286.7567626,130283120.29801,1371309.3916075998
1360250.1758326998,2459345.52802968,2936858.9796454,336357.55617179995,3527916.35230708,10380303.0062242,7794317.5414841
7927181.0771162,112144002.5744483,1191667.01554,1267220.8335872001,76100.22170672001,168590.83345600002,1260640.213852
19261.082476,373429.08464500005,689540.1386742,120350.018242,42536.8127652,15875.479136000002,5824.4938107200005
1298194.962516,12003.03958,33645.10068,97033.61703539999,1937.7288,986021.4234976,72731.84187642
16734.15672378,,,,,,
