Cor C	Cor B	Value	Error
39.0	-250.0	1.8735	0.1508
42.0	-250.0	1.73046	0.1425
45.0	-250.0	2.34255	0.2736
48.0	-250.0	1.43204	0.1435
51.0	-250.0	1.45562	0.1329
54.0	-250.0	1.40198	0.1604
57.0	-250.0	1.26678	0.1201
60.0	-250.0	0.980755	0.1252
63.0	-250.0	1.42286	0.2025
66.0	-250.0	2.8106	0.5401
69.0	-250.0	1.75929	0.3012
72.0	-250.0	1.08202	0.1664
75.0	-250.0	1.2129	0.2286
78.0	-250.0	1.16365	0.2049
81.0	-250.0	1.40979	0.2778
84.0	-250.0	0.730717	0.1878
87.0	-250.0	1.11171	0.2163
90.0	-250.0	0.700529	0.1537
93.0	-250.0	0.923069	0.2622
96.0	-250.0	0.650529	0.2598
99.0	-250.0	0.662836	0.151
102.0	-250.0	0.464376	0.1675
105.0	-250.0	0.553549	0.2254
108.0	-250.0	0.546592	0.3382
111.0	-250.0	0.514897	0.3677
114.0	-250.0	0.339301	0.2466
117.0	-250.0	0.363586	0.2347
120.0	-250.0	0.427157	0.4347
123.0	-250.0	0.352094	0.1943
126.0	-250.0	0.244464	0.2171
129.0	-250.0	0.213622	0.2172
132.0	-250.0	0.194379	0.3515
135.0	-250.0	0.183943	0.344
138.0	-250.0	0.225433	0.2225
141.0	-250.0	0.141579	0.287
144.0	-250.0	0.11178	0.2773
147.0	-250.0	0.116446	0.2621
150.0	-250.0	0.163787	0.2964
153.0	-250.0	0.14501	0.3248
156.0	-250.0	0.110972	0.3148
159.0	-250.0	0.522068	0.7863
162.0	-250.0	0.111902	0.3764
165.0	-250.0	0.159436	0.4783
168.0	-250.0	0.263504	0.4811
171.0	-250.0	0.0578355	0.368
174.0	-250.0	0.0427584	0.4419
177.0	-250.0	0.0318964	0.3875
180.0	-250.0	0.127183	0.6591
183.0	-250.0	0.0431424	0.5122
186.0	-250.0	0.0213858	0.4742
189.0	-250.0	0.051718	0.4544
192.0	-250.0	0.00908792	0.612
195.0	-250.0	0.00840478	0.5254
198.0	-250.0	0.035064	0.7915
201.0	-250.0	0.00799131	0.4899
204.0	-250.0	0.013619	0.529
207.0	-250.0	0.0267687	0.6465
210.0	-250.0	0.0181132	0.4137
213.0	-250.0	0.0154513	0.4838
216.0	-250.0	0.0279831	0.5994
219.0	-250.0	0.0124431	0.5511
222.0	-250.0	0.0123016	0.8356
225.0	-250.0	0.00953332	0.7582
228.0	-250.0	0.0143335	0.8786
231.0	-250.0	0.00389824	0.7342
234.0	-250.0	0.000652432	0.9996
237.0	-250.0	0.000848055	0.7716
240.0	-250.0	0.00286984	0.9549
243.0	-250.0	0.00917117	0.7578
246.0	-250.0	0.00957417	0.74
249.0	-250.0	0.00963019	0.7152
252.0	-250.0	0.00940101	0.7588
255.0	-250.0	0.0147318	0.6554
258.0	-250.0	0.0185748	0.7166
261.0	-250.0	0.00775461	0.874
264.0	-250.0	0.00757642	0.8276
267.0	-250.0	0.00399039	0.6375
270.0	-250.0	0.00233613	0.5413
273.0	-250.0	0.00130033	0.8676
276.0	-250.0	0.00996909	0.726
279.0	-250.0	0.0206453	0.645
282.0	-250.0	0.0315586	0.5432
285.0	-250.0	0.0122523	0.6246
288.0	-250.0	0.0108058	0.6885
291.0	-250.0	0.019055	0.6501
294.0	-250.0	0.0818265	0.9578
297.0	-250.0	0.00275265	0.5388
-300.0	-247.5	0.0166716	0.5786
-297.0	-247.5	0.00321194	0.4847
-294.0	-247.5	0.0173949	0.6045
-291.0	-247.5	0.00937922	0.6604
-288.0	-247.5	0.000765633	0.6046
-285.0	-247.5	0.000756506	0.4605
-282.0	-247.5	0.000367796	0.6143
-279.0	-247.5	0.000144467	0.978
-276.0	-247.5	0.00157264	0.8609
-273.0	-247.5	0.00130075	0.8194
-270.0	-247.5	0.0356061	0.872
-267.0	-247.5	0.0294973	0.5935
-264.0	-247.5	0.0137045	0.9995
-261.0	-247.5	0.000938788	0.964
-258.0	-247.5	0.0013093	0.9399
-255.0	-247.5	0.000330765	0.7059
-252.0	-247.5	0.0143426	0.7344
-249.0	-247.5	0.0344971	0.8663
-246.0	-247.5	0.000297864	0.7968
-243.0	-247.5	0.000585707	0.5465
-240.0	-247.5	0.00114217	0.4844
-237.0	-247.5	0.00965981	0.9069
-234.0	-247.5	0.000840911	0.4927
-231.0	-247.5	0.00633013	0.9255
-228.0	-247.5	0.00413575	0.8086
-225.0	-247.5	0.00177036	0.6768
-222.0	-247.5	0.0449657	0.7194
-219.0	-247.5	0.00751276	0.4823
-216.0	-247.5	0.0263691	0.6677
-213.0	-247.5	0.0195562	0.6833
-210.0	-247.5	0.0155412	0.7604
-207.0	-247.5	0.0406717	0.5904
-204.0	-247.5	0.0745063	0.4945
-201.0	-247.5	0.0357312	0.6211
-198.0	-247.5	0.0729872	0.4302
-195.0	-247.5	0.0683401	0.5927
-192.0	-247.5	0.0397054	0.4498
-189.0	-247.5	0.262647	0.7773
-186.0	-247.5	0.0276895	0.4408
-183.0	-247.5	0.0398452	0.3218
-180.0	-247.5	0.0725983	0.3598
-177.0	-247.5	0.0391486	0.3415
-174.0	-247.5	0.109718	0.6843
-171.0	-247.5	0.112669	0.4789
-168.0	-247.5	0.320163	0.6943
-165.0	-247.5	0.0886421	0.3635
-162.0	-247.5	0.096946	0.3043
-159.0	-247.5	0.117076	0.3837
-156.0	-247.5	0.262304	0.5066
-153.0	-247.5	0.143743	0.286
-150.0	-247.5	0.148312	0.3009
-147.0	-247.5	0.199678	0.2514
-144.0	-247.5	0.0996454	0.2357
-141.0	-247.5	0.17337	0.2379
-138.0	-247.5	0.298417	0.4767
-135.0	-247.5	0.241005	0.434
-132.0	-247.5	0.259192	0.3477
-129.0	-247.5	0.327136	0.2526
-126.0	-247.5	0.355917	0.3314
-123.0	-247.5	0.277295	0.2414
-120.0	-247.5	0.445276	0.2161
-117.0	-247.5	0.453313	0.1646
-114.0	-247.5	0.325163	0.1543
-111.0	-247.5	0.348752	0.2226
-108.0	-247.5	0.81285	0.2367
-105.0	-247.5	0.525009	0.2499
-102.0	-247.5	0.649061	0.3153
-99.0	-247.5	0.814134	0.2778
-96.0	-247.5	0.676284	0.1811
-93.0	-247.5	0.736014	0.2195
-90.0	-247.5	0.745058	0.2047
-87.0	-247.5	1.76954	0.3493
-84.0	-247.5	1.08978	0.2383
-81.0	-247.5	0.801923	0.1569
-78.0	-247.5	0.995324	0.2016
-75.0	-247.5	0.920034	0.1105
-72.0	-247.5	1.82695	0.4204
-69.0	-247.5	1.10858	0.1409
-66.0	-247.5	1.13632	0.1419
-63.0	-247.5	1.57873	0.2431
-60.0	-247.5	2.26199	0.192
-57.0	-247.5	1.22946	0.1234
-54.0	-247.5	1.24768	0.1512
-51.0	-247.5	2.09252	0.2537
-48.0	-247.5	2.08827	0.3826
-45.0	-247.5	2.44409	0.1688
-42.0	-247.5	1.66566	0.1041
-39.0	-247.5	1.79603	0.1415
-36.0	-247.5	2.03166	0.1481
-33.0	-247.5	2.06658	0.1259
-30.0	-247.5	1.78594	0.1161
-27.0	-247.5	1.66757	0.1157
-24.0	-247.5	1.74021	0.0903
-21.0	-247.5	3.67943	0.3025
-18.0	-247.5	1.95963	0.091
-15.0	-247.5	2.00579	0.1039
-12.0	-247.5	2.2869	0.1433
-9.0	-247.5	2.6118	0.1275
-6.0	-247.5	2.02912	0.1047
-3.0	-247.5	1.93868	0.1173
0.0	-247.5	1.989	0.1316
3.0	-247.5	2.04864	0.1191
6.0	-247.5	2.19032	0.1547
9.0	-247.5	1.77513	0.0982
12.0	-247.5	2.85005	0.1972
15.0	-247.5	1.62224	0.1008
18.0	-247.5	7.73511	0.7935
21.0	-247.5	1.99096	0.1331
24.0	-247.5	2.15099	0.1484
27.0	-247.5	4.57955	0.4422
30.0	-247.5	1.94726	0.139
33.0	-247.5	2.09224	0.1795
36.0	-247.5	1.90457	0.1672
39.0	-247.5	2.06195	0.1421
42.0	-247.5	1.82824	0.1737
45.0	-247.5	2.33035	0.2727
48.0	-247.5	1.44807	0.1324
51.0	-247.5	1.57512	0.1874
54.0	-247.5	1.4191	0.1441
57.0	-247.5	1.11944	0.1235
60.0	-247.5	0.956675	0.1209
63.0	-247.5	1.59989	0.1872
66.0	-247.5	3.5423	0.4591
69.0	-247.5	1.57353	0.186
72.0	-247.5	1.07514	0.1646
75.0	-247.5	1.45427	0.2456
78.0	-247.5	1.14032	0.1855
81.0	-247.5	1.31894	0.2902
84.0	-247.5	0.962786	0.2016
87.0	-247.5	1.03925	0.1601
90.0	-247.5	0.72159	0.2298
93.0	-247.5	0.954866	0.2265
96.0	-247.5	0.683569	0.1924
99.0	-247.5	0.587925	0.1652
102.0	-247.5	0.584737	0.2473
105.0	-247.5	0.648787	0.3556
108.0	-247.5	0.266556	0.2102
111.0	-247.5	0.438962	0.2429
114.0	-247.5	0.402617	0.2163
117.0	-247.5	0.47303	0.4253
120.0	-247.5	0.286698	0.1813
123.0	-247.5	0.294996	0.2201
126.0	-247.5	0.344121	0.2463
129.0	-247.5	0.214907	0.2334
132.0	-247.5	0.315631	0.3986
135.0	-247.5	0.165423	0.2125
138.0	-247.5	0.192037	0.2539
141.0	-247.5	0.137624	0.2165
144.0	-247.5	0.0928816	0.26
147.0	-247.5	0.163572	0.2472
150.0	-247.5	0.17908	0.3194
153.0	-247.5	0.0573045	0.3034
156.0	-247.5	0.501596	0.7666
159.0	-247.5	0.135834	0.4167
162.0	-247.5	0.241774	0.6891
165.0	-247.5	0.184263	0.5305
168.0	-247.5	0.150755	0.6249
171.0	-247.5	0.0628683	0.4828
174.0	-247.5	0.0182698	0.3599
177.0	-247.5	0.145515	0.6334
180.0	-247.5	0.0575722	0.4033
183.0	-247.5	0.0588402	0.3894
186.0	-247.5	0.0280909	0.4548
189.0	-247.5	0.0474391	0.5365
192.0	-247.5	0.00191333	0.4825
195.0	-247.5	0.00290046	0.5615
198.0	-247.5	0.0227072	0.7122
201.0	-247.5	0.0185805	0.5117
204.0	-247.5	0.0213342	0.5143
207.0	-247.5	0.00383407	0.4172
210.0	-247.5	0.00994051	0.5819
213.0	-247.5	0.0194014	0.7957
216.0	-247.5	0.00966413	0.62
219.0	-247.5	0.0112244	0.6845
222.0	-247.5	0.0249131	0.7532
225.0	-247.5	0.0120655	0.9342
228.0	-247.5	0.0102563	0.6429
231.0	-247.5	0.0132986	0.8507
234.0	-247.5	0.0131357	0.8607
237.0	-247.5	0.0138557	0.8185
240.0	-247.5	0.0139532	0.4974
243.0	-247.5	0.00372992	0.5089
246.0	-247.5	0.0032884	0.5924
249.0	-247.5	0.0024543	0.5914
252.0	-247.5	0.014934	0.8409
255.0	-247.5	0.00816051	0.7418
258.0	-247.5	0.00134334	0.8454
261.0	-247.5	0.000710967	0.6471
264.0	-247.5	3.20487e-05	0.7113
267.0	-247.5	0.00383824	0.9887
270.0	-247.5	0.000303036	0.7047
273.0	-247.5	0.00115811	0.6373
276.0	-247.5	0.0129213	0.6449
279.0	-247.5	0.0042478	0.7495
282.0	-247.5	0.0122598	0.757
285.0	-247.5	0.000740244	0.5808
288.0	-247.5	0.00825135	0.6024
291.0	-247.5	0.00380721	0.6007
294.0	-247.5	0.00177951	0.805
297.0	-247.5	0.00108993	0.5345
-300.0	-245.0	0.0338582	0.4939
-297.0	-245.0	0.00507153	0.531
-294.0	-245.0	0.00600226	0.6175
-291.0	-245.0	0.0095172	0.8477
-288.0	-245.0	0.00126461	0.4982
-285.0	-245.0	0.00176118	0.5412
-282.0	-245.0	0.00350147	0.5795
-279.0	-245.0	0.012308	0.9593
-276.0	-245.0	8.20931e-05	0.8687
-273.0	-245.0	4.58592e-05	0.8496
-270.0	-245.0	0.000988627	0.736
-267.0	-245.0	0.0299956	0.7685
-264.0	-245.0	0.0280272	0.8836
-261.0	-245.0	0.00207427	0.8076
-258.0	-245.0	0.00329002	0.5691
-255.0	-245.0	0.000159158	0.9923
-252.0	-245.0	0.000102176	0.9243
-249.0	-245.0	0.00104688	0.9324
-246.0	-245.0	0.000310034	0.742
-243.0	-245.0	0.000534643	0.8946
-240.0	-245.0	0.000504879	0.9296
-237.0	-245.0	0.000856865	0.9477
-234.0	-245.0	0.00131018	0.6335
-231.0	-245.0	0.00647377	0.9134
-228.0	-245.0	0.00149656	0.5112
-225.0	-245.0	0.000769186	0.6452
-222.0	-245.0	0.00908957	0.9656
-219.0	-245.0	0.0470458	0.5652
-216.0	-245.0	0.0233584	0.7408
-213.0	-245.0	0.00464516	0.6317
-210.0	-245.0	0.0186548	0.619
-207.0	-245.0	0.0127505	0.6066
-204.0	-245.0	0.0169041	0.6267
-201.0	-245.0	0.0473991	0.7055
-198.0	-245.0	0.0373873	0.5327
-195.0	-245.0	0.040327	0.5474
-192.0	-245.0	0.0826321	0.5465
-189.0	-245.0	0.0939728	0.3663
-186.0	-245.0	0.248467	0.7297
-183.0	-245.0	0.0248596	0.3456
-180.0	-245.0	0.0367625	0.3474
-177.0	-245.0	0.0316382	0.363
-174.0	-245.0	0.0504194	0.3302
-171.0	-245.0	0.0806366	0.4162
-168.0	-245.0	0.205035	0.5581
-165.0	-245.0	0.157356	0.6909
-162.0	-245.0	0.0844559	0.3624
-159.0	-245.0	0.0725462	0.2887
-156.0	-245.0	0.189207	0.4721
-153.0	-245.0	0.12347	0.4407
-150.0	-245.0	0.105023	0.3621
-147.0	-245.0	0.192326	0.2757
-144.0	-245.0	0.142088	0.2747
-141.0	-245.0	0.122756	0.208
-138.0	-245.0	0.262298	0.2343
-135.0	-245.0	0.40362	0.6095
-132.0	-245.0	0.169156	0.2488
-129.0	-245.0	0.319551	0.2306
-126.0	-245.0	0.324806	0.2249
-123.0	-245.0	0.324736	0.2328
-120.0	-245.0	0.353571	0.2555
-117.0	-245.0	0.532865	0.2037
-114.0	-245.0	0.420321	0.1973
-111.0	-245.0	0.33387	0.1594
-108.0	-245.0	0.652281	0.2594
-105.0	-245.0	0.569452	0.2126
-102.0	-245.0	0.54212	0.2139
-99.0	-245.0	0.906247	0.4391
-96.0	-245.0	0.63604	0.1474
-93.0	-245.0	0.67647	0.1866
-90.0	-245.0	0.758972	0.1844
-87.0	-245.0	0.778886	0.1925
-84.0	-245.0	2.01217	0.4081
-81.0	-245.0	0.750106	0.1492
-78.0	-245.0	0.852514	0.22
-75.0	-245.0	0.939506	0.1355
-72.0	-245.0	1.76039	0.4479
-69.0	-245.0	1.09947	0.176
-66.0	-245.0	1.40499	0.1336
-63.0	-245.0	0.963755	0.1307
-60.0	-245.0	2.12992	0.2556
-57.0	-245.0	1.22479	0.1215
-54.0	-245.0	1.57209	0.1408
-51.0	-245.0	2.21025	0.2523
-48.0	-245.0	2.30437	0.3957
-45.0	-245.0	2.34168	0.1796
-42.0	-245.0	1.76568	0.1113
-39.0	-245.0	1.80153	0.1369
-36.0	-245.0	1.89517	0.1343
-33.0	-245.0	2.3576	0.1667
-30.0	-245.0	2.04653	0.1198
-27.0	-245.0	1.75539	0.1054
-24.0	-245.0	1.92566	0.126
-21.0	-245.0	3.58321	0.2902
-18.0	-245.0	2.07377	0.1029
-15.0	-245.0	1.9588	0.1135
-12.0	-245.0	2.28417	0.1344
-9.0	-245.0	2.81524	0.1235
-6.0	-245.0	1.95516	0.0914
-3.0	-245.0	2.05829	0.116
0.0	-245.0	2.06682	0.128
3.0	-245.0	2.15287	0.1126
6.0	-245.0	2.074	0.1342
9.0	-245.0	1.97026	0.1114
12.0	-245.0	3.27678	0.3481
15.0	-245.0	1.89861	0.1011
18.0	-245.0	2.52276	0.3659
21.0	-245.0	8.97899	0.7417
24.0	-245.0	2.72452	0.1322
27.0	-245.0	4.16176	0.4775
30.0	-245.0	1.75309	0.1236
33.0	-245.0	2.6209	0.2121
36.0	-245.0	2.05837	0.2252
39.0	-245.0	1.98243	0.1337
42.0	-245.0	2.34671	0.2338
45.0	-245.0	1.83127	0.1892
48.0	-245.0	1.53981	0.1391
51.0	-245.0	1.31056	0.1592
54.0	-245.0	2.9948	0.4215
57.0	-245.0	1.09582	0.108
60.0	-245.0	1.19584	0.1211
63.0	-245.0	1.92363	0.1781
66.0	-245.0	3.09736	0.495
69.0	-245.0	1.52183	0.1963
72.0	-245.0	1.02829	0.1708
75.0	-245.0	1.43896	0.2479
78.0	-245.0	1.23007	0.1996
81.0	-245.0	1.11996	0.188
84.0	-245.0	1.11093	0.2262
87.0	-245.0	0.88957	0.1551
90.0	-245.0	0.981424	0.2482
93.0	-245.0	0.824261	0.3271
96.0	-245.0	0.867478	0.4525
99.0	-245.0	0.690502	0.2677
102.0	-245.0	0.611207	0.2835
105.0	-245.0	0.455795	0.2491
108.0	-245.0	0.401085	0.1783
111.0	-245.0	0.450264	0.1909
114.0	-245.0	0.423411	0.2286
117.0	-245.0	0.398062	0.503
120.0	-245.0	0.300715	0.2305
123.0	-245.0	0.344084	0.1987
126.0	-245.0	0.36342	0.2067
129.0	-245.0	0.267938	0.2793
132.0	-245.0	0.52189	0.4714
135.0	-245.0	0.147483	0.2147
138.0	-245.0	0.142616	0.3595
141.0	-245.0	0.167619	0.2166
144.0	-245.0	0.136185	0.3061
147.0	-245.0	0.105031	0.3203
150.0	-245.0	0.123902	0.286
153.0	-245.0	0.21109	0.6976
156.0	-245.0	0.369067	0.7223
159.0	-245.0	0.108811	0.4002
162.0	-245.0	0.446306	0.6475
165.0	-245.0	0.120217	0.5359
168.0	-245.0	0.0518047	0.336
171.0	-245.0	0.0647852	0.3663
174.0	-245.0	0.0583624	0.3593
177.0	-245.0	0.0691447	0.3996
180.0	-245.0	0.051795	0.4293
183.0	-245.0	0.0272141	0.4505
186.0	-245.0	0.014386	0.4935
189.0	-245.0	0.0176806	0.5994
192.0	-245.0	0.0213027	0.6114
195.0	-245.0	0.0152685	0.532
198.0	-245.0	0.0386569	0.5192
201.0	-245.0	0.0196888	0.7412
204.0	-245.0	0.00391088	0.4299
207.0	-245.0	0.0104986	0.4039
210.0	-245.0	0.0178132	0.6032
213.0	-245.0	0.00944155	0.808
216.0	-245.0	0.0103823	0.5121
219.0	-245.0	0.0122098	0.7994
222.0	-245.0	0.0247573	0.7878
225.0	-245.0	0.0314271	0.5588
228.0	-245.0	0.0154959	0.7023
231.0	-245.0	0.0106941	0.7633
234.0	-245.0	0.00323896	0.7399
237.0	-245.0	0.0181651	0.857
240.0	-245.0	0.00451347	0.9556
243.0	-245.0	0.0	0.0
246.0	-245.0	0.00581394	0.931
249.0	-245.0	0.0136917	0.9268
252.0	-245.0	0.00167342	0.5518
255.0	-245.0	0.00105403	0.7161
258.0	-245.0	0.000508813	0.5215
261.0	-245.0	0.00187062	0.7097
264.0	-245.0	0.000270776	0.6933
267.0	-245.0	0.00283847	0.8539
270.0	-245.0	0.000369913	0.8249
273.0	-245.0	0.00752302	0.59
276.0	-245.0	0.00730562	0.6167
279.0	-245.0	0.00693259	0.9985
282.0	-245.0	0.0154038	0.6252
285.0	-245.0	0.0115484	0.7178
288.0	-245.0	0.0076157	0.7758
291.0	-245.0	0.00341237	0.4878
294.0	-245.0	0.00510721	0.4806
297.0	-245.0	0.00125856	0.5926
-300.0	-242.5	0.0253232	0.5413
-297.0	-242.5	0.0277079	0.4803
-294.0	-242.5	0.00887121	0.4852
-291.0	-242.5	0.0011219	0.7767
-288.0	-242.5	0.000848237	0.7118
-285.0	-242.5	0.00103304	0.6008
-282.0	-242.5	0.00173711	0.6694
-279.0	-242.5	0.0250113	0.9676
-276.0	-242.5	0.00111908	0.676
-273.0	-242.5	1.95945e-07	1.0
-270.0	-242.5	8.07881e-05	0.8452
-267.0	-242.5	0.00617809	0.7012
-264.0	-242.5	0.0143773	0.9441
-261.0	-242.5	0.0345193	0.9648
-258.0	-242.5	0.00291996	0.5618
-255.0	-242.5	0.00016451	0.9606
-252.0	-242.5	0.000177961	0.956
-249.0	-242.5	0.000239941	1.0
-246.0	-242.5	1.62482e-05	1.0
-243.0	-242.5	7.30725e-05	0.9444
-240.0	-242.5	0.00421777	0.7649
-237.0	-242.5	0.0031648	0.7628
-234.0	-242.5	0.0046385	0.7474
-231.0	-242.5	0.00566938	0.6613
-228.0	-242.5	0.00417584	0.7245
-225.0	-242.5	0.00252002	0.7074
-222.0	-242.5	0.000861519	0.7854
-219.0	-242.5	0.0637183	0.508
-216.0	-242.5	0.0282066	0.564
-213.0	-242.5	0.00308939	1.0
-210.0	-242.5	0.00909351	0.9462
-207.0	-242.5	0.0768767	0.6957
-204.0	-242.5	0.0247413	0.5244
-201.0	-242.5	0.00760325	0.4671
-198.0	-242.5	0.0261865	0.7027
-195.0	-242.5	0.0173966	0.5129
-192.0	-242.5	0.0171799	0.6666
-189.0	-242.5	0.0581485	0.4282
-186.0	-242.5	0.239105	0.5765
-183.0	-242.5	0.170594	0.5581
-180.0	-242.5	0.0277806	0.5566
-177.0	-242.5	0.0493421	0.3931
-174.0	-242.5	0.0530929	0.3067
-171.0	-242.5	0.037219	0.3721
-168.0	-242.5	0.0637703	0.393
-165.0	-242.5	0.101038	0.6027
-162.0	-242.5	0.0751288	0.3555
-159.0	-242.5	0.044633	0.328
-156.0	-242.5	0.130012	0.4412
-153.0	-242.5	0.195752	0.405
-150.0	-242.5	0.0709688	0.295
-147.0	-242.5	0.0846152	0.3083
-144.0	-242.5	0.12586	0.2344
-141.0	-242.5	0.234238	0.3271
-138.0	-242.5	0.17718	0.2596
-135.0	-242.5	0.166651	0.2359
-132.0	-242.5	0.436642	0.6388
-129.0	-242.5	0.207838	0.2031
-126.0	-242.5	0.320061	0.2622
-123.0	-242.5	0.363803	0.1774
-120.0	-242.5	0.296089	0.2259
-117.0	-242.5	0.455188	0.1823
-114.0	-242.5	0.43725	0.2188
-111.0	-242.5	0.38613	0.1899
-108.0	-242.5	0.481914	0.2047
-105.0	-242.5	0.48653	0.2305
-102.0	-242.5	0.761306	0.2317
-99.0	-242.5	0.520665	0.1633
-96.0	-242.5	0.61125	0.2109
-93.0	-242.5	0.624862	0.1809
-90.0	-242.5	0.77754	0.1572
-87.0	-242.5	0.909812	0.1522
-84.0	-242.5	1.78244	0.4523
-81.0	-242.5	0.95132	0.1534
-78.0	-242.5	0.995332	0.1985
-75.0	-242.5	1.09371	0.2191
-72.0	-242.5	1.83764	0.4286
-69.0	-242.5	1.73828	0.3098
-66.0	-242.5	1.40277	0.125
-63.0	-242.5	1.08632	0.1084
-60.0	-242.5	2.07721	0.2618
-57.0	-242.5	1.54917	0.1613
-54.0	-242.5	1.61773	0.1386
-51.0	-242.5	2.33397	0.3195
-48.0	-242.5	2.78189	0.3512
-45.0	-242.5	2.23213	0.1673
-42.0	-242.5	1.90178	0.115
-39.0	-242.5	1.60456	0.1475
-36.0	-242.5	1.64229	0.1175
-33.0	-242.5	2.68842	0.1789
-30.0	-242.5	1.90752	0.1237
-27.0	-242.5	2.00525	0.0929
-24.0	-242.5	2.49558	0.2428
-21.0	-242.5	3.03451	0.2996
-18.0	-242.5	2.45013	0.1115
-15.0	-242.5	1.94013	0.116
-12.0	-242.5	2.2183	0.1263
-9.0	-242.5	2.92887	0.1225
-6.0	-242.5	2.14538	0.1039
-3.0	-242.5	2.19626	0.1069
0.0	-242.5	2.03525	0.1322
