He6	2.06E-08
Li6	2.12E-07
Li7	1.17E-07
Li8	1.44E-08
Be7	1.11E-07
Be9	4.12E-08
Be10	1.44E-08
B8	1.03E-08
B10	7.61E-08
B11	8.44E-08
C10	6.17E-09
C11	1.01E-07
C12	7.65E-07
C13	6.17E-09
N13	4.12E-09
N14	3.29E-08
N15	1.65E-08
N16	2.06E-09
O15	1.44E-08
O16	1.56E-07
O17	1.03E-08
O18	4.12E-09
F18	4.53E-08
F19	3.50E-08
F20	4.12E-09
F21	2.06E-09
Ne19	3.29E-08
Ne20	2.67E-07
Ne21	1.15E-07
Ne22	9.46E-08
Na21	1.65E-08
Na22	1.81E-07
Na23	2.72E-07
Na24	2.47E-08
Na25	6.17E-09
Mg22	2.06E-09
Mg23	7.41E-08
Mg24	7.43E-07
Mg25	4.79E-07
Mg26	2.47E-07
Al24	4.12E-09
Al25	8.44E-08
Al26	5.31E-07
Al27	7.39E-07
Al28	1.15E-07
Al29	1.03E-08
Si26	4.12E-08
Si27	5.95E-07
Si28	9.28E-06
Si29	5.08E-07
Si30	3.83E-07
Si31	2.06E-09
P26	2.06E-09
P27	2.06E-09
P28	6.79E-08
P30	4.32E-08
P31	4.61E-07
P32	2.06E-09
P33	6.17E-09
S30	4.12E-09
S31	1.65E-08
S32	2.59E-07
S34	1.03E-08
S35	2.06E-09
Cl35	8.23E-09
Cl36	1.65E-08
Cl37	2.47E-08
Cl38	6.17E-09
Ar36	6.17E-09
Ar37	2.88E-08
Ar38	1.26E-07
Ar39	5.14E-08
Ar40	3.09E-08
Ar41	1.03E-08
K38	8.23E-09
K39	1.40E-07
K40	2.72E-07
K41	2.76E-07
K42	1.40E-07
K43	5.97E-08
K44	4.12E-09
K45	4.12E-09
Ca40	1.03E-07
Ca41	2.84E-07
Ca42	1.11E-06
Ca43	1.17E-06
Ca44	1.38E-06
Ca45	2.14E-07
Ca46	6.38E-08
Ca47	1.03E-08
Sc42	2.47E-08
Sc43	5.80E-07
Sc44	2.16E-06
Sc45	3.58E-06
Sc46	1.89E-06
Sc47	1.10E-06
Sc48	3.48E-07
Sc49	9.05E-08
Ti44	5.02E-07
Ti45	1.82E-06
Ti46	9.73E-06
Ti47	1.05E-05
Ti48	1.06E-05
Ti49	2.91E-06
Ti50	1.31E-06
Ti51	4.32E-08
V45	6.17E-09
V46	3.48E-07
V47	3.54E-06
V48	1.26E-05
V49	1.94E-05
V50	1.45E-05
V51	1.02E-05
V52	1.06E-06
V53	1.44E-07
V54	2.06E-09
Cr47	1.03E-08
Cr48	1.42E-06
Cr49	7.88E-06
Cr50	3.58E-05
Cr51	3.60E-05
Cr52	1.69E-04
Cr53	2.29E-05
Cr54	5.73E-06
Cr55	1.23E-08
Cr56	2.06E-09
Mn49	2.47E-08
Mn50	7.20E-07
Mn51	5.98E-06
Mn52	2.12E-05
Mn53	3.74E-05
Mn54	2.63E-05
Mn55	3.47E-05
Mn56	7.16E-07
Mn57	5.35E-08
Mn58	2.06E-09
Fe51	2.88E-08
Fe52	1.11E-06
Fe53	7.93E-06
Fe54	6.37E-05
Fe55	4.34E-05
Fe56	5.32E-04
Fe57	1.28E-05
Fe58	1.73E-06
Fe59	8.23E-09
Fe60	4.12E-09
Co53	5.35E-08
Co54	9.49E-07
Co55	4.36E-06
Co56	9.35E-06
Co57	3.84E-06
Co58	2.39E-06
Co59	8.44E-07
Co60	1.19E-07
Co61	7.00E-08
Co62	2.26E-08
Co63	1.44E-08
Ni55	2.88E-08
Ni56	8.64E-07
Ni57	3.48E-06
Ni58	5.44E-05
Ni59	1.72E-06
Ni60	2.14E-05
Ni61	1.08E-06
Ni62	3.12E-06
Ni63	4.53E-08
Ni64	8.50E-07
Cu57	6.38E-08
Cu58	4.14E-07
Cu59	7.00E-08
Cu60	2.30E-07
Cu61	5.97E-08
Cu62	3.91E-08
Cu63	1.23E-08
Cu64	1.03E-08
