Sr85	3.91E-08
Sr86	4.12E-08
Sr88	5.97E-08
Y87	4.12E-08
Y88	2.76E-06
Y89	1.02E-06
Y90	4.12E-08
Y91	8.23E-09
Zr87	1.28E-07
Zr88	1.72E-05
Zr89	4.52E-06
Zr90	4.15E-05
Zr91	9.28E-06
Zr92	6.43E-06
Zr93	1.32E-07
Nb89	1.36E-07
Nb90	1.70E-05
Nb91	1.29E-04
Nb92	6.86E-05
Nb93	5.19E-04
Nb94	9.16E-07
Mo90	2.72E-05
Mo91	7.49E-05
Mo92	4.57E-05
Mo93	1.81E-05
