He6	2.06E-09
Li6	1.01E-07
Li7	4.94E-08
Li8	4.12E-09
Be7	7.20E-08
Be9	2.47E-08
Be10	6.17E-09
B8	6.17E-09
B10	5.76E-08
B11	1.30E-07
C10	4.12E-09
C11	7.41E-08
C12	1.29E-06
C13	2.06E-09
N14	4.12E-09
O16	7.20E-08
F18	1.23E-08
F19	2.06E-08
Ne19	4.12E-09
Ne20	1.73E-07
Ne21	4.73E-08
Ne22	9.67E-08
Na20	2.06E-09
Na21	8.23E-09
Na22	1.77E-07
Na23	2.51E-07
Na24	4.12E-09
Na25	2.06E-09
Mg22	2.06E-09
Mg23	8.44E-08
Mg24	8.15E-07
Mg25	6.28E-07
Mg26	2.86E-07
Mg27	2.06E-09
Al24	2.06E-09
Al25	8.85E-08
Al26	6.93E-07
Al27	1.02E-06
Al28	1.15E-07
Al29	1.23E-08
Si26	4.32E-08
Si27	8.33E-07
Si28	1.25E-05
Si29	7.96E-07
Si30	4.98E-07
Si31	1.44E-08
P27	6.17E-09
P28	7.00E-08
P29	1.85E-08
P30	6.79E-08
P31	4.98E-07
P32	8.23E-09
S30	4.12E-09
S31	3.70E-08
S32	3.85E-07
S33	6.17E-09
S34	3.09E-08
Cl32	2.06E-09
Cl36	2.06E-09
Ar38	8.23E-09
K39	2.06E-09
K40	2.47E-08
K41	2.26E-08
K42	2.06E-09
K43	2.06E-09
Ca40	4.12E-09
Ca41	1.85E-08
Ca42	1.09E-07
Ca43	2.12E-07
Ca44	1.63E-07
Ca45	2.06E-08
Ca46	1.03E-08
Sc41	2.06E-09
Sc42	6.17E-09
Sc43	9.26E-08
Sc44	2.74E-07
Sc45	9.16E-07
Sc46	8.83E-07
Sc47	2.90E-07
Sc48	5.97E-08
Sc49	1.23E-08
Ti44	6.58E-08
Ti45	4.16E-07
Ti46	4.30E-06
Ti47	3.68E-06
Ti48	5.63E-06
Ti49	1.88E-06
Ti50	9.69E-07
Ti51	1.03E-08
V46	1.32E-07
V47	1.19E-06
V48	6.51E-06
V49	1.66E-05
V50	1.49E-05
V51	8.42E-06
V52	7.49E-07
V53	1.30E-07
V54	2.06E-09
Cr47	4.12E-09
Cr48	8.81E-07
Cr49	6.61E-06
Cr50	3.64E-05
Cr51	3.08E-05
Cr52	1.85E-04
Cr53	2.57E-05
Cr54	5.91E-06
Cr55	1.44E-08
Mn49	8.23E-09
Mn50	5.35E-07
Mn51	3.87E-06
Mn52	2.14E-05
Mn53	5.49E-05
Mn54	3.88E-05
Mn55	4.00E-05
Mn56	9.98E-07
Mn57	4.32E-08
Fe51	4.12E-09
Fe52	1.12E-06
Fe53	1.06E-05
Fe54	8.58E-05
Fe55	6.84E-05
Fe56	5.70E-04
Fe57	1.35E-05
Fe58	1.81E-06
Fe59	1.23E-08
Co53	4.94E-08
Co54	1.14E-06
Co55	6.54E-06
Co56	1.56E-05
Co57	6.07E-06
Co58	3.22E-06
Co59	1.09E-06
Co60	1.77E-07
Co61	9.67E-08
Co62	1.23E-08
Co63	8.23E-09
Co64	2.06E-09
Ni55	1.65E-08
Ni56	1.24E-06
Ni57	5.08E-06
Ni58	5.74E-05
Ni59	2.50E-06
Ni60	2.23E-05
Ni61	1.33E-06
Ni62	3.09E-06
Ni63	7.00E-08
Ni64	7.22E-07
Cu57	7.41E-08
Cu58	6.77E-07
Cu59	9.67E-08
Cu60	3.74E-07
Cu61	7.61E-08
Cu62	4.94E-08
Cu63	1.44E-08
Cu64	1.65E-08
