Li6	4.94E-08
Li7	2.47E-08
Be7	8.85E-08
Be9	1.65E-08
B8	2.06E-08
B10	8.64E-08
B11	1.26E-07
C9	2.06E-09
C10	6.17E-09
C11	1.01E-07
C12	1.68E-06
O17	2.06E-09
Ne20	2.74E-07
Ne21	2.06E-09
Na21	6.17E-09
Na22	6.17E-09
Na23	2.49E-07
Na24	2.06E-09
Mg23	2.67E-08
Mg24	1.17E-06
Mg25	2.02E-07
Mg26	4.59E-07
Mg27	6.17E-09
Al24	2.06E-09
Al25	5.14E-08
Al26	9.32E-07
Al27	1.23E-06
Al28	4.73E-08
Al29	1.03E-08
Si26	4.32E-08
Si27	9.75E-07
Si28	1.25E-05
Si29	7.47E-07
Si30	4.69E-07
P27	2.06E-09
P28	7.00E-08
P29	1.65E-08
P30	8.64E-08
P31	5.37E-07
P33	2.06E-09
S31	2.88E-08
S32	3.23E-07
S33	6.17E-09
S34	1.23E-08
K39	2.06E-09
Ca42	8.23E-09
Ca44	6.79E-08
Sc43	6.17E-09
Sc44	7.61E-08
Sc45	2.00E-07
Sc46	1.85E-08
Sc47	9.46E-08
Sc48	6.17E-09
Ti44	2.06E-09
Ti45	1.87E-07
Ti46	4.26E-07
Ti47	4.13E-06
Ti48	1.77E-06
Ti49	3.35E-07
Ti50	6.36E-07
V46	2.88E-08
V47	1.31E-06
V48	3.12E-06
V49	6.55E-06
V50	1.26E-05
V51	7.92E-06
V52	3.27E-07
V53	6.58E-08
Cr48	3.46E-07
Cr49	3.02E-06
Cr50	3.55E-05
Cr51	4.18E-05
Cr52	1.42E-04
Cr53	1.74E-05
Cr54	5.56E-06
Cr55	1.03E-08
Cr56	2.06E-09
Mn49	2.06E-09
Mn50	6.09E-07
Mn51	5.79E-06
Mn52	1.49E-05
Mn53	3.82E-05
Mn54	5.96E-05
Mn55	3.35E-05
Mn56	4.65E-07
Mn57	3.09E-08
Fe52	7.39E-07
Fe53	6.78E-06
Fe54	1.14E-04
Fe55	8.41E-05
Fe56	4.73E-04
Fe57	1.08E-05
Fe58	1.62E-06
Fe59	1.03E-08
Co53	3.50E-08
Co54	1.75E-06
Co55	7.72E-06
Co56	2.18E-05
Co57	6.32E-06
Co58	2.88E-06
Co59	9.83E-07
Co60	1.50E-07
Co61	6.38E-08
Co62	6.17E-09
Co63	4.12E-09
Ni55	2.06E-09
Ni56	1.81E-06
Ni57	5.60E-06
Ni58	4.90E-05
Ni59	3.36E-06
Ni60	1.89E-05
Ni61	1.25E-06
Ni62	2.57E-06
Ni63	8.44E-08
Ni64	6.42E-07
Cu57	3.91E-08
Cu58	7.00E-07
Cu59	9.46E-08
Cu60	4.61E-07
Cu61	9.88E-08
Cu62	1.50E-07
Cu63	2.47E-08
Cu64	1.44E-08
