Cor B	Cor A	Value	Error
-171.5	-27.6	137.491	0.1983
-168.0	-27.6	181.668	0.1246
-164.5	-27.6	469.065	0.3596
-161.0	-27.6	1037.1	0.3337
-157.5	-27.6	2109.07	0.6209
-154.0	-27.6	2133.78	0.5287
-150.5	-27.6	3692.24	0.5551
-147.0	-27.6	2041.23	0.137
-143.5	-27.6	7065.62	0.3153
-140.0	-27.6	8127.27	0.3415
-136.5	-27.6	13964.7	0.5147
-133.0	-27.6	9454.92	0.1509
-129.5	-27.6	32303.6	0.5078
-126.0	-27.6	24856.2	0.1385
-122.5	-27.6	48773.3	0.2896
-119.0	-27.6	77389.2	0.2935
-115.5	-27.6	72788.6	0.2886
-112.0	-27.6	219394.0	0.3524
-108.5	-27.6	325068.0	0.2616
-105.0	-27.6	476063.0	0.0864
-101.5	-27.6	708662.0	0.0758
-98.0	-27.6	967228.0	0.0598
-94.5	-27.6	1490500.0	0.051
-91.0	-27.6	1630880.0	0.0512
-87.5	-27.6	1407760.0	0.0522
-84.0	-27.6	1632720.0	0.0503
-80.5	-27.6	1772000.0	0.0498
-77.0	-27.6	1771410.0	0.0477
-73.5	-27.6	1818680.0	0.0476
-70.0	-27.6	1915090.0	0.0467
-66.5	-27.6	2019870.0	0.046
-63.0	-27.6	2061940.0	0.0449
-59.5	-27.6	2068880.0	0.0444
-56.0	-27.6	2062250.0	0.0452
-52.5	-27.6	1805160.0	0.048
-49.0	-27.6	1406660.0	0.0522
-45.5	-27.6	983677.0	0.0599
-42.0	-27.6	721063.0	0.0679
-38.5	-27.6	784766.0	0.0527
-35.0	-27.6	1164020.0	0.0408
-31.5	-27.6	2125680.0	0.0337
-28.0	-27.6	4404530.0	0.0262
-24.5	-27.6	6558360.0	0.0227
-21.0	-27.6	9395890.0	0.0208
-17.5	-27.6	9938200.0	0.0202
-14.0	-27.6	9383050.0	0.0211
-10.5	-27.6	8657520.0	0.022
-7.0	-27.6	7888350.0	0.0232
-3.5	-27.6	6838370.0	0.0243
0.0	-27.6	6089080.0	0.0257
3.5	-27.6	5504340.0	0.0268
7.0	-27.6	5196340.0	0.028
10.5	-27.6	4795350.0	0.0294
14.0	-27.6	4085160.0	0.0319
17.5	-27.6	3533980.0	0.0353
21.0	-27.6	2518590.0	0.0401
24.5	-27.6	1867600.0	0.0466
28.0	-27.6	1621510.0	0.0509
31.5	-27.6	1483500.0	0.0543
35.0	-27.6	1399130.0	0.0561
38.5	-27.6	1267080.0	0.0603
42.0	-27.6	1096840.0	0.0633
45.5	-27.6	893589.0	0.0707
49.0	-27.6	753570.0	0.076
52.5	-27.6	725402.0	0.0786
56.0	-27.6	657530.0	0.0858
59.5	-27.6	566012.0	0.0905
63.0	-27.6	517784.0	0.0968
66.5	-27.6	470773.0	0.0975
70.0	-27.6	439315.0	0.1011
73.5	-27.6	412310.0	0.1051
77.0	-27.6	372779.0	0.1116
80.5	-27.6	345970.0	0.1184
84.0	-27.6	333283.0	0.1197
87.5	-27.6	272075.0	0.1346
91.0	-27.6	275997.0	0.1386
94.5	-27.6	289534.0	0.1352
98.0	-27.6	280302.0	0.1359
101.5	-27.6	311002.0	0.1328
105.0	-27.6	256702.0	0.1326
108.5	-27.6	96382.2	0.1618
112.0	-27.6	42604.4	0.2493
115.5	-27.6	18564.0	0.2787
119.0	-27.6	8373.41	0.2645
122.5	-27.6	2106.62	0.224
126.0	-27.6	1176.64	0.2514
129.5	-27.6	631.74	0.281
133.0	-27.6	352.023	0.3766
136.5	-27.6	289.113	0.2765
140.0	-27.6	200.6	0.2251
143.5	-27.6	116.736	0.193
147.0	-27.6	80.4919	0.1865
150.5	-27.6	54.5006	0.1958
154.0	-27.6	37.481	0.1847
157.5	-27.6	25.4575	0.1806
161.0	-27.6	18.3442	0.1766
164.5	-27.6	12.7475	0.1803
168.0	-27.6	9.53184	0.1903
171.5	-27.6	6.27165	0.1775
175.0	-27.6	4.35081	0.189
178.5	-27.6	3.0535	0.1743
182.0	-27.6	2.05796	0.1706
185.5	-27.6	1.41569	0.173
189.0	-27.6	0.85192	0.1717
192.5	-27.6	0.483251	0.1794
196.0	-27.6	0.327806	0.1885
199.5	-27.6	0.30731	0.1675
203.0	-27.6	0.290239	0.1606
206.5	-27.6	0.261725	0.1573
210.0	-27.6	0.24037	0.1648
213.5	-27.6	0.225392	0.1652
217.0	-27.6	0.204251	0.1743
220.5	-27.6	0.205984	0.1514
224.0	-27.6	0.185915	0.1425
227.5	-27.6	0.186451	0.147
231.0	-27.6	0.15772	0.1468
234.5	-27.6	0.165097	0.1271
238.0	-27.6	0.150948	0.1104
241.5	-27.6	0.133132	0.1154
245.0	-27.6	0.137992	0.1274
248.5	-27.6	0.141469	0.1291
252.0	-27.6	0.1265	0.1124
255.5	-27.6	0.125385	0.1151
259.0	-27.6	0.123485	0.116
262.5	-27.6	0.120781	0.1308
266.0	-27.6	0.130139	0.1354
269.5	-27.6	0.130758	0.1397
273.0	-27.6	0.111542	0.1438
276.5	-27.6	0.11075	0.1324
280.0	-27.6	0.109484	0.1248
283.5	-27.6	0.105727	0.1197
287.0	-27.6	0.102787	0.1346
290.5	-27.6	0.106494	0.1311
294.0	-27.6	0.103105	0.163
297.5	-27.6	0.0624013	0.1751
301.0	-27.6	0.0435279	0.2154
304.5	-27.6	0.0181389	0.2261
308.0	-27.6	0.0254305	0.1888
311.5	-27.6	0.0234445	0.196
315.0	-27.6	0.0223928	0.205
318.5	-27.6	0.0245114	0.1932
322.0	-27.6	0.0231446	0.2222
325.5	-27.6	0.0176548	0.2119
329.0	-27.6	0.0155001	0.221
332.5	-27.6	0.0177716	0.244
336.0	-27.6	0.0164393	0.2291
339.5	-27.6	0.0162915	0.2308
343.0	-27.6	0.0129151	0.2079
346.5	-27.6	0.0137951	0.2389
-350.0	-24.0	0.00799459	0.1408
-346.5	-24.0	0.00863349	0.1941
-343.0	-24.0	0.00858732	0.1272
-339.5	-24.0	0.00876027	0.2173
-336.0	-24.0	0.0147669	0.1411
-332.5	-24.0	0.0336894	0.0769
-329.0	-24.0	0.0704785	0.1357
-325.5	-24.0	0.0791794	0.102
-322.0	-24.0	0.0769628	0.088
-318.5	-24.0	0.0740674	0.0977
-315.0	-24.0	0.0842152	0.0907
-311.5	-24.0	0.0789188	0.0909
-308.0	-24.0	0.0789698	0.0923
-304.5	-24.0	0.0773102	0.0891
-301.0	-24.0	0.0695516	0.09
-297.5	-24.0	0.0783482	0.0941
-294.0	-24.0	0.0889504	0.121
-290.5	-24.0	0.0717284	0.0959
-287.0	-24.0	0.0706528	0.0969
-283.5	-24.0	0.080209	0.1799
-280.0	-24.0	0.10664	0.1855
-276.5	-24.0	0.09263	0.1224
-273.0	-24.0	0.08527	0.1174
-269.5	-24.0	0.0669746	0.0972
-266.0	-24.0	0.080269	0.1073
-262.5	-24.0	0.088746	0.1071
-259.0	-24.0	0.0943063	0.1164
-255.5	-24.0	0.0888021	0.1258
-252.0	-24.0	0.101467	0.1007
-248.5	-24.0	0.114398	0.1007
-245.0	-24.0	0.0915476	0.1058
-241.5	-24.0	0.0889366	0.1067
-238.0	-24.0	0.0972581	0.1033
-234.5	-24.0	0.121362	0.0981
-231.0	-24.0	0.113762	0.0922
-227.5	-24.0	0.279724	0.5583
-224.0	-24.0	0.292222	0.2069
-220.5	-24.0	0.542249	0.2155
-217.0	-24.0	1.01828	0.2713
-213.5	-24.0	1.48817	0.1696
-210.0	-24.0	2.05754	0.1089
-206.5	-24.0	2.8752	0.1234
-203.0	-24.0	4.06733	0.0989
-199.5	-24.0	6.05072	0.0952
-196.0	-24.0	9.34326	0.1006
-192.5	-24.0	17.8721	0.1472
-189.0	-24.0	19.6797	0.1034
-185.5	-24.0	43.314	0.2452
-182.0	-24.0	73.5486	0.3776
-178.5	-24.0	64.7879	0.0978
-175.0	-24.0	89.1635	0.1351
-171.5	-24.0	114.91	0.1319
-168.0	-24.0	212.206	0.1109
-164.5	-24.0	359.768	0.1154
-161.0	-24.0	633.231	0.2007
-157.5	-24.0	853.899	0.1515
-154.0	-24.0	1337.97	0.1507
-150.5	-24.0	2529.88	0.2758
-147.0	-24.0	3085.0	0.1575
-143.5	-24.0	7448.15	0.3563
-140.0	-24.0	4257.72	0.1096
-136.5	-24.0	13190.4	0.398
-133.0	-24.0	24261.3	0.4208
-129.5	-24.0	13707.2	0.1169
-126.0	-24.0	32753.9	0.2604
-122.5	-24.0	39945.9	0.2166
-119.0	-24.0	69287.6	0.2532
-115.5	-24.0	95689.4	0.336
-112.0	-24.0	326068.0	0.2898
-108.5	-24.0	263223.0	0.2263
-105.0	-24.0	436142.0	0.0892
-101.5	-24.0	692392.0	0.0691
-98.0	-24.0	1075210.0	0.0551
-94.5	-24.0	1630120.0	0.049
-91.0	-24.0	1764780.0	0.0481
-87.5	-24.0	1767470.0	0.0477
-84.0	-24.0	1881360.0	0.0469
-80.5	-24.0	1988510.0	0.0448
-77.0	-24.0	2088640.0	0.0458
-73.5	-24.0	2137770.0	0.0446
-70.0	-24.0	2252260.0	0.0423
-66.5	-24.0	2668350.0	0.0407
-63.0	-24.0	2745520.0	0.0402
-59.5	-24.0	2714790.0	0.0393
-56.0	-24.0	2724610.0	0.0398
-52.5	-24.0	2440340.0	0.0402
-49.0	-24.0	1868210.0	0.0461
-45.5	-24.0	1317460.0	0.0542
-42.0	-24.0	1290770.0	0.0466
-38.5	-24.0	1915750.0	0.0341
-35.0	-24.0	2804750.0	0.0282
-31.5	-24.0	6012570.0	0.022
-28.0	-24.0	10250400.0	0.0185
-24.5	-24.0	13279000.0	0.017
-21.0	-24.0	14710600.0	0.0165
-17.5	-24.0	13873700.0	0.0172
-14.0	-24.0	12858900.0	0.018
-10.5	-24.0	10808700.0	0.0196
-7.0	-24.0	8961890.0	0.0214
-3.5	-24.0	7786040.0	0.0227
0.0	-24.0	7074590.0	0.024
3.5	-24.0	6368910.0	0.0249
7.0	-24.0	5750760.0	0.0264
10.5	-24.0	5315700.0	0.028
14.0	-24.0	4373380.0	0.0307
17.5	-24.0	3996900.0	0.0328
21.0	-24.0	3653010.0	0.0355
24.5	-24.0	2742410.0	0.0399
28.0	-24.0	1866880.0	0.0482
31.5	-24.0	1544140.0	0.0534
35.0	-24.0	1376760.0	0.055
38.5	-24.0	1157090.0	0.0594
42.0	-24.0	973994.0	0.0673
45.5	-24.0	941629.0	0.0694
49.0	-24.0	843595.0	0.0732
52.5	-24.0	790283.0	0.0766
56.0	-24.0	625276.0	0.0849
59.5	-24.0	576952.0	0.0892
63.0	-24.0	501612.0	0.0946
66.5	-24.0	478595.0	0.0971
70.0	-24.0	427093.0	0.1053
73.5	-24.0	433388.0	0.1078
77.0	-24.0	401446.0	0.1094
80.5	-24.0	357139.0	0.1174
84.0	-24.0	380246.0	0.1146
87.5	-24.0	333418.0	0.1214
91.0	-24.0	306610.0	0.1273
94.5	-24.0	277333.0	0.1314
98.0	-24.0	288167.0	0.1304
101.5	-24.0	274026.0	0.1343
105.0	-24.0	223390.0	0.1207
108.5	-24.0	98459.4	0.1351
112.0	-24.0	43805.8	0.2112
115.5	-24.0	14874.4	0.2855
119.0	-24.0	5583.15	0.2707
122.5	-24.0	2736.98	0.253
126.0	-24.0	1612.33	0.2289
129.5	-24.0	664.439	0.2211
133.0	-24.0	371.735	0.2108
136.5	-24.0	261.868	0.2035
140.0	-24.0	168.797	0.16
143.5	-24.0	123.33	0.1711
147.0	-24.0	88.153	0.179
150.5	-24.0	61.209	0.1618
154.0	-24.0	41.2172	0.1591
157.5	-24.0	28.0125	0.1592
161.0	-24.0	19.4611	0.1533
164.5	-24.0	14.261	0.1489
168.0	-24.0	10.0086	0.1441
171.5	-24.0	6.3885	0.1562
175.0	-24.0	4.32453	0.1533
178.5	-24.0	3.02397	0.1568
182.0	-24.0	1.95055	0.1504
185.5	-24.0	1.38999	0.1509
189.0	-24.0	0.878321	0.1548
192.5	-24.0	0.488159	0.1551
196.0	-24.0	0.332749	0.1381
199.5	-24.0	0.318282	0.1402
203.0	-24.0	0.292793	0.1313
206.5	-24.0	0.248174	0.1348
210.0	-24.0	0.244592	0.1627
213.5	-24.0	0.237414	0.1433
217.0	-24.0	0.218351	0.1379
220.5	-24.0	0.189108	0.1229
224.0	-24.0	0.190971	0.1373
227.5	-24.0	0.182576	0.1408
231.0	-24.0	0.170635	0.1402
234.5	-24.0	0.149098	0.1237
238.0	-24.0	0.142562	0.1207
241.5	-24.0	0.147401	0.1097
245.0	-24.0	0.14179	0.118
248.5	-24.0	0.135459	0.1199
252.0	-24.0	0.128642	0.132
255.5	-24.0	0.1199	0.1349
259.0	-24.0	0.12483	0.1451
262.5	-24.0	0.12482	0.1259
266.0	-24.0	0.104821	0.1127
269.5	-24.0	0.105976	0.1158
273.0	-24.0	0.113884	0.1161
276.5	-24.0	0.111775	0.1104
280.0	-24.0	0.0987102	0.0988
283.5	-24.0	0.102132	0.0941
287.0	-24.0	0.0971438	0.1025
290.5	-24.0	0.10236	0.1026
294.0	-24.0	0.0964738	0.1298
297.5	-24.0	0.0723691	0.1409
301.0	-24.0	0.0473321	0.1844
304.5	-24.0	0.0295846	0.2372
308.0	-24.0	0.0242048	0.2107
311.5	-24.0	0.0202057	0.207
315.0	-24.0	0.0190059	0.1746
318.5	-24.0	0.0206877	0.186
322.0	-24.0	0.0141337	0.1953
325.5	-24.0	0.0169423	0.2149
329.0	-24.0	0.019355	0.233
332.5	-24.0	0.0169282	0.2367
336.0	-24.0	0.0126357	0.2664
339.5	-24.0	0.0126565	0.2637
343.0	-24.0	0.0132971	0.2636
346.5	-24.0	0.0126311	0.2451
-350.0	-20.4	0.00965839	0.1585
-346.5	-20.4	0.00844028	0.1428
-343.0	-20.4	0.00733386	0.0572
-339.5	-20.4	0.00828353	0.1507
-336.0	-20.4	0.0134515	0.0539
-332.5	-20.4	0.035654	0.0544
-329.0	-20.4	0.0570458	0.0782
-325.5	-20.4	0.0701434	0.0871
-322.0	-20.4	0.0776822	0.0789
-318.5	-20.4	0.0925078	0.0958
-315.0	-20.4	0.0941857	0.0849
-311.5	-20.4	0.0802275	0.0863
-308.0	-20.4	0.0755724	0.0896
-304.5	-20.4	0.0773205	0.0878
-301.0	-20.4	0.0805707	0.0856
-297.5	-20.4	0.0883086	0.1975
-294.0	-20.4	0.0843664	0.1486
-290.5	-20.4	0.0887839	0.2166
-287.0	-20.4	0.0613169	0.0994
-283.5	-20.4	0.0721023	0.0965
-280.0	-20.4	0.0665819	0.0812
-276.5	-20.4	0.0676427	0.0976
-273.0	-20.4	0.0757275	0.1063
-269.5	-20.4	0.0810029	0.0991
-266.0	-20.4	0.0781252	0.0966
-262.5	-20.4	0.070849	0.0923
-259.0	-20.4	0.092077	0.0981
-255.5	-20.4	0.0914289	0.0918
-252.0	-20.4	0.105003	0.1049
-248.5	-20.4	0.0961264	0.0988
-245.0	-20.4	0.205158	0.5311
-241.5	-20.4	0.105014	0.127
-238.0	-20.4	0.105101	0.1174
-234.5	-20.4	0.111184	0.1133
-231.0	-20.4	0.124452	0.1064
-227.5	-20.4	0.139741	0.1164
-224.0	-20.4	0.493125	0.3705
-220.5	-20.4	0.722184	0.2107
-217.0	-20.4	1.13557	0.2805
-213.5	-20.4	1.29002	0.1612
-210.0	-20.4	2.08355	0.1195
-206.5	-20.4	4.09037	0.3367
-203.0	-20.4	4.44105	0.0924
-199.5	-20.4	6.92955	0.1294
-196.0	-20.4	11.3651	0.1734
-192.5	-20.4	19.7939	0.217
-189.0	-20.4	21.021	0.1082
-185.5	-20.4	38.2859	0.1411
-182.0	-20.4	40.5467	0.1011
-178.5	-20.4	68.1183	0.0972
-175.0	-20.4	104.642	0.1063
-171.5	-20.4	143.144	0.1051
-168.0	-20.4	220.495	0.1145
-164.5	-20.4	333.925	0.1133
-161.0	-20.4	840.338	0.4225
-157.5	-20.4	1042.15	0.2481
-154.0	-20.4	1482.29	0.2242
-150.5	-20.4	2295.88	0.2039
-147.0	-20.4	3076.43	0.1663
-143.5	-20.4	4275.03	0.148
-140.0	-20.4	12014.6	0.5148
-136.5	-20.4	13248.0	0.2934
-133.0	-20.4	22120.9	0.3868
-129.5	-20.4	22870.5	0.2134
-126.0	-20.4	32081.5	0.2383
-122.5	-20.4	40220.1	0.1295
-119.0	-20.4	51568.9	0.1832
-115.5	-20.4	130366.0	0.3017
-112.0	-20.4	316525.0	0.2522
-108.5	-20.4	495382.0	0.2214
-105.0	-20.4	599057.0	0.0938
-101.5	-20.4	854702.0	0.0623
-98.0	-20.4	1263070.0	0.0558
-94.5	-20.4	1702860.0	0.0477
-91.0	-20.4	1884290.0	0.0467
-87.5	-20.4	1915890.0	0.0456
-84.0	-20.4	1968620.0	0.0455
-80.5	-20.4	2105160.0	0.0441
-77.0	-20.4	2255340.0	0.0433
-73.5	-20.4	2417370.0	0.0416
-70.0	-20.4	2675740.0	0.0404
-66.5	-20.4	3021350.0	0.0376
-63.0	-20.4	3491600.0	0.036
-59.5	-20.4	3707100.0	0.0338
-56.0	-20.4	3744560.0	0.0333
-52.5	-20.4	3874380.0	0.0334
-49.0	-20.4	3136170.0	0.0362
-45.5	-20.4	2448110.0	0.0382
-42.0	-20.4	3932320.0	0.026
-38.5	-20.4	4999150.0	0.0224
-35.0	-20.4	7315450.0	0.0194
-31.5	-20.4	15224000.0	0.0158
-28.0	-20.4	19299000.0	0.0139
-24.5	-20.4	22511500.0	0.0135
-21.0	-20.4	21859000.0	0.0139
-17.5	-20.4	19634400.0	0.0146
-14.0	-20.4	16276100.0	0.0159
-10.5	-20.4	13330300.0	0.0175
-7.0	-20.4	10769000.0	0.0194
-3.5	-20.4	9400480.0	0.0207
0.0	-20.4	8296920.0	0.0221
3.5	-20.4	7414920.0	0.0233
7.0	-20.4	6734450.0	0.0246
10.5	-20.4	5821090.0	0.0269
14.0	-20.4	5150810.0	0.0287
17.5	-20.4	4546030.0	0.0304
21.0	-20.4	3805730.0	0.034
24.5	-20.4	3343180.0	0.0372
28.0	-20.4	2104180.0	0.0449
31.5	-20.4	1544840.0	0.0517
35.0	-20.4	1402730.0	0.0551
38.5	-20.4	1230320.0	0.0587
42.0	-20.4	1006560.0	0.0649
45.5	-20.4	882792.0	0.0719
49.0	-20.4	804882.0	0.0755
52.5	-20.4	690521.0	0.0817
56.0	-20.4	609114.0	0.088
59.5	-20.4	632156.0	0.0862
63.0	-20.4	589768.0	0.0907
66.5	-20.4	496987.0	0.0972
70.0	-20.4	467385.0	0.1005
73.5	-20.4	447629.0	0.1018
77.0	-20.4	417634.0	0.1042
80.5	-20.4	411098.0	0.1089
84.0	-20.4	377396.0	0.1136
87.5	-20.4	378093.0	0.1133
91.0	-20.4	383422.0	0.1132
94.5	-20.4	366074.0	0.1164
98.0	-20.4	360390.0	0.1177
101.5	-20.4	349268.0	0.1194
105.0	-20.4	252989.0	0.1284
108.5	-20.4	115010.0	0.145
112.0	-20.4	47863.6	0.1962
115.5	-20.4	19162.8	0.27
119.0	-20.4	8552.14	0.2956
122.5	-20.4	3862.7	0.3418
126.0	-20.4	1957.28	0.3281
129.5	-20.4	880.077	0.2509
133.0	-20.4	373.701	0.2599
136.5	-20.4	283.433	0.2043
140.0	-20.4	197.992	0.1831
143.5	-20.4	119.249	0.1611
147.0	-20.4	85.1188	0.1411
150.5	-20.4	58.7498	0.1358
154.0	-20.4	38.9029	0.1253
157.5	-20.4	26.526	0.1219
161.0	-20.4	19.712	0.1311
164.5	-20.4	13.8736	0.1394
168.0	-20.4	9.25771	0.1337
171.5	-20.4	6.30724	0.1285
175.0	-20.4	4.2862	0.1246
178.5	-20.4	3.04338	0.1329
182.0	-20.4	2.08936	0.1395
185.5	-20.4	1.36771	0.1333
189.0	-20.4	0.880535	0.1409
192.5	-20.4	0.49703	0.1524
196.0	-20.4	0.332197	0.1521
199.5	-20.4	0.289676	0.15
203.0	-20.4	0.2706	0.1541
206.5	-20.4	0.302787	0.1377
210.0	-20.4	0.257945	0.126
213.5	-20.4	0.222289	0.1169
217.0	-20.4	0.214551	0.1155
220.5	-20.4	0.211817	0.1104
224.0	-20.4	0.200737	0.129
227.5	-20.4	0.176863	0.1291
231.0	-20.4	0.173674	0.1218
234.5	-20.4	0.157157	0.1185
238.0	-20.4	0.166922	0.1199
241.5	-20.4	0.149433	0.1204
245.0	-20.4	0.146507	0.1194
248.5	-20.4	0.155327	0.1163
252.0	-20.4	0.13623	0.1058
255.5	-20.4	0.136617	0.1231
259.0	-20.4	0.136356	0.1063
262.5	-20.4	0.134208	0.119
266.0	-20.4	0.141407	0.1243
269.5	-20.4	0.12256	0.116
273.0	-20.4	0.10823	0.1142
276.5	-20.4	0.111209	0.1264
280.0	-20.4	0.105389	0.132
283.5	-20.4	0.118937	0.1213
287.0	-20.4	0.10982	0.1275
290.5	-20.4	0.109327	0.1332
294.0	-20.4	0.0930099	0.1512
297.5	-20.4	0.0791266	0.1455
301.0	-20.4	0.0466167	0.155
304.5	-20.4	0.0225889	0.198
308.0	-20.4	0.0218918	0.2095
311.5	-20.4	0.0234427	0.185
315.0	-20.4	0.0234454	0.1902
318.5	-20.4	0.0164886	0.1915
322.0	-20.4	0.0175665	0.2056
325.5	-20.4	0.0207292	0.2018
329.0	-20.4	0.0174662	0.2071
332.5	-20.4	0.0139955	0.1984
336.0	-20.4	0.0152069	0.1855
339.5	-20.4	0.0147887	0.2052
343.0	-20.4	0.0130041	0.2013
346.5	-20.4	0.0121208	0.218
-350.0	-16.8	0.00730764	0.0601
-346.5	-16.8	0.00869071	0.1573
-343.0	-16.8	0.00773966	0.0835
-339.5	-16.8	0.00835851	0.0797
-336.0	-16.8	0.0144302	0.0542
-332.5	-16.8	0.0377106	0.0623
-329.0	-16.8	0.0613575	0.0786
-325.5	-16.8	0.0745945	0.087
-322.0	-16.8	0.0805603	0.0883
-318.5	-16.8	0.0742708	0.0774
-315.0	-16.8	0.0755706	0.0926
-311.5	-16.8	0.0814072	0.0854
-308.0	-16.8	0.0723668	0.0825
-304.5	-16.8	0.0699816	0.0728
-301.0	-16.8	0.0797492	0.0861
-297.5	-16.8	0.114401	0.3103
-294.0	-16.8	0.266517	0.663
-290.5	-16.8	0.0906432	0.1616
-287.0	-16.8	0.0774718	0.0959
-283.5	-16.8	0.0892105	0.182
-280.0	-16.8	0.0896348	0.2108
-276.5	-16.8	0.0679378	0.0926
-273.0	-16.8	0.0821597	0.1056
-269.5	-16.8	0.075946	0.0994
-266.0	-16.8	0.084877	0.0993
-262.5	-16.8	0.0909809	0.0982
-259.0	-16.8	0.0994667	0.1131
-255.5	-16.8	0.0960086	0.1017
-252.0	-16.8	0.0997156	0.0986
-248.5	-16.8	0.10233	0.1013
-245.0	-16.8	0.0958728	0.1168
-241.5	-16.8	0.10573	0.1112
-238.0	-16.8	0.114847	0.1034
-234.5	-16.8	0.158297	0.3023
-231.0	-16.8	0.119846	0.1032
-227.5	-16.8	0.149227	0.1116
-224.0	-16.8	0.390093	0.2348
-220.5	-16.8	0.835216	0.3581
-217.0	-16.8	1.00622	0.1311
-213.5	-16.8	1.39183	0.1267
-210.0	-16.8	2.0387	0.1162
-206.5	-16.8	3.41541	0.2033
-203.0	-16.8	4.91039	0.1625
-199.5	-16.8	9.11224	0.3108
-196.0	-16.8	13.1731	0.1696
-192.5	-16.8	24.1937	0.2555
-189.0	-16.8	22.4071	0.1023
-185.5	-16.8	37.2776	0.0901
-182.0	-16.8	65.9421	0.1858
-178.5	-16.8	76.3233	0.088
-175.0	-16.8	118.807	0.1078
-171.5	-16.8	208.993	0.2123
-168.0	-16.8	358.69	0.3003
-164.5	-16.8	406.961	0.1204
-161.0	-16.8	749.916	0.2716
-157.5	-16.8	876.851	0.114
-154.0	-16.8	1797.58	0.248
-150.5	-16.8	1906.13	0.0938
-147.0	-16.8	2975.83	0.1094
-143.5	-16.8	6349.91	0.2622
-140.0	-16.8	7780.23	0.2905
-136.5	-16.8	7927.85	0.1125
-133.0	-16.8	16561.2	0.2066
-129.5	-16.8	20474.1	0.1151
-126.0	-16.8	62398.5	0.4707
-122.5	-16.8	46275.4	0.2179
-119.0	-16.8	52283.3	0.1439
-115.5	-16.8	203275.0	0.2458
-112.0	-16.8	233117.0	0.2347
-108.5	-16.8	374977.0	0.2113
-105.0	-16.8	525056.0	0.0785
-101.5	-16.8	891925.0	0.0643
-98.0	-16.8	1288630.0	0.0547
-94.5	-16.8	2033100.0	0.0457
-91.0	-16.8	2034890.0	0.0461
-87.5	-16.8	2067820.0	0.0448
-84.0	-16.8	2173010.0	0.0438
-80.5	-16.8	2240450.0	0.0428
-77.0	-16.8	2413560.0	0.0415
-73.5	-16.8	2662250.0	0.0396
-70.0	-16.8	3132160.0	0.0371
-66.5	-16.8	3441180.0	0.035
-63.0	-16.8	4063260.0	0.0326
-59.5	-16.8	4857370.0	0.0298
-56.0	-16.8	5588490.0	0.0278
-52.5	-16.8	5788940.0	0.0269
-49.0	-16.8	5676760.0	0.027
-45.5	-16.8	7658830.0	0.0209
-42.0	-16.8	13702800.0	0.0148
-38.5	-16.8	15237900.0	0.0139
-35.0	-16.8	20103900.0	0.0128
-31.5	-16.8	30349500.0	0.0115
-28.0	-16.8	34941800.0	0.0108
-24.5	-16.8	34456400.0	0.011
-21.0	-16.8	30670300.0	0.0118
-17.5	-16.8	24772000.0	0.0129
-14.0	-16.8	20191200.0	0.0143
-10.5	-16.8	16593500.0	0.0157
-7.0	-16.8	13496800.0	0.0174
-3.5	-16.8	11223700.0	0.019
0.0	-16.8	9792630.0	0.0204
3.5	-16.8	8543190.0	0.0218
7.0	-16.8	7405360.0	0.0236
10.5	-16.8	6433310.0	0.0256
14.0	-16.8	5316470.0	0.028
17.5	-16.8	4540420.0	0.0307
21.0	-16.8	3972480.0	0.0329
24.5	-16.8	3335620.0	0.0364
28.0	-16.8	2840850.0	0.0397
31.5	-16.8	1736950.0	0.0492
35.0	-16.8	1432190.0	0.054
38.5	-16.8	1236090.0	0.0594
42.0	-16.8	1125480.0	0.0622
45.5	-16.8	974629.0	0.0667
49.0	-16.8	894582.0	0.0697
52.5	-16.8	795147.0	0.0751
56.0	-16.8	767164.0	0.078
59.5	-16.8	705724.0	0.0821
63.0	-16.8	669126.0	0.0871
66.5	-16.8	605810.0	0.0904
70.0	-16.8	540103.0	0.095
73.5	-16.8	468018.0	0.1032
77.0	-16.8	417867.0	0.109
80.5	-16.8	345232.0	0.1191
84.0	-16.8	316462.0	0.1219
87.5	-16.8	295204.0	0.1229
91.0	-16.8	267483.0	0.1273
94.5	-16.8	237794.0	0.1342
98.0	-16.8	216861.0	0.1403
101.5	-16.8	226163.0	0.1427
105.0	-16.8	208932.0	0.1405
108.5	-16.8	89667.5	0.153
112.0	-16.8	41951.9	0.1803
115.5	-16.8	22438.3	0.2025
119.0	-16.8	7936.38	0.2317
122.5	-16.8	3341.02	0.217
126.0	-16.8	1091.31	0.2114
129.5	-16.8	488.621	0.1877
133.0	-16.8	325.453	0.2386
136.5	-16.8	221.369	0.1804
140.0	-16.8	165.566	0.1482
143.5	-16.8	114.465	0.1284
147.0	-16.8	91.8832	0.1314
150.5	-16.8	63.014	0.1288
154.0	-16.8	43.4293	0.1249
157.5	-16.8	29.1858	0.1257
161.0	-16.8	20.1963	0.1289
164.5	-16.8	13.7448	0.1193
168.0	-16.8	9.2435	0.1191
171.5	-16.8	6.95119	0.1195
175.0	-16.8	4.61559	0.1228
178.5	-16.8	3.25697	0.1269
182.0	-16.8	2.30439	0.1311
185.5	-16.8	1.44767	0.1338
189.0	-16.8	0.938067	0.1297
192.5	-16.8	0.539487	0.1348
196.0	-16.8	0.351331	0.122
199.5	-16.8	0.32196	0.1224
203.0	-16.8	0.289496	0.1387
206.5	-16.8	0.343068	0.227
