Cor B	Cor A	Value	Error
234.5	-60.0	1.23392	0.6203
238.0	-60.0	1.20159	0.6275
241.5	-60.0	0.448633	0.5652
245.0	-60.0	0.651036	0.5869
248.5	-60.0	0.905667	0.5068
252.0	-60.0	0.778809	0.5588
255.5	-60.0	1.78793	0.6435
259.0	-60.0	1.90194	0.5965
262.5	-60.0	1.6495	0.7112
266.0	-60.0	1.72218	0.6719
269.5	-60.0	1.29215	0.7926
273.0	-60.0	0.394985	0.7513
276.5	-60.0	0.0908081	0.6062
280.0	-60.0	0.0150478	0.3624
283.5	-60.0	0.939959	0.9882
287.0	-60.0	1.13291	0.9892
290.5	-60.0	1.31806	0.8597
294.0	-60.0	2.32734	0.8284
297.5	-60.0	3.27557	0.661
301.0	-60.0	0.609705	0.8488
304.5	-60.0	0.00292873	0.2056
308.0	-60.0	0.00226399	0.222
311.5	-60.0	0.00188141	0.2076
315.0	-60.0	0.0028844	0.2673
318.5	-60.0	0.0027187	0.2167
322.0	-60.0	0.00247033	0.1841
325.5	-60.0	0.00246481	0.167
329.0	-60.0	0.00283047	0.3013
332.5	-60.0	0.0026006	0.3241
336.0	-60.0	0.0027202	0.2931
339.5	-60.0	0.00200639	0.1595
343.0	-60.0	0.857151	0.9969
346.5	-60.0	1.6377	0.9984
-350.0	-56.4	1.91643	0.9238
-346.5	-56.4	1.78916	0.9879
-343.0	-56.4	1.77889	0.9935
-339.5	-56.4	1.81021	0.9765
-336.0	-56.4	1.64471	0.987
-332.5	-56.4	0.206489	0.9103
-329.0	-56.4	0.0885164	0.9438
-325.5	-56.4	0.681014	0.3696
-322.0	-56.4	5.06198	0.7797
-318.5	-56.4	11.826	0.8886
-315.0	-56.4	11.9976	0.876
-311.5	-56.4	11.7614	0.893
-308.0	-56.4	3.69856	0.6958
-304.5	-56.4	1.20814	0.4518
-301.0	-56.4	1.55032	0.3771
-297.5	-56.4	1.8014	0.3974
-294.0	-56.4	1.69832	0.4156
-290.5	-56.4	1.57203	0.437
-287.0	-56.4	1.66036	0.3784
-283.5	-56.4	1.55879	0.4143
-280.0	-56.4	1.41595	0.3744
-276.5	-56.4	1.87493	0.4153
-273.0	-56.4	2.37519	0.4501
-269.5	-56.4	1.7458	0.4236
-266.0	-56.4	1.50251	0.4639
-262.5	-56.4	1.15795	0.305
-259.0	-56.4	0.905524	0.2588
-255.5	-56.4	0.764294	0.2621
-252.0	-56.4	0.743512	0.3522
-248.5	-56.4	1.12031	0.4161
-245.0	-56.4	1.83314	0.4124
-241.5	-56.4	1.44225	0.4376
-238.0	-56.4	0.994133	0.3936
-234.5	-56.4	0.547682	0.1847
-231.0	-56.4	0.940875	0.2397
-227.5	-56.4	1.19732	0.3355
-224.0	-56.4	1.73308	0.3553
-220.5	-56.4	2.8877	0.3888
-217.0	-56.4	3.89931	0.4244
-213.5	-56.4	5.07517	0.4246
-210.0	-56.4	4.01962	0.3297
-206.5	-56.4	6.78315	0.3045
-203.0	-56.4	9.75512	0.2213
-199.5	-56.4	18.3388	0.3689
-196.0	-56.4	62.3319	0.63
-192.5	-56.4	93.0243	0.6448
-189.0	-56.4	102.132	0.733
-185.5	-56.4	138.543	0.7292
-182.0	-56.4	67.697	0.5597
-178.5	-56.4	42.8894	0.2897
-175.0	-56.4	65.0803	0.2438
-171.5	-56.4	120.399	0.3455
-168.0	-56.4	136.944	0.3383
-164.5	-56.4	182.454	0.2321
-161.0	-56.4	324.259	0.4991
-157.5	-56.4	412.651	0.4655
-154.0	-56.4	257.73	0.3273
-150.5	-56.4	1076.32	0.3079
-147.0	-56.4	1326.55	0.405
-143.5	-56.4	1998.25	0.3533
-140.0	-56.4	2592.45	0.3568
-136.5	-56.4	2522.31	0.3404
-133.0	-56.4	2551.29	0.3116
-129.5	-56.4	5766.71	0.3321
-126.0	-56.4	11845.3	0.3083
-122.5	-56.4	3914.04	0.499
-119.0	-56.4	5907.76	0.5371
-115.5	-56.4	14138.7	0.4132
-112.0	-56.4	13122.8	0.3247
-108.5	-56.4	13283.6	0.3157
-105.0	-56.4	22424.6	0.084
-101.5	-56.4	40132.3	0.0614
-98.0	-56.4	62011.5	0.0464
-94.5	-56.4	101000.0	0.0371
-91.0	-56.4	144597.0	0.0315
-87.5	-56.4	154770.0	0.0308
-84.0	-56.4	164179.0	0.0307
-80.5	-56.4	171162.0	0.029
-77.0	-56.4	182993.0	0.0278
-73.5	-56.4	189540.0	0.0284
-70.0	-56.4	195869.0	0.0275
-66.5	-56.4	204047.0	0.0267
-63.0	-56.4	203550.0	0.0271
-59.5	-56.4	198639.0	0.0277
-56.0	-56.4	168501.0	0.03
-52.5	-56.4	66209.4	0.0471
-49.0	-56.4	21170.5	0.0773
-45.5	-56.4	12233.7	0.1171
-42.0	-56.4	5231.38	0.1596
-38.5	-56.4	2983.51	0.219
-35.0	-56.4	1546.44	0.211
-31.5	-56.4	2018.69	0.2676
-28.0	-56.4	2500.05	0.2412
-24.5	-56.4	4179.63	0.1612
-21.0	-56.4	6179.28	0.1477
-17.5	-56.4	8577.38	0.1158
-14.0	-56.4	9343.97	0.1078
-10.5	-56.4	21334.6	0.0876
-7.0	-56.4	33712.0	0.0671
-3.5	-56.4	35600.6	0.0629
0.0	-56.4	41610.1	0.0588
3.5	-56.4	54184.1	0.0546
7.0	-56.4	64988.1	0.0502
10.5	-56.4	37108.5	0.0593
14.0	-56.4	12228.5	0.1
17.5	-56.4	6944.67	0.1331
21.0	-56.4	5408.08	0.1635
24.5	-56.4	3715.27	0.1649
28.0	-56.4	1989.45	0.2149
31.5	-56.4	1529.99	0.2658
35.0	-56.4	1024.48	0.2935
38.5	-56.4	1004.19	0.3653
42.0	-56.4	611.859	0.3185
45.5	-56.4	1221.76	0.2891
49.0	-56.4	1012.22	0.3275
52.5	-56.4	1150.84	0.2566
56.0	-56.4	1545.5	0.2379
59.5	-56.4	1224.33	0.2744
63.0	-56.4	1175.61	0.2547
66.5	-56.4	1103.22	0.2403
70.0	-56.4	2531.93	0.2686
73.5	-56.4	2481.95	0.2306
77.0	-56.4	2388.72	0.2196
80.5	-56.4	3583.44	0.2403
84.0	-56.4	2313.97	0.2177
87.5	-56.4	2529.51	0.2022
91.0	-56.4	4006.23	0.2147
94.5	-56.4	5175.94	0.1767
98.0	-56.4	6390.96	0.1492
101.5	-56.4	10003.9	0.1189
105.0	-56.4	12102.0	0.1214
108.5	-56.4	13711.2	0.1209
112.0	-56.4	11799.2	0.1291
115.5	-56.4	11679.4	0.1369
119.0	-56.4	10015.8	0.1457
122.5	-56.4	7940.84	0.1381
126.0	-56.4	6117.02	0.1638
129.5	-56.4	5184.19	0.1812
133.0	-56.4	3782.75	0.2132
136.5	-56.4	3153.17	0.2004
140.0	-56.4	2012.65	0.1762
143.5	-56.4	1521.8	0.172
147.0	-56.4	933.096	0.1795
150.5	-56.4	784.213	0.2115
154.0	-56.4	504.429	0.2354
157.5	-56.4	361.309	0.2919
161.0	-56.4	177.884	0.2931
164.5	-56.4	67.7757	0.316
168.0	-56.4	31.2985	0.3565
171.5	-56.4	22.2505	0.3467
175.0	-56.4	20.8072	0.3079
178.5	-56.4	15.5657	0.281
182.0	-56.4	9.01737	0.33
185.5	-56.4	15.89	0.5033
189.0	-56.4	12.2264	0.5667
192.5	-56.4	7.12824	0.589
196.0	-56.4	7.2177	0.5748
199.5	-56.4	7.31709	0.4679
203.0	-56.4	1.60241	0.4158
206.5	-56.4	1.7171	0.4307
210.0	-56.4	1.61573	0.5227
213.5	-56.4	2.28226	0.4019
217.0	-56.4	2.4106	0.3921
220.5	-56.4	2.81953	0.3635
224.0	-56.4	3.67996	0.7022
227.5	-56.4	3.55387	0.7986
231.0	-56.4	3.40577	0.8228
234.5	-56.4	3.52359	0.7959
238.0	-56.4	4.77661	0.6291
241.5	-56.4	4.66072	0.6433
245.0	-56.4	4.43317	0.6755
248.5	-56.4	3.68247	0.7304
252.0	-56.4	1.23735	0.8462
255.5	-56.4	0.149165	0.5306
259.0	-56.4	0.457249	0.6938
262.5	-56.4	1.46238	0.734
266.0	-56.4	1.49803	0.7683
269.5	-56.4	1.37315	0.8285
273.0	-56.4	1.32965	0.851
276.5	-56.4	1.32277	0.8545
280.0	-56.4	1.22304	0.9174
283.5	-56.4	0.426211	0.6909
287.0	-56.4	0.573775	0.8963
290.5	-56.4	0.882861	0.6257
294.0	-56.4	1.31916	0.9768
297.5	-56.4	2.08956	0.7319
301.0	-56.4	1.95013	0.967
304.5	-56.4	0.498893	0.9965
308.0	-56.4	0.00291601	0.3035
311.5	-56.4	0.00265588	0.1457
315.0	-56.4	0.00334978	0.193
318.5	-56.4	1.24204	0.9978
322.0	-56.4	1.63833	0.998
325.5	-56.4	1.63866	0.9979
329.0	-56.4	1.6379	0.9983
332.5	-56.4	1.63732	0.9987
336.0	-56.4	1.63738	0.9986
339.5	-56.4	1.63813	0.9982
343.0	-56.4	0.783481	0.9964
346.5	-56.4	0.00308464	0.1727
-350.0	-52.8	0.514473	0.7203
-346.5	-52.8	1.00347	0.5363
-343.0	-52.8	1.56053	0.7622
-339.5	-52.8	0.123673	0.7807
-336.0	-52.8	1.06909	0.9974
-332.5	-52.8	3.39443	0.9983
-329.0	-52.8	5.31853	0.9899
-325.5	-52.8	1.56817	0.7897
-322.0	-52.8	0.426078	0.3536
-318.5	-52.8	0.64564	0.4728
-315.0	-52.8	0.877996	0.3708
-311.5	-52.8	1.43624	0.3576
-308.0	-52.8	8.90594	0.897
-304.5	-52.8	11.6047	0.9048
-301.0	-52.8	1.78738	0.4649
-297.5	-52.8	0.307587	0.3219
-294.0	-52.8	0.684507	0.2852
-290.5	-52.8	0.734942	0.3102
-287.0	-52.8	0.577572	0.3788
-283.5	-52.8	0.662918	0.3805
-280.0	-52.8	0.953544	0.4103
-276.5	-52.8	1.13352	0.498
-273.0	-52.8	1.41266	0.4153
-269.5	-52.8	2.00288	0.369
-266.0	-52.8	2.3375	0.4031
-262.5	-52.8	2.1323	0.3787
-259.0	-52.8	2.44142	0.356
-255.5	-52.8	2.61788	0.3294
-252.0	-52.8	1.66502	0.3735
-248.5	-52.8	1.61679	0.3905
-245.0	-52.8	2.05828	0.3838
-241.5	-52.8	1.95287	0.3597
-238.0	-52.8	1.88877	0.34
-234.5	-52.8	1.61402	0.3879
-231.0	-52.8	1.65721	0.3579
-227.5	-52.8	1.3197	0.2893
-224.0	-52.8	1.60108	0.2107
-220.5	-52.8	3.52077	0.4414
-217.0	-52.8	5.3208	0.6008
-213.5	-52.8	6.03605	0.586
-210.0	-52.8	8.99613	0.5712
-206.5	-52.8	7.96874	0.375
-203.0	-52.8	11.3968	0.2805
-199.5	-52.8	15.9352	0.2402
-196.0	-52.8	16.6334	0.2379
-192.5	-52.8	27.5778	0.3001
-189.0	-52.8	63.5199	0.5401
-185.5	-52.8	107.677	0.4859
-182.0	-52.8	151.837	0.6186
-178.5	-52.8	191.472	0.8123
-175.0	-52.8	261.211	0.7395
-171.5	-52.8	312.811	0.6981
-168.0	-52.8	300.924	0.4979
-164.5	-52.8	515.484	0.5446
-161.0	-52.8	691.593	0.5022
-157.5	-52.8	960.369	0.4032
-154.0	-52.8	666.209	0.426
-150.5	-52.8	1056.35	0.4555
-147.0	-52.8	1731.24	0.3179
-143.5	-52.8	1922.14	0.44
-140.0	-52.8	2754.49	0.43
-136.5	-52.8	2447.53	0.2723
-133.0	-52.8	1971.15	0.3036
-129.5	-52.8	2861.71	0.2564
-126.0	-52.8	3600.47	0.3101
-122.5	-52.8	8475.94	0.3903
-119.0	-52.8	9192.25	0.4462
-115.5	-52.8	7355.04	0.4408
-112.0	-52.8	14878.5	0.3289
-108.5	-52.8	27829.9	0.277
-105.0	-52.8	32740.5	0.0679
-101.5	-52.8	46143.4	0.0564
-98.0	-52.8	70058.7	0.0446
-94.5	-52.8	115541.0	0.034
-91.0	-52.8	154278.0	0.0302
-87.5	-52.8	168985.0	0.029
-84.0	-52.8	175817.0	0.0287
-80.5	-52.8	189052.0	0.0284
-77.0	-52.8	199688.0	0.0278
-73.5	-52.8	209916.0	0.0266
-70.0	-52.8	219266.0	0.0262
-66.5	-52.8	234142.0	0.0252
-63.0	-52.8	248400.0	0.0249
-59.5	-52.8	226260.0	0.0255
-56.0	-52.8	222320.0	0.0261
-52.5	-52.8	112052.0	0.0369
-49.0	-52.8	30593.9	0.0673
-45.5	-52.8	14388.8	0.1022
-42.0	-52.8	8639.75	0.1323
-38.5	-52.8	6044.71	0.1437
-35.0	-52.8	5530.5	0.1491
-31.5	-52.8	5110.02	0.1704
-28.0	-52.8	8446.02	0.115
-24.5	-52.8	14178.9	0.0946
-21.0	-52.8	18790.4	0.0825
-17.5	-52.8	23872.2	0.0686
-14.0	-52.8	29056.1	0.0685
-10.5	-52.8	36608.0	0.0614
-7.0	-52.8	47402.1	0.0546
-3.5	-52.8	51204.4	0.0541
0.0	-52.8	59275.6	0.0494
3.5	-52.8	72204.0	0.0474
7.0	-52.8	74361.6	0.0456
10.5	-52.8	50853.4	0.053
14.0	-52.8	27118.6	0.0696
17.5	-52.8	19580.7	0.0864
21.0	-52.8	13566.6	0.0985
24.5	-52.8	10151.4	0.1153
28.0	-52.8	5134.61	0.1554
31.5	-52.8	3517.46	0.1782
35.0	-52.8	1984.06	0.2153
38.5	-52.8	2236.88	0.2653
42.0	-52.8	1114.84	0.3352
45.5	-52.8	1752.92	0.2616
49.0	-52.8	1355.45	0.2745
52.5	-52.8	1655.48	0.2399
56.0	-52.8	1482.46	0.2867
59.5	-52.8	1457.73	0.1806
63.0	-52.8	2162.56	0.1969
66.5	-52.8	3439.3	0.2103
70.0	-52.8	3155.03	0.2142
73.5	-52.8	2575.39	0.2172
77.0	-52.8	2558.74	0.2264
80.5	-52.8	3192.58	0.1985
84.0	-52.8	4639.15	0.1835
87.5	-52.8	7428.83	0.1637
91.0	-52.8	10963.5	0.1172
94.5	-52.8	15113.5	0.1015
98.0	-52.8	19646.8	0.0912
101.5	-52.8	18384.9	0.0878
105.0	-52.8	18223.3	0.0995
108.5	-52.8	16762.8	0.1052
112.0	-52.8	14652.2	0.1115
115.5	-52.8	10738.1	0.1266
119.0	-52.8	8824.28	0.1361
122.5	-52.8	7743.03	0.1564
126.0	-52.8	6641.71	0.1604
129.5	-52.8	5665.96	0.1777
133.0	-52.8	5769.95	0.1669
136.5	-52.8	4000.96	0.175
140.0	-52.8	2530.09	0.1954
143.5	-52.8	1498.65	0.1909
147.0	-52.8	1050.47	0.194
150.5	-52.8	589.503	0.2245
154.0	-52.8	370.921	0.2292
157.5	-52.8	219.407	0.2191
161.0	-52.8	144.317	0.2371
164.5	-52.8	87.9775	0.252
168.0	-52.8	73.4923	0.2887
171.5	-52.8	64.2687	0.3888
175.0	-52.8	45.0308	0.4321
178.5	-52.8	33.3864	0.4799
182.0	-52.8	22.7409	0.5422
185.5	-52.8	14.1423	0.3172
189.0	-52.8	7.29128	0.3177
192.5	-52.8	4.1451	0.3995
196.0	-52.8	4.46044	0.3901
199.5	-52.8	6.67821	0.4433
203.0	-52.8	5.84485	0.5072
206.5	-52.8	4.37785	0.6453
210.0	-52.8	3.68802	0.7583
213.5	-52.8	4.38027	0.6589
217.0	-52.8	3.81482	0.7485
220.5	-52.8	4.85582	0.6158
224.0	-52.8	2.06812	0.5655
227.5	-52.8	2.00359	0.5857
231.0	-52.8	1.70722	0.6676
234.5	-52.8	1.99725	0.5827
238.0	-52.8	0.703306	0.6041
241.5	-52.8	1.63524	0.7227
245.0	-52.8	1.47089	0.7955
248.5	-52.8	1.68662	0.6987
252.0	-52.8	2.04375	0.5921
255.5	-52.8	1.54009	0.7536
259.0	-52.8	1.21171	0.9269
262.5	-52.8	0.495042	0.6335
266.0	-52.8	0.219808	0.7282
269.5	-52.8	0.277345	0.6841
273.0	-52.8	0.73928	0.582
276.5	-52.8	0.57999	0.886
280.0	-52.8	0.902147	0.6428
283.5	-52.8	0.732288	0.6755
287.0	-52.8	0.968229	0.5596
290.5	-52.8	1.19237	0.5643
294.0	-52.8	3.16177	0.8543
297.5	-52.8	3.74393	0.8778
301.0	-52.8	3.32228	0.9842
304.5	-52.8	1.80969	0.9982
308.0	-52.8	1.63817	0.9981
311.5	-52.8	1.64224	0.9957
315.0	-52.8	1.74168	0.9407
318.5	-52.8	0.398773	0.9925
322.0	-52.8	0.0039901	0.1796
325.5	-52.8	0.00349792	0.1689
329.0	-52.8	0.00446387	0.2541
332.5	-52.8	0.00388733	0.1895
336.0	-52.8	0.00400657	0.172
339.5	-52.8	0.00305348	0.1879
343.0	-52.8	0.00315931	0.1878
346.5	-52.8	0.00248676	0.146
-350.0	-49.2	0.00236834	0.0949
-346.5	-49.2	1.23704	0.8992
-343.0	-49.2	2.08547	0.8332
-339.5	-49.2	3.2793	0.6428
-336.0	-49.2	1.87231	0.9195
-332.5	-49.2	1.82336	0.9437
-329.0	-49.2	1.82994	0.9403
-325.5	-49.2	1.40898	0.7858
-322.0	-49.2	0.466326	0.3321
-318.5	-49.2	0.589782	0.3513
-315.0	-49.2	0.427003	0.25
-311.5	-49.2	0.690902	0.4026
-308.0	-49.2	1.17263	0.4412
-304.5	-49.2	1.25491	0.4104
-301.0	-49.2	2.11018	0.3532
-297.5	-49.2	1.92714	0.4026
-294.0	-49.2	1.43463	0.4837
-290.5	-49.2	1.08536	0.5314
-287.0	-49.2	0.669737	0.3458
-283.5	-49.2	0.532088	0.2562
-280.0	-49.2	0.839856	0.2743
-276.5	-49.2	0.676454	0.289
-273.0	-49.2	0.631238	0.2494
-269.5	-49.2	0.838386	0.2202
-266.0	-49.2	0.988539	0.2748
-262.5	-49.2	1.37808	0.3018
-259.0	-49.2	1.26678	0.3129
-255.5	-49.2	1.57765	0.2594
-252.0	-49.2	3.39483	0.3418
-248.5	-49.2	2.80175	0.4
-245.0	-49.2	2.14485	0.3317
-241.5	-49.2	4.06889	0.5456
-238.0	-49.2	3.94745	0.6863
-234.5	-49.2	1.6739	0.4953
-231.0	-49.2	1.33834	0.2679
-227.5	-49.2	1.17074	0.2435
-224.0	-49.2	1.937	0.2515
-220.5	-49.2	2.94638	0.3166
-217.0	-49.2	5.67532	0.4481
-213.5	-49.2	5.78535	0.2662
-210.0	-49.2	5.21809	0.2212
-206.5	-49.2	5.63788	0.198
-203.0	-49.2	7.27197	0.239
-199.5	-49.2	8.46058	0.1833
-196.0	-49.2	14.6861	0.242
-192.5	-49.2	17.5855	0.2
-189.0	-49.2	27.6271	0.2092
-185.5	-49.2	60.5819	0.3317
-182.0	-49.2	159.904	0.5671
-178.5	-49.2	184.495	0.4654
-175.0	-49.2	133.03	0.4381
-171.5	-49.2	129.154	0.3282
-168.0	-49.2	335.993	0.556
-164.5	-49.2	581.704	0.6207
-161.0	-49.2	697.759	0.7026
-157.5	-49.2	1040.32	0.6401
-154.0	-49.2	1069.01	0.4407
-150.5	-49.2	1038.69	0.2566
-147.0	-49.2	1635.76	0.3511
-143.5	-49.2	2727.7	0.3367
-140.0	-49.2	3693.65	0.2781
-136.5	-49.2	4535.96	0.308
-133.0	-49.2	4551.41	0.3532
-129.5	-49.2	4713.68	0.2505
-126.0	-49.2	5436.54	0.2984
-122.5	-49.2	10045.6	0.3933
-119.0	-49.2	9715.43	0.2304
-115.5	-49.2	17548.7	0.3282
-112.0	-49.2	13119.5	0.3135
-108.5	-49.2	26987.0	0.22
-105.0	-49.2	41678.8	0.0773
-101.5	-49.2	54026.1	0.051
-98.0	-49.2	84435.7	0.0412
-94.5	-49.2	120181.0	0.0319
-91.0	-49.2	174936.0	0.0287
-87.5	-49.2	183934.0	0.0276
-84.0	-49.2	194060.0	0.0274
-80.5	-49.2	205277.0	0.0267
-77.0	-49.2	221399.0	0.0263
-73.5	-49.2	228011.0	0.0252
-70.0	-49.2	240054.0	0.0246
-66.5	-49.2	261433.0	0.0237
-63.0	-49.2	271580.0	0.0228
-59.5	-49.2	275198.0	0.0234
-56.0	-49.2	273488.0	0.0239
-52.5	-49.2	183624.0	0.029
-49.0	-49.2	39864.2	0.0592
-45.5	-49.2	23777.3	0.0741
-42.0	-49.2	16442.4	0.0921
-38.5	-49.2	11940.0	0.1039
-35.0	-49.2	12660.2	0.0967
-31.5	-49.2	17291.7	0.0833
-28.0	-49.2	29694.5	0.0678
-24.5	-49.2	45623.0	0.0531
-21.0	-49.2	64589.9	0.0447
-17.5	-49.2	91377.2	0.0393
-14.0	-49.2	75246.5	0.0417
-10.5	-49.2	67869.6	0.0461
-7.0	-49.2	62201.3	0.049
-3.5	-49.2	69701.3	0.0463
0.0	-49.2	82778.0	0.0438
3.5	-49.2	83761.6	0.0425
7.0	-49.2	87769.0	0.0434
10.5	-49.2	83701.5	0.0411
14.0	-49.2	66437.1	0.0458
17.5	-49.2	43097.5	0.0573
21.0	-49.2	33318.9	0.0666
24.5	-49.2	17884.0	0.0818
28.0	-49.2	10920.4	0.108
31.5	-49.2	7934.02	0.1211
35.0	-49.2	3999.06	0.1754
38.5	-49.2	2218.96	0.2488
42.0	-49.2	1476.71	0.2981
45.5	-49.2	744.486	0.3007
49.0	-49.2	1764.84	0.2759
52.5	-49.2	2229.3	0.2352
56.0	-49.2	2779.73	0.2174
59.5	-49.2	3467.66	0.191
63.0	-49.2	3819.57	0.2078
66.5	-49.2	2859.55	0.2193
