Be7	1.65E+04	0
V49	3.20E+04	0
Cr51	3.68E+03	0
Mn52	2.73E+06	0
Mn54	5.51E+04	0
Fe55	6.04E+04	0
Co55	1.26E-05	0
Co56	5.88E+06	0
Co57	5.82E+04	0
Co58	1.09E+05	0
Co60	1.11E+02	0
Ni59	5.79E+01	0
Cu64	3.33E-11	0
Tc94	1.99E-37	0
Tc95	2.34E-04	0
Tc96	2.49E+04	0
Re181	2.30E-04	0
Re182	1.58E+03	0
Re183	2.20E+05	0
Re184	6.78E+03	0
