Bi210	0.00000002
Po210	0.00000002
Pb209	0.00002413
Bi209	0.00002579
Tl208	0.00000946
Pb208	0.0079575
Bi208	0.00044582
Po208	0.00000002
Tl207	0.00026338
Pb207	0.021266
Bi207	0.002965
Po207	0.00000001
Hg206	0.00000064
Tl206	0.00026268
Pb206	0.024735
Bi206	0.0048062
Po206	0.00000002
Hg205	0.00000183
Tl205	0.0156
Pb205	0.015245
Bi205	0.0078302
Po205	0.00000002
Hg204	0.00000917
Tl204	0.00026131
Pb204	0.015845
Bi204	0.0076923
Hg203	0.00000273
Tl203	0.014228
Pb203	0.013969
Bi203	0.009036
Au202	0.00000001
Hg202	0.011246
Tl202	0.011242
Pb202	0.011179
Bi202	0.0066927
Au201	0.00000001
Hg201	0.0086374
Tl201	0.0086332
Pb201	0.0084973
Bi201	0.0059997
Au200	0.00000001
Hg200	0.0048661
Tl200	0.0048585
Pb200	0.0047735
Bi200	0.0029978
Au199	0.00000009
Hg199	0.0023384
Tl199	0.0023301
Pb199	0.0022421
Bi199	0.0015872
Au198	0.00000004
Hg198	0.00087208
Tl198	0.00074951
Pb198	0.00067271
Bi198	0.00037934
Pt197	0.00000001
Au197	0.0002169
Hg197	0.00021671
Tl197	0.00020694
Pb197	0.00012526
Bi197	0.00006945
Pt196	1.8333E-07
Au196	0.00000018
Hg196	0.000075017
Tl196	0.00006603
Pb196	0.00002312
Bi196	0.00000872
Pt195	0.00002796
Au195	0.00002795
Hg195	0.00002756
Tl195	0.00002405
Pb195	0.00000161
Bi195	0.00000033
Ir194	0.00000001
Pt194	0.00000592
Au194	0.0000059
Hg194	0.00000555
Tl194	0.000004
Pb194	0.0000001
Ir193	0.00000169
Pt193	0.00000169
Au193	0.00000168
Hg193	0.00000136
Tl193	0.0000011
Pt192	0.00000026
Au192	0.00000026
Hg192	0.00000015
Tl192	0.00000004
Ir191	0.00000009
Pt191	0.00000009
Au191	0.00000008
Hg191	0.00000002
Os190	0.00000002
Ir190	0.00000002
Pt190	0.00000004
Au190	0.00000003
Os189	0.00000003
Ir189	0.00000003
Pt189	0.00000001
Os188	0.00000001
Ir188	0.00000001
Os187	0.00000001
Ir187	0.00000001
Os186	0.00000004
W182	0.00000004
Hf179	0.00000001
Ta179	0.00000001
Gd160	0.00000001
Pm157	0.00000001
Sm157	0.00000001
Eu157	0.00000002
Gd157	0.00000002
Pm153	0.00000002
Sm153	0.00000002
Eu153	0.00000002
Pm152	0.00000001
Sm152	0.00000002
Sm151	0.00000001
Eu151	0.00000001
Nd150	0.00000001
Pm150	0.00000002
Sm150	0.00000003
Pr148	0.00000001
Nd148	0.00000002
Pm148	0.00000002
Sm148	0.00000002
Pr147	0.00000001
Nd147	0.00000004
Pm147	0.00000004
Sm147	0.00000004
Pr146	0.00000003
Nd146	0.00000005
Pr145	0.00000005
Nd145	0.00000006
Ba144	0.00000001
La144	0.00000002
Ce144	0.00000005
Pr144	0.00000008
Nd144	0.00000012
La143	0.00000001
Ce143	0.00000008
Pr143	0.00000012
Nd143	0.00000016
La142	0.00000005
Ce142	0.0000002
Pr142	0.00000004
Nd142	0.00000004
Ba141	0.00000004
La141	0.00000013
Ce141	0.00000022
Pr141	0.00000027
Cs140	0.00000001
Ba140	0.00000007
La140	0.00000011
Ce140	0.00000034
Pr140	0.00000001
Cs139	0.00000001
Ba139	0.00000011
La139	0.00000036
Ce139	0.00000006
Xe138	0.00000001
Cs138	0.00000006
Ba138	2.0333E-07
La138	0.00000011
Ce138	5.6667E-08
Xe137	0.00000002
Cs137	0.0000002
Ba137	6.7333E-07
La137	0.00000012
Xe136	0.00000002
Cs136	0.00000014
Ba136	4.7667E-07
La136	0.00000005
Ce136	0.00000001
Xe135	1.8333E-07
Cs135	0.00000049
Ba135	0.00000064
La135	0.00000001
Xe134	0.00000036
Cs134	0.00000035
Ba134	0.00000052
La134	0.00000001
Xe133	6.2667E-07
Cs133	0.0000011
Ba133	0.00000008
Xe132	1.2967E-06
Cs132	0.00000022
Ba132	2.3333E-08
Xe131	0.00000177
Cs131	0.00000019
Xe130	0.00000201
Cs130	0.00000001
Xe129	0.00000259
Cs129	0.00000002
Xe128	1.1967E-06
Cs128	0.00000001
Xe127	0.0000001
Xe126	2.6333E-07
Xe125	0.00000002
I135	0.00000003
