Ra226	3.01E-05
Ra227	2.72E-05
Ra228	7.69E-07
Ra225	6.81E-07
Ra224	2.55E-09
Fr227	6.87E-10
Fr226	5.36E-11
Rn223	2.39E-12
Rn224	2.03E-12
Fr225	5.09E-13
Rn222	1.04E-13
Fr224	4.19E-15
Rn221	4.85E-18
Fr223	1.52E-20
Po220	2.55E-21
Rn225	1.50E-21
At223	8.17E-22
Po219	2.18E-27
Pb216	7.04E-30
Bi217	7.04E-30
Bi219	7.04E-30
Ti54	2.09E-15
V55	1.04E-15
Cr47	3.13E-15
Cr54	4.17E-15
Cr55	1.04E-15
Mn49	1.36E-14
Mn55	1.98E-14
Mn56	3.13E-15
Mn57	3.13E-15
Mn62	9.39E-15
Fe52	2.61E-14
Fe53	2.19E-14
Fe54	3.02E-14
Fe55	2.82E-14
Fe56	9.39E-15
Fe57	5.21E-15
Fe58	1.04E-15
Co53	3.13E-15
Co54	8.34E-15
Co55	4.17E-14
Co56	9.49E-14
Co57	1.54E-13
Co58	1.84E-13
Co59	1.88E-13
Co60	8.34E-14
Co61	2.50E-14
Co62	1.15E-14
Ni55	6.26E-15
Ni56	1.67E-14
Ni57	4.59E-14
Ni58	1.71E-13
Ni59	2.67E-13
Ni60	3.34E-13
Ni61	2.79E-13
Ni62	2.22E-13
Ni63	9.70E-14
Ni64	2.40E-14
Ni65	6.26E-15
Cu57	6.26E-15
Cu58	1.98E-14
Cu59	8.13E-14
Cu60	2.60E-13
Cu61	5.60E-13
Cu62	9.69E-13
Cu63	1.09E-12
Cu64	7.86E-13
Cu65	4.64E-13
Cu66	1.09E-13
Cu67	2.40E-14
Cu68	6.26E-15
Cu71	1.04E-15
Cu72	1.04E-14
Cu73	8.66E-14
Zn57	2.62E-13
Zn58	7.49E-13
Zn59	1.28E-12
Zn60	1.52E-12
Zn61	1.23E-12
Zn62	7.51E-13
Zn63	2.75E-13
Zn64	8.86E-14
Zn65	1.46E-14
Zn66	1.04E-15
Zn72	1.04E-15
Zn73	4.17E-15
Zn74	2.40E-14
Zn75	1.19E-13
Zn76	4.55E-13
Zn77	1.27E-12
Zn78	2.53E-12
Ga62	3.53E-12
Ga63	3.33E-12
Ga64	2.38E-12
Ga65	1.08E-12
Ga66	2.92E-13
Ga67	5.42E-14
Ga68	9.39E-15
Ga69	2.09E-15
Ga74	1.04E-15
Ga75	4.17E-15
Ga76	2.09E-14
Ga77	7.72E-14
Ga78	2.87E-13
Ga79	1.06E-12
Ga80	2.32E-12
Ga81	4.03E-12
Ga82	4.46E-12
Ga83	3.23E-12
Ge61	1.79E-12
Ge62	5.71E-13
Ge63	1.41E-13
Ge64	2.29E-14
Ge65	2.09E-15
Ge76	3.13E-15
Ge77	1.15E-14
Ge78	5.32E-14
Ge79	1.84E-13
Ge80	5.12E-13
Ge81	1.51E-12
Ge82	4.03E-12
Ge83	6.97E-12
Ge84	8.80E-12
As66	7.62E-12
As67	4.48E-12
As68	1.87E-12
As69	4.53E-13
As70	7.51E-14
As71	1.36E-14
As78	1.04E-15
As79	1.98E-14
As80	7.61E-14
As81	2.39E-13
As82	5.02E-13
As83	1.18E-12
As84	2.77E-12
As85	5.48E-12
As86	7.78E-12
As87	7.43E-12
Se68	5.43E-12
Se69	3.47E-12
Se70	1.85E-12
Se71	2.43E-13
Se72	1.77E-14
Se73	1.04E-15
Se74	1.04E-15
Se79	1.04E-15
Se80	4.17E-15
Se81	4.59E-14
Se82	1.95E-13
Se83	4.97E-13
Se84	1.11E-12
Se85	1.94E-12
Se86	3.75E-12
Se87	6.81E-12
Se88	9.56E-12
Se89	1.09E-11
Se90	9.56E-12
Se91	6.69E-12
Br70	2.71E-12
Br71	5.09E-13
Br72	9.18E-14
Br73	2.09E-15
Br82	2.09E-15
Br83	2.82E-14
Br84	1.38E-13
Br85	5.69E-13
Br86	1.12E-12
Br87	2.08E-12
Br88	2.95E-12
Br89	4.99E-12
Br90	7.38E-12
Br91	1.03E-11
Br92	9.49E-12
Kr71	5.62E-12
Kr72	2.41E-12
Kr73	3.63E-13
Kr74	3.65E-14
Kr75	6.26E-15
Kr84	5.21E-15
Kr85	3.02E-14
Kr86	2.34E-13
Kr87	6.64E-13
Kr88	2.18E-12
Kr89	3.65E-12
Kr90	4.91E-12
Kr91	6.52E-12
Kr92	1.06E-11
Kr93	1.33E-11
Kr94	1.12E-11
Kr95	6.23E-12
Kr96	1.90E-12
Kr97	3.50E-13
Rb74	1.15E-14
Rb85	1.04E-15
Rb87	1.77E-14
Rb88	1.24E-13
Rb89	7.94E-13
Rb90	1.69E-12
Rb91	3.89E-12
Rb92	5.05E-12
Rb93	6.20E-12
Rb94	6.29E-12
Rb95	6.92E-12
Rb96	5.26E-12
Rb97	2.43E-12
Rb98	7.86E-13
Rb99	1.91E-13
Rb100	5.11E-14
Sr77	1.15E-14
Sr78	3.13E-15
Sr80	1.04E-15
Sr81	1.04E-15
Sr88	3.13E-15
Sr89	1.67E-14
Sr90	1.32E-13
Sr91	8.28E-13
Sr92	2.80E-12
Sr93	6.16E-12
Sr94	8.61E-12
Sr95	9.60E-12
Sr96	8.26E-12
Sr97	5.63E-12
Sr98	3.50E-12
Sr99	1.98E-12
Sr100	1.07E-12
Y80	5.27E-13
Y81	2.87E-13
Y82	1.46E-13
Y83	3.55E-14
Y84	1.56E-14
Y85	2.09E-15
Y91	3.13E-15
Y92	4.80E-14
Y93	4.23E-13
Y94	2.07E-12
Y95	4.13E-12
Y96	6.78E-12
Y97	8.81E-12
Y98	6.23E-12
Y99	3.76E-12
Y100	1.48E-12
Y101	4.74E-13
Y102	1.98E-13
Zr81	1.32E-13
Zr82	1.20E-13
Zr83	8.76E-14
Zr84	3.96E-14
Zr85	1.15E-14
Zr86	5.21E-15
Zr93	1.04E-15
Zr94	5.32E-14
Zr95	2.63E-13
Zr96	1.47E-12
Zr97	4.31E-12
Zr98	9.09E-12
Zr99	1.17E-11
Zr100	1.27E-11
Zr101	7.75E-12
Zr102	3.86E-12
Nb84	9.54E-13
Nb85	2.04E-13
Nb86	1.05E-13
Nb87	1.14E-13
Nb88	8.86E-14
Nb89	5.21E-14
Nb90	2.50E-14
Nb91	3.13E-15
Nb96	1.04E-14
Nb97	9.49E-14
Nb98	4.96E-13
Nb99	1.97E-12
Nb100	4.72E-12
Nb101	9.53E-12
Nb102	1.03E-11
Nb103	8.34E-12
Nb104	3.65E-12
Nb105	1.12E-12
Nb106	2.19E-13
Mo87	6.88E-14
Mo88	8.86E-14
Mo89	9.59E-14
Mo90	6.67E-14
Mo91	3.02E-14
Mo92	4.17E-15
Mo98	6.26E-15
Mo99	4.69E-14
Mo100	3.36E-13
Mo101	1.70E-12
Mo102	5.15E-12
Mo103	1.01E-11
Mo104	1.36E-11
Mo105	9.83E-12
Mo106	5.53E-12
Mo107	1.57E-12
Mo108	2.75E-13
Tc90	5.74E-14
Tc91	9.70E-14
Tc92	1.28E-13
Tc93	9.49E-14
Tc94	3.55E-14
Tc95	1.04E-15
Tc100	2.09E-15
Tc101	8.34E-15
Tc102	8.45E-14
Tc103	6.05E-13
Tc104	2.00E-12
Tc105	4.32E-12
Tc106	5.91E-12
Tc107	5.30E-12
Tc108	2.21E-12
Tc109	5.83E-13
Tc110	1.37E-13
Ru92	7.72E-14
Ru93	1.09E-13
Ru94	1.78E-13
Ru95	1.65E-13
Ru96	1.54E-13
Ru97	1.26E-13
Ru98	7.93E-14
Ru99	8.76E-14
Ru100	1.23E-13
Ru101	4.07E-14
Ru102	3.13E-15
Ru103	4.17E-15
Ru104	4.28E-14
Ru105	2.45E-13
Ru106	1.13E-12
Ru107	2.38E-12
Ru108	3.14E-12
Ru109	2.40E-12
Ru110	1.73E-12
Ru111	8.46E-13
Ru112	4.60E-13
Ru113	3.12E-13
Rh94	3.82E-13
Rh95	5.89E-13
Rh96	1.24E-12
Rh97	2.01E-12
Rh98	2.69E-12
Rh99	2.83E-12
Rh100	1.84E-12
Rh101	7.53E-13
Rh102	1.81E-13
Rh103	2.82E-14
Rh104	2.09E-15
Rh106	6.26E-15
Rh107	5.42E-14
Rh108	1.68E-13
Rh109	5.01E-14
Rh110	9.18E-14
Rh111	1.64E-13
Rh112	1.38E-13
Rh113	2.10E-13
Rh114	1.36E-13
Pd96	1.02E-13
Pd97	8.24E-14
Pd98	3.28E-13
Pd99	1.27E-12
Pd100	3.52E-12
Pd101	5.55E-12
Pd102	5.13E-12
Pd103	3.40E-12
Pd104	1.43E-12
Pd105	4.03E-13
Pd106	5.53E-14
Pd107	5.21E-15
Pd108	2.09E-15
Pd113	1.04E-15
Pd114	5.53E-14
Pd115	1.30E-13
Pd116	1.22E-13
Pd117	8.34E-14
Pd118	1.61E-13
Ag96	7.95E-13
Ag97	3.33E-12
Ag98	7.27E-12
Ag99	1.13E-11
Ag100	1.21E-11
Ag101	7.96E-12
Ag102	3.76E-12
Ag103	1.17E-12
Ag104	2.25E-13
Ag105	2.82E-14
Ag106	8.34E-15
Ag115	8.34E-15
Ag116	3.86E-14
Ag117	9.70E-14
Ag118	1.00E-13
Ag119	8.45E-14
Ag120	1.15E-13
Ag121	6.04E-13
Ag122	2.23E-12
Ag123	5.59E-12
Cd97	9.07E-12
Cd98	1.00E-11
Cd99	7.51E-12
Cd100	3.57E-12
Cd101	1.38E-12
Cd102	3.55E-13
Cd103	6.99E-14
Cd104	4.17E-15
Cd117	8.34E-15
Cd118	3.55E-14
Cd119	5.63E-14
Cd120	1.21E-13
Cd121	1.17E-13
Cd122	1.41E-13
Cd123	5.45E-13
Cd124	2.16E-12
Cd125	5.52E-12
Cd126	9.79E-12
In100	1.21E-11
In101	1.06E-11
In102	7.06E-12
In103	3.21E-12
In104	1.00E-12
In105	1.90E-13
In106	2.92E-14
In107	1.04E-15
In118	1.04E-15
In119	4.17E-15
In120	1.88E-14
In121	5.84E-14
In122	1.12E-13
In123	1.22E-13
In124	1.56E-13
In125	3.47E-13
In126	8.91E-13
In127	2.44E-12
In128	4.78E-12
In129	7.32E-12
In130	7.86E-12
In131	5.66E-12
In132	3.31E-12
Sn103	1.44E-12
Sn104	2.68E-13
Sn105	2.61E-14
Sn106	2.09E-15
Sn121	3.13E-15
Sn122	2.40E-14
Sn123	6.26E-14
Sn124	1.86E-13
Sn125	3.40E-13
Sn126	6.74E-13
Sn127	1.30E-12
Sn128	2.75E-12
Sn129	4.52E-12
Sn130	7.15E-12
Sn131	8.77E-12
Sn132	9.00E-12
Sn133	7.41E-12
Sn134	4.81E-12
Sb108	1.98E-12
Sb109	5.33E-13
Sb110	8.76E-14
Sb111	1.15E-14
Sb112	3.13E-15
Sb121	1.04E-15
Sb123	1.04E-15
Sb124	1.04E-15
Sb125	3.13E-15
Sb126	1.25E-14
Sb127	7.51E-14
Sb128	2.89E-13
Sb129	1.11E-12
Sb130	3.42E-12
Sb131	6.93E-12
Sb132	6.95E-12
Sb133	6.38E-12
Sb134	5.28E-12
Sb135	4.37E-12
Sb136	2.94E-12
Te106	1.33E-12
Te107	5.42E-13
Te108	8.13E-14
Te109	1.46E-14
Te110	1.04E-15
Te129	1.04E-15
Te130	5.52E-13
Te131	2.79E-12
Te132	8.74E-12
Te133	1.30E-11
Te134	1.40E-11
Te135	8.14E-12
Te136	5.28E-12
Te137	3.97E-12
Te138	2.97E-12
I110	1.56E-12
I111	5.02E-13
I112	1.46E-13
I113	1.98E-14
I114	4.17E-15
I130	5.21E-15
I131	5.21E-14
I132	5.15E-13
I133	3.76E-12
I134	6.90E-12
I135	1.15E-11
I136	9.41E-12
I137	6.17E-12
I138	4.09E-12
I139	2.10E-12
I140	1.54E-12
I141	9.23E-13
I142	3.62E-13
Xe110	1.03E-13
Xe111	1.67E-14
Xe112	2.09E-15
Xe132	3.13E-15
Xe133	1.44E-13
Xe134	6.96E-13
Xe135	4.20E-12
Xe136	8.43E-12
Xe137	1.06E-11
Xe138	1.10E-11
Xe139	8.75E-12
Xe140	5.46E-12
Xe141	2.42E-12
Xe142	1.37E-12
Xe143	8.03E-13
Xe144	3.70E-13
Xe145	1.22E-13
Cs114	3.44E-14
Cs115	3.13E-15
Cs117	1.04E-15
Cs133	1.04E-15
Cs134	1.04E-15
Cs135	2.82E-14
Cs136	3.66E-13
Cs137	2.89E-12
Cs138	3.91E-12
Cs139	6.49E-12
Cs140	8.10E-12
Cs141	7.69E-12
Cs142	3.96E-12
Cs143	1.82E-12
Cs144	6.92E-13
Cs145	3.44E-13
Cs146	1.44E-13
Cs147	5.74E-14
Cs148	1.25E-14
Ba137	1.67E-14
Ba138	1.24E-13
Ba139	6.75E-13
Ba140	2.69E-12
Ba141	5.79E-12
Ba142	8.94E-12
Ba143	8.60E-12
Ba144	6.02E-12
Ba145	2.47E-12
Ba146	8.60E-13
Ba147	2.60E-13
Ba148	9.80E-14
La123	3.44E-14
La124	8.34E-15
La125	1.04E-15
La139	3.13E-15
La140	3.34E-14
La141	2.16E-13
La142	7.99E-13
La143	2.47E-12
La144	3.88E-12
La145	4.85E-12
La146	3.34E-12
La147	1.71E-12
La148	5.21E-13
La149	1.33E-13
Ce124	3.13E-14
Ce125	1.04E-14
Ce126	4.17E-15
Ce127	1.04E-15
Ce141	1.04E-15
Ce142	1.67E-14
Ce143	7.61E-14
Ce144	4.50E-13
Ce145	1.47E-12
Ce146	3.02E-12
