Cor C	Cor A	Value	Error
-450.0	-65.0	0.0332125	0.1534
-445.5	-65.0	0.0311408	0.195
-441.0	-65.0	0.026568	0.1588
-436.5	-65.0	0.0338169	0.3395
-432.0	-65.0	0.0244611	0.1469
-427.5	-65.0	0.031257	0.2876
-423.0	-65.0	0.0252211	0.1464
-418.5	-65.0	0.0261233	0.1209
-414.0	-65.0	0.0348882	0.2285
-409.5	-65.0	0.0484792	0.3991
-405.0	-65.0	0.0404318	0.2755
-400.5	-65.0	0.0363378	0.1789
-396.0	-65.0	0.0590742	0.3396
-391.5	-65.0	0.0922015	0.3327
-387.0	-65.0	0.0464514	0.2249
-382.5	-65.0	0.0632963	0.286
-378.0	-65.0	0.0539747	0.1864
-373.5	-65.0	0.0516572	0.1253
-369.0	-65.0	0.0501398	0.1408
-364.5	-65.0	0.0561623	0.1413
-360.0	-65.0	0.0670871	0.1681
-355.5	-65.0	0.0534031	0.1215
-351.0	-65.0	0.0586052	0.1232
-346.5	-65.0	0.109918	0.2876
-342.0	-65.0	0.0758676	0.2202
-337.5	-65.0	0.0515603	0.0914
-333.0	-65.0	0.0591037	0.0838
-328.5	-65.0	0.0638585	0.0886
-324.0	-65.0	0.0611825	0.0856
-319.5	-65.0	0.081601	0.1186
-315.0	-65.0	0.0735678	0.0765
-310.5	-65.0	0.0948318	0.1337
-306.0	-65.0	0.088529	0.0928
-301.5	-65.0	0.109113	0.1487
-297.0	-65.0	0.112364	0.1856
-292.5	-65.0	0.112405	0.1112
-288.0	-65.0	0.104987	0.0748
-283.5	-65.0	0.123469	0.161
-279.0	-65.0	0.137004	0.1243
-274.5	-65.0	0.167607	0.1958
-270.0	-65.0	0.160767	0.0839
-265.5	-65.0	0.171746	0.0784
-261.0	-65.0	0.151145	0.0614
-256.5	-65.0	0.171257	0.0704
-252.0	-65.0	0.190021	0.0611
-247.5	-65.0	0.199146	0.0542
-243.0	-65.0	0.240381	0.0575
-238.5	-65.0	0.249281	0.0544
-234.0	-65.0	0.259827	0.0626
-229.5	-65.0	0.293959	0.0844
-225.0	-65.0	0.340467	0.0694
-220.5	-65.0	0.357042	0.0565
-216.0	-65.0	0.382319	0.0544
-211.5	-65.0	0.457424	0.0752
-207.0	-65.0	0.462822	0.0585
-202.5	-65.0	0.514685	0.0583
-198.0	-65.0	0.541487	0.0548
-193.5	-65.0	0.621167	0.0581
-189.0	-65.0	0.608329	0.048
-184.5	-65.0	0.636299	0.0457
-180.0	-65.0	0.695783	0.045
-175.5	-65.0	0.800274	0.0514
-171.0	-65.0	0.958488	0.0709
-166.5	-65.0	0.908842	0.0507
-162.0	-65.0	0.914965	0.0375
-157.5	-65.0	1.05142	0.049
-153.0	-65.0	1.07831	0.0368
-148.5	-65.0	1.35334	0.0586
-144.0	-65.0	1.30652	0.0461
-139.5	-65.0	1.35928	0.0387
-135.0	-65.0	1.4071	0.0362
-130.5	-65.0	1.63424	0.0597
-126.0	-65.0	1.66315	0.0491
-121.5	-65.0	1.85972	0.0457
-117.0	-65.0	2.05483	0.0496
-112.5	-65.0	12.7957	0.8175
-108.0	-65.0	2.0515	0.0364
-103.5	-65.0	2.3922	0.047
-99.0	-65.0	2.26613	0.0469
-94.5	-65.0	2.32655	0.0332
-90.0	-65.0	2.49393	0.0447
-85.5	-65.0	2.61225	0.0415
-81.0	-65.0	2.80996	0.0375
-76.5	-65.0	2.92504	0.041
-72.0	-65.0	3.04933	0.0445
-67.5	-65.0	3.49912	0.061
-63.0	-65.0	3.276	0.0423
-58.5	-65.0	5.09571	0.3304
-54.0	-65.0	3.52367	0.0457
-49.5	-65.0	3.27721	0.043
-45.0	-65.0	3.43079	0.0425
-40.5	-65.0	3.26829	0.0354
-36.0	-65.0	3.56499	0.0453
-31.5	-65.0	3.39543	0.0444
-27.0	-65.0	3.47557	0.0473
-22.5	-65.0	3.42645	0.0442
-18.0	-65.0	3.69432	0.0924
-13.5	-65.0	2.71448	0.0392
-9.0	-65.0	3.27577	0.267
-4.5	-65.0	2.12413	0.0266
0.0	-65.0	2.21885	0.0332
4.5	-65.0	2.27816	0.0411
9.0	-65.0	2.32895	0.042
13.5	-65.0	3.04832	0.0482
18.0	-65.0	2.95112	0.0421
22.5	-65.0	3.14187	0.0397
27.0	-65.0	3.3258	0.0422
31.5	-65.0	3.96039	0.1855
36.0	-65.0	8.29731	0.5947
40.5	-65.0	3.51072	0.042
45.0	-65.0	4.69075	0.3261
49.5	-65.0	3.43593	0.0401
54.0	-65.0	3.8369	0.1379
58.5	-65.0	3.15516	0.0378
63.0	-65.0	3.10457	0.0403
67.5	-65.0	2.9599	0.0349
72.0	-65.0	6.13154	0.3909
76.5	-65.0	3.0065	0.0396
81.0	-65.0	3.3838	0.1799
85.5	-65.0	2.67589	0.0365
90.0	-65.0	2.54917	0.0387
94.5	-65.0	2.98082	0.1339
99.0	-65.0	2.34036	0.0364
103.5	-65.0	2.50345	0.0456
108.0	-65.0	2.6085	0.0563
112.5	-65.0	2.21965	0.0483
117.0	-65.0	2.67724	0.2358
121.5	-65.0	2.21475	0.0913
126.0	-65.0	1.7376	0.0355
130.5	-65.0	1.79702	0.0481
135.0	-65.0	1.64944	0.0446
139.5	-65.0	1.68252	0.0546
144.0	-65.0	1.52443	0.0502
148.5	-65.0	1.44614	0.0553
153.0	-65.0	1.42006	0.0542
157.5	-65.0	1.22241	0.0501
162.0	-65.0	1.1066	0.0428
166.5	-65.0	1.04689	0.0538
171.0	-65.0	1.00286	0.0565
175.5	-65.0	0.868351	0.0592
180.0	-65.0	0.796166	0.0634
184.5	-65.0	0.714168	0.0529
189.0	-65.0	0.626666	0.0413
193.5	-65.0	0.599576	0.0665
198.0	-65.0	0.514598	0.0602
202.5	-65.0	0.493952	0.0816
207.0	-65.0	0.442369	0.0777
211.5	-65.0	0.354907	0.0703
216.0	-65.0	0.303434	0.0809
220.5	-65.0	0.279672	0.07
225.0	-65.0	0.259545	0.0827
229.5	-65.0	0.261475	0.0962
234.0	-65.0	0.203674	0.0566
238.5	-65.0	0.204888	0.0755
243.0	-65.0	0.227079	0.1328
247.5	-65.0	0.177004	0.0966
252.0	-65.0	0.171063	0.0728
256.5	-65.0	0.1312	0.0611
261.0	-65.0	0.136669	0.0859
265.5	-65.0	0.123454	0.0781
270.0	-65.0	0.124866	0.0795
274.5	-65.0	0.128376	0.0803
279.0	-65.0	0.123761	0.1636
283.5	-65.0	0.111698	0.0735
288.0	-65.0	0.107253	0.0805
292.5	-65.0	0.112147	0.1156
297.0	-65.0	0.104033	0.1037
301.5	-65.0	0.112905	0.0996
306.0	-65.0	0.0909365	0.1297
310.5	-65.0	0.100863	0.1108
315.0	-65.0	0.0874772	0.1048
319.5	-65.0	0.0848928	0.1216
324.0	-65.0	0.150411	0.1987
328.5	-65.0	0.0839207	0.0891
333.0	-65.0	0.0901895	0.1831
337.5	-65.0	0.0901806	0.1875
342.0	-65.0	0.0721255	0.1861
346.5	-65.0	0.0788975	0.1546
351.0	-65.0	0.0650324	0.1508
355.5	-65.0	0.058505	0.0887
360.0	-65.0	0.0687493	0.1112
364.5	-65.0	0.0734863	0.1541
369.0	-65.0	0.0673327	0.1615
373.5	-65.0	0.045587	0.093
378.0	-65.0	0.0944614	0.3737
382.5	-65.0	0.0484231	0.1501
387.0	-65.0	0.0467355	0.1315
391.5	-65.0	0.0667702	0.2804
396.0	-65.0	0.0601974	0.1406
400.5	-65.0	0.0413914	0.1501
405.0	-65.0	0.0777869	0.4316
409.5	-65.0	0.0436849	0.2781
414.0	-65.0	0.0532293	0.2923
418.5	-65.0	0.0413443	0.2924
423.0	-65.0	0.0626015	0.4845
427.5	-65.0	0.0360766	0.1264
432.0	-65.0	0.0440211	0.2353
436.5	-65.0	0.0618355	0.4242
441.0	-65.0	0.0634954	0.3969
445.5	-65.0	0.0739503	0.1966
-450.0	-62.4333	0.0475051	0.3181
-445.5	-62.4333	0.0427124	0.1868
-441.0	-62.4333	0.0366845	0.1973
-436.5	-62.4333	0.0270047	0.1452
-432.0	-62.4333	0.0317072	0.3353
-427.5	-62.4333	0.0207655	0.1602
-423.0	-62.4333	0.0250828	0.1277
-418.5	-62.4333	0.0443289	0.478
-414.0	-62.4333	0.0286968	0.1399
-409.5	-62.4333	0.0244196	0.1354
-405.0	-62.4333	0.0320087	0.1611
-400.5	-62.4333	0.0347758	0.1358
-396.0	-62.4333	0.057772	0.3324
-391.5	-62.4333	0.0434258	0.1738
-387.0	-62.4333	0.0380215	0.1233
-382.5	-62.4333	0.0465089	0.1692
-378.0	-62.4333	0.0493434	0.105
-373.5	-62.4333	0.0866347	0.3048
-369.0	-62.4333	0.0650463	0.2171
-364.5	-62.4333	0.0485386	0.1253
-360.0	-62.4333	0.0524256	0.1245
-355.5	-62.4333	0.0492568	0.1073
-351.0	-62.4333	0.0568808	0.0926
-346.5	-62.4333	0.0617189	0.0971
-342.0	-62.4333	0.0601255	0.0961
-337.5	-62.4333	0.100295	0.2269
-333.0	-62.4333	0.0650082	0.0889
-328.5	-62.4333	0.073411	0.1
-324.0	-62.4333	0.117719	0.2464
-319.5	-62.4333	0.0782305	0.0955
-315.0	-62.4333	0.0840972	0.0868
-310.5	-62.4333	0.0977014	0.0812
-306.0	-62.4333	0.117108	0.1322
-301.5	-62.4333	0.107981	0.0844
-297.0	-62.4333	0.099952	0.1029
-292.5	-62.4333	0.0989193	0.0717
-288.0	-62.4333	0.110064	0.0718
-283.5	-62.4333	0.115996	0.0786
-279.0	-62.4333	0.136511	0.0918
-274.5	-62.4333	0.132456	0.0838
-270.0	-62.4333	0.149359	0.0601
-265.5	-62.4333	0.169058	0.0859
-261.0	-62.4333	0.173893	0.1139
-256.5	-62.4333	0.178342	0.0696
-252.0	-62.4333	0.188013	0.0499
-247.5	-62.4333	0.230933	0.0655
-243.0	-62.4333	0.276946	0.0814
-238.5	-62.4333	0.265783	0.0627
-234.0	-62.4333	0.288637	0.0673
-229.5	-62.4333	0.311453	0.0584
-225.0	-62.4333	0.321563	0.0536
-220.5	-62.4333	0.353505	0.0486
-216.0	-62.4333	0.433371	0.06
-211.5	-62.4333	0.444775	0.0616
-207.0	-62.4333	0.487181	0.0611
-202.5	-62.4333	0.528893	0.0542
-198.0	-62.4333	0.581315	0.0897
-193.5	-62.4333	0.631036	0.0534
-189.0	-62.4333	0.639213	0.0577
-184.5	-62.4333	0.685919	0.0496
-180.0	-62.4333	0.736404	0.068
-175.5	-62.4333	0.956787	0.1608
-171.0	-62.4333	0.881192	0.0461
-166.5	-62.4333	0.883873	0.0398
-162.0	-62.4333	0.998097	0.0433
-157.5	-62.4333	1.2879	0.1349
-153.0	-62.4333	1.21908	0.0483
-148.5	-62.4333	1.1884	0.0349
-144.0	-62.4333	1.4385	0.0554
-139.5	-62.4333	1.44573	0.0426
-135.0	-62.4333	1.52826	0.0357
-130.5	-62.4333	1.96833	0.113
-126.0	-62.4333	1.76072	0.0352
-121.5	-62.4333	1.80293	0.0387
-117.0	-62.4333	1.81709	0.0323
-112.5	-62.4333	2.069	0.0382
-108.0	-62.4333	2.27215	0.0524
-103.5	-62.4333	2.29929	0.037
-99.0	-62.4333	6.47051	0.6058
-94.5	-62.4333	2.50404	0.0314
-90.0	-62.4333	2.81079	0.0464
-85.5	-62.4333	2.89898	0.0555
-81.0	-62.4333	3.01783	0.0391
-76.5	-62.4333	3.21241	0.0463
-72.0	-62.4333	3.24812	0.0401
-67.5	-62.4333	3.45111	0.0402
-63.0	-62.4333	3.69695	0.0486
-58.5	-62.4333	3.92207	0.0494
-54.0	-62.4333	3.36147	0.035
-49.5	-62.4333	3.42526	0.0459
-45.0	-62.4333	3.25588	0.0295
-40.5	-62.4333	3.51901	0.0364
-36.0	-62.4333	3.33968	0.0316
-31.5	-62.4333	3.44787	0.0328
-27.0	-62.4333	3.37102	0.0414
-22.5	-62.4333	3.53698	0.0408
-18.0	-62.4333	3.28135	0.0351
-13.5	-62.4333	2.82721	0.0364
-9.0	-62.4333	2.41046	0.0336
-4.5	-62.4333	2.32367	0.0258
0.0	-62.4333	2.40026	0.0467
4.5	-62.4333	2.4409	0.0402
9.0	-62.4333	2.63114	0.0413
13.5	-62.4333	3.20795	0.0478
18.0	-62.4333	3.37952	0.0482
22.5	-62.4333	3.3728	0.0369
27.0	-62.4333	3.40191	0.0391
31.5	-62.4333	3.43021	0.039
36.0	-62.4333	3.45892	0.0383
40.5	-62.4333	3.5743	0.0474
45.0	-62.4333	3.61302	0.0416
49.5	-62.4333	3.40556	0.0331
54.0	-62.4333	3.49392	0.0464
58.5	-62.4333	3.42573	0.0353
63.0	-62.4333	3.37806	0.0402
67.5	-62.4333	3.13118	0.0363
72.0	-62.4333	3.25724	0.0461
76.5	-62.4333	3.3071	0.0422
81.0	-62.4333	3.12185	0.0408
85.5	-62.4333	6.18929	0.5195
90.0	-62.4333	7.29601	0.5722
94.5	-62.4333	2.63447	0.0447
99.0	-62.4333	2.64637	0.0394
103.5	-62.4333	2.62533	0.0426
108.0	-62.4333	2.44669	0.0479
112.5	-62.4333	2.22269	0.0362
117.0	-62.4333	2.27245	0.0452
121.5	-62.4333	2.18289	0.058
126.0	-62.4333	1.99587	0.0424
130.5	-62.4333	1.80648	0.0378
135.0	-62.4333	1.83858	0.0503
139.5	-62.4333	1.84863	0.0461
144.0	-62.4333	1.62003	0.0377
148.5	-62.4333	1.52667	0.0507
153.0	-62.4333	1.43049	0.0491
157.5	-62.4333	1.42979	0.0484
162.0	-62.4333	1.13829	0.0447
166.5	-62.4333	1.01926	0.0531
171.0	-62.4333	1.04075	0.0541
175.5	-62.4333	0.950375	0.0516
180.0	-62.4333	0.892044	0.0582
184.5	-62.4333	0.751306	0.0524
189.0	-62.4333	0.641432	0.0513
193.5	-62.4333	0.56748	0.0462
198.0	-62.4333	0.524486	0.0682
202.5	-62.4333	0.495731	0.0575
207.0	-62.4333	0.427928	0.0632
211.5	-62.4333	0.38134	0.0486
216.0	-62.4333	0.339367	0.0593
220.5	-62.4333	0.308561	0.0898
225.0	-62.4333	0.288949	0.0807
229.5	-62.4333	0.237765	0.0737
234.0	-62.4333	0.22479	0.0868
238.5	-62.4333	0.216249	0.0602
243.0	-62.4333	0.21309	0.071
247.5	-62.4333	0.191486	0.0667
252.0	-62.4333	0.164092	0.0692
256.5	-62.4333	0.159192	0.0775
261.0	-62.4333	0.147972	0.1009
265.5	-62.4333	0.157745	0.0988
270.0	-62.4333	0.127838	0.0859
274.5	-62.4333	0.12353	0.0916
279.0	-62.4333	0.107231	0.0839
283.5	-62.4333	0.0895957	0.0616
288.0	-62.4333	0.101975	0.1115
292.5	-62.4333	0.103103	0.0773
297.0	-62.4333	0.116588	0.162
301.5	-62.4333	0.122155	0.1709
306.0	-62.4333	0.0828362	0.1078
310.5	-62.4333	0.117044	0.152
315.0	-62.4333	0.091774	0.1259
319.5	-62.4333	0.0841713	0.0941
324.0	-62.4333	0.10762	0.1438
328.5	-62.4333	0.0978087	0.1514
333.0	-62.4333	0.0798854	0.0838
337.5	-62.4333	0.0744882	0.1264
342.0	-62.4333	0.0911522	0.1306
346.5	-62.4333	0.105595	0.2154
351.0	-62.4333	0.0836761	0.1994
355.5	-62.4333	0.063206	0.1046
360.0	-62.4333	0.0772962	0.1343
364.5	-62.4333	0.086061	0.1951
369.0	-62.4333	0.072622	0.129
373.5	-62.4333	0.0717175	0.2381
378.0	-62.4333	0.0594917	0.0913
382.5	-62.4333	0.0510664	0.1066
387.0	-62.4333	0.0671541	0.1672
391.5	-62.4333	0.0940226	0.2606
396.0	-62.4333	0.0818304	0.261
400.5	-62.4333	0.0531837	0.2185
405.0	-62.4333	0.0401551	0.1492
409.5	-62.4333	0.031809	0.1218
414.0	-62.4333	0.0383642	0.1802
418.5	-62.4333	0.0312983	0.121
423.0	-62.4333	0.0407663	0.2487
427.5	-62.4333	0.0386076	0.1766
432.0	-62.4333	0.0574565	0.3422
436.5	-62.4333	0.0774712	0.3803
441.0	-62.4333	0.0429481	0.1335
445.5	-62.4333	0.0456338	0.2114
-450.0	-59.8667	0.0487873	0.276
-445.5	-59.8667	0.030325	0.1439
-441.0	-59.8667	0.0287438	0.1455
-436.5	-59.8667	0.0256295	0.154
-432.0	-59.8667	0.0234455	0.1393
-427.5	-59.8667	0.0371045	0.2711
-423.0	-59.8667	0.0318729	0.1571
-418.5	-59.8667	0.0233329	0.1394
-414.0	-59.8667	0.0378319	0.2705
-409.5	-59.8667	0.0318419	0.1761
-405.0	-59.8667	0.029591	0.1483
-400.5	-59.8667	0.0297257	0.1235
-396.0	-59.8667	0.0505247	0.2577
-391.5	-59.8667	0.0428201	0.1602
-387.0	-59.8667	0.0582381	0.1842
-382.5	-59.8667	0.0457333	0.1229
-378.0	-59.8667	0.055824	0.1975
-373.5	-59.8667	0.0610574	0.1767
-369.0	-59.8667	0.0732421	0.1389
-364.5	-59.8667	0.0615396	0.1738
-360.0	-59.8667	0.0744379	0.1415
-355.5	-59.8667	0.0603876	0.0971
-351.0	-59.8667	0.066795	0.1197
-346.5	-59.8667	0.0755697	0.196
-342.0	-59.8667	0.0602827	0.09
-337.5	-59.8667	0.0760363	0.1126
-333.0	-59.8667	0.0774601	0.2048
-328.5	-59.8667	0.0785683	0.0892
-324.0	-59.8667	0.0808453	0.1044
-319.5	-59.8667	0.0716982	0.0792
-315.0	-59.8667	0.115701	0.2063
-310.5	-59.8667	0.0970874	0.0778
-306.0	-59.8667	0.0973028	0.1052
-301.5	-59.8667	0.0968604	0.0738
-297.0	-59.8667	0.101594	0.0644
-292.5	-59.8667	0.105177	0.0748
-288.0	-59.8667	0.132719	0.0785
-283.5	-59.8667	0.117803	0.0944
-279.0	-59.8667	0.171306	0.159
-274.5	-59.8667	0.156103	0.0682
-270.0	-59.8667	0.155699	0.0743
-265.5	-59.8667	0.175824	0.0867
-261.0	-59.8667	0.179132	0.0617
-256.5	-59.8667	0.205216	0.0587
-252.0	-59.8667	0.224346	0.0561
-247.5	-59.8667	0.252856	0.0719
-243.0	-59.8667	0.276608	0.0713
-238.5	-59.8667	0.288699	0.062
-234.0	-59.8667	0.327453	0.0848
-229.5	-59.8667	0.314231	0.0619
-225.0	-59.8667	0.356883	0.0648
-220.5	-59.8667	0.365722	0.0608
-216.0	-59.8667	0.397658	0.048
-211.5	-59.8667	0.450898	0.0451
-207.0	-59.8667	0.506913	0.0503
-202.5	-59.8667	0.525702	0.0486
-198.0	-59.8667	0.612196	0.0611
-193.5	-59.8667	0.636169	0.0489
-189.0	-59.8667	0.6967	0.0536
-184.5	-59.8667	0.682967	0.0376
-180.0	-59.8667	8.49728	0.9081
-175.5	-59.8667	4.7432	0.7309
-171.0	-59.8667	0.887181	0.04
-166.5	-59.8667	1.03639	0.0603
-162.0	-59.8667	1.07845	0.0506
-157.5	-59.8667	1.07895	0.0352
-153.0	-59.8667	1.20495	0.0412
-148.5	-59.8667	1.30025	0.043
-144.0	-59.8667	1.36879	0.0441
-139.5	-59.8667	1.51689	0.0423
-135.0	-59.8667	1.67091	0.0475
-130.5	-59.8667	3.68916	0.5414
-126.0	-59.8667	1.84517	0.0374
-121.5	-59.8667	1.86567	0.0528
-117.0	-59.8667	2.26473	0.1375
-112.5	-59.8667	2.16042	0.0378
-108.0	-59.8667	2.21627	0.0346
-103.5	-59.8667	2.43927	0.042
-99.0	-59.8667	2.66484	0.0898
-94.5	-59.8667	2.68729	0.0391
-90.0	-59.8667	2.70912	0.0344
-85.5	-59.8667	2.94754	0.0395
-81.0	-59.8667	2.91903	0.033
-76.5	-59.8667	3.21683	0.0372
-72.0	-59.8667	3.39637	0.039
-67.5	-59.8667	3.31712	0.0379
-63.0	-59.8667	3.74233	0.0441
-58.5	-59.8667	3.69024	0.0367
-54.0	-59.8667	3.62907	0.0341
-49.5	-59.8667	3.88642	0.0414
-45.0	-59.8667	3.96463	0.0428
-40.5	-59.8667	3.93067	0.0536
-36.0	-59.8667	3.65092	0.0434
-31.5	-59.8667	3.60462	0.0368
-27.0	-59.8667	3.60374	0.0388
-22.5	-59.8667	3.85603	0.0446
-18.0	-59.8667	3.57044	0.0471
-13.5	-59.8667	3.43985	0.0423
-9.0	-59.8667	6.45498	0.6008
-4.5	-59.8667	2.44968	0.0244
0.0	-59.8667	2.48737	0.0345
4.5	-59.8667	2.40069	0.026
9.0	-59.8667	3.00031	0.1484
13.5	-59.8667	3.34925	0.0403
18.0	-59.8667	3.36194	0.0346
22.5	-59.8667	3.46567	0.044
27.0	-59.8667	3.94079	0.0537
31.5	-59.8667	3.62334	0.0389
36.0	-59.8667	3.69355	0.0379
40.5	-59.8667	3.77274	0.0414
45.0	-59.8667	3.87225	0.0397
49.5	-59.8667	3.65905	0.0374
54.0	-59.8667	3.4677	0.0341
58.5	-59.8667	3.60546	0.0384
63.0	-59.8667	3.37891	0.0318
67.5	-59.8667	3.47411	0.0408
72.0	-59.8667	3.24684	0.0458
76.5	-59.8667	3.13644	0.0364
81.0	-59.8667	3.18687	0.038
85.5	-59.8667	3.15131	0.0429
90.0	-59.8667	3.02072	0.0379
94.5	-59.8667	2.92375	0.0432
99.0	-59.8667	2.96292	0.0676
103.5	-59.8667	2.57473	0.0361
108.0	-59.8667	2.54317	0.0396
112.5	-59.8667	2.30789	0.0355
117.0	-59.8667	2.2843	0.0357
121.5	-59.8667	2.17199	0.0386
126.0	-59.8667	1.84872	0.036
130.5	-59.8667	1.86757	0.0442
135.0	-59.8667	1.76018	0.034
139.5	-59.8667	1.75684	0.0405
144.0	-59.8667	1.66812	0.0425
148.5	-59.8667	1.54082	0.0451
153.0	-59.8667	1.48163	0.063
157.5	-59.8667	1.22778	0.0357
162.0	-59.8667	1.26144	0.0513
166.5	-59.8667	1.15179	0.0558
171.0	-59.8667	1.12253	0.0484
175.5	-59.8667	0.885426	0.0504
180.0	-59.8667	0.827295	0.0459
184.5	-59.8667	0.747808	0.0535
189.0	-59.8667	0.687888	0.0462
193.5	-59.8667	0.681876	0.051
198.0	-59.8667	0.542751	0.0559
202.5	-59.8667	0.47256	0.0533
207.0	-59.8667	0.492714	0.0715
211.5	-59.8667	0.379161	0.0561
216.0	-59.8667	0.338713	0.0622
220.5	-59.8667	0.314936	0.0646
225.0	-59.8667	0.304068	0.0527
229.5	-59.8667	0.267401	0.0693
234.0	-59.8667	0.239518	0.0607
238.5	-59.8667	0.219514	0.0659
243.0	-59.8667	0.198252	0.0682
247.5	-59.8667	0.187239	0.0709
252.0	-59.8667	0.225959	0.1858
256.5	-59.8667	0.17973	0.153
261.0	-59.8667	0.142788	0.1016
265.5	-59.8667	0.162582	0.1323
270.0	-59.8667	0.132658	0.0966
274.5	-59.8667	0.156256	0.1897
279.0	-59.8667	0.141121	0.1188
283.5	-59.8667	0.119185	0.1044
288.0	-59.8667	0.115277	0.0992
292.5	-59.8667	0.12063	0.0843
297.0	-59.8667	0.103944	0.1131
301.5	-59.8667	0.101696	0.1215
306.0	-59.8667	0.145078	0.267
310.5	-59.8667	0.128232	0.153
315.0	-59.8667	0.119117	0.2046
319.5	-59.8667	0.11628	0.1134
324.0	-59.8667	0.132822	0.1528
328.5	-59.8667	0.197553	0.4365
333.0	-59.8667	0.110916	0.1485
337.5	-59.8667	0.117025	0.1965
342.0	-59.8667	0.119521	0.2072
346.5	-59.8667	0.0780663	0.0909
351.0	-59.8667	0.0688989	0.1274
355.5	-59.8667	0.0788255	0.1526
360.0	-59.8667	0.0798554	0.17
364.5	-59.8667	0.0944073	0.1923
369.0	-59.8667	0.0759581	0.2064
373.5	-59.8667	0.0580105	0.1164
378.0	-59.8667	0.0784709	0.1875
382.5	-59.8667	0.0595492	0.1586
387.0	-59.8667	0.0719307	0.1974
391.5	-59.8667	0.0771891	0.2212
396.0	-59.8667	0.0484748	0.169
400.5	-59.8667	0.0537327	0.1704
405.0	-59.8667	0.0399264	0.1197
409.5	-59.8667	0.0350555	0.1155
414.0	-59.8667	0.0366077	0.1294
418.5	-59.8667	0.0338428	0.1239
423.0	-59.8667	0.0361572	0.1259
427.5	-59.8667	0.0305298	0.1089
432.0	-59.8667	0.0472629	0.3048
436.5	-59.8667	0.0544308	0.1885
441.0	-59.8667	0.0569728	0.2826
445.5	-59.8667	0.0767426	0.3568
-450.0	-57.3	0.0313441	0.2983
-445.5	-57.3	0.0518022	0.2407
-441.0	-57.3	0.032799	0.2328
-436.5	-57.3	0.0412895	0.2161
-432.0	-57.3	0.0248551	0.1588
-427.5	-57.3	0.0305562	0.1877
-423.0	-57.3	0.0276231	0.1402
-418.5	-57.3	0.0352655	0.1589
-414.0	-57.3	0.0296039	0.1416
-409.5	-57.3	0.05561	0.3437
-405.0	-57.3	0.046812	0.2546
-400.5	-57.3	0.0304051	0.1277
-396.0	-57.3	0.0443808	0.1037
-391.5	-57.3	0.0469167	0.1376
-387.0	-57.3	0.0601132	0.3245
-382.5	-57.3	0.0590992	0.1223
-378.0	-57.3	0.0680272	0.1421
-373.5	-57.3	0.0815625	0.1633
-369.0	-57.3	0.070051	0.135
-364.5	-57.3	0.0542942	0.1027
-360.0	-57.3	0.0753705	0.1311
-355.5	-57.3	0.065306	0.0959
-351.0	-57.3	0.0552611	0.1004
-346.5	-57.3	0.0696431	0.1413
-342.0	-57.3	0.0727656	0.1143
-337.5	-57.3	0.0981031	0.1986
-333.0	-57.3	0.0859323	0.2693
-328.5	-57.3	0.0623661	0.0833
-324.0	-57.3	0.083387	0.0806
-319.5	-57.3	0.0853037	0.0927
-315.0	-57.3	0.0976942	0.11
-310.5	-57.3	0.0842782	0.0738
-306.0	-57.3	0.102656	0.0894
-301.5	-57.3	0.0993297	0.0694
-297.0	-57.3	0.116394	0.073
-292.5	-57.3	0.142121	0.1495
-288.0	-57.3	0.141458	0.1617
-283.5	-57.3	0.14004	0.0735
-279.0	-57.3	0.165891	0.0992
-274.5	-57.3	0.139214	0.0648
-270.0	-57.3	0.180502	0.0836
-265.5	-57.3	0.220193	0.1871
-261.0	-57.3	0.223623	0.1131
-256.5	-57.3	0.209823	0.0651
-252.0	-57.3	0.243623	0.0708
-247.5	-57.3	0.292748	0.1692
-243.0	-57.3	0.297498	0.0809
-238.5	-57.3	0.286488	0.071
-234.0	-57.3	0.28895	0.0527
-229.5	-57.3	0.352683	0.0677
-225.0	-57.3	0.414479	0.1038
-220.5	-57.3	0.387201	0.0533
-216.0	-57.3	0.473357	0.058
-211.5	-57.3	0.528086	0.0572
-207.0	-57.3	0.554647	0.0464
-202.5	-57.3	0.537466	0.0507
-198.0	-57.3	6.72565	0.9078
-193.5	-57.3	0.808124	0.181
-189.0	-57.3	2.19138	0.6751
-184.5	-57.3	0.776643	0.0488
-180.0	-57.3	0.862815	0.0484
-175.5	-57.3	0.921929	0.0556
-171.0	-57.3	0.941742	0.0432
-166.5	-57.3	1.04143	0.0509
-162.0	-57.3	1.02678	0.04
-157.5	-57.3	1.15756	0.0411
-153.0	-57.3	1.22415	0.0392
-148.5	-57.3	1.49941	0.0916
-144.0	-57.3	1.52704	0.0417
-139.5	-57.3	1.60568	0.038
-135.0	-57.3	1.76545	0.0461
-130.5	-57.3	1.79965	0.0466
-126.0	-57.3	1.81248	0.0361
-121.5	-57.3	2.18733	0.0473
-117.0	-57.3	2.44323	0.1285
-112.5	-57.3	2.21102	0.0403
-108.0	-57.3	2.40006	0.0388
-103.5	-57.3	2.4642	0.0341
-99.0	-57.3	2.56567	0.0373
-94.5	-57.3	2.51876	0.0278
-90.0	-57.3	2.89805	0.0382
-85.5	-57.3	3.02156	0.0424
-81.0	-57.3	3.19239	0.0391
-76.5	-57.3	3.65196	0.0494
-72.0	-57.3	3.58193	0.042
-67.5	-57.3	3.97888	0.046
-63.0	-57.3	3.82124	0.037
-58.5	-57.3	4.05679	0.0451
