Cor B	Cor A	Value	Error
256.5	-65.0	374.174	0.6182
261.0	-65.0	153.585	0.1282
265.5	-65.0	136.502	0.0495
270.0	-65.0	113.202	0.044
274.5	-65.0	149.812	0.134
279.0	-65.0	127.657	0.072
283.5	-65.0	125.272	0.053
288.0	-65.0	124.81	0.0672
292.5	-65.0	124.192	0.1102
297.0	-65.0	128.429	0.1078
301.5	-65.0	150.762	0.2294
306.0	-65.0	190.255	0.4531
310.5	-65.0	104.6	0.0924
315.0	-65.0	93.4811	0.0544
319.5	-65.0	112.223	0.15
324.0	-65.0	124.789	0.1701
328.5	-65.0	78.9216	0.2243
333.0	-65.0	25.409	0.0906
337.5	-65.0	15.0512	0.1787
342.0	-65.0	13.2345	0.485
346.5	-65.0	4.81048	0.3128
351.0	-65.0	2.21695	0.1558
355.5	-65.0	0.972446	0.111
360.0	-65.0	0.613649	0.1056
364.5	-65.0	0.250297	0.1198
369.0	-65.0	0.12761	0.1585
373.5	-65.0	0.0630527	0.1756
378.0	-65.0	0.0736885	0.1707
382.5	-65.0	0.0538424	0.188
387.0	-65.0	0.0694817	0.187
391.5	-65.0	0.0498481	0.1896
396.0	-65.0	0.058174	0.1715
400.5	-65.0	0.0650899	0.1763
405.0	-65.0	0.0514302	0.1688
409.5	-65.0	0.0522776	0.1989
414.0	-65.0	0.0529632	0.2004
418.5	-65.0	0.080104	0.1782
423.0	-65.0	0.0769054	0.1743
427.5	-65.0	0.0610193	0.2015
432.0	-65.0	0.0573084	0.203
436.5	-65.0	0.0559	0.196
441.0	-65.0	0.0611736	0.1845
445.5	-65.0	0.056137	0.1974
-450.0	-62.4333	0.00145206	0.8081
-445.5	-62.4333	9.54841e-05	0.4986
-441.0	-62.4333	0.00164715	0.7219
-436.5	-62.4333	0.00780096	0.4269
-432.0	-62.4333	0.0094232	0.6194
-427.5	-62.4333	0.00526001	0.8614
-423.0	-62.4333	0.000329692	0.3212
-418.5	-62.4333	0.00253279	0.6721
-414.0	-62.4333	0.00130882	0.4989
-409.5	-62.4333	0.00600721	0.7377
-405.0	-62.4333	0.00293291	0.6754
-400.5	-62.4333	0.00742901	0.6908
-396.0	-62.4333	0.00637376	0.6569
-391.5	-62.4333	0.00260339	0.6006
-387.0	-62.4333	0.00306368	0.6496
-382.5	-62.4333	0.00352251	0.5876
-378.0	-62.4333	0.00335918	0.9165
-373.5	-62.4333	0.00713128	0.7824
-369.0	-62.4333	0.014631	0.4758
-364.5	-62.4333	0.0230642	0.5443
-360.0	-62.4333	0.0413354	0.5338
-355.5	-62.4333	0.0703598	0.359
-351.0	-62.4333	0.124561	0.4697
-346.5	-62.4333	0.249916	0.5041
-342.0	-62.4333	0.402167	0.3461
-337.5	-62.4333	0.936947	0.5166
-333.0	-62.4333	1.66626	0.5211
-328.5	-62.4333	2.26372	0.474
-324.0	-62.4333	2.54038	0.3958
-319.5	-62.4333	5.33256	0.2037
-315.0	-62.4333	5.5078	0.1896
-310.5	-62.4333	6.0137	0.1975
-306.0	-62.4333	5.57202	0.2305
-301.5	-62.4333	5.02861	0.1826
-297.0	-62.4333	5.50145	0.1548
-292.5	-62.4333	5.7331	0.1567
-288.0	-62.4333	6.28447	0.1365
-283.5	-62.4333	5.42218	0.1437
-279.0	-62.4333	5.61538	0.1328
-274.5	-62.4333	4.5354	0.1342
-270.0	-62.4333	5.4844	0.1326
-265.5	-62.4333	6.80346	0.1602
-261.0	-62.4333	5.59795	0.1462
-256.5	-62.4333	3.60805	0.1736
-252.0	-62.4333	3.70593	0.1699
-247.5	-62.4333	5.70697	0.2556
-243.0	-62.4333	8.0747	0.3233
-238.5	-62.4333	10.6045	0.3832
-234.0	-62.4333	13.4228	0.3094
-229.5	-62.4333	18.728	0.2559
-225.0	-62.4333	23.6537	0.2097
-220.5	-62.4333	30.8248	0.2241
-216.0	-62.4333	28.9754	0.1872
-211.5	-62.4333	40.8461	0.1619
-207.0	-62.4333	50.4719	0.163
-202.5	-62.4333	54.2657	0.1401
-198.0	-62.4333	60.9187	0.1616
-193.5	-62.4333	65.6102	0.1799
-189.0	-62.4333	85.7765	0.2873
-184.5	-62.4333	70.99	0.2464
-180.0	-62.4333	101.443	0.3266
-175.5	-62.4333	254.039	0.4039
-171.0	-62.4333	354.797	0.4027
-166.5	-62.4333	1361.77	0.3769
-162.0	-62.4333	3269.09	0.2847
-157.5	-62.4333	10137.8	0.2257
-153.0	-62.4333	83692.0	0.1174
-148.5	-62.4333	453793.0	0.076
-144.0	-62.4333	745134.0	0.0729
-139.5	-62.4333	691653.0	0.0695
-135.0	-62.4333	702803.0	0.0703
-130.5	-62.4333	832193.0	0.0677
-126.0	-62.4333	942381.0	0.0598
-121.5	-62.4333	1032950.0	0.0619
-117.0	-62.4333	1120320.0	0.0588
-112.5	-62.4333	1137490.0	0.0569
-108.0	-62.4333	1270820.0	0.0534
-103.5	-62.4333	1588460.0	0.0485
-99.0	-62.4333	1714980.0	0.0449
-94.5	-62.4333	1971270.0	0.0418
-90.0	-62.4333	2571090.0	0.0374
-85.5	-62.4333	3319520.0	0.0349
-81.0	-62.4333	3683170.0	0.0321
-76.5	-62.4333	4439520.0	0.0295
-72.0	-62.4333	5486580.0	0.0272
-67.5	-62.4333	6163600.0	0.0256
-63.0	-62.4333	6934790.0	0.0231
-58.5	-62.4333	7737690.0	0.0224
-54.0	-62.4333	8359520.0	0.0214
-49.5	-62.4333	8709090.0	0.0204
-45.0	-62.4333	9503530.0	0.0196
-40.5	-62.4333	10437200.0	0.0188
-36.0	-62.4333	11594400.0	0.0185
-31.5	-62.4333	12680900.0	0.0173
-27.0	-62.4333	13726800.0	0.0167
-22.5	-62.4333	15778700.0	0.0158
-18.0	-62.4333	18154400.0	0.015
-13.5	-62.4333	21448600.0	0.0143
-9.0	-62.4333	26077800.0	0.0131
-4.5	-62.4333	32149600.0	0.0123
0.0	-62.4333	43198300.0	0.011
4.5	-62.4333	56457100.0	0.01
9.0	-62.4333	61102800.0	0.0094
13.5	-62.4333	64270100.0	0.009
18.0	-62.4333	65357100.0	0.0089
22.5	-62.4333	61618600.0	0.0089
27.0	-62.4333	57784100.0	0.0091
31.5	-62.4333	51743500.0	0.0095
36.0	-62.4333	45479400.0	0.0099
40.5	-62.4333	42083900.0	0.0103
45.0	-62.4333	36233000.0	0.0108
49.5	-62.4333	33341300.0	0.0112
54.0	-62.4333	31343600.0	0.0115
58.5	-62.4333	28481200.0	0.0117
63.0	-62.4333	26017200.0	0.0122
67.5	-62.4333	24406200.0	0.0126
72.0	-62.4333	22451000.0	0.0132
76.5	-62.4333	21311800.0	0.0137
81.0	-62.4333	18571900.0	0.0145
85.5	-62.4333	18189600.0	0.0147
90.0	-62.4333	20267200.0	0.0145
94.5	-62.4333	21278500.0	0.0143
99.0	-62.4333	22595800.0	0.0142
103.5	-62.4333	16680100.0	0.017
108.0	-62.4333	3172840.0	0.0366
112.5	-62.4333	723138.0	0.0802
117.0	-62.4333	227615.0	0.0837
121.5	-62.4333	94125.0	0.0914
126.0	-62.4333	41538.0	0.0846
130.5	-62.4333	21502.1	0.0902
135.0	-62.4333	11140.6	0.1045
139.5	-62.4333	8076.7	0.0881
144.0	-62.4333	8497.6	0.0687
148.5	-62.4333	8113.21	0.0483
153.0	-62.4333	8304.74	0.0758
157.5	-62.4333	6817.11	0.0462
162.0	-62.4333	6141.35	0.0493
166.5	-62.4333	5779.49	0.0614
171.0	-62.4333	5790.46	0.0648
175.5	-62.4333	5487.95	0.079
180.0	-62.4333	4100.14	0.0743
184.5	-62.4333	3131.83	0.1035
189.0	-62.4333	1962.89	0.0811
193.5	-62.4333	1190.82	0.0778
198.0	-62.4333	718.857	0.0854
202.5	-62.4333	465.273	0.2586
207.0	-62.4333	234.149	0.1004
211.5	-62.4333	236.544	0.1952
216.0	-62.4333	237.837	0.1821
220.5	-62.4333	309.846	0.2505
225.0	-62.4333	187.84	0.1228
229.5	-62.4333	205.826	0.1295
234.0	-62.4333	426.668	0.5883
238.5	-62.4333	399.479	0.6336
243.0	-62.4333	147.072	0.0414
247.5	-62.4333	170.065	0.0865
252.0	-62.4333	150.457	0.0659
256.5	-62.4333	551.641	0.7446
261.0	-62.4333	143.123	0.0443
265.5	-62.4333	148.322	0.1055
270.0	-62.4333	160.629	0.1376
274.5	-62.4333	682.085	0.7808
279.0	-62.4333	148.3	0.1127
283.5	-62.4333	146.481	0.1041
288.0	-62.4333	149.492	0.1791
292.5	-62.4333	127.773	0.0919
297.0	-62.4333	133.514	0.1184
301.5	-62.4333	164.887	0.2447
306.0	-62.4333	384.242	0.678
310.5	-62.4333	110.734	0.1263
315.0	-62.4333	110.867	0.0751
319.5	-62.4333	107.576	0.062
324.0	-62.4333	139.026	0.1468
328.5	-62.4333	76.0694	0.0943
333.0	-62.4333	35.4866	0.0763
337.5	-62.4333	19.4308	0.1349
342.0	-62.4333	13.8238	0.3189
346.5	-62.4333	6.59555	0.2686
351.0	-62.4333	3.08815	0.1623
355.5	-62.4333	1.51438	0.1175
360.0	-62.4333	0.776545	0.106
364.5	-62.4333	0.422181	0.1065
369.0	-62.4333	0.192744	0.1227
373.5	-62.4333	0.0992692	0.1611
378.0	-62.4333	0.0823691	0.1588
382.5	-62.4333	0.0749383	0.1598
387.0	-62.4333	0.0653097	0.2043
391.5	-62.4333	0.057349	0.1865
396.0	-62.4333	0.0702277	0.1719
400.5	-62.4333	0.0847053	0.1522
405.0	-62.4333	0.0805632	0.1665
409.5	-62.4333	0.0690211	0.1814
414.0	-62.4333	0.0658718	0.1849
418.5	-62.4333	0.0778365	0.2173
423.0	-62.4333	0.0666223	0.1845
427.5	-62.4333	0.0746906	0.1742
432.0	-62.4333	0.0722107	0.1965
436.5	-62.4333	0.0689102	0.2009
441.0	-62.4333	0.0773862	0.1712
445.5	-62.4333	0.0638606	0.208
-450.0	-59.8667	0.0020235	0.952
-445.5	-59.8667	0.000194824	0.5136
-441.0	-59.8667	0.0013485	0.7812
-436.5	-59.8667	0.00749604	0.4795
-432.0	-59.8667	0.0076259	0.4564
-427.5	-59.8667	0.00424631	0.5582
-423.0	-59.8667	0.00670607	0.5874
-418.5	-59.8667	0.00313463	0.9481
-414.0	-59.8667	0.00397606	0.6373
-409.5	-59.8667	0.00254793	0.8419
-405.0	-59.8667	0.00259502	0.5359
-400.5	-59.8667	0.0104296	0.6248
-396.0	-59.8667	0.00590655	0.4925
-391.5	-59.8667	0.00841143	0.6278
-387.0	-59.8667	0.00859848	0.6092
-382.5	-59.8667	0.00558569	0.6104
-378.0	-59.8667	0.00373674	0.5875
-373.5	-59.8667	0.0135352	0.5477
-369.0	-59.8667	0.0232845	0.5155
-364.5	-59.8667	0.0259779	0.3339
-360.0	-59.8667	0.0346696	0.4953
-355.5	-59.8667	0.100729	0.4422
-351.0	-59.8667	0.153433	0.375
-346.5	-59.8667	0.268966	0.5756
-342.0	-59.8667	0.626417	0.6202
-337.5	-59.8667	1.10778	0.5478
-333.0	-59.8667	1.95252	0.5342
-328.5	-59.8667	2.61408	0.4619
-324.0	-59.8667	4.12088	0.4068
-319.5	-59.8667	4.35534	0.2058
-315.0	-59.8667	6.34146	0.1599
-310.5	-59.8667	6.68428	0.2079
-306.0	-59.8667	7.70452	0.1545
-301.5	-59.8667	5.61691	0.1681
-297.0	-59.8667	4.31671	0.194
-292.5	-59.8667	4.77132	0.177
-288.0	-59.8667	5.9875	0.1486
-283.5	-59.8667	6.01769	0.1327
-279.0	-59.8667	6.43313	0.1322
-274.5	-59.8667	6.26365	0.1263
-270.0	-59.8667	5.75461	0.129
-265.5	-59.8667	5.66493	0.1418
-261.0	-59.8667	6.26755	0.152
-256.5	-59.8667	4.63048	0.1528
-252.0	-59.8667	4.74227	0.1657
-247.5	-59.8667	5.19106	0.227
-243.0	-59.8667	9.51811	0.2872
-238.5	-59.8667	12.7722	0.3614
-234.0	-59.8667	20.5636	0.3455
-229.5	-59.8667	21.4772	0.2823
-225.0	-59.8667	27.7654	0.2292
-220.5	-59.8667	33.9796	0.212
-216.0	-59.8667	36.1202	0.1542
-211.5	-59.8667	49.3484	0.1303
-207.0	-59.8667	56.7611	0.1415
-202.5	-59.8667	78.0654	0.1342
-198.0	-59.8667	79.1389	0.1342
-193.5	-59.8667	89.3107	0.1536
-189.0	-59.8667	93.6213	0.2007
-184.5	-59.8667	107.759	0.2688
-180.0	-59.8667	92.0606	0.264
-175.5	-59.8667	208.238	0.299
-171.0	-59.8667	293.008	0.4532
-166.5	-59.8667	825.884	0.2749
-162.0	-59.8667	2020.86	0.2065
-157.5	-59.8667	8204.95	0.1841
-153.0	-59.8667	96648.2	0.1146
-148.5	-59.8667	453226.0	0.0804
-144.0	-59.8667	635509.0	0.0686
-139.5	-59.8667	733047.0	0.0685
-135.0	-59.8667	757330.0	0.0712
-130.5	-59.8667	745236.0	0.0687
-126.0	-59.8667	829061.0	0.0622
-121.5	-59.8667	964977.0	0.0652
-117.0	-59.8667	963860.0	0.0604
-112.5	-59.8667	1122980.0	0.0553
-108.0	-59.8667	1185460.0	0.0527
-103.5	-59.8667	1427270.0	0.0493
-99.0	-59.8667	1733900.0	0.0432
-94.5	-59.8667	2037810.0	0.0412
-90.0	-59.8667	2372110.0	0.0378
-85.5	-59.8667	3044850.0	0.0335
-81.0	-59.8667	3656490.0	0.0326
-76.5	-59.8667	4236920.0	0.0298
-72.0	-59.8667	5407550.0	0.0268
-67.5	-59.8667	6526020.0	0.025
-63.0	-59.8667	7123740.0	0.0231
-58.5	-59.8667	7814340.0	0.0214
-54.0	-59.8667	8807400.0	0.0208
-49.5	-59.8667	9232450.0	0.0198
-45.0	-59.8667	9789780.0	0.0192
-40.5	-59.8667	10742000.0	0.0185
-36.0	-59.8667	11444500.0	0.0183
-31.5	-59.8667	12465500.0	0.0176
-27.0	-59.8667	14138900.0	0.0164
-22.5	-59.8667	16063300.0	0.0158
-18.0	-59.8667	18263100.0	0.0149
-13.5	-59.8667	21584600.0	0.0139
-9.0	-59.8667	25571400.0	0.013
-4.5	-59.8667	31570500.0	0.0121
0.0	-59.8667	41058100.0	0.0111
4.5	-59.8667	57858700.0	0.0098
9.0	-59.8667	67790000.0	0.009
13.5	-59.8667	70863800.0	0.0087
18.0	-59.8667	71062800.0	0.0085
22.5	-59.8667	68647600.0	0.0085
27.0	-59.8667	63263100.0	0.0088
31.5	-59.8667	55431100.0	0.0092
36.0	-59.8667	48464500.0	0.0096
40.5	-59.8667	42125200.0	0.0102
45.0	-59.8667	36901700.0	0.0107
49.5	-59.8667	34619900.0	0.011
54.0	-59.8667	31395800.0	0.0113
58.5	-59.8667	29535600.0	0.0116
63.0	-59.8667	27133600.0	0.012
67.5	-59.8667	24815000.0	0.0125
72.0	-59.8667	23104800.0	0.0128
76.5	-59.8667	21702700.0	0.0135
81.0	-59.8667	18992600.0	0.0142
85.5	-59.8667	19026100.0	0.0147
90.0	-59.8667	21524500.0	0.0141
94.5	-59.8667	22844700.0	0.014
99.0	-59.8667	24429900.0	0.0136
103.5	-59.8667	18325900.0	0.0164
108.0	-59.8667	3662600.0	0.0363
112.5	-59.8667	875348.0	0.0752
117.0	-59.8667	285340.0	0.0895
121.5	-59.8667	99513.6	0.0865
126.0	-59.8667	42806.4	0.0879
130.5	-59.8667	21893.1	0.0968
135.0	-59.8667	11258.0	0.0743
139.5	-59.8667	8310.21	0.0694
144.0	-59.8667	9732.68	0.0656
148.5	-59.8667	9252.78	0.0401
153.0	-59.8667	8802.07	0.0394
157.5	-59.8667	7682.73	0.0375
162.0	-59.8667	7058.34	0.0477
166.5	-59.8667	7079.06	0.0796
171.0	-59.8667	6218.59	0.0525
175.5	-59.8667	6043.4	0.0706
180.0	-59.8667	4623.6	0.0646
184.5	-59.8667	3318.67	0.0713
189.0	-59.8667	2212.03	0.0712
193.5	-59.8667	1388.14	0.0696
198.0	-59.8667	830.08	0.0724
202.5	-59.8667	510.981	0.2383
207.0	-59.8667	255.405	0.0917
211.5	-59.8667	282.462	0.1608
216.0	-59.8667	247.134	0.1408
220.5	-59.8667	212.669	0.0648
225.0	-59.8667	226.04	0.1137
229.5	-59.8667	208.159	0.1128
234.0	-59.8667	172.152	0.044
238.5	-59.8667	164.692	0.0448
243.0	-59.8667	174.264	0.0624
247.5	-59.8667	169.512	0.0766
252.0	-59.8667	170.777	0.084
256.5	-59.8667	171.162	0.1608
261.0	-59.8667	148.277	0.0578
265.5	-59.8667	137.423	0.0414
270.0	-59.8667	154.323	0.0971
274.5	-59.8667	1316.42	0.8994
279.0	-59.8667	147.196	0.0879
283.5	-59.8667	143.388	0.0809
288.0	-59.8667	144.769	0.1128
292.5	-59.8667	138.486	0.1047
297.0	-59.8667	140.833	0.0999
301.5	-59.8667	128.203	0.0721
306.0	-59.8667	124.453	0.1143
310.5	-59.8667	114.962	0.1139
315.0	-59.8667	104.079	0.0504
319.5	-59.8667	108.953	0.0475
324.0	-59.8667	113.616	0.0494
328.5	-59.8667	72.95	0.0607
333.0	-59.8667	35.6248	0.0643
337.5	-59.8667	21.3089	0.0916
342.0	-59.8667	13.7006	0.1743
346.5	-59.8667	7.33751	0.1821
351.0	-59.8667	3.71722	0.1339
355.5	-59.8667	1.78423	0.1117
360.0	-59.8667	0.910785	0.0991
364.5	-59.8667	0.478031	0.1062
369.0	-59.8667	0.225233	0.1101
373.5	-59.8667	0.11032	0.1359
378.0	-59.8667	0.104777	0.1499
382.5	-59.8667	0.11536	0.1621
387.0	-59.8667	0.0760313	0.1749
391.5	-59.8667	0.0823924	0.1533
396.0	-59.8667	0.0822937	0.1607
400.5	-59.8667	0.0818456	0.1625
405.0	-59.8667	0.0723523	0.1592
409.5	-59.8667	0.0760602	0.1622
414.0	-59.8667	0.0849658	0.1638
418.5	-59.8667	0.0799279	0.169
423.0	-59.8667	0.0782993	0.1832
427.5	-59.8667	0.0954249	0.172
432.0	-59.8667	0.0616845	0.1997
436.5	-59.8667	0.0619299	0.2011
441.0	-59.8667	0.0678028	0.1951
445.5	-59.8667	0.0557768	0.1904
-450.0	-57.3	0.0025067	0.781
-445.5	-57.3	0.000727541	0.6027
-441.0	-57.3	0.000584934	0.7292
-436.5	-57.3	0.00415899	0.6666
-432.0	-57.3	0.00801808	0.4596
-427.5	-57.3	0.00163776	0.6234
-423.0	-57.3	0.00674877	0.7466
-418.5	-57.3	0.0041174	0.5782
-414.0	-57.3	0.00412382	0.485
-409.5	-57.3	0.00559727	0.5103
-405.0	-57.3	0.00708047	0.4939
-400.5	-57.3	0.00878168	0.5975
-396.0	-57.3	0.00331389	0.5766
-391.5	-57.3	0.00158774	0.6027
-387.0	-57.3	0.00170784	0.5178
-382.5	-57.3	0.013797	0.4924
-378.0	-57.3	0.0115169	0.4852
-373.5	-57.3	0.00311637	0.4851
-369.0	-57.3	0.0231825	0.345
-364.5	-57.3	0.0418989	0.3313
-360.0	-57.3	0.0730799	0.4275
-355.5	-57.3	0.146317	0.377
-351.0	-57.3	0.20031	0.4453
-346.5	-57.3	0.371992	0.5527
-342.0	-57.3	0.749713	0.6284
-337.5	-57.3	1.0806	0.5006
-333.0	-57.3	2.10194	0.4936
-328.5	-57.3	3.47258	0.5164
-324.0	-57.3	4.12533	0.4377
-319.5	-57.3	5.90849	0.1858
-315.0	-57.3	9.9784	0.2355
-310.5	-57.3	18.2567	0.6623
-306.0	-57.3	7.35693	0.2241
-301.5	-57.3	8.06148	0.1363
-297.0	-57.3	19.8207	0.6924
-292.5	-57.3	5.12724	0.1523
-288.0	-57.3	6.05706	0.1388
-283.5	-57.3	6.28483	0.1257
-279.0	-57.3	6.80161	0.1315
-274.5	-57.3	7.38671	0.128
-270.0	-57.3	6.75113	0.1275
-265.5	-57.3	6.38029	0.1354
-261.0	-57.3	5.53471	0.1338
-256.5	-57.3	6.9089	0.1504
-252.0	-57.3	6.86723	0.1821
-247.5	-57.3	6.41955	0.2211
-243.0	-57.3	10.1879	0.2808
-238.5	-57.3	15.0304	0.3867
-234.0	-57.3	23.6295	0.3383
-229.5	-57.3	33.366	0.3366
-225.0	-57.3	40.1448	0.2326
-220.5	-57.3	39.4966	0.1551
-216.0	-57.3	42.1945	0.1374
-211.5	-57.3	68.5738	0.1809
-207.0	-57.3	61.8512	0.1446
-202.5	-57.3	96.5951	0.1352
-198.0	-57.3	105.541	0.1261
-193.5	-57.3	103.083	0.1471
-189.0	-57.3	110.38	0.1617
-184.5	-57.3	88.5463	0.2103
-180.0	-57.3	158.296	0.2655
-175.5	-57.3	262.727	0.2589
-171.0	-57.3	576.743	0.3749
-166.5	-57.3	1289.35	0.367
-162.0	-57.3	2854.7	0.2238
-157.5	-57.3	14208.5	0.2214
-153.0	-57.3	89992.8	0.1045
-148.5	-57.3	407768.0	0.0711
-144.0	-57.3	630152.0	0.0708
-139.5	-57.3	673303.0	0.0704
-135.0	-57.3	642198.0	0.0686
-130.5	-57.3	785699.0	0.0676
-126.0	-57.3	775104.0	0.0656
-121.5	-57.3	772456.0	0.0606
-117.0	-57.3	875232.0	0.0595
-112.5	-57.3	1043960.0	0.0608
-108.0	-57.3	1267170.0	0.0518
-103.5	-57.3	1420840.0	0.0465
-99.0	-57.3	1892740.0	0.0429
-94.5	-57.3	2018270.0	0.0392
-90.0	-57.3	2336470.0	0.0368
-85.5	-57.3	2984830.0	0.0338
-81.0	-57.3	3337960.0	0.0322
-76.5	-57.3	4268000.0	0.0301
-72.0	-57.3	5465400.0	0.0271
-67.5	-57.3	6429240.0	0.0244
-63.0	-57.3	7539860.0	0.0232
