Cor C	Cor B	Value	Error
-85.5	-450.0	0.318974	0.1434
-81.0	-450.0	0.332517	0.1253
-76.5	-450.0	0.286531	0.1736
-72.0	-450.0	0.332772	0.1392
-67.5	-450.0	0.33343	0.1318
-63.0	-450.0	0.318412	0.1374
-58.5	-450.0	0.37481	0.1723
-54.0	-450.0	0.29265	0.1338
-49.5	-450.0	0.277726	0.1245
-45.0	-450.0	0.328636	0.1236
-40.5	-450.0	0.320209	0.1344
-36.0	-450.0	0.298222	0.1191
-31.5	-450.0	0.432068	0.165
-27.0	-450.0	0.370442	0.1743
-22.5	-450.0	0.349766	0.1749
-18.0	-450.0	0.268956	0.1749
-13.5	-450.0	0.376414	0.1493
-9.0	-450.0	0.381212	0.1492
-4.5	-450.0	0.340641	0.1737
0.0	-450.0	0.261655	0.133
4.5	-450.0	0.200845	0.2221
9.0	-450.0	0.115981	0.0845
13.5	-450.0	0.127235	0.1593
18.0	-450.0	0.0934297	0.1199
22.5	-450.0	0.0799043	0.0916
27.0	-450.0	0.098704	0.2044
31.5	-450.0	0.0751452	0.1215
36.0	-450.0	0.0763892	0.0832
40.5	-450.0	0.0627329	0.0939
45.0	-450.0	0.0994026	0.3111
49.5	-450.0	0.0734602	0.1286
54.0	-450.0	0.0606042	0.0929
58.5	-450.0	0.0672152	0.1454
63.0	-450.0	0.0765045	0.1389
67.5	-450.0	0.0418866	0.0935
72.0	-450.0	0.0574142	0.1557
76.5	-450.0	0.0610965	0.1035
81.0	-450.0	0.214261	0.6795
85.5	-450.0	0.0596152	0.1216
90.0	-450.0	0.0572935	0.1129
94.5	-450.0	0.0467044	0.1327
99.0	-450.0	0.0706947	0.2037
103.5	-450.0	0.0906483	0.3878
108.0	-450.0	0.0512393	0.3077
112.5	-450.0	0.0471679	0.1832
117.0	-450.0	0.045484	0.1198
121.5	-450.0	0.0532851	0.195
126.0	-450.0	0.0339293	0.1117
130.5	-450.0	0.0312893	0.1026
135.0	-450.0	0.0553188	0.2857
139.5	-450.0	0.0286719	0.1174
144.0	-450.0	0.0343588	0.1479
148.5	-450.0	0.0378173	0.1398
153.0	-450.0	0.0422303	0.1525
157.5	-450.0	0.1112	0.6818
162.0	-450.0	0.0944	0.6506
166.5	-450.0	0.0436639	0.2273
171.0	-450.0	0.0310905	0.1476
175.5	-450.0	0.0260036	0.1368
180.0	-450.0	0.0287527	0.208
184.5	-450.0	0.0323186	0.3573
189.0	-450.0	0.0265783	0.1198
193.5	-450.0	0.025052	0.126
198.0	-450.0	0.0282139	0.136
202.5	-450.0	0.0259803	0.1488
207.0	-450.0	0.0369252	0.2909
211.5	-450.0	0.0203072	0.1535
216.0	-450.0	0.0203863	0.1594
220.5	-450.0	0.0156928	0.1438
225.0	-450.0	0.0213172	0.1844
229.5	-450.0	0.0241471	0.1967
234.0	-450.0	0.026789	0.3295
238.5	-450.0	0.0190748	0.1646
243.0	-450.0	0.0133036	0.1745
247.5	-450.0	0.018901	0.2681
252.0	-450.0	0.012413	0.1896
256.5	-450.0	0.0158669	0.1884
261.0	-450.0	0.025305	0.4818
265.5	-450.0	0.0154487	0.1662
270.0	-450.0	0.0121924	0.1505
274.5	-450.0	0.0102934	0.1583
279.0	-450.0	0.0115998	0.276
283.5	-450.0	0.00830873	0.1592
288.0	-450.0	0.0159997	0.2295
292.5	-450.0	0.0075214	0.1544
297.0	-450.0	0.00773783	0.1913
301.5	-450.0	0.00629157	0.1928
306.0	-450.0	0.00979167	0.1918
310.5	-450.0	0.00725774	0.2674
315.0	-450.0	0.0271449	0.373
319.5	-450.0	0.0139177	0.3615
324.0	-450.0	0.00595129	0.2404
328.5	-450.0	0.00663726	0.1885
333.0	-450.0	0.00778029	0.219
337.5	-450.0	0.00380864	0.1992
342.0	-450.0	0.00656052	0.3665
346.5	-450.0	0.00489047	0.3314
351.0	-450.0	0.00554056	0.2266
355.5	-450.0	0.00333423	0.1832
360.0	-450.0	0.00344456	0.2201
364.5	-450.0	0.00529622	0.2459
369.0	-450.0	0.00446794	0.2729
373.5	-450.0	0.00540682	0.2313
378.0	-450.0	0.00347729	0.1918
382.5	-450.0	0.00301175	0.2019
387.0	-450.0	0.00348076	0.3053
391.5	-450.0	0.00443877	0.2914
396.0	-450.0	0.00230363	0.2781
400.5	-450.0	0.00572287	0.3585
405.0	-450.0	0.00426505	0.2505
409.5	-450.0	0.0031971	0.2094
414.0	-450.0	0.00228392	0.2218
418.5	-450.0	0.00441454	0.2543
423.0	-450.0	0.00417577	0.2986
427.5	-450.0	0.00299061	0.3044
432.0	-450.0	0.00471736	0.3131
436.5	-450.0	0.00308613	0.285
441.0	-450.0	0.00261689	0.2184
445.5	-450.0	0.005099	0.2409
-450.0	-445.5	0.000559656	0.3515
-445.5	-445.5	0.000700928	0.4208
-441.0	-445.5	0.000429776	0.3392
-436.5	-445.5	0.000572277	0.2979
-432.0	-445.5	0.000448461	0.2556
-427.5	-445.5	0.0008932	0.3069
-423.0	-445.5	0.00101679	0.2711
-418.5	-445.5	0.00130281	0.3911
-414.0	-445.5	0.0013331	0.3432
-409.5	-445.5	0.00123471	0.4544
-405.0	-445.5	0.00123262	0.2396
-400.5	-445.5	0.000845032	0.2841
-396.0	-445.5	0.00203916	0.689
-391.5	-445.5	0.00161385	0.3044
-387.0	-445.5	0.0012858	0.3234
-382.5	-445.5	0.00180845	0.2391
-378.0	-445.5	0.00203804	0.2205
-373.5	-445.5	0.0016354	0.2088
-369.0	-445.5	0.00170963	0.1926
-364.5	-445.5	0.00323566	0.3007
-360.0	-445.5	0.00194066	0.2663
-355.5	-445.5	0.00264276	0.2179
-351.0	-445.5	0.00245564	0.275
-346.5	-445.5	0.00254561	0.2762
-342.0	-445.5	0.00303623	0.3758
-337.5	-445.5	0.00289232	0.1925
-333.0	-445.5	0.00604062	0.3025
-328.5	-445.5	0.00503951	0.2521
-324.0	-445.5	0.00620895	0.226
-319.5	-445.5	0.00703476	0.2061
-315.0	-445.5	0.00506476	0.1888
-310.5	-445.5	0.00626544	0.3042
-306.0	-445.5	0.00379739	0.2628
-301.5	-445.5	0.00777848	0.2134
-297.0	-445.5	0.00460413	0.1676
-292.5	-445.5	0.00676373	0.2452
-288.0	-445.5	0.0171049	0.5064
-283.5	-445.5	0.0253049	0.6481
-279.0	-445.5	0.00837015	0.229
-274.5	-445.5	0.0152779	0.2756
-270.0	-445.5	0.00857108	0.1693
-265.5	-445.5	0.00982228	0.1686
-261.0	-445.5	0.00982035	0.1957
-256.5	-445.5	0.0155533	0.3402
-252.0	-445.5	0.0113271	0.1653
-247.5	-445.5	0.0185984	0.26
-243.0	-445.5	0.0148925	0.2647
-238.5	-445.5	0.0155802	0.2867
-234.0	-445.5	0.0105833	0.1559
-229.5	-445.5	0.0167094	0.1437
-225.0	-445.5	0.0148183	0.174
-220.5	-445.5	0.0401534	0.5113
-216.0	-445.5	0.0161429	0.1372
-211.5	-445.5	0.0197961	0.1923
-207.0	-445.5	0.0158229	0.1515
-202.5	-445.5	0.0226012	0.2287
-198.0	-445.5	0.0385901	0.3819
-193.5	-445.5	0.0215667	0.1085
-189.0	-445.5	0.0237288	0.1307
-184.5	-445.5	0.0341418	0.3409
-180.0	-445.5	0.0236836	0.1143
-175.5	-445.5	0.0401818	0.241
-171.0	-445.5	0.0342981	0.1331
-166.5	-445.5	0.0326867	0.1776
-162.0	-445.5	0.0412962	0.2136
-157.5	-445.5	0.0491358	0.1107
-153.0	-445.5	0.0605881	0.3335
-148.5	-445.5	0.0640544	0.2193
-144.0	-445.5	0.0484529	0.0809
-139.5	-445.5	0.063112	0.0947
-135.0	-445.5	0.0684345	0.1
-130.5	-445.5	0.0961117	0.2008
-126.0	-445.5	0.109693	0.1235
-121.5	-445.5	0.163918	0.1517
-117.0	-445.5	0.232223	0.1671
-112.5	-445.5	0.218615	0.1386
-108.0	-445.5	0.467051	0.1933
-103.5	-445.5	0.23465	0.1257
-99.0	-445.5	0.255064	0.1501
-94.5	-445.5	0.316559	0.1374
-90.0	-445.5	0.266821	0.1314
-85.5	-445.5	0.330188	0.1465
-81.0	-445.5	0.328196	0.1298
-76.5	-445.5	0.324607	0.1528
-72.0	-445.5	0.325284	0.1172
-67.5	-445.5	0.31697	0.1142
-63.0	-445.5	0.365081	0.1627
-58.5	-445.5	0.386285	0.1677
-54.0	-445.5	0.306974	0.1368
-49.5	-445.5	0.274395	0.1046
-45.0	-445.5	0.353157	0.1289
-40.5	-445.5	0.319831	0.1349
-36.0	-445.5	0.285729	0.1212
-31.5	-445.5	0.459388	0.1562
-27.0	-445.5	0.365541	0.1741
-22.5	-445.5	0.380722	0.1664
-18.0	-445.5	0.277986	0.1698
-13.5	-445.5	0.375404	0.1491
-9.0	-445.5	0.363889	0.1476
-4.5	-445.5	0.370368	0.1734
0.0	-445.5	0.272061	0.1399
4.5	-445.5	0.229855	0.2002
9.0	-445.5	0.122641	0.0898
13.5	-445.5	0.115582	0.1197
18.0	-445.5	0.0967053	0.1044
22.5	-445.5	0.079983	0.0808
27.0	-445.5	0.114227	0.2259
31.5	-445.5	0.0694448	0.1153
36.0	-445.5	0.0822844	0.1039
40.5	-445.5	0.0845702	0.2591
45.0	-445.5	0.0985074	0.3124
49.5	-445.5	0.0657628	0.1152
54.0	-445.5	0.0767629	0.19
58.5	-445.5	0.0626286	0.1051
63.0	-445.5	0.0702357	0.1463
67.5	-445.5	0.042609	0.0885
72.0	-445.5	0.0573567	0.1562
76.5	-445.5	0.0916239	0.3363
81.0	-445.5	0.0517595	0.127
85.5	-445.5	0.0681392	0.1556
90.0	-445.5	0.0531132	0.1227
94.5	-445.5	0.0443296	0.1167
99.0	-445.5	0.0821399	0.2448
103.5	-445.5	0.091698	0.3845
108.0	-445.5	0.0509071	0.3125
112.5	-445.5	0.0446035	0.185
117.0	-445.5	0.0454968	0.115
121.5	-445.5	0.0527098	0.1975
126.0	-445.5	0.0298494	0.0931
130.5	-445.5	0.0312608	0.1019
135.0	-445.5	0.0566747	0.3506
139.5	-445.5	0.0448737	0.311
144.0	-445.5	0.0339755	0.1477
148.5	-445.5	0.0381816	0.118
153.0	-445.5	0.0380868	0.1177
157.5	-445.5	0.154334	0.7209
162.0	-445.5	0.0304859	0.1841
166.5	-445.5	0.0512437	0.2468
171.0	-445.5	0.0255204	0.1096
175.5	-445.5	0.0235326	0.1252
180.0	-445.5	0.0444602	0.2832
184.5	-445.5	0.0378776	0.3184
189.0	-445.5	0.0341227	0.1846
193.5	-445.5	0.0241716	0.1395
198.0	-445.5	0.0297405	0.1488
202.5	-445.5	0.0326394	0.309
207.0	-445.5	0.024829	0.1194
211.5	-445.5	0.0179845	0.11
216.0	-445.5	0.0199675	0.1581
220.5	-445.5	0.0233628	0.1675
225.0	-445.5	0.0274887	0.193
229.5	-445.5	0.0299479	0.2362
234.0	-445.5	0.0508383	0.6069
238.5	-445.5	0.0157043	0.1702
243.0	-445.5	0.0194162	0.2904
247.5	-445.5	0.0138845	0.2754
252.0	-445.5	0.0122903	0.1801
256.5	-445.5	0.0229521	0.2924
261.0	-445.5	0.0216058	0.3064
265.5	-445.5	0.0161497	0.2105
270.0	-445.5	0.0122598	0.1585
274.5	-445.5	0.0123048	0.2587
279.0	-445.5	0.00997431	0.1808
283.5	-445.5	0.0118267	0.1937
288.0	-445.5	0.0243828	0.5197
292.5	-445.5	0.00642124	0.2094
297.0	-445.5	0.00641075	0.239
301.5	-445.5	0.00654155	0.211
306.0	-445.5	0.0110471	0.2254
310.5	-445.5	0.0106323	0.4422
315.0	-445.5	0.0261465	0.516
319.5	-445.5	0.00751786	0.1905
324.0	-445.5	0.00837305	0.1845
328.5	-445.5	0.00780006	0.2129
333.0	-445.5	0.00476715	0.1756
337.5	-445.5	0.00550685	0.1998
342.0	-445.5	0.00661971	0.3433
346.5	-445.5	0.00527304	0.22
351.0	-445.5	0.00502058	0.3573
355.5	-445.5	0.00426937	0.2119
360.0	-445.5	0.00406631	0.3017
364.5	-445.5	0.00517613	0.3012
369.0	-445.5	0.00602652	0.2752
373.5	-445.5	0.00495862	0.2462
378.0	-445.5	0.00434951	0.228
382.5	-445.5	0.0024717	0.2048
387.0	-445.5	0.00353763	0.2587
391.5	-445.5	0.0030167	0.2399
396.0	-445.5	0.00398231	0.284
400.5	-445.5	0.0051646	0.3048
405.0	-445.5	0.00277844	0.2103
409.5	-445.5	0.00190509	0.2182
414.0	-445.5	0.00322462	0.2373
418.5	-445.5	0.00469368	0.3442
423.0	-445.5	0.0026492	0.3102
427.5	-445.5	0.00541224	0.2859
432.0	-445.5	0.00330305	0.2885
436.5	-445.5	0.00250014	0.2766
441.0	-445.5	0.00440852	0.2593
445.5	-445.5	0.00364466	0.3709
-450.0	-441.0	0.000789149	0.3049
-445.5	-441.0	0.000469639	0.2991
-441.0	-441.0	0.000733565	0.3264
-436.5	-441.0	0.00035443	0.3956
-432.0	-441.0	0.00060313	0.2682
-427.5	-441.0	0.0015148	0.6746
-423.0	-441.0	0.00079911	0.4028
-418.5	-441.0	0.000908753	0.4047
-414.0	-441.0	0.00179836	0.3292
-409.5	-441.0	0.00108562	0.2873
-405.0	-441.0	0.00153559	0.3813
-400.5	-441.0	0.00134381	0.2415
-396.0	-441.0	0.00136836	0.213
-391.5	-441.0	0.0027684	0.6237
-387.0	-441.0	0.00145687	0.2604
-382.5	-441.0	0.0009615	0.2667
-378.0	-441.0	0.00188399	0.293
-373.5	-441.0	0.00143674	0.2071
-369.0	-441.0	0.00127974	0.2481
-364.5	-441.0	0.00275456	0.2545
-360.0	-441.0	0.00285028	0.2666
-355.5	-441.0	0.00274547	0.2073
-351.0	-441.0	0.0025447	0.2215
-346.5	-441.0	0.00313449	0.308
-342.0	-441.0	0.00311182	0.5324
-337.5	-441.0	0.00316264	0.5338
-333.0	-441.0	0.00384392	0.3033
-328.5	-441.0	0.00607114	0.2997
-324.0	-441.0	0.0037951	0.2592
-319.5	-441.0	0.00718504	0.33
-315.0	-441.0	0.00411224	0.1906
-310.5	-441.0	0.00521692	0.1986
-306.0	-441.0	0.0054298	0.194
-301.5	-441.0	0.00757882	0.2114
-297.0	-441.0	0.00630833	0.1862
-292.5	-441.0	0.00468582	0.2246
-288.0	-441.0	0.00877627	0.2352
-283.5	-441.0	0.0353113	0.6404
-279.0	-441.0	0.00955861	0.3022
-274.5	-441.0	0.0100129	0.2294
-270.0	-441.0	0.00989653	0.2277
-265.5	-441.0	0.00959576	0.1671
-261.0	-441.0	0.0100989	0.2232
-256.5	-441.0	0.0345472	0.7432
-252.0	-441.0	0.00956707	0.156
-247.5	-441.0	0.017436	0.2898
-243.0	-441.0	0.0160053	0.1614
-238.5	-441.0	0.0203217	0.2421
-234.0	-441.0	0.0108539	0.1329
-229.5	-441.0	0.0153896	0.1603
-225.0	-441.0	0.0151403	0.1635
-220.5	-441.0	0.0216915	0.2332
-216.0	-441.0	0.0391373	0.4209
-211.5	-441.0	0.0173251	0.1461
-207.0	-441.0	0.0184949	0.1536
-202.5	-441.0	0.0176152	0.1168
-198.0	-441.0	0.0453132	0.3532
-193.5	-441.0	0.0236431	0.1129
-189.0	-441.0	0.0214892	0.1349
-184.5	-441.0	0.0354328	0.3315
-180.0	-441.0	0.0314583	0.1944
-175.5	-441.0	0.0393836	0.2305
-171.0	-441.0	0.0341605	0.1388
-166.5	-441.0	0.0308628	0.1012
-162.0	-441.0	0.043253	0.2638
-157.5	-441.0	0.0437749	0.1076
-153.0	-441.0	0.0461678	0.1037
-148.5	-441.0	0.0777833	0.3672
-144.0	-441.0	0.045202	0.0908
-139.5	-441.0	0.0640352	0.0812
-135.0	-441.0	0.0732555	0.1031
-130.5	-441.0	0.0877338	0.1001
-126.0	-441.0	0.115537	0.1319
-121.5	-441.0	0.14214	0.1552
-117.0	-441.0	0.243119	0.172
-112.5	-441.0	0.188571	0.1136
-108.0	-441.0	0.386435	0.1854
-103.5	-441.0	0.362458	0.1757
-99.0	-441.0	0.236985	0.1142
-94.5	-441.0	0.335718	0.1353
-90.0	-441.0	0.291827	0.131
-85.5	-441.0	0.301536	0.1307
-81.0	-441.0	0.348825	0.1385
-76.5	-441.0	0.346439	0.1495
-72.0	-441.0	0.292191	0.1219
-67.5	-441.0	0.350551	0.1295
-63.0	-441.0	0.372125	0.1558
-58.5	-441.0	0.407883	0.1618
-54.0	-441.0	0.344486	0.1369
-49.5	-441.0	0.272005	0.0974
-45.0	-441.0	0.36787	0.1256
-40.5	-441.0	0.32651	0.1258
-36.0	-441.0	0.290122	0.1249
-31.5	-441.0	0.40385	0.1497
-27.0	-441.0	0.424707	0.1768
-22.5	-441.0	0.392972	0.1602
-18.0	-441.0	0.288375	0.161
-13.5	-441.0	0.370601	0.149
-9.0	-441.0	0.379776	0.1425
-4.5	-441.0	0.379811	0.1594
0.0	-441.0	0.279521	0.14
4.5	-441.0	0.217439	0.1933
9.0	-441.0	0.164239	0.1967
13.5	-441.0	0.103728	0.0863
18.0	-441.0	0.0964912	0.1032
22.5	-441.0	0.0934748	0.089
27.0	-441.0	0.125536	0.2422
31.5	-441.0	0.0708586	0.0824
36.0	-441.0	0.0780819	0.1213
40.5	-441.0	0.0884993	0.2474
45.0	-441.0	0.0983037	0.3122
49.5	-441.0	0.0711362	0.1133
54.0	-441.0	0.0746391	0.2125
58.5	-441.0	0.078435	0.1416
63.0	-441.0	0.0634394	0.1557
67.5	-441.0	0.0556005	0.1039
72.0	-441.0	0.0472477	0.0986
76.5	-441.0	0.0905387	0.3466
81.0	-441.0	0.0626086	0.1268
85.5	-441.0	0.0636056	0.165
90.0	-441.0	0.0566285	0.134
94.5	-441.0	0.0424881	0.1103
99.0	-441.0	0.07685	0.2597
103.5	-441.0	0.0935442	0.3818
108.0	-441.0	0.0454285	0.1751
112.5	-441.0	0.0416866	0.1651
117.0	-441.0	0.0466278	0.1753
121.5	-441.0	0.0446805	0.1486
126.0	-441.0	0.0352302	0.0912
130.5	-441.0	0.0342467	0.1056
135.0	-441.0	0.0713814	0.3945
139.5	-441.0	0.0420699	0.1599
144.0	-441.0	0.0318045	0.153
148.5	-441.0	0.0362274	0.1344
153.0	-441.0	0.0332434	0.1179
157.5	-441.0	0.0471177	0.1804
162.0	-441.0	0.0262089	0.124
166.5	-441.0	0.0426255	0.2206
171.0	-441.0	0.0295338	0.16
175.5	-441.0	0.0258362	0.1137
180.0	-441.0	0.0370204	0.1584
184.5	-441.0	0.0490021	0.4183
189.0	-441.0	0.0290863	0.1552
193.5	-441.0	0.0300658	0.1258
198.0	-441.0	0.0335926	0.1635
202.5	-441.0	0.028768	0.3266
207.0	-441.0	0.0226155	0.1229
211.5	-441.0	0.0172501	0.1193
216.0	-441.0	0.0217502	0.1539
220.5	-441.0	0.0213414	0.1649
225.0	-441.0	0.0301627	0.2578
229.5	-441.0	0.0267808	0.2332
234.0	-441.0	0.0179426	0.1454
238.5	-441.0	0.0174048	0.1792
243.0	-441.0	0.0179637	0.2572
247.5	-441.0	0.0125479	0.2479
252.0	-441.0	0.0148051	0.2186
256.5	-441.0	0.0230176	0.5268
261.0	-441.0	0.0145508	0.1701
265.5	-441.0	0.0127864	0.1799
270.0	-441.0	0.0156292	0.2833
274.5	-441.0	0.0102824	0.1602
279.0	-441.0	0.0124563	0.2041
283.5	-441.0	0.0180062	0.3683
288.0	-441.0	0.0251722	0.4001
292.5	-441.0	0.00693737	0.2611
297.0	-441.0	0.00721783	0.167
301.5	-441.0	0.00683714	0.2241
306.0	-441.0	0.0103981	0.2052
310.5	-441.0	0.02823	0.5075
315.0	-441.0	0.00988508	0.1934
319.5	-441.0	0.00804479	0.1797
324.0	-441.0	0.00698983	0.2735
328.5	-441.0	0.00513169	0.2115
333.0	-441.0	0.0057859	0.2354
337.5	-441.0	0.00568426	0.2401
342.0	-441.0	0.00602433	0.2695
346.5	-441.0	0.00484388	0.1923
351.0	-441.0	0.00533885	0.3084
355.5	-441.0	0.00586735	0.5676
360.0	-441.0	0.00531479	0.2609
364.5	-441.0	0.00619176	0.2117
369.0	-441.0	0.00623762	0.287
373.5	-441.0	0.00276069	0.2081
378.0	-441.0	0.00374624	0.3605
382.5	-441.0	0.00260873	0.2109
387.0	-441.0	0.00530901	0.2409
391.5	-441.0	0.00324851	0.2194
396.0	-441.0	0.00616794	0.3479
400.5	-441.0	0.00421185	0.2249
405.0	-441.0	0.00200689	0.19
409.5	-441.0	0.00303257	0.2514
414.0	-441.0	0.00533793	0.34
418.5	-441.0	0.00256171	0.3281
423.0	-441.0	0.00633006	0.434
427.5	-441.0	0.00381209	0.2651
432.0	-441.0	0.00278579	0.2479
436.5	-441.0	0.00347863	0.2653
441.0	-441.0	0.00408418	0.3813
445.5	-441.0	0.0026015	0.4182
-450.0	-436.5	0.000828806	0.3242
-445.5	-436.5	0.000607535	0.2873
-441.0	-436.5	0.00075398	0.2567
-436.5	-436.5	0.000393289	0.326
-432.0	-436.5	0.000588385	0.2931
-427.5	-436.5	0.0012645	0.3267
-423.0	-436.5	0.000721831	0.2848
-418.5	-436.5	0.00100122	0.5244
-414.0	-436.5	0.000790538	0.3076
-409.5	-436.5	0.00242042	0.4019
-405.0	-436.5	0.00107938	0.4062
-400.5	-436.5	0.00123411	0.3278
-396.0	-436.5	0.00127411	0.2866
-391.5	-436.5	0.00177583	0.2748
-387.0	-436.5	0.00188877	0.315
-382.5	-436.5	0.00277366	0.3805
-378.0	-436.5	0.00150517	0.3324
-373.5	-436.5	0.00101207	0.3224
-369.0	-436.5	0.000907059	0.2921
-364.5	-436.5	0.00140431	0.2661
-360.0	-436.5	0.00194971	0.2159
-355.5	-436.5	0.00279476	0.2397
-351.0	-436.5	0.00232753	0.2507
-346.5	-436.5	0.00415965	0.2411
-342.0	-436.5	0.00259132	0.377
-337.5	-436.5	0.00435964	0.5014
-333.0	-436.5	0.00376811	0.2466
-328.5	-436.5	0.00410633	0.2949
-324.0	-436.5	0.00350364	0.3003
-319.5	-436.5	0.00304102	0.2217
-315.0	-436.5	0.00553439	0.2724
-310.5	-436.5	0.00456369	0.1989
-306.0	-436.5	0.00716464	0.2092
-301.5	-436.5	0.00791195	0.2268
-297.0	-436.5	0.0070333	0.213
-292.5	-436.5	0.00704395	0.211
-288.0	-436.5	0.00901675	0.2364
-283.5	-436.5	0.0199459	0.4589
-279.0	-436.5	0.0278028	0.6434
-274.5	-436.5	0.00895497	0.3094
-270.0	-436.5	0.00808807	0.1652
-265.5	-436.5	0.0144396	0.2701
-261.0	-436.5	0.00956712	0.2364
-256.5	-436.5	0.0197241	0.6273
-252.0	-436.5	0.0243788	0.5527
-247.5	-436.5	0.0130802	0.4388
-243.0	-436.5	0.014984	0.2998
-238.5	-436.5	0.0157832	0.1871
-234.0	-436.5	0.0123015	0.1885
-229.5	-436.5	0.0122126	0.139
-225.0	-436.5	0.0119143	0.1547
-220.5	-436.5	0.0143994	0.1501
-216.0	-436.5	0.0447201	0.458
-211.5	-436.5	0.0194489	0.1298
-207.0	-436.5	0.0176423	0.1704
-202.5	-436.5	0.0230375	0.1446
-198.0	-436.5	0.0280662	0.2295
-193.5	-436.5	0.0373416	0.3142
-189.0	-436.5	0.0260959	0.1124
-184.5	-436.5	0.0283324	0.2275
-180.0	-436.5	0.0288513	0.222
-175.5	-436.5	0.0355445	0.1731
-171.0	-436.5	0.0402654	0.2435
-166.5	-436.5	0.0265568	0.0998
-162.0	-436.5	0.0409981	0.2603
-157.5	-436.5	0.036295	0.1027
-153.0	-436.5	0.043873	0.1216
-148.5	-436.5	0.0770141	0.3658
-144.0	-436.5	0.0491965	0.1249
-139.5	-436.5	0.0556237	0.091
-135.0	-436.5	0.0691415	0.1044
-130.5	-436.5	0.0841148	0.0937
-126.0	-436.5	0.120073	0.1368
-121.5	-436.5	0.113775	0.1306
-117.0	-436.5	0.218067	0.1622
-112.5	-436.5	0.198163	0.1344
-108.0	-436.5	0.355529	0.1871
-103.5	-436.5	0.409128	0.1952
-99.0	-436.5	0.225055	0.1028
-94.5	-436.5	0.313935	0.1228
-90.0	-436.5	0.28956	0.1352
-85.5	-436.5	0.301074	0.1203
-81.0	-436.5	0.364731	0.1396
-76.5	-436.5	0.377218	0.1413
-72.0	-436.5	0.278079	0.1236
-67.5	-436.5	0.355758	0.1284
-63.0	-436.5	0.425885	0.1459
-58.5	-436.5	0.398274	0.163
-54.0	-436.5	0.355421	0.1284
