Cor C	Cor A	Value	Error
225.0	-65.0	0.00474472	0.514
229.5	-65.0	0.00388359	0.5142
234.0	-65.0	0.00872567	0.559
238.5	-65.0	0.00449359	0.6481
243.0	-65.0	0.0106959	0.4752
247.5	-65.0	0.00374015	0.5957
252.0	-65.0	0.00448669	0.456
256.5	-65.0	0.00383568	0.5352
261.0	-65.0	0.00672388	0.6709
265.5	-65.0	0.0016354	0.624
270.0	-65.0	0.00177444	0.7204
274.5	-65.0	0.00153689	0.6074
279.0	-65.0	0.00110159	0.5549
283.5	-65.0	0.00262915	0.5703
288.0	-65.0	0.00418541	0.6179
292.5	-65.0	0.00430749	0.6899
297.0	-65.0	0.0054552	0.4734
301.5	-65.0	0.000967881	0.6918
306.0	-65.0	0.00164271	0.7192
310.5	-65.0	0.00194611	0.9424
315.0	-65.0	0.00209468	0.963
319.5	-65.0	0.00334079	0.6201
324.0	-65.0	0.000133149	0.5557
328.5	-65.0	0.00605648	0.6979
333.0	-65.0	0.000619461	0.9064
337.5	-65.0	0.000157646	0.381
342.0	-65.0	0.00025184	0.4072
346.5	-65.0	0.000591543	0.5636
351.0	-65.0	0.00331919	0.7919
355.5	-65.0	0.00146244	0.8518
360.0	-65.0	0.000347032	0.5514
364.5	-65.0	0.00016326	0.6163
369.0	-65.0	0.000212924	0.8996
373.5	-65.0	0.000149821	0.5266
378.0	-65.0	3.95528e-05	0.9855
382.5	-65.0	0.0	0.0
387.0	-65.0	4.57463e-05	0.9327
391.5	-65.0	0.000227962	0.8919
396.0	-65.0	0.000719143	0.9029
400.5	-65.0	3.62872e-05	1.0
405.0	-65.0	2.44583e-05	0.6956
409.5	-65.0	9.99031e-05	0.7074
414.0	-65.0	8.96015e-05	0.866
418.5	-65.0	5.29296e-05	0.7427
423.0	-65.0	0.000176619	0.4742
427.5	-65.0	0.000197004	0.4484
432.0	-65.0	2.28776e-05	1.0
436.5	-65.0	0.00274366	0.5834
441.0	-65.0	0.000201812	0.435
445.5	-65.0	5.32629e-05	0.5538
-450.0	-62.4333	0.000783741	0.5748
-445.5	-62.4333	0.00025523	0.6443
-441.0	-62.4333	0.000248915	0.6324
-436.5	-62.4333	4.8243e-05	0.7194
-432.0	-62.4333	4.528e-06	1.0
-427.5	-62.4333	0.000170439	0.5952
-423.0	-62.4333	2.48401e-05	0.8491
-418.5	-62.4333	8.56067e-05	0.7071
-414.0	-62.4333	7.71052e-05	0.6671
-409.5	-62.4333	0.000135564	0.7331
-405.0	-62.4333	0.000118827	0.7344
-400.5	-62.4333	4.38662e-05	0.9749
-396.0	-62.4333	5.96787e-05	0.7704
-391.5	-62.4333	0.000131472	0.5205
-387.0	-62.4333	0.000124681	0.6082
-382.5	-62.4333	0.000100531	0.715
-378.0	-62.4333	0.00175224	0.9546
-373.5	-62.4333	0.003703	0.9798
-369.0	-62.4333	0.000782474	0.8533
-364.5	-62.4333	0.000191622	0.4825
-360.0	-62.4333	0.00235387	0.9385
-355.5	-62.4333	9.84863e-05	0.5956
-351.0	-62.4333	0.000106668	0.587
-346.5	-62.4333	0.000157189	0.6871
-342.0	-62.4333	0.000158385	0.6232
-337.5	-62.4333	0.000359074	0.476
-333.0	-62.4333	0.00190361	0.8062
-328.5	-62.4333	0.000359799	0.353
-324.0	-62.4333	0.00203746	0.9101
-319.5	-62.4333	0.0031231	0.7218
-315.0	-62.4333	0.00191064	0.9096
-310.5	-62.4333	0.00140994	0.6494
-306.0	-62.4333	0.00411853	0.744
-301.5	-62.4333	0.0003666	0.4836
-297.0	-62.4333	0.00029291	0.4075
-292.5	-62.4333	0.000253871	0.4856
-288.0	-62.4333	0.000337201	0.4093
-283.5	-62.4333	0.00651214	0.5562
-279.0	-62.4333	0.00731673	0.5195
-274.5	-62.4333	0.00224957	0.8846
-270.0	-62.4333	0.000474156	0.2849
-265.5	-62.4333	0.00164877	0.6049
-261.0	-62.4333	0.00366274	0.6986
-256.5	-62.4333	0.0023778	0.5487
-252.0	-62.4333	0.00143717	0.8028
-247.5	-62.4333	0.000515997	0.2564
-243.0	-62.4333	0.000776189	0.5875
-238.5	-62.4333	0.00475182	0.468
-234.0	-62.4333	0.00194627	0.4354
-229.5	-62.4333	0.00320787	0.5466
-225.0	-62.4333	0.00506822	0.6245
-220.5	-62.4333	0.00871599	0.3833
-216.0	-62.4333	0.0045957	0.5351
-211.5	-62.4333	0.00765717	0.5686
-207.0	-62.4333	0.00275397	0.5538
-202.5	-62.4333	0.000480462	0.2347
-198.0	-62.4333	0.00473432	0.4665
-193.5	-62.4333	0.00719202	0.4186
-189.0	-62.4333	0.0100215	0.4466
-184.5	-62.4333	0.0127492	0.3241
-180.0	-62.4333	0.00869968	0.3586
-175.5	-62.4333	0.00886433	0.5148
-171.0	-62.4333	0.0118262	0.4422
-166.5	-62.4333	0.00930068	0.3692
-162.0	-62.4333	0.0136969	0.3184
-157.5	-62.4333	0.00937124	0.3886
-153.0	-62.4333	0.00858705	0.4054
-148.5	-62.4333	0.0170922	0.3173
-144.0	-62.4333	0.0181727	0.2879
-139.5	-62.4333	0.0124953	0.2819
-135.0	-62.4333	0.0290646	0.2653
-130.5	-62.4333	0.0218935	0.2854
-126.0	-62.4333	0.0212673	0.2779
-121.5	-62.4333	0.0307908	0.2299
-117.0	-62.4333	0.0304315	0.2051
-112.5	-62.4333	0.0387452	0.2438
-108.0	-62.4333	0.0351316	0.2032
-103.5	-62.4333	0.0453529	0.2026
-99.0	-62.4333	0.0412991	0.216
-94.5	-62.4333	0.0423268	0.2113
-90.0	-62.4333	0.0397005	0.1832
-85.5	-62.4333	0.0445942	0.1759
-81.0	-62.4333	0.0813253	0.1654
-76.5	-62.4333	0.0507095	0.1834
-72.0	-62.4333	0.0477522	0.1759
-67.5	-62.4333	0.0621387	0.1753
-63.0	-62.4333	0.0769857	0.1609
-58.5	-62.4333	0.0553476	0.189
-54.0	-62.4333	0.0688615	0.1797
-49.5	-62.4333	0.0595783	0.1496
-45.0	-62.4333	0.0663753	0.189
-40.5	-62.4333	0.0742213	0.1749
-36.0	-62.4333	0.0970317	0.1672
-31.5	-62.4333	0.0833294	0.1502
-27.0	-62.4333	0.0895287	0.1708
-22.5	-62.4333	0.0818758	0.1668
-18.0	-62.4333	0.077334	0.1693
-13.5	-62.4333	0.0752086	0.1647
-9.0	-62.4333	0.085555	0.1704
-4.5	-62.4333	0.0922321	0.134
0.0	-62.4333	0.0701262	0.1611
4.5	-62.4333	0.0800243	0.1424
9.0	-62.4333	0.0730452	0.1441
13.5	-62.4333	0.068028	0.154
18.0	-62.4333	0.0631476	0.1669
22.5	-62.4333	0.0496063	0.1556
27.0	-62.4333	0.0886881	0.1474
31.5	-62.4333	0.103743	0.1354
36.0	-62.4333	0.0853517	0.1344
40.5	-62.4333	0.0712073	0.145
45.0	-62.4333	0.0622193	0.1706
49.5	-62.4333	0.0631935	0.1523
54.0	-62.4333	0.0580545	0.1842
58.5	-62.4333	0.0590827	0.1522
63.0	-62.4333	0.0567348	0.1585
67.5	-62.4333	0.059916	0.1611
72.0	-62.4333	0.0568402	0.1737
76.5	-62.4333	0.0513954	0.1801
81.0	-62.4333	0.0613705	0.1826
85.5	-62.4333	0.0342951	0.2027
90.0	-62.4333	0.0399437	0.2069
94.5	-62.4333	0.0385276	0.1899
99.0	-62.4333	0.036063	0.2029
103.5	-62.4333	0.0484987	0.1986
108.0	-62.4333	0.0338703	0.212
112.5	-62.4333	0.0264778	0.2276
117.0	-62.4333	0.0438161	0.1913
121.5	-62.4333	0.0310345	0.2216
126.0	-62.4333	0.0149239	0.2763
130.5	-62.4333	0.0204447	0.2512
135.0	-62.4333	0.0171021	0.2895
139.5	-62.4333	0.0228277	0.2298
144.0	-62.4333	0.0139687	0.2735
148.5	-62.4333	0.0241681	0.3762
153.0	-62.4333	0.01747	0.2734
157.5	-62.4333	0.0195545	0.2639
162.0	-62.4333	0.0145314	0.2835
166.5	-62.4333	0.0152036	0.3324
171.0	-62.4333	0.0170728	0.3575
175.5	-62.4333	0.00717523	0.3639
180.0	-62.4333	0.00778065	0.3817
184.5	-62.4333	0.0132187	0.3189
189.0	-62.4333	0.00282995	0.5141
193.5	-62.4333	0.00745388	0.4508
198.0	-62.4333	0.00889478	0.418
202.5	-62.4333	0.00771277	0.5646
207.0	-62.4333	0.010693	0.4538
211.5	-62.4333	0.0102913	0.3931
216.0	-62.4333	0.00340006	0.481
220.5	-62.4333	0.00342176	0.6051
225.0	-62.4333	0.0048284	0.712
229.5	-62.4333	0.00836742	0.6241
234.0	-62.4333	0.00304593	0.4365
238.5	-62.4333	0.00106398	0.4307
243.0	-62.4333	0.00673448	0.5275
247.5	-62.4333	0.00245103	0.6093
252.0	-62.4333	0.00478249	0.5426
256.5	-62.4333	0.00455504	0.5346
261.0	-62.4333	0.00119757	0.5934
265.5	-62.4333	0.000229087	0.4056
270.0	-62.4333	0.000301181	0.3062
274.5	-62.4333	0.00213316	0.7767
279.0	-62.4333	0.00498894	0.4542
283.5	-62.4333	0.00486856	0.5118
288.0	-62.4333	0.000839974	0.5791
292.5	-62.4333	0.00190348	0.5687
297.0	-62.4333	0.00192867	0.8307
301.5	-62.4333	0.000676869	0.3528
306.0	-62.4333	0.00503733	0.7189
310.5	-62.4333	0.000260899	0.4523
315.0	-62.4333	0.000680079	0.4426
319.5	-62.4333	0.00596264	0.6322
324.0	-62.4333	7.82742e-05	0.5286
328.5	-62.4333	0.000185274	0.3816
333.0	-62.4333	0.00432466	0.612
337.5	-62.4333	0.000422175	0.5309
342.0	-62.4333	0.000175171	0.3613
346.5	-62.4333	0.00463081	0.5844
351.0	-62.4333	0.00295388	0.6771
355.5	-62.4333	0.0010116	0.9161
360.0	-62.4333	0.00300656	0.9864
364.5	-62.4333	0.00341147	0.9887
369.0	-62.4333	0.00729017	0.5841
373.5	-62.4333	0.000564253	0.6469
378.0	-62.4333	0.000147399	0.5716
382.5	-62.4333	4.5565e-05	1.0
387.0	-62.4333	0.000101977	0.69
391.5	-62.4333	1.23791e-07	1.0
396.0	-62.4333	4.12053e-05	0.7133
400.5	-62.4333	5.25528e-05	0.738
405.0	-62.4333	9.7225e-05	0.7235
409.5	-62.4333	1.66492e-05	1.0
414.0	-62.4333	5.89023e-05	0.8044
418.5	-62.4333	0.000161779	0.5517
423.0	-62.4333	0.000101084	0.5832
427.5	-62.4333	4.88014e-05	0.6195
432.0	-62.4333	0.000121974	0.8346
436.5	-62.4333	2.48869e-05	0.7205
441.0	-62.4333	0.00149606	0.9292
445.5	-62.4333	1.1199e-05	0.6642
-450.0	-59.8667	8.45116e-05	0.7623
-445.5	-59.8667	6.3922e-05	0.7514
-441.0	-59.8667	4.48683e-05	0.5472
-436.5	-59.8667	0.000237632	0.6857
-432.0	-59.8667	0.000233881	0.6857
-427.5	-59.8667	0.00108222	0.8113
-423.0	-59.8667	0.000132002	0.6074
-418.5	-59.8667	0.000115644	0.6017
-414.0	-59.8667	8.98482e-05	0.5531
-409.5	-59.8667	4.26875e-06	0.9853
-405.0	-59.8667	0.0	0.0
-400.5	-59.8667	0.0	0.0
-396.0	-59.8667	3.42448e-05	1.0
-391.5	-59.8667	7.24902e-06	1.0
-387.0	-59.8667	6.19854e-07	1.0
-382.5	-59.8667	0.0	0.0
-378.0	-59.8667	0.00107212	0.9346
-373.5	-59.8667	0.000303306	0.4638
-369.0	-59.8667	0.00319918	0.9267
-364.5	-59.8667	0.00332551	0.9033
-360.0	-59.8667	0.000188813	0.4469
-355.5	-59.8667	0.000152509	0.5706
-351.0	-59.8667	8.44701e-05	0.7704
-346.5	-59.8667	9.90655e-05	0.4799
-342.0	-59.8667	9.39663e-05	0.482
-337.5	-59.8667	0.000285572	0.4306
-333.0	-59.8667	0.000335109	0.4315
-328.5	-59.8667	0.00385106	0.6592
-324.0	-59.8667	0.00137251	0.6846
-319.5	-59.8667	0.00364203	0.7115
-315.0	-59.8667	0.00177812	0.8521
-310.5	-59.8667	0.000108279	0.476
-306.0	-59.8667	0.000190653	0.4557
-301.5	-59.8667	0.000621349	0.4506
-297.0	-59.8667	0.000683035	0.5384
-292.5	-59.8667	0.000313181	0.2996
-288.0	-59.8667	0.000343387	0.3004
-283.5	-59.8667	0.00166776	0.5911
-279.0	-59.8667	0.00515304	0.5969
-274.5	-59.8667	0.00223012	0.6364
-270.0	-59.8667	0.000752006	0.3952
-265.5	-59.8667	0.00144125	0.7586
-261.0	-59.8667	0.000615486	0.2864
-256.5	-59.8667	0.000485898	0.544
-252.0	-59.8667	0.00365085	0.5343
-247.5	-59.8667	0.00381893	0.6246
-243.0	-59.8667	0.0061143	0.5056
-238.5	-59.8667	0.000586861	0.2862
-234.0	-59.8667	0.00370296	0.5223
-229.5	-59.8667	0.00571236	0.4837
-225.0	-59.8667	0.00332614	0.6221
-220.5	-59.8667	0.00453603	0.5559
-216.0	-59.8667	0.0047064	0.4751
-211.5	-59.8667	0.00367154	0.46
-207.0	-59.8667	0.00374958	0.461
-202.5	-59.8667	0.00220491	0.4471
-198.0	-59.8667	0.0070281	0.4291
-193.5	-59.8667	0.0051408	0.3612
-189.0	-59.8667	0.0106274	0.4524
-184.5	-59.8667	0.0118728	0.3316
-180.0	-59.8667	0.010023	0.3634
-175.5	-59.8667	0.0185697	0.3388
-171.0	-59.8667	0.0136633	0.3454
-166.5	-59.8667	0.0144601	0.3722
-162.0	-59.8667	0.0246874	0.2912
-157.5	-59.8667	0.0169202	0.3053
-153.0	-59.8667	0.0101148	0.3993
-148.5	-59.8667	0.0142358	0.3662
-144.0	-59.8667	0.0289241	0.2664
-139.5	-59.8667	0.0195286	0.3232
-135.0	-59.8667	0.0250155	0.2511
-130.5	-59.8667	0.0331964	0.2057
-126.0	-59.8667	0.0384944	0.2292
-121.5	-59.8667	0.0281843	0.245
-117.0	-59.8667	0.0278191	0.2389
-112.5	-59.8667	0.0333464	0.2131
-108.0	-59.8667	0.0623383	0.1859
-103.5	-59.8667	0.0366373	0.2003
-99.0	-59.8667	0.0384944	0.2074
-94.5	-59.8667	0.055669	0.1631
-90.0	-59.8667	0.0480116	0.2047
-85.5	-59.8667	0.0575927	0.1645
-81.0	-59.8667	0.0460877	0.1863
-76.5	-59.8667	0.0586502	0.1851
-72.0	-59.8667	0.0510882	0.1835
-67.5	-59.8667	0.0554619	0.1924
-63.0	-59.8667	0.0637406	0.1493
-58.5	-59.8667	0.0524073	0.1917
-54.0	-59.8667	0.0613963	0.2077
-49.5	-59.8667	0.0638427	0.1851
-45.0	-59.8667	0.0721597	0.1686
-40.5	-59.8667	0.0952349	0.1536
-36.0	-59.8667	0.0840326	0.1787
-31.5	-59.8667	0.0861644	0.1893
-27.0	-59.8667	0.0800523	0.1653
-22.5	-59.8667	0.0812085	0.1705
-18.0	-59.8667	0.0923559	0.1452
-13.5	-59.8667	0.0754423	0.1556
-9.0	-59.8667	0.0989233	0.1411
-4.5	-59.8667	0.082311	0.1381
0.0	-59.8667	0.074759	0.142
4.5	-59.8667	0.0924197	0.1324
9.0	-59.8667	0.0821414	0.1417
13.5	-59.8667	0.0654553	0.1577
18.0	-59.8667	0.069378	0.1524
22.5	-59.8667	0.0653547	0.147
27.0	-59.8667	0.0956193	0.1428
31.5	-59.8667	0.100503	0.2223
36.0	-59.8667	0.0764346	0.1565
40.5	-59.8667	0.0618643	0.1532
45.0	-59.8667	0.076294	0.167
49.5	-59.8667	0.0755852	0.1477
54.0	-59.8667	0.0481354	0.1609
58.5	-59.8667	0.0527861	0.1559
63.0	-59.8667	0.0674624	0.153
67.5	-59.8667	0.0510554	0.18
72.0	-59.8667	0.0650126	0.1493
76.5	-59.8667	0.0596819	0.1683
81.0	-59.8667	0.0578467	0.1589
85.5	-59.8667	0.0579629	0.1712
90.0	-59.8667	0.0654165	0.1521
94.5	-59.8667	0.0431346	0.2013
99.0	-59.8667	0.0332888	0.1984
103.5	-59.8667	0.044621	0.2068
108.0	-59.8667	0.0499366	0.1905
112.5	-59.8667	0.0627824	0.1558
117.0	-59.8667	0.0410222	0.1917
121.5	-59.8667	0.0270674	0.2373
126.0	-59.8667	0.0212192	0.2238
130.5	-59.8667	0.0299415	0.2566
135.0	-59.8667	0.0277597	0.2602
139.5	-59.8667	0.0245469	0.2753
144.0	-59.8667	0.0239046	0.2397
148.5	-59.8667	0.0203818	0.2371
153.0	-59.8667	0.0157677	0.2965
157.5	-59.8667	0.0198349	0.2602
162.0	-59.8667	0.0235611	0.2692
166.5	-59.8667	0.0206061	0.3303
171.0	-59.8667	0.0157371	0.3269
175.5	-59.8667	0.0116031	0.3548
180.0	-59.8667	0.00974527	0.337
184.5	-59.8667	0.0228374	0.3285
189.0	-59.8667	0.0111897	0.4674
193.5	-59.8667	0.00669225	0.4795
198.0	-59.8667	0.00697954	0.4584
202.5	-59.8667	0.00903998	0.395
207.0	-59.8667	0.0124459	0.3265
211.5	-59.8667	0.0114434	0.3788
216.0	-59.8667	0.00888371	0.3808
220.5	-59.8667	0.00473526	0.463
225.0	-59.8667	0.00749397	0.5088
229.5	-59.8667	0.0043582	0.5684
234.0	-59.8667	0.00302488	0.584
238.5	-59.8667	0.000295526	0.2852
243.0	-59.8667	0.00364839	0.6237
247.5	-59.8667	0.00120595	0.3834
252.0	-59.8667	0.00401765	0.6169
256.5	-59.8667	0.00143325	0.5937
261.0	-59.8667	0.00318365	0.7645
265.5	-59.8667	0.0026176	0.5298
270.0	-59.8667	0.00298524	0.612
274.5	-59.8667	0.000380564	0.3246
279.0	-59.8667	0.00213936	0.4832
283.5	-59.8667	0.00203789	0.4707
288.0	-59.8667	0.00422252	0.735
292.5	-59.8667	0.00690372	0.7177
297.0	-59.8667	0.00541596	0.9012
301.5	-59.8667	0.00635709	0.4899
306.0	-59.8667	0.000996943	0.5217
310.5	-59.8667	0.000847999	0.6635
315.0	-59.8667	0.00174395	0.8099
319.5	-59.8667	0.00127051	0.6237
324.0	-59.8667	0.000209394	0.3619
328.5	-59.8667	0.000316729	0.3531
333.0	-59.8667	0.00365917	0.7292
337.5	-59.8667	0.00165155	0.8941
342.0	-59.8667	0.00240705	0.9907
346.5	-59.8667	0.000408098	0.6396
351.0	-59.8667	0.0012138	0.9713
355.5	-59.8667	0.000857047	0.9149
360.0	-59.8667	0.00241654	0.7428
364.5	-59.8667	0.000750171	0.7711
369.0	-59.8667	0.000360385	0.7452
373.5	-59.8667	0.000179454	0.4878
378.0	-59.8667	7.01931e-05	0.6073
382.5	-59.8667	0.000301929	0.7891
387.0	-59.8667	0.000268781	0.4046
391.5	-59.8667	6.12623e-05	0.9443
396.0	-59.8667	0.000116829	0.6106
400.5	-59.8667	5.48697e-05	0.5801
405.0	-59.8667	8.47058e-05	0.7464
409.5	-59.8667	0.000122566	0.7091
414.0	-59.8667	0.00163036	0.9317
418.5	-59.8667	0.000639059	0.8474
423.0	-59.8667	4.73443e-05	0.863
427.5	-59.8667	1.34704e-05	1.0
432.0	-59.8667	0.00118552	0.9408
436.5	-59.8667	3.66685e-05	0.7071
441.0	-59.8667	4.83619e-06	1.0
445.5	-59.8667	3.86658e-05	0.7159
-450.0	-57.3	0.00495484	0.9701
-445.5	-57.3	0.0073964	0.7222
-441.0	-57.3	0.00223286	0.9942
-436.5	-57.3	2.74269e-05	1.0
-432.0	-57.3	4.01664e-05	1.0
-427.5	-57.3	5.42537e-05	0.5784
-423.0	-57.3	3.03607e-05	0.823
-418.5	-57.3	9.8361e-05	0.6555
-414.0	-57.3	0.000115366	0.6312
-409.5	-57.3	0.000107055	0.6192
-405.0	-57.3	0.00103748	0.9172
-400.5	-57.3	4.71767e-05	1.0
-396.0	-57.3	4.71767e-05	1.0
-391.5	-57.3	4.71767e-05	1.0
-387.0	-57.3	6.09993e-05	0.7276
-382.5	-57.3	0.00218596	0.9631
-378.0	-57.3	0.000169444	0.4575
-373.5	-57.3	9.85322e-05	0.676
-369.0	-57.3	4.921e-05	1.0
-364.5	-57.3	0.000960196	0.6996
-360.0	-57.3	0.0037392	0.9703
-355.5	-57.3	0.00187238	0.9144
-351.0	-57.3	0.00103416	0.9056
-346.5	-57.3	0.00176092	0.9434
-342.0	-57.3	0.00041501	0.7713
-337.5	-57.3	6.80159e-05	0.6937
-333.0	-57.3	0.000134576	0.3911
-328.5	-57.3	0.000467911	0.6209
-324.0	-57.3	0.00126882	0.7454
-319.5	-57.3	0.00260351	0.9378
-315.0	-57.3	0.00302517	0.7813
-310.5	-57.3	0.000307527	0.3426
-306.0	-57.3	0.000200815	0.4095
-301.5	-57.3	0.000414044	0.3329
-297.0	-57.3	0.00142315	0.7725
-292.5	-57.3	0.00101722	0.58
-288.0	-57.3	0.000269317	0.286
-283.5	-57.3	0.000319545	0.352
-279.0	-57.3	0.000388539	0.456
-274.5	-57.3	0.000365181	0.3594
-270.0	-57.3	0.000956051	0.4754
-265.5	-57.3	0.00185878	0.8025
-261.0	-57.3	0.00256296	0.8157
-256.5	-57.3	0.0039814	0.5661
-252.0	-57.3	0.000432881	0.2877
-247.5	-57.3	0.000286398	0.3425
-243.0	-57.3	0.00153461	0.7617
-238.5	-57.3	0.00211568	0.809
-234.0	-57.3	0.00135126	0.582
-229.5	-57.3	0.00506131	0.5801
-225.0	-57.3	0.000491329	0.2549
-220.5	-57.3	0.00106497	0.5688
-216.0	-57.3	0.0031132	0.6445
-211.5	-57.3	0.00343282	0.5356
-207.0	-57.3	0.0106819	0.4017
-202.5	-57.3	0.0065608	0.4516
-198.0	-57.3	0.0099971	0.4214
-193.5	-57.3	0.00699503	0.4456
-189.0	-57.3	0.0126374	0.3422
-184.5	-57.3	0.0151757	0.3288
