-10 -20 1816.621582 71.6925025
-10 -19.5959596 6460.244629 62.98964024
-10 -19.19191919 128.9019012 100
-10 -18.78787879 8231.941406 57.44485259
-10 -18.38383838 7053.206055 71.90771103
-10 -17.97979798 4340.184082 74.81742501
-10 -17.57575758 9439.269531 51.23829842
-10 -17.17171717 3034.625977 79.52088714
-10 -16.76767677 1792.704102 87.85555959
-10 -16.36363636 3792.202148 74.89782572
-10 -15.95959596 2213.088867 85.18978953
-10 -15.55555556 3561.432861 99.7834444
-10 -15.15151515 1399.931519 99.41902161
-10 -14.74747475 4315.922852 91.24005437
-10 -14.34343434 2746.651855 90.64853787
-10 -13.93939394 3264.039307 95.74136734
-10 -13.53535354 2301.583252 100
-10 -13.13131313 13538.15723 44.89768147
-10 -12.72727273 4331.996094 70.53874135
-10 -12.32323232 329.486145 100
-10 -11.91919192 2374.771729 77.06494331
-10 -11.51515152 3007.825439 75.24544001
-10 -11.11111111 7210.972168 58.47495794
-10 -10.70707071 0 0
-10 -10.3030303 3160.857666 90.32495618
-10 -9.898989899 6731.126465 57.56239891
-10 -9.494949495 1958.528442 100
-10 -9.090909091 329.3752747 100
-10 -8.686868687 1983.99939 100
-10 -8.282828283 3466.644775 74.66706038
-10 -7.878787879 5190.29834 70.57235837
-10 -7.474747475 2445.123291 99.9471426
-10 -7.070707071 1173.206665 99.43506122
-10 -6.666666667 611.0806885 98.92346859
-10 -6.262626263 9307.05957 50.06597638
-10 -5.858585859 0 0
-10 -5.454545455 7093.828125 64.77463245
-10 -5.050505051 2205.63208 99.472785
-10 -4.646464646 11133.71484 44.29950416
-10 -4.242424242 6476.230957 54.30990458
-10 -3.838383838 11131.27832 46.4333266
-10 -3.434343434 6909.041504 57.31832385
-10 -3.03030303 11445.74316 43.88371408
-10 -2.626262626 11894.56348 43.85339916
-10 -2.222222222 41313.62891 26.3523519
-10 -1.818181818 31096.29688 26.3905257
-10 -1.414141414 29559.2793 28.54963541
-10 -1.01010101 61823.28516 19.01222169
-10 -0.6060606061 35545.19141 24.60960001
-10 -0.202020202 35147.88672 25.82601011
-10 0.202020202 41072.13672 22.21498191
-10 0.6060606061 44012.125 23.59015793
-10 1.01010101 46245.92188 21.6497153
-10 1.414141414 43825.99219 25.18809438
-10 1.818181818 45566.41406 23.34167212
-10 2.222222222 15692.8291 40.90071321
-10 2.626262626 5572.941895 71.6909349
-10 3.03030303 8350.93457 50.17709136
-10 3.434343434 7548.438965 52.76105404
-10 3.838383838 7911.210449 58.41976404
-10 4.242424242 2296.138428 99.9781847
-10 4.646464646 4007.52002 71.1604476
-10 5.050505051 2615.480225 91.91340804
-10 5.454545455 2377.020752 100
-10 5.858585859 3847.648682 67.17171669
-10 6.262626263 4156.54834 66.8114841
-10 6.666666667 3842.557373 72.18421698
-10 7.070707071 5958.912109 58.98669958
-10 7.474747475 9499.9375 52.30305791
-10 7.878787879 3707.522461 94.92688775
-10 8.282828283 1489.07605 100
-10 8.686868687 334.6721802 100
-10 9.090909091 8.316699982 100
-10 9.494949495 0 0
-10 9.898989899 0 0
-10 10.3030303 2433.063477 100
-10 10.70707071 1029.721436 100
-10 11.11111111 2502.400879 99.71536994
-10 11.51515152 2825.057617 85.5989635
-10 11.91919192 0 0
-10 12.32323232 1115.468872 100
-10 12.72727273 3633.411865 76.3797164
-10 13.13131313 3346.148926 70.65271139
-10 13.53535354 1336.585815 100
-10 13.93939394 1335.702271 99.99860525
-10 14.34343434 0 0
-10 14.74747475 665.1553345 95.08382678
-10 15.15151515 9405.158203 53.22867036
-10 15.55555556 1153.365356 99.56245422
-10 15.95959596 0 0
-10 16.36363636 5307.452637 70.52417397
-10 16.76767677 5537.794922 70.75274587
-10 17.17171717 3103.526855 89.2486155
-10 17.57575758 2516.955078 99.99144077
-10 17.97979798 360.9515991 95.40657997
-10 18.38383838 2.041580677 90.87050557
-10 18.78787879 7.884533882 100
-10 19.19191919 7571.955566 57.94666409
-10 19.5959596 5172.342773 63.02415133
-10 20 5172.342773 63.02415133

-9.696969697 -20 4512.806152 71.88746929
-9.696969697 -19.5959596 8821.826172 50.89537501
-9.696969697 -19.19191919 1622.335937 91.14105701
-9.696969697 -18.78787879 4172.84375 61.37235165
-9.696969697 -18.38383838 6958.977051 47.66722023
-9.696969697 -17.97979798 4448.868164 80.37670255
-9.696969697 -17.57575758 10345.24121 46.36547863
-9.696969697 -17.17171717 4621.136719 65.66991806
-9.696969697 -16.76767677 2875.606201 99.97177124
-9.696969697 -16.36363636 4825.385742 71.23941779
-9.696969697 -15.95959596 574.24646 92.96313524
-9.696969697 -15.55555556 3932.385254 97.53122926
-9.696969697 -15.15151515 2789.495117 99.81001019
-9.696969697 -14.74747475 4459.075195 73.42261672
