Cor C	Cor A	Value	Error
-450.0	-65.0	0.000280858	0.3087
-445.5	-65.0	0.00273136	0.6019
-441.0	-65.0	0.000508828	0.4672
-436.5	-65.0	0.000505036	0.3019
-432.0	-65.0	0.000272007	0.3716
-427.5	-65.0	0.000249781	0.3781
-423.0	-65.0	0.00308149	0.8581
-418.5	-65.0	0.000705659	0.2851
-414.0	-65.0	0.000849617	0.2645
-409.5	-65.0	0.000393448	0.3201
-405.0	-65.0	0.000227768	0.4145
-400.5	-65.0	0.00287722	0.6217
-396.0	-65.0	0.000753456	0.7083
-391.5	-65.0	0.000418698	0.2973
-387.0	-65.0	0.00347891	0.9392
-382.5	-65.0	0.00256474	0.5998
-378.0	-65.0	0.00183952	0.7483
-373.5	-65.0	0.000419717	0.3378
-369.0	-65.0	0.000487914	0.2876
-364.5	-65.0	0.00360951	0.6289
-360.0	-65.0	0.00125297	0.4769
-355.5	-65.0	0.00102423	0.2345
-351.0	-65.0	0.000879232	0.2388
-346.5	-65.0	0.00549056	0.7656
-342.0	-65.0	0.00169675	0.2913
-337.5	-65.0	0.000765595	0.2363
-333.0	-65.0	0.00214449	0.5033
-328.5	-65.0	0.00157854	0.3561
-324.0	-65.0	0.00186552	0.4195
-319.5	-65.0	0.0011779	0.1886
-315.0	-65.0	0.00160047	0.1756
-310.5	-65.0	0.00156906	0.1594
-306.0	-65.0	0.00339766	0.6008
-301.5	-65.0	0.00127569	0.1939
-297.0	-65.0	0.00172871	0.2503
-292.5	-65.0	0.00598246	0.4018
-288.0	-65.0	0.00448601	0.4502
-283.5	-65.0	0.00337499	0.4948
-279.0	-65.0	0.00474142	0.3591
-274.5	-65.0	0.00382743	0.3472
-270.0	-65.0	0.00948838	0.578
-265.5	-65.0	0.00955233	0.5
-261.0	-65.0	0.00406878	0.4008
-256.5	-65.0	0.00517266	0.4056
-252.0	-65.0	0.00670166	0.3559
-247.5	-65.0	0.0118955	0.4042
-243.0	-65.0	0.00469209	0.2825
-238.5	-65.0	0.00657115	0.4118
-234.0	-65.0	0.00756904	0.3256
-229.5	-65.0	0.00636326	0.2713
-225.0	-65.0	0.0110777	0.3527
-220.5	-65.0	0.014612	0.3369
-216.0	-65.0	0.0144026	0.3045
-211.5	-65.0	0.0228214	0.2762
-207.0	-65.0	0.0152467	0.2915
-202.5	-65.0	0.020049	0.2963
-198.0	-65.0	0.0201038	0.3152
-193.5	-65.0	0.0227511	0.2567
-189.0	-65.0	0.0235238	0.2801
-184.5	-65.0	0.0321029	0.2288
-180.0	-65.0	0.0240135	0.2344
-175.5	-65.0	0.0285124	0.256
-171.0	-65.0	0.0268872	0.2206
-166.5	-65.0	0.0182697	0.2241
-162.0	-65.0	0.0207459	0.2303
-157.5	-65.0	0.038185	0.2193
-153.0	-65.0	0.0424095	0.185
-148.5	-65.0	0.0363563	0.1999
-144.0	-65.0	0.0404626	0.2133
-139.5	-65.0	0.0414725	0.1682
-135.0	-65.0	0.0556693	0.1765
-130.5	-65.0	0.0442369	0.1688
-126.0	-65.0	0.0500584	0.1624
-121.5	-65.0	0.0656944	0.1517
-117.0	-65.0	0.0791571	0.1738
-112.5	-65.0	0.0637876	0.1604
-108.0	-65.0	0.0707882	0.1748
-103.5	-65.0	0.069699	0.1623
-99.0	-65.0	0.0778986	0.1344
-94.5	-65.0	0.080165	0.1282
-90.0	-65.0	0.100058	0.1336
-85.5	-65.0	0.113512	0.1406
-81.0	-65.0	0.10568	0.1206
-76.5	-65.0	0.0966695	0.1168
-72.0	-65.0	0.135161	0.1147
-67.5	-65.0	0.146889	0.1073
-63.0	-65.0	0.140475	0.1061
-58.5	-65.0	0.139308	0.1307
-54.0	-65.0	0.170351	0.1185
-49.5	-65.0	0.132619	0.1105
-45.0	-65.0	0.128335	0.116
-40.5	-65.0	0.182751	0.105
-36.0	-65.0	0.144128	0.101
-31.5	-65.0	0.180731	0.1103
-27.0	-65.0	0.146836	0.1311
-22.5	-65.0	0.145352	0.108
-18.0	-65.0	0.189515	0.1013
-13.5	-65.0	0.200297	0.0858
-9.0	-65.0	0.226392	0.0841
-4.5	-65.0	0.188993	0.0985
0.0	-65.0	0.230006	0.1082
4.5	-65.0	0.171419	0.0943
9.0	-65.0	0.173425	0.1007
13.5	-65.0	0.194441	0.0917
18.0	-65.0	0.172122	0.0945
22.5	-65.0	0.20824	0.0997
27.0	-65.0	0.209292	0.0933
31.5	-65.0	0.212258	0.0954
36.0	-65.0	0.213122	0.0922
40.5	-65.0	0.204546	0.096
45.0	-65.0	0.217578	0.0975
49.5	-65.0	0.198014	0.1167
54.0	-65.0	0.181507	0.1002
58.5	-65.0	0.183827	0.0971
63.0	-65.0	0.176447	0.0933
67.5	-65.0	0.179404	0.0934
72.0	-65.0	0.138125	0.107
76.5	-65.0	0.178746	0.1131
81.0	-65.0	0.152576	0.1148
85.5	-65.0	0.148927	0.1161
90.0	-65.0	0.148393	0.1219
94.5	-65.0	0.164236	0.1064
99.0	-65.0	0.138172	0.1123
103.5	-65.0	0.135628	0.1173
108.0	-65.0	0.117274	0.1226
112.5	-65.0	0.123853	0.1135
117.0	-65.0	0.116764	0.1181
121.5	-65.0	0.0974759	0.1304
126.0	-65.0	0.0769304	0.1349
130.5	-65.0	0.093653	0.118
135.0	-65.0	0.0837391	0.1416
139.5	-65.0	0.121271	0.1243
144.0	-65.0	0.0897792	0.1604
148.5	-65.0	0.0817561	0.1427
153.0	-65.0	0.0543697	0.1498
157.5	-65.0	0.0848865	0.1371
162.0	-65.0	0.0865028	0.1789
166.5	-65.0	0.0800452	0.1427
171.0	-65.0	0.0673845	0.1859
175.5	-65.0	0.054337	0.1496
180.0	-65.0	0.0684917	0.1652
184.5	-65.0	0.0535595	0.183
189.0	-65.0	0.0492428	0.1794
193.5	-65.0	0.0472313	0.186
198.0	-65.0	0.0517614	0.1639
202.5	-65.0	0.0467842	0.1613
207.0	-65.0	0.037199	0.1838
211.5	-65.0	0.0432357	0.1928
216.0	-65.0	0.0390867	0.1748
220.5	-65.0	0.0406671	0.1972
225.0	-65.0	0.0368882	0.2264
229.5	-65.0	0.0390544	0.191
234.0	-65.0	0.0475165	0.1995
238.5	-65.0	0.0337922	0.2117
243.0	-65.0	0.0314764	0.2039
247.5	-65.0	0.0380531	0.2242
252.0	-65.0	0.0181955	0.2164
256.5	-65.0	0.0276896	0.2323
261.0	-65.0	0.0422571	0.1971
265.5	-65.0	0.0376668	0.2253
270.0	-65.0	0.0215481	0.2304
274.5	-65.0	0.0197039	0.2577
279.0	-65.0	0.0212218	0.2602
283.5	-65.0	0.0177262	0.2533
288.0	-65.0	0.0189032	0.2773
292.5	-65.0	0.0162971	0.2483
297.0	-65.0	0.0133364	0.2855
301.5	-65.0	0.0133934	0.2957
306.0	-65.0	0.0165237	0.2411
310.5	-65.0	0.00962359	0.3725
315.0	-65.0	0.0152486	0.2816
319.5	-65.0	0.0106017	0.279
324.0	-65.0	0.0134275	0.3122
328.5	-65.0	0.0101872	0.3589
333.0	-65.0	0.0110233	0.3419
337.5	-65.0	0.0111515	0.3587
342.0	-65.0	0.0129114	0.3426
346.5	-65.0	0.013545	0.373
351.0	-65.0	0.00765982	0.4004
355.5	-65.0	0.00804246	0.3656
360.0	-65.0	0.0124436	0.3305
364.5	-65.0	0.00671115	0.3779
369.0	-65.0	0.0038906	0.5636
373.5	-65.0	0.00897777	0.4532
378.0	-65.0	0.00416285	0.5233
382.5	-65.0	0.00507543	0.4408
387.0	-65.0	0.00479689	0.4797
391.5	-65.0	0.00785448	0.5285
396.0	-65.0	0.00808322	0.4794
400.5	-65.0	0.00620854	0.4546
405.0	-65.0	0.000230033	0.3336
409.5	-65.0	0.000869878	0.3429
414.0	-65.0	0.00243981	0.554
418.5	-65.0	0.0026254	0.7569
423.0	-65.0	0.00151156	0.2546
427.5	-65.0	0.00334532	0.5161
432.0	-65.0	0.00259609	0.6682
436.5	-65.0	0.000401161	0.2859
441.0	-65.0	0.00204873	0.5288
445.5	-65.0	0.00665107	0.5731
-450.0	-62.4333	0.00139116	0.6558
-445.5	-62.4333	0.00154903	0.5161
-441.0	-62.4333	0.00150263	0.7967
-436.5	-62.4333	0.00175752	0.7665
-432.0	-62.4333	0.00300866	0.6266
-427.5	-62.4333	0.000400493	0.3016
-423.0	-62.4333	0.000252541	0.3646
-418.5	-62.4333	0.000257764	0.376
-414.0	-62.4333	0.000460193	0.3927
-409.5	-62.4333	0.000520774	0.2922
-405.0	-62.4333	0.000480194	0.2999
-400.5	-62.4333	0.000385993	0.3217
-396.0	-62.4333	0.00219007	0.8313
-391.5	-62.4333	0.00144819	0.6555
-387.0	-62.4333	0.000415201	0.2977
-382.5	-62.4333	0.000220031	0.3906
-378.0	-62.4333	0.000612846	0.3037
-373.5	-62.4333	0.000544264	0.3067
-369.0	-62.4333	0.000378836	0.2658
-364.5	-62.4333	0.000610912	0.2409
-360.0	-62.4333	0.0009132	0.2266
-355.5	-62.4333	0.00109425	0.2195
-351.0	-62.4333	0.00345311	0.6941
-346.5	-62.4333	0.00161225	0.5565
-342.0	-62.4333	0.00450333	0.5619
-337.5	-62.4333	0.00101187	0.2067
-333.0	-62.4333	0.00349915	0.6682
-328.5	-62.4333	0.00211875	0.4964
-324.0	-62.4333	0.00147958	0.2232
-319.5	-62.4333	0.00242439	0.4736
-315.0	-62.4333	0.00204573	0.3181
-310.5	-62.4333	0.00479002	0.4509
-306.0	-62.4333	0.00148183	0.1622
-301.5	-62.4333	0.00156819	0.1601
-297.0	-62.4333	0.00344252	0.4752
-292.5	-62.4333	0.00839852	0.4582
-288.0	-62.4333	0.00429932	0.4641
-283.5	-62.4333	0.00523238	0.4248
-279.0	-62.4333	0.00567654	0.4037
-274.5	-62.4333	0.00349576	0.5355
-270.0	-62.4333	0.0024498	0.2047
-265.5	-62.4333	0.0060067	0.4036
-261.0	-62.4333	0.00756257	0.4551
-256.5	-62.4333	0.00597743	0.4147
-252.0	-62.4333	0.00594525	0.345
-247.5	-62.4333	0.00690821	0.3793
-243.0	-62.4333	0.0108049	0.4375
-238.5	-62.4333	0.00657617	0.3447
-234.0	-62.4333	0.0174001	0.3209
-229.5	-62.4333	0.0092634	0.3288
-225.0	-62.4333	0.0104919	0.2787
-220.5	-62.4333	0.00744084	0.2952
-216.0	-62.4333	0.00831753	0.2908
-211.5	-62.4333	0.015908	0.2841
-207.0	-62.4333	0.0179754	0.2466
-202.5	-62.4333	0.00905392	0.3149
-198.0	-62.4333	0.0126034	0.2444
-193.5	-62.4333	0.0180356	0.3213
-189.0	-62.4333	0.0173015	0.2729
-184.5	-62.4333	0.0252067	0.2253
-180.0	-62.4333	0.02627	0.2543
-175.5	-62.4333	0.0236408	0.2175
-171.0	-62.4333	0.0407164	0.1898
-166.5	-62.4333	0.0300701	0.2225
-162.0	-62.4333	0.0240654	0.1857
-157.5	-62.4333	0.0247494	0.1683
-153.0	-62.4333	0.0355897	0.1915
-148.5	-62.4333	0.0358988	0.1889
-144.0	-62.4333	0.054188	0.1566
-139.5	-62.4333	0.0416577	0.1686
-135.0	-62.4333	0.064337	0.1683
-130.5	-62.4333	0.0482503	0.1681
-126.0	-62.4333	0.0538331	0.1462
-121.5	-62.4333	0.0567533	0.1432
-117.0	-62.4333	0.0749564	0.1352
-112.5	-62.4333	0.0794358	0.1367
-108.0	-62.4333	0.0922565	0.1464
-103.5	-62.4333	0.100376	0.1315
-99.0	-62.4333	0.0983253	0.1205
-94.5	-62.4333	0.0981079	0.1205
-90.0	-62.4333	0.0918238	0.1243
-85.5	-62.4333	0.0843617	0.1319
-81.0	-62.4333	0.124383	0.1154
-76.5	-62.4333	0.111292	0.1089
-72.0	-62.4333	0.171355	0.0987
-67.5	-62.4333	0.139177	0.1125
-63.0	-62.4333	0.164041	0.1117
-58.5	-62.4333	0.128961	0.1194
-54.0	-62.4333	0.185525	0.1155
-49.5	-62.4333	0.159825	0.0992
-45.0	-62.4333	0.161334	0.116
-40.5	-62.4333	0.161841	0.1296
-36.0	-62.4333	0.174952	0.1056
-31.5	-62.4333	0.152718	0.1124
-27.0	-62.4333	0.184876	0.0937
-22.5	-62.4333	0.20396	0.0928
-18.0	-62.4333	0.18931	0.0883
-13.5	-62.4333	0.190928	0.0868
-9.0	-62.4333	0.23676	0.0988
-4.5	-62.4333	0.246144	0.1237
0.0	-62.4333	0.208058	0.092
4.5	-62.4333	0.221742	0.0915
9.0	-62.4333	0.186004	0.0919
13.5	-62.4333	0.223849	0.0926
18.0	-62.4333	0.217173	0.0851
22.5	-62.4333	0.203905	0.0854
27.0	-62.4333	0.216071	0.0864
31.5	-62.4333	0.199715	0.0902
36.0	-62.4333	0.22523	0.0868
40.5	-62.4333	0.186239	0.0916
45.0	-62.4333	0.213356	0.0914
49.5	-62.4333	0.213446	0.0994
54.0	-62.4333	0.197149	0.0966
58.5	-62.4333	0.179703	0.0985
63.0	-62.4333	0.202264	0.094
67.5	-62.4333	0.156268	0.1039
72.0	-62.4333	0.16288	0.1103
76.5	-62.4333	0.179186	0.0923
81.0	-62.4333	0.156455	0.1035
85.5	-62.4333	0.202811	0.1005
90.0	-62.4333	0.177053	0.1117
94.5	-62.4333	0.180738	0.1031
99.0	-62.4333	0.167479	0.1146
103.5	-62.4333	0.130221	0.115
108.0	-62.4333	0.141486	0.1075
112.5	-62.4333	0.137588	0.1116
117.0	-62.4333	0.124371	0.1094
121.5	-62.4333	0.113453	0.1206
126.0	-62.4333	0.119418	0.1183
130.5	-62.4333	0.125002	0.1226
135.0	-62.4333	0.0923076	0.1215
139.5	-62.4333	0.111283	0.1227
144.0	-62.4333	0.090092	0.1444
148.5	-62.4333	0.092638	0.1348
153.0	-62.4333	0.0999547	0.1328
157.5	-62.4333	0.0618456	0.1441
162.0	-62.4333	0.0758568	0.1399
166.5	-62.4333	0.078371	0.1515
171.0	-62.4333	0.0610553	0.1469
175.5	-62.4333	0.0657967	0.1591
180.0	-62.4333	0.0540863	0.1572
184.5	-62.4333	0.056595	0.1938
189.0	-62.4333	0.0739654	0.1531
193.5	-62.4333	0.0561765	0.1635
198.0	-62.4333	0.0563199	0.1465
202.5	-62.4333	0.0605619	0.1697
207.0	-62.4333	0.0455635	0.1682
211.5	-62.4333	0.0482679	0.1835
216.0	-62.4333	0.0337281	0.1837
220.5	-62.4333	0.0426656	0.1828
225.0	-62.4333	0.0553611	0.1707
229.5	-62.4333	0.0528338	0.1898
234.0	-62.4333	0.0349615	0.1862
238.5	-62.4333	0.0466122	0.1919
243.0	-62.4333	0.0429424	0.2
247.5	-62.4333	0.0311141	0.1988
252.0	-62.4333	0.0325995	0.1977
256.5	-62.4333	0.0329881	0.2154
261.0	-62.4333	0.039663	0.2233
265.5	-62.4333	0.0300727	0.2235
270.0	-62.4333	0.0233968	0.2398
274.5	-62.4333	0.0280575	0.2084
279.0	-62.4333	0.0209079	0.2262
283.5	-62.4333	0.0142337	0.2825
288.0	-62.4333	0.0167963	0.2366
292.5	-62.4333	0.026318	0.2446
297.0	-62.4333	0.0143909	0.2595
301.5	-62.4333	0.019351	0.2609
306.0	-62.4333	0.0193357	0.2416
310.5	-62.4333	0.020691	0.2693
315.0	-62.4333	0.0126347	0.2794
319.5	-62.4333	0.0292897	0.2345
324.0	-62.4333	0.0114057	0.2622
328.5	-62.4333	0.0154734	0.2757
333.0	-62.4333	0.0188961	0.274
337.5	-62.4333	0.0189207	0.3552
342.0	-62.4333	0.019211	0.3764
346.5	-62.4333	0.016746	0.3926
351.0	-62.4333	0.0141824	0.3272
355.5	-62.4333	0.0111803	0.3312
360.0	-62.4333	0.0135497	0.3851
364.5	-62.4333	0.00895155	0.4277
369.0	-62.4333	0.00751289	0.5321
373.5	-62.4333	0.0111892	0.4266
378.0	-62.4333	0.011725	0.3396
382.5	-62.4333	0.00532213	0.4258
387.0	-62.4333	0.00371912	0.4482
391.5	-62.4333	0.00831901	0.4528
396.0	-62.4333	0.00336396	0.6946
400.5	-62.4333	0.00743212	0.5288
405.0	-62.4333	0.00736025	0.5913
409.5	-62.4333	0.008199	0.4091
414.0	-62.4333	0.00419898	0.6977
418.5	-62.4333	0.00432291	0.7351
423.0	-62.4333	0.00962163	0.4326
427.5	-62.4333	0.00396979	0.4832
432.0	-62.4333	0.00445287	0.6867
436.5	-62.4333	0.00227107	0.5088
441.0	-62.4333	0.00165703	0.3548
445.5	-62.4333	0.00198147	0.3582
-450.0	-59.8667	0.000365498	0.303
-445.5	-59.8667	0.000314398	0.3795
-441.0	-59.8667	0.00172571	0.8669
-436.5	-59.8667	0.000869402	0.6319
-432.0	-59.8667	0.000260712	0.3232
-427.5	-59.8667	0.000282904	0.3781
-423.0	-59.8667	0.000162779	0.4342
-418.5	-59.8667	0.000186314	0.4912
-414.0	-59.8667	0.000273057	0.3726
-409.5	-59.8667	0.000541925	0.3355
-405.0	-59.8667	0.000420725	0.3269
-400.5	-59.8667	0.000319719	0.3242
-396.0	-59.8667	0.000226252	0.4657
-391.5	-59.8667	0.00211609	0.6708
-387.0	-59.8667	0.00183408	0.7387
-382.5	-59.8667	0.000381167	0.3014
-378.0	-59.8667	0.000421397	0.2764
-373.5	-59.8667	0.000531052	0.3126
-369.0	-59.8667	0.000609852	0.2455
-364.5	-59.8667	0.000625912	0.2858
-360.0	-59.8667	0.000691838	0.2304
-355.5	-59.8667	0.000878035	0.2132
-351.0	-59.8667	0.00174219	0.3632
-346.5	-59.8667	0.00479254	0.7388
-342.0	-59.8667	0.00473901	0.745
-337.5	-59.8667	0.0046222	0.7636
-333.0	-59.8667	0.00433087	0.495
-328.5	-59.8667	0.00182692	0.4612
-324.0	-59.8667	0.00426447	0.789
-319.5	-59.8667	0.00143825	0.2078
-315.0	-59.8667	0.00219033	0.2166
-310.5	-59.8667	0.00468258	0.3109
-306.0	-59.8667	0.00399953	0.396
-301.5	-59.8667	0.00447275	0.3888
-297.0	-59.8667	0.00301007	0.3304
-292.5	-59.8667	0.00527139	0.3631
-288.0	-59.8667	0.00547981	0.5386
-283.5	-59.8667	0.00404391	0.5388
-279.0	-59.8667	0.00668119	0.3921
-274.5	-59.8667	0.00539591	0.3355
-270.0	-59.8667	0.00713126	0.3794
-265.5	-59.8667	0.00614693	0.5014
-261.0	-59.8667	0.00361917	0.3275
-256.5	-59.8667	0.00781582	0.3596
-252.0	-59.8667	0.0086213	0.3822
-247.5	-59.8667	0.00490766	0.3189
-243.0	-59.8667	0.00513058	0.2837
-238.5	-59.8667	0.0120895	0.3481
-234.0	-59.8667	0.0093812	0.352
-229.5	-59.8667	0.0096881	0.3348
-225.0	-59.8667	0.00824896	0.2422
-220.5	-59.8667	0.0162576	0.3303
-216.0	-59.8667	0.0162701	0.325
-211.5	-59.8667	0.00815851	0.2443
-207.0	-59.8667	0.0196226	0.267
-202.5	-59.8667	0.0186892	0.3555
-198.0	-59.8667	0.0144512	0.2587
-193.5	-59.8667	0.0169706	0.2852
-189.0	-59.8667	0.0160715	0.3265
-184.5	-59.8667	0.0176477	0.2073
-180.0	-59.8667	0.0360557	0.2029
-175.5	-59.8667	0.0277729	0.2117
-171.0	-59.8667	0.0277193	0.2004
-166.5	-59.8667	0.0332178	0.1827
-162.0	-59.8667	0.0264778	0.1801
-157.5	-59.8667	0.0299341	0.1824
-153.0	-59.8667	0.0383881	0.16
-148.5	-59.8667	0.0368963	0.1782
-144.0	-59.8667	0.048315	0.1647
-139.5	-59.8667	0.054206	0.1759
-135.0	-59.8667	0.051945	0.1736
-130.5	-59.8667	0.0615895	0.1571
-126.0	-59.8667	0.0669998	0.1516
-121.5	-59.8667	0.0530089	0.1471
-117.0	-59.8667	0.0587948	0.1356
-112.5	-59.8667	0.0771801	0.1421
-108.0	-59.8667	0.087682	0.1362
-103.5	-59.8667	0.101651	0.1268
-99.0	-59.8667	0.118504	0.1221
-94.5	-59.8667	0.10558	0.1308
-90.0	-59.8667	0.104634	0.1244
-85.5	-59.8667	0.116109	0.1671
-81.0	-59.8667	0.123452	0.1168
-76.5	-59.8667	0.118253	0.1116
-72.0	-59.8667	0.150731	0.104
-67.5	-59.8667	0.176625	0.1013
-63.0	-59.8667	0.189521	0.1121
-58.5	-59.8667	0.156854	0.1241
-54.0	-59.8667	0.187001	0.0941
-49.5	-59.8667	0.197478	0.099
-45.0	-59.8667	0.178443	0.0987
-40.5	-59.8667	0.19498	0.1019
-36.0	-59.8667	0.193127	0.0954
-31.5	-59.8667	0.20261	0.1099
-27.0	-59.8667	0.19025	0.1052
-22.5	-59.8667	0.192714	0.104
-18.0	-59.8667	0.249043	0.1066
-13.5	-59.8667	0.214124	0.0942
-9.0	-59.8667	0.237773	0.1064
-4.5	-59.8667	0.225672	0.1045
0.0	-59.8667	0.256124	0.089
4.5	-59.8667	0.241971	0.0902
9.0	-59.8667	0.238677	0.0895
13.5	-59.8667	0.241368	0.0948
18.0	-59.8667	0.247392	0.0879
22.5	-59.8667	0.295642	0.0863
27.0	-59.8667	0.222962	0.0829
31.5	-59.8667	0.182049	0.0877
36.0	-59.8667	0.21847	0.0898
40.5	-59.8667	0.227076	0.0942
45.0	-59.8667	0.205641	0.096
49.5	-59.8667	0.19206	0.0874
54.0	-59.8667	0.221308	0.0881
58.5	-59.8667	0.196066	0.0865
63.0	-59.8667	0.183536	0.1105
67.5	-59.8667	0.211419	0.0927
72.0	-59.8667	0.163057	0.0972
76.5	-59.8667	0.214378	0.0966
81.0	-59.8667	0.20565	0.1045
85.5	-59.8667	0.194946	0.0991
90.0	-59.8667	0.176712	0.1403
94.5	-59.8667	0.198454	0.1078
99.0	-59.8667	0.155517	0.1092
103.5	-59.8667	0.179769	0.1083
108.0	-59.8667	0.131904	0.1096
112.5	-59.8667	0.17338	0.1137
117.0	-59.8667	0.139862	0.1057
121.5	-59.8667	0.144917	0.1075
126.0	-59.8667	0.138474	0.1388
130.5	-59.8667	0.121124	0.1086
135.0	-59.8667	0.107116	0.1279
139.5	-59.8667	0.101826	0.1133
144.0	-59.8667	0.0963165	0.1275
148.5	-59.8667	0.0926556	0.1505
153.0	-59.8667	0.0851495	0.1283
157.5	-59.8667	0.0737442	0.129
162.0	-59.8667	0.0854596	0.129
166.5	-59.8667	0.0839143	0.1515
171.0	-59.8667	0.0829339	0.1462
175.5	-59.8667	0.0578877	0.1579
180.0	-59.8667	0.0825617	0.1379
184.5	-59.8667	0.0680084	0.1693
189.0	-59.8667	0.0600488	0.1593
193.5	-59.8667	0.0647985	0.1299
198.0	-59.8667	0.0661677	0.1499
202.5	-59.8667	0.055201	0.155
207.0	-59.8667	0.0591693	0.1687
211.5	-59.8667	0.0429441	0.1813
216.0	-59.8667	0.056868	0.1641
220.5	-59.8667	0.0440547	0.1717
225.0	-59.8667	0.0624134	0.1686
229.5	-59.8667	0.0593732	0.1763
234.0	-59.8667	0.0363375	0.19
238.5	-59.8667	0.0263225	0.1981
243.0	-59.8667	0.0397922	0.1964
247.5	-59.8667	0.025385	0.2376
252.0	-59.8667	0.0258329	0.2569
256.5	-59.8667	0.0270157	0.2228
261.0	-59.8667	0.0346638	0.198
265.5	-59.8667	0.0331319	0.2117
270.0	-59.8667	0.0270775	0.2055
274.5	-59.8667	0.0238229	0.1961
279.0	-59.8667	0.0166805	0.2418
283.5	-59.8667	0.0202003	0.2326
288.0	-59.8667	0.0189537	0.2453
292.5	-59.8667	0.0197267	0.2959
297.0	-59.8667	0.0244228	0.2919
301.5	-59.8667	0.0288781	0.2392
306.0	-59.8667	0.016789	0.2371
310.5	-59.8667	0.017034	0.259
315.0	-59.8667	0.0110396	0.3165
319.5	-59.8667	0.0156643	0.2619
324.0	-59.8667	0.0128569	0.3018
328.5	-59.8667	0.0194013	0.304
333.0	-59.8667	0.0240221	0.2879
337.5	-59.8667	0.0138385	0.2544
342.0	-59.8667	0.0048018	0.3671
346.5	-59.8667	0.0170409	0.2988
351.0	-59.8667	0.00912861	0.2975
355.5	-59.8667	0.013872	0.328
360.0	-59.8667	0.0126945	0.3355
364.5	-59.8667	0.0122227	0.4334
369.0	-59.8667	0.00896623	0.358
373.5	-59.8667	0.00257277	0.3107
378.0	-59.8667	0.00283066	0.3481
382.5	-59.8667	0.00717911	0.3756
387.0	-59.8667	0.00682958	0.4655
391.5	-59.8667	0.0101717	0.3727
396.0	-59.8667	0.0047281	0.5115
400.5	-59.8667	0.00126435	0.505
405.0	-59.8667	0.0069402	0.4333
409.5	-59.8667	0.00825919	0.5058
414.0	-59.8667	0.00428082	0.5982
418.5	-59.8667	0.00238772	0.555
423.0	-59.8667	0.00768057	0.4327
427.5	-59.8667	0.00404132	0.6218
432.0	-59.8667	0.00524921	0.4875
436.5	-59.8667	0.00334126	0.6722
441.0	-59.8667	0.00219382	0.5226
445.5	-59.8667	0.00642072	0.4608
-450.0	-57.3	0.000337174	0.2919
-445.5	-57.3	0.000312048	0.3091
-441.0	-57.3	0.000364783	0.3404
-436.5	-57.3	0.000239713	0.3708
-432.0	-57.3	0.000298785	0.3903
-427.5	-57.3	0.000425096	0.2974
-423.0	-57.3	0.000475499	0.2589
-418.5	-57.3	0.00148764	0.7454
-414.0	-57.3	0.000589141	0.64
-409.5	-57.3	0.00160102	0.8073
-405.0	-57.3	0.000931285	0.6493
-400.5	-57.3	0.000628951	0.5076
-396.0	-57.3	0.000396151	0.3255
-391.5	-57.3	0.00114743	0.7038
-387.0	-57.3	0.00152621	0.6597
-382.5	-57.3	0.00218334	0.8077
-378.0	-57.3	0.000537025	0.2993
-373.5	-57.3	0.00058693	0.2807
-369.0	-57.3	0.000794237	0.2179
-364.5	-57.3	0.00141992	0.4162
-360.0	-57.3	0.00074699	0.2225
-355.5	-57.3	0.00093131	0.2046
-351.0	-57.3	0.000954572	0.2153
-346.5	-57.3	0.00221224	0.5125
-342.0	-57.3	0.00155859	0.1672
-337.5	-57.3	0.00107329	0.2104
-333.0	-57.3	0.0029136	0.6911
-328.5	-57.3	0.00115018	0.2147
-324.0	-57.3	0.00339209	0.5446
-319.5	-57.3	0.00716651	0.6725
-315.0	-57.3	0.00392517	0.5485
-310.5	-57.3	0.00174141	0.2
-306.0	-57.3	0.00227112	0.2109
-301.5	-57.3	0.00257863	0.1794
-297.0	-57.3	0.00328885	0.4741
-292.5	-57.3	0.00349618	0.2483
-288.0	-57.3	0.00491214	0.4027
-283.5	-57.3	0.00205666	0.2141
-279.0	-57.3	0.00293732	0.4531
-274.5	-57.3	0.00316316	0.3129
-270.0	-57.3	0.00475781	0.2982
-265.5	-57.3	0.00219027	0.1485
-261.0	-57.3	0.00367759	0.3674
-256.5	-57.3	0.00557146	0.486
-252.0	-57.3	0.00460549	0.3923
-247.5	-57.3	0.0101872	0.3129
-243.0	-57.3	0.00926852	0.3582
-238.5	-57.3	0.00451725	0.2253
-234.0	-57.3	0.00907227	0.3731
-229.5	-57.3	0.0147729	0.2566
-225.0	-57.3	0.0143968	0.2644
-220.5	-57.3	0.00948164	0.2003
-216.0	-57.3	0.0240972	0.2662
-211.5	-57.3	0.0103773	0.3074
-207.0	-57.3	0.00923898	0.2839
-202.5	-57.3	0.0151332	0.2451
-198.0	-57.3	0.0227232	0.2394
-193.5	-57.3	0.0207009	0.2746
-189.0	-57.3	0.022765	0.2239
-184.5	-57.3	0.0361351	0.2348
-180.0	-57.3	0.0204847	0.2022
-175.5	-57.3	0.0293989	0.2099
-171.0	-57.3	0.0291968	0.2033
-166.5	-57.3	0.0365622	0.2166
-162.0	-57.3	0.0315502	0.1931
-157.5	-57.3	0.0374235	0.1831
-153.0	-57.3	0.04546	0.1871
-148.5	-57.3	0.045244	0.1643
-144.0	-57.3	0.0616935	0.1632
-139.5	-57.3	0.0558257	0.1507
-135.0	-57.3	0.0593343	0.1541
-130.5	-57.3	0.075101	0.1464
