Cor B	Cor A	Value	Error
-207.0	-65.0	255.269	0.1368
-202.5	-65.0	454.959	0.1507
-198.0	-65.0	763.566	0.1743
-193.5	-65.0	1080.94	0.1559
-189.0	-65.0	2590.79	0.2073
-184.5	-65.0	4838.58	0.1582
-180.0	-65.0	4618.04	0.1107
-175.5	-65.0	6772.78	0.1047
-171.0	-65.0	8693.05	0.1121
-166.5	-65.0	12923.2	0.1105
-162.0	-65.0	16208.7	0.0932
-157.5	-65.0	23614.7	0.0785
-153.0	-65.0	32169.6	0.0668
-148.5	-65.0	43361.3	0.0607
-144.0	-65.0	44206.2	0.0805
-139.5	-65.0	45272.2	0.0791
-135.0	-65.0	44979.2	0.0761
-130.5	-65.0	47993.9	0.088
-126.0	-65.0	50138.2	0.0766
-121.5	-65.0	55385.5	0.0734
-117.0	-65.0	66252.6	0.0762
-112.5	-65.0	63889.2	0.0685
-108.0	-65.0	68386.2	0.063
-103.5	-65.0	77837.8	0.0612
-99.0	-65.0	91546.6	0.0633
-94.5	-65.0	103852.0	0.0608
-90.0	-65.0	108950.0	0.0542
-85.5	-65.0	122018.0	0.0526
-81.0	-65.0	139249.0	0.0492
-76.5	-65.0	131777.0	0.0475
-72.0	-65.0	175836.0	0.0451
-67.5	-65.0	180453.0	0.0433
-63.0	-65.0	191320.0	0.0447
-58.5	-65.0	194828.0	0.0431
-54.0	-65.0	218576.0	0.0419
-49.5	-65.0	232485.0	0.0396
-45.0	-65.0	243610.0	0.0383
-40.5	-65.0	268095.0	0.0364
-36.0	-65.0	281714.0	0.0343
-31.5	-65.0	323611.0	0.0326
-27.0	-65.0	355875.0	0.0326
-22.5	-65.0	373117.0	0.0299
-18.0	-65.0	407345.0	0.0292
-13.5	-65.0	463008.0	0.0282
-9.0	-65.0	501060.0	0.0262
-4.5	-65.0	617287.0	0.0236
0.0	-65.0	802893.0	0.0202
4.5	-65.0	865648.0	0.0185
9.0	-65.0	914343.0	0.0175
13.5	-65.0	897722.0	0.019
18.0	-65.0	842908.0	0.0191
22.5	-65.0	783109.0	0.0199
27.0	-65.0	764707.0	0.0207
31.5	-65.0	699583.0	0.0219
36.0	-65.0	647889.0	0.0221
40.5	-65.0	623646.0	0.0239
45.0	-65.0	597977.0	0.0243
49.5	-65.0	569704.0	0.0249
54.0	-65.0	563617.0	0.0253
58.5	-65.0	535901.0	0.0261
63.0	-65.0	527966.0	0.0263
67.5	-65.0	501021.0	0.0254
72.0	-65.0	487759.0	0.0246
76.5	-65.0	495458.0	0.0253
81.0	-65.0	499596.0	0.0257
85.5	-65.0	446345.0	0.0247
90.0	-65.0	455305.0	0.0248
94.5	-65.0	437338.0	0.0261
99.0	-65.0	421229.0	0.0239
103.5	-65.0	440607.0	0.0234
108.0	-65.0	420080.0	0.0238
112.5	-65.0	309480.0	0.0261
117.0	-65.0	242758.0	0.0285
121.5	-65.0	197795.0	0.0312
126.0	-65.0	140095.0	0.0337
130.5	-65.0	106137.0	0.0369
135.0	-65.0	83470.2	0.0394
139.5	-65.0	65808.0	0.0382
144.0	-65.0	40748.2	0.0494
148.5	-65.0	22159.6	0.0488
153.0	-65.0	13530.9	0.0505
157.5	-65.0	8096.76	0.0501
162.0	-65.0	4936.56	0.0505
166.5	-65.0	3142.25	0.052
171.0	-65.0	1983.43	0.053
175.5	-65.0	1445.73	0.065
180.0	-65.0	1032.87	0.0688
184.5	-65.0	778.122	0.1075
189.0	-65.0	431.774	0.0887
193.5	-65.0	274.5	0.0848
198.0	-65.0	233.848	0.1852
202.5	-65.0	129.969	0.1366
207.0	-65.0	116.914	0.2257
211.5	-65.0	104.464	0.1647
216.0	-65.0	86.373	0.1491
220.5	-65.0	86.8654	0.1478
225.0	-65.0	69.5774	0.0344
229.5	-65.0	81.476	0.0796
234.0	-65.0	84.9977	0.1216
238.5	-65.0	81.1136	0.1468
243.0	-65.0	64.9751	0.0498
247.5	-65.0	64.7471	0.0567
252.0	-65.0	64.1476	0.0616
256.5	-65.0	62.9271	0.0624
261.0	-65.0	74.6383	0.108
265.5	-65.0	65.9306	0.086
270.0	-65.0	53.4539	0.0656
274.5	-65.0	52.9088	0.0714
279.0	-65.0	58.0393	0.0948
283.5	-65.0	52.8613	0.0716
288.0	-65.0	54.154	0.1169
292.5	-65.0	44.7561	0.0773
297.0	-65.0	48.208	0.0768
301.5	-65.0	46.0427	0.1552
306.0	-65.0	51.2092	0.2374
310.5	-65.0	48.0954	0.1731
315.0	-65.0	91.8907	0.5997
319.5	-65.0	89.9007	0.6133
324.0	-65.0	55.5842	0.4256
328.5	-65.0	24.1286	0.0551
333.0	-65.0	19.893	0.0903
337.5	-65.0	12.6996	0.0744
342.0	-65.0	10.1797	0.1034
346.5	-65.0	6.32649	0.0859
351.0	-65.0	4.17131	0.0572
355.5	-65.0	3.89225	0.1764
360.0	-65.0	4.6178	0.5197
364.5	-65.0	2.04129	0.2355
369.0	-65.0	1.2193	0.1343
373.5	-65.0	1.41034	0.4704
378.0	-65.0	4.02791	0.8287
382.5	-65.0	2.60263	0.7387
387.0	-65.0	0.747121	0.0933
391.5	-65.0	0.735439	0.11
396.0	-65.0	0.734126	0.0927
400.5	-65.0	0.681828	0.0609
405.0	-65.0	0.601545	0.0528
409.5	-65.0	0.592459	0.0507
414.0	-65.0	0.593818	0.0649
418.5	-65.0	0.599952	0.0915
423.0	-65.0	0.547274	0.0756
427.5	-65.0	0.50242	0.0778
432.0	-65.0	0.562884	0.0962
436.5	-65.0	0.558443	0.1045
441.0	-65.0	0.47165	0.0943
445.5	-65.0	0.470632	0.1052
-450.0	-62.4333	0.0309943	0.2397
-445.5	-62.4333	0.0318179	0.218
-441.0	-62.4333	0.0299207	0.2142
-436.5	-62.4333	0.0216228	0.2243
-432.0	-62.4333	0.0202877	0.2106
-427.5	-62.4333	0.0203147	0.2296
-423.0	-62.4333	0.0232867	0.2151
-418.5	-62.4333	0.0224388	0.1792
-414.0	-62.4333	0.0219893	0.2828
-409.5	-62.4333	0.0307904	0.3015
-405.0	-62.4333	0.040605	0.2728
-400.5	-62.4333	0.0307013	0.256
-396.0	-62.4333	0.0219412	0.2533
-391.5	-62.4333	0.0364895	0.4314
-387.0	-62.4333	0.0255026	0.1623
-382.5	-62.4333	0.0189866	0.1423
-378.0	-62.4333	0.0211664	0.2031
-373.5	-62.4333	0.0226139	0.1649
-369.0	-62.4333	0.0344855	0.31
-364.5	-62.4333	0.0594635	0.2758
-360.0	-62.4333	0.0898548	0.2743
-355.5	-62.4333	0.141895	0.2897
-351.0	-62.4333	0.172134	0.286
-346.5	-62.4333	0.181348	0.3108
-342.0	-62.4333	0.298253	0.2667
-337.5	-62.4333	0.411423	0.2334
-333.0	-62.4333	0.493307	0.2208
-328.5	-62.4333	0.938112	0.2033
-324.0	-62.4333	1.15113	0.2473
-319.5	-62.4333	1.39691	0.1924
-315.0	-62.4333	1.54908	0.1672
-310.5	-62.4333	2.96037	0.29
-306.0	-62.4333	2.40188	0.2592
-301.5	-62.4333	3.61937	0.4007
-297.0	-62.4333	5.83379	0.6813
-292.5	-62.4333	2.29098	0.3784
-288.0	-62.4333	1.40475	0.0991
-283.5	-62.4333	1.85105	0.1634
-279.0	-62.4333	1.66837	0.2018
-274.5	-62.4333	2.3174	0.207
-270.0	-62.4333	2.5133	0.2056
-265.5	-62.4333	4.85507	0.3906
-261.0	-62.4333	8.79503	0.6426
-256.5	-62.4333	9.12922	0.6654
-252.0	-62.4333	9.19492	0.68
-247.5	-62.4333	7.08515	0.4996
-243.0	-62.4333	6.09437	0.1898
-238.5	-62.4333	10.6449	0.2115
-234.0	-62.4333	13.9042	0.1776
-229.5	-62.4333	20.6163	0.1808
-225.0	-62.4333	32.4814	0.1734
-220.5	-62.4333	73.3063	0.183
-216.0	-62.4333	105.534	0.202
-211.5	-62.4333	180.146	0.3029
-207.0	-62.4333	236.068	0.1421
-202.5	-62.4333	418.079	0.1436
-198.0	-62.4333	910.535	0.2066
-193.5	-62.4333	1128.33	0.1506
-189.0	-62.4333	2059.45	0.1193
-184.5	-62.4333	3718.43	0.119
-180.0	-62.4333	6222.97	0.1339
-175.5	-62.4333	9361.74	0.1253
-171.0	-62.4333	10860.4	0.1052
-166.5	-62.4333	14168.6	0.1363
-162.0	-62.4333	15595.9	0.0835
-157.5	-62.4333	23986.4	0.0792
-153.0	-62.4333	34099.1	0.0721
-148.5	-62.4333	42711.5	0.062
-144.0	-62.4333	35715.5	0.0749
-139.5	-62.4333	46571.2	0.0777
-135.0	-62.4333	50231.8	0.0823
-130.5	-62.4333	48929.2	0.0816
-126.0	-62.4333	48168.3	0.0836
-121.5	-62.4333	56602.8	0.0742
-117.0	-62.4333	61586.9	0.0825
-112.5	-62.4333	61003.7	0.0713
-108.0	-62.4333	69782.3	0.0641
-103.5	-62.4333	87922.1	0.064
-99.0	-62.4333	89301.6	0.0634
-94.5	-62.4333	104515.0	0.0586
-90.0	-62.4333	114404.0	0.0558
-85.5	-62.4333	111016.0	0.0529
-81.0	-62.4333	114006.0	0.0528
-76.5	-62.4333	137970.0	0.0468
-72.0	-62.4333	158409.0	0.0447
-67.5	-62.4333	182004.0	0.0435
-63.0	-62.4333	187221.0	0.0416
-58.5	-62.4333	203041.0	0.0405
-54.0	-62.4333	209268.0	0.0421
-49.5	-62.4333	235676.0	0.0395
-45.0	-62.4333	251824.0	0.0397
-40.5	-62.4333	260413.0	0.0359
-36.0	-62.4333	300626.0	0.0346
-31.5	-62.4333	341614.0	0.0327
-27.0	-62.4333	367256.0	0.0313
-22.5	-62.4333	402503.0	0.0302
-18.0	-62.4333	415029.0	0.0289
-13.5	-62.4333	457589.0	0.0277
-9.0	-62.4333	496486.0	0.0263
-4.5	-62.4333	587146.0	0.0241
0.0	-62.4333	755062.0	0.0205
4.5	-62.4333	910250.0	0.0178
9.0	-62.4333	952917.0	0.0176
13.5	-62.4333	926245.0	0.018
18.0	-62.4333	875810.0	0.018
22.5	-62.4333	814025.0	0.0187
27.0	-62.4333	773699.0	0.0203
31.5	-62.4333	711074.0	0.0219
36.0	-62.4333	670694.0	0.0218
40.5	-62.4333	638296.0	0.0232
45.0	-62.4333	582393.0	0.0243
49.5	-62.4333	578202.0	0.0241
54.0	-62.4333	546606.0	0.0246
58.5	-62.4333	532458.0	0.0254
63.0	-62.4333	516446.0	0.0257
67.5	-62.4333	510750.0	0.0249
72.0	-62.4333	498897.0	0.0256
76.5	-62.4333	503982.0	0.0245
81.0	-62.4333	490142.0	0.0239
85.5	-62.4333	468360.0	0.0242
90.0	-62.4333	478399.0	0.0241
94.5	-62.4333	459844.0	0.0244
99.0	-62.4333	445396.0	0.0234
103.5	-62.4333	464837.0	0.0218
108.0	-62.4333	447111.0	0.0219
112.5	-62.4333	329977.0	0.0248
117.0	-62.4333	269912.0	0.0282
121.5	-62.4333	212645.0	0.0314
126.0	-62.4333	150058.0	0.0355
130.5	-62.4333	119767.0	0.0385
135.0	-62.4333	94968.1	0.041
139.5	-62.4333	72782.4	0.0368
144.0	-62.4333	46892.3	0.0489
148.5	-62.4333	27507.5	0.0537
153.0	-62.4333	14844.6	0.052
157.5	-62.4333	8477.19	0.0487
162.0	-62.4333	5082.62	0.0466
166.5	-62.4333	3429.65	0.0585
171.0	-62.4333	2083.39	0.046
175.5	-62.4333	1527.68	0.0443
180.0	-62.4333	1055.89	0.0446
184.5	-62.4333	671.213	0.0463
189.0	-62.4333	465.195	0.0772
193.5	-62.4333	289.372	0.0559
198.0	-62.4333	183.707	0.086
202.5	-62.4333	106.451	0.0562
207.0	-62.4333	92.5834	0.0439
211.5	-62.4333	142.228	0.215
216.0	-62.4333	126.734	0.2541
220.5	-62.4333	95.7351	0.0807
225.0	-62.4333	114.086	0.2584
229.5	-62.4333	79.7609	0.0407
234.0	-62.4333	79.3189	0.0462
238.5	-62.4333	72.05	0.0582
243.0	-62.4333	70.6672	0.0522
247.5	-62.4333	72.4186	0.0614
252.0	-62.4333	78.1601	0.0829
256.5	-62.4333	78.3526	0.1021
261.0	-62.4333	68.8715	0.0761
265.5	-62.4333	58.6677	0.0575
270.0	-62.4333	59.9787	0.0528
274.5	-62.4333	53.5111	0.0524
279.0	-62.4333	51.4207	0.0719
283.5	-62.4333	44.5411	0.0592
288.0	-62.4333	50.3892	0.1337
292.5	-62.4333	55.7845	0.1982
297.0	-62.4333	44.5423	0.0909
301.5	-62.4333	44.3066	0.0977
306.0	-62.4333	39.6264	0.0574
310.5	-62.4333	68.8026	0.4308
315.0	-62.4333	41.071	0.1204
319.5	-62.4333	33.2749	0.0434
324.0	-62.4333	62.4728	0.4598
328.5	-62.4333	58.1407	0.535
333.0	-62.4333	21.0187	0.0988
337.5	-62.4333	14.8026	0.0826
342.0	-62.4333	10.7697	0.0811
346.5	-62.4333	7.64554	0.0851
351.0	-62.4333	5.24552	0.076
355.5	-62.4333	4.13662	0.1081
360.0	-62.4333	4.14384	0.3763
364.5	-62.4333	1.76325	0.0725
369.0	-62.4333	1.33756	0.0829
373.5	-62.4333	0.99375	0.1207
378.0	-62.4333	0.90206	0.1274
382.5	-62.4333	0.829855	0.115
387.0	-62.4333	0.775592	0.0837
391.5	-62.4333	0.714002	0.0641
396.0	-62.4333	0.693004	0.0692
400.5	-62.4333	0.630671	0.0489
405.0	-62.4333	0.623117	0.0537
409.5	-62.4333	0.605062	0.063
414.0	-62.4333	0.657609	0.1079
418.5	-62.4333	0.632478	0.0969
423.0	-62.4333	0.642228	0.0974
427.5	-62.4333	0.64574	0.0855
432.0	-62.4333	0.586481	0.0829
436.5	-62.4333	0.582927	0.0743
441.0	-62.4333	0.57657	0.1259
445.5	-62.4333	0.540744	0.1299
-450.0	-59.8667	0.0294714	0.3486
-445.5	-59.8667	0.0300131	0.4791
-441.0	-59.8667	0.0272078	0.2456
-436.5	-59.8667	0.0236074	0.1888
-432.0	-59.8667	0.025098	0.1754
-427.5	-59.8667	0.0266793	0.1762
-423.0	-59.8667	0.0281066	0.1972
-418.5	-59.8667	0.0314211	0.2075
-414.0	-59.8667	0.0323031	0.2106
-409.5	-59.8667	0.0313212	0.2069
-405.0	-59.8667	0.0282115	0.2118
-400.5	-59.8667	0.0313869	0.2454
-396.0	-59.8667	0.0405149	0.3121
-391.5	-59.8667	0.0404164	0.2938
-387.0	-59.8667	0.0360943	0.2184
-382.5	-59.8667	0.0269366	0.1403
-378.0	-59.8667	0.0230601	0.1398
-373.5	-59.8667	0.0237506	0.1522
-369.0	-59.8667	0.0370499	0.1863
-364.5	-59.8667	0.0513753	0.2028
-360.0	-59.8667	0.102325	0.4149
-355.5	-59.8667	0.164613	0.4246
-351.0	-59.8667	0.171399	0.2539
-346.5	-59.8667	0.179544	0.1499
-342.0	-59.8667	0.264015	0.2373
-337.5	-59.8667	0.381864	0.1728
-333.0	-59.8667	0.452144	0.1265
-328.5	-59.8667	0.658336	0.1131
-324.0	-59.8667	1.23854	0.1355
-319.5	-59.8667	1.9904	0.3447
-315.0	-59.8667	1.39632	0.1029
-310.5	-59.8667	1.46385	0.0834
-306.0	-59.8667	1.62529	0.0946
-301.5	-59.8667	2.37686	0.1983
-297.0	-59.8667	2.73254	0.2407
-292.5	-59.8667	2.7037	0.2342
-288.0	-59.8667	2.26829	0.2247
-283.5	-59.8667	2.84712	0.1986
-279.0	-59.8667	2.74503	0.2119
-274.5	-59.8667	4.1945	0.3742
-270.0	-59.8667	4.41327	0.5135
-265.5	-59.8667	4.88965	0.4668
-261.0	-59.8667	4.96172	0.4631
-256.5	-59.8667	5.51348	0.4491
-252.0	-59.8667	7.75503	0.3959
-247.5	-59.8667	3.57438	0.1589
-243.0	-59.8667	5.66005	0.1865
-238.5	-59.8667	8.49297	0.2026
-234.0	-59.8667	15.5876	0.1667
-229.5	-59.8667	26.7885	0.1564
-225.0	-59.8667	38.9547	0.1438
-220.5	-59.8667	57.9908	0.162
-216.0	-59.8667	94.039	0.1666
-211.5	-59.8667	171.038	0.1669
-207.0	-59.8667	288.13	0.1738
-202.5	-59.8667	523.116	0.1793
-198.0	-59.8667	1145.31	0.2015
-193.5	-59.8667	1999.14	0.1793
-189.0	-59.8667	2587.15	0.1624
-184.5	-59.8667	4907.52	0.1351
-180.0	-59.8667	6832.62	0.1368
-175.5	-59.8667	7677.85	0.0999
-171.0	-59.8667	11100.5	0.1104
-166.5	-59.8667	12241.7	0.081
-162.0	-59.8667	16243.8	0.094
-157.5	-59.8667	24126.8	0.0872
-153.0	-59.8667	35726.0	0.0824
-148.5	-59.8667	49735.1	0.0706
-144.0	-59.8667	43067.3	0.079
-139.5	-59.8667	45804.2	0.0831
-135.0	-59.8667	43093.7	0.0732
-130.5	-59.8667	45411.4	0.0774
-126.0	-59.8667	50287.1	0.0827
-121.5	-59.8667	55495.7	0.0829
-117.0	-59.8667	58606.1	0.0721
-112.5	-59.8667	66671.6	0.0695
-108.0	-59.8667	73519.5	0.0702
-103.5	-59.8667	86215.6	0.0654
-99.0	-59.8667	92327.4	0.0585
-94.5	-59.8667	106105.0	0.0535
-90.0	-59.8667	113272.0	0.0549
-85.5	-59.8667	115589.0	0.055
-81.0	-59.8667	128857.0	0.0501
-76.5	-59.8667	157026.0	0.0481
-72.0	-59.8667	165906.0	0.0448
-67.5	-59.8667	183741.0	0.0426
-63.0	-59.8667	202965.0	0.0406
-58.5	-59.8667	199374.0	0.0396
-54.0	-59.8667	208208.0	0.0409
-49.5	-59.8667	232644.0	0.0396
-45.0	-59.8667	254021.0	0.0375
-40.5	-59.8667	266837.0	0.0367
-36.0	-59.8667	289963.0	0.0345
-31.5	-59.8667	322471.0	0.032
-27.0	-59.8667	381869.0	0.0307
-22.5	-59.8667	399802.0	0.0298
-18.0	-59.8667	441627.0	0.0285
-13.5	-59.8667	455023.0	0.0271
-9.0	-59.8667	495794.0	0.0258
-4.5	-59.8667	573342.0	0.0243
0.0	-59.8667	706733.0	0.0215
4.5	-59.8667	950760.0	0.0178
9.0	-59.8667	1021140.0	0.0163
13.5	-59.8667	1008900.0	0.0168
18.0	-59.8667	949612.0	0.0171
22.5	-59.8667	887146.0	0.0186
27.0	-59.8667	785633.0	0.0191
31.5	-59.8667	727733.0	0.0203
36.0	-59.8667	691238.0	0.0212
40.5	-59.8667	637957.0	0.023
45.0	-59.8667	625649.0	0.0239
49.5	-59.8667	591115.0	0.0239
54.0	-59.8667	549709.0	0.0243
58.5	-59.8667	536444.0	0.0242
63.0	-59.8667	524315.0	0.0261
67.5	-59.8667	517952.0	0.0244
72.0	-59.8667	495665.0	0.0251
76.5	-59.8667	515016.0	0.0242
81.0	-59.8667	507401.0	0.0242
85.5	-59.8667	482379.0	0.0235
90.0	-59.8667	478235.0	0.0233
94.5	-59.8667	470993.0	0.024
99.0	-59.8667	476580.0	0.023
103.5	-59.8667	511844.0	0.0202
108.0	-59.8667	475981.0	0.02
112.5	-59.8667	379329.0	0.0249
117.0	-59.8667	292199.0	0.0255
121.5	-59.8667	213429.0	0.0295
126.0	-59.8667	169093.0	0.0322
130.5	-59.8667	131347.0	0.0361
135.0	-59.8667	101203.0	0.0349
139.5	-59.8667	84095.1	0.0445
144.0	-59.8667	54414.9	0.0485
148.5	-59.8667	27696.3	0.048
153.0	-59.8667	16085.6	0.0527
157.5	-59.8667	8979.65	0.0514
162.0	-59.8667	5842.71	0.0529
166.5	-59.8667	3712.74	0.0423
171.0	-59.8667	2437.39	0.044
175.5	-59.8667	1677.11	0.0433
180.0	-59.8667	1077.28	0.0387
184.5	-59.8667	754.132	0.0482
189.0	-59.8667	486.609	0.0433
193.5	-59.8667	303.555	0.0484
198.0	-59.8667	181.382	0.0352
202.5	-59.8667	118.785	0.0418
207.0	-59.8667	102.512	0.0391
211.5	-59.8667	117.484	0.1026
216.0	-59.8667	120.705	0.1516
220.5	-59.8667	128.696	0.2214
225.0	-59.8667	97.8207	0.0498
229.5	-59.8667	86.8084	0.0507
234.0	-59.8667	81.8488	0.055
238.5	-59.8667	81.5447	0.0487
243.0	-59.8667	76.7467	0.0534
247.5	-59.8667	76.6989	0.075
252.0	-59.8667	79.5123	0.0724
256.5	-59.8667	73.8103	0.0969
261.0	-59.8667	58.8204	0.0457
265.5	-59.8667	56.2582	0.0475
270.0	-59.8667	54.2017	0.0515
274.5	-59.8667	54.4505	0.0741
279.0	-59.8667	49.2814	0.0501
283.5	-59.8667	50.3233	0.0713
288.0	-59.8667	51.106	0.0745
292.5	-59.8667	48.1462	0.0634
297.0	-59.8667	47.1359	0.0652
301.5	-59.8667	47.2179	0.0818
306.0	-59.8667	39.1868	0.049
310.5	-59.8667	36.9633	0.0499
315.0	-59.8667	35.9261	0.0636
319.5	-59.8667	33.1357	0.0748
324.0	-59.8667	32.0302	0.0643
328.5	-59.8667	26.616	0.0495
333.0	-59.8667	20.0041	0.0569
337.5	-59.8667	15.124	0.0747
342.0	-59.8667	10.7214	0.0785
346.5	-59.8667	7.43001	0.0801
351.0	-59.8667	5.31496	0.0652
355.5	-59.8667	3.97138	0.0677
360.0	-59.8667	2.9963	0.0954
364.5	-59.8667	2.00085	0.0577
369.0	-59.8667	1.42259	0.0808
373.5	-59.8667	1.01061	0.0972
378.0	-59.8667	0.902426	0.078
382.5	-59.8667	0.857214	0.0788
387.0	-59.8667	0.816614	0.0802
391.5	-59.8667	0.818674	0.081
396.0	-59.8667	0.794291	0.0753
400.5	-59.8667	0.770962	0.0776
405.0	-59.8667	0.67025	0.0691
409.5	-59.8667	0.628704	0.0697
414.0	-59.8667	0.680804	0.0735
418.5	-59.8667	0.604901	0.0847
423.0	-59.8667	0.577741	0.0728
427.5	-59.8667	0.544463	0.0477
432.0	-59.8667	0.522489	0.0509
436.5	-59.8667	0.543153	0.0811
441.0	-59.8667	0.506536	0.0617
445.5	-59.8667	0.495062	0.0635
-450.0	-57.3	0.0175463	0.1685
-445.5	-57.3	0.0213438	0.1839
-441.0	-57.3	0.018436	0.1612
-436.5	-57.3	0.0156528	0.1566
-432.0	-57.3	0.022264	0.1849
-427.5	-57.3	0.0252593	0.2054
-423.0	-57.3	0.0242343	0.2089
-418.5	-57.3	0.0257013	0.187
-414.0	-57.3	0.0253372	0.207
-409.5	-57.3	0.0239866	0.2447
-405.0	-57.3	0.0251572	0.2369
-400.5	-57.3	0.0257778	0.2734
-396.0	-57.3	0.0220892	0.1691
-391.5	-57.3	0.0233256	0.1396
-387.0	-57.3	0.04532	0.2391
-382.5	-57.3	0.0492892	0.2759
-378.0	-57.3	0.0432303	0.2562
-373.5	-57.3	0.0460507	0.2462
-369.0	-57.3	0.0495643	0.1953
-364.5	-57.3	0.0750764	0.191
-360.0	-57.3	0.234458	0.5616
-355.5	-57.3	0.239493	0.4253
-351.0	-57.3	0.22661	0.2234
-346.5	-57.3	0.222266	0.174
-342.0	-57.3	0.276517	0.1241
-337.5	-57.3	0.42757	0.1379
-333.0	-57.3	0.708615	0.1918
-328.5	-57.3	1.02424	0.1545
-324.0	-57.3	1.36077	0.1461
-319.5	-57.3	1.65246	0.1461
-315.0	-57.3	1.61217	0.147
-310.5	-57.3	1.85566	0.1404
-306.0	-57.3	1.7471	0.1525
-301.5	-57.3	1.51615	0.0904
-297.0	-57.3	1.56498	0.0858
-292.5	-57.3	1.79688	0.0985
-288.0	-57.3	2.439	0.1824
-283.5	-57.3	2.498	0.22
-279.0	-57.3	5.25577	0.5184
-274.5	-57.3	3.42398	0.3741
-270.0	-57.3	2.72397	0.206
-265.5	-57.3	2.49077	0.1908
-261.0	-57.3	2.55692	0.1563
-256.5	-57.3	2.48531	0.132
-252.0	-57.3	2.41856	0.1474
-247.5	-57.3	2.89211	0.1567
-243.0	-57.3	4.34095	0.176
-238.5	-57.3	6.73019	0.1161
-234.0	-57.3	12.0801	0.1182
-229.5	-57.3	20.5046	0.119
-225.0	-57.3	33.7705	0.2113
-220.5	-57.3	73.406	0.2675
-216.0	-57.3	97.5994	0.2041
-211.5	-57.3	127.52	0.1033
-207.0	-57.3	199.772	0.1197
-202.5	-57.3	401.488	0.1777
-198.0	-57.3	810.792	0.2809
-193.5	-57.3	1650.09	0.2117
-189.0	-57.3	2546.13	0.1342
-184.5	-57.3	4482.69	0.1497
-180.0	-57.3	4671.82	0.1032
-175.5	-57.3	7364.2	0.1316
-171.0	-57.3	10654.3	0.1077
-166.5	-57.3	13190.2	0.0993
-162.0	-57.3	17269.4	0.1041
-157.5	-57.3	26803.0	0.0957
-153.0	-57.3	40201.6	0.0819
-148.5	-57.3	51014.4	0.0618
-144.0	-57.3	43693.1	0.0833
-139.5	-57.3	48559.3	0.0833
-135.0	-57.3	53185.5	0.0837
-130.5	-57.3	47053.4	0.0835
-126.0	-57.3	50179.3	0.0812
-121.5	-57.3	58216.8	0.0766
-117.0	-57.3	65688.9	0.0768
-112.5	-57.3	70336.7	0.073
-108.0	-57.3	85229.4	0.072
-103.5	-57.3	92437.5	0.0625
-99.0	-57.3	90888.4	0.0637
-94.5	-57.3	99542.3	0.0565
-90.0	-57.3	116696.0	0.0605
-85.5	-57.3	116970.0	0.0535
-81.0	-57.3	140258.0	0.0517
-76.5	-57.3	143151.0	0.0495
-72.0	-57.3	158127.0	0.0439
-67.5	-57.3	178394.0	0.0429
-63.0	-57.3	196354.0	0.0418
-58.5	-57.3	216131.0	0.0397
-54.0	-57.3	227117.0	0.0403
-49.5	-57.3	244529.0	0.0408
-45.0	-57.3	243729.0	0.0388
-40.5	-57.3	261243.0	0.036
-36.0	-57.3	305532.0	0.0348
-31.5	-57.3	332226.0	0.0313
-27.0	-57.3	358750.0	0.0303
