He6	1.80E-07
Li7	2.53E-08
Li8	2.30E-09
Be9	4.60E-09
C13	2.30E-09
S37	2.30E-09
Cl45	2.30E-09
Ar44	4.60E-09
Ar45	2.30E-09
K43	2.30E-09
K45	2.30E-09
K46	2.30E-09
K47	2.30E-09
K48	2.30E-09
K49	2.30E-09
Ca46	9.21E-09
Ca47	2.30E-09
Ca48	9.21E-09
Ca49	2.30E-09
Ca50	9.21E-09
Sc40	1.15E-08
Sc41	4.60E-09
Sc48	6.91E-09
Sc49	1.15E-08
Sc51	2.07E-08
Ti41	1.84E-08
Ti42	9.21E-09
Ti43	1.15E-08
Ti44	6.91E-09
Ti47	2.30E-09
Ti48	2.30E-09
Ti50	2.30E-09
Ti51	1.61E-08
Ti52	3.68E-08
Ti53	4.14E-08
Ti54	5.06E-08
V44	5.75E-08
V45	3.68E-08
V46	1.84E-08
V47	9.21E-09
V50	2.30E-09
V51	2.30E-09
V52	2.30E-09
V53	2.07E-08
V54	3.22E-08
V55	9.67E-08
V56	9.21E-08
Cr45	1.34E-07
Cr46	7.60E-08
Cr47	5.29E-08
Cr48	2.76E-08
Cr49	1.84E-08
Cr50	1.61E-08
Cr51	2.30E-09
Cr53	2.30E-09
Cr54	1.38E-08
Cr55	2.07E-08
Cr56	6.68E-08
Cr57	9.21E-08
Cr58	2.28E-07
Cr59	1.57E-07
Mn49	2.49E-07
Mn50	1.52E-07
Mn51	1.20E-07
Mn52	2.07E-08
Mn53	4.83E-08
Mn54	1.38E-08
Mn55	4.60E-09
Mn56	9.21E-09
Mn57	3.45E-08
Mn58	8.98E-08
Mn59	2.28E-07
Mn60	3.27E-07
Mn61	5.50E-07
Mn62	4.53E-07
Fe49	4.83E-07
Fe50	2.81E-07
Fe51	2.37E-07
Fe52	1.20E-07
Fe53	3.68E-08
Fe54	9.21E-09
Fe55	9.21E-09
Fe56	2.30E-09
Fe57	2.30E-09
Fe58	2.07E-08
Fe59	4.60E-08
Fe60	1.73E-07
Fe61	3.02E-07
Fe62	7.60E-07
Fe63	7.90E-07
Fe64	1.41E-06
Co53	9.76E-07
Co54	1.27E-06
Co55	7.00E-07
Co56	5.34E-07
Co57	1.52E-07
Co58	8.98E-08
Co59	2.30E-08
Co60	2.76E-08
Co61	6.45E-08
Co62	1.63E-07
Co63	6.51E-07
Co64	1.05E-06
Ni53	2.21E-06
Ni54	2.45E-06
Ni55	3.72E-06
Ni56	2.60E-06
Ni57	2.94E-06
Ni58	1.82E-06
Ni59	1.21E-06
Ni60	3.57E-07
Ni61	1.93E-07
Ni62	5.29E-08
Ni63	7.37E-08
Ni64	3.13E-07
Ni65	7.46E-07
Ni66	2.50E-06
Ni67	3.57E-06
Ni68	7.30E-06
Cu57	6.75E-06
Cu58	1.00E-05
Cu59	6.20E-06
Cu60	6.93E-06
Cu61	3.06E-06
Cu62	2.19E-06
Cu63	5.96E-07
Cu64	3.29E-07
Cu65	1.31E-07
Cu66	3.25E-07
Cu67	1.39E-06
Cu68	3.00E-06
Cu69	8.15E-06
Cu70	9.37E-06
Cu71	1.98E-05
Cu72	1.67E-05
Cu73	2.26E-05
Zn57	1.54E-05
Zn58	1.21E-05
Zn59	4.81E-06
Zn60	3.01E-06
Zn61	8.15E-07
Zn62	3.31E-07
Zn63	4.14E-08
Zn64	9.21E-09
Zn65	4.60E-09
Zn66	1.84E-08
Zn67	6.91E-08
Zn68	4.21E-07
Zn69	1.27E-06
Zn70	5.33E-06
Zn71	8.47E-06
Zn72	2.56E-05
Zn73	2.49E-05
Zn74	5.21E-05
Zn75	3.35E-05
Zn76	4.68E-05
Zn77	2.21E-05
Zn78	1.88E-05
Ga62	7.25E-06
Ga63	3.92E-06
Ga64	1.27E-07
Ga65	2.92E-07
Ga66	4.60E-08
Ga67	1.84E-08
Ga68	4.60E-09
Ga69	6.45E-08
Ga70	3.64E-07
Ga71	1.85E-06
Ga72	4.28E-06
Ga73	1.67E-05
Ga74	2.55E-05
Ga75	6.19E-05
Ga76	6.17E-05
Ga77	9.59E-05
Ga78	7.28E-05
Ga79	7.01E-05
Ga80	3.17E-05
Ga81	2.63E-05
Ga82	5.52E-06
Ga83	2.81E-06
Ge61	6.28E-07
Ge62	2.28E-07
Ge63	2.30E-08
Ge64	9.21E-09
Ge70	2.30E-09
Ge71	5.52E-08
Ge72	4.12E-07
Ge73	1.12E-06
Ge74	7.52E-06
